,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
22:23:51.328,50.0,2130.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.1,0.1,0.0,29.0,-85.0,1589.0,0.05
22:23:55.321,140.0,820.0,0.0,0.0,1.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.1,0.1,0.0,64.0,-47.0,861.0,0.05
22:23:59.369,200.0,2200.0,0.0,0.0,1.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.1,0.1,0.0,11.0,-72.0,2992.0,0.05
22:24:03.336,180.0,2540.0,0.0,0.0,1.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,81.1,0.1,0.0,70.0,2.0,3685.0,0.05
22:24:07.260,130.0,5030.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,44.1,0.1,0.0,37.0,16.0,1591.0,0.05
22:24:11.268,80.0,1010.0,0.0,0.0,1.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.1,0.1,0.0,26.0,-43.0,2188.0,0.05
22:24:15.285,170.0,9360.0,0.0,0.0,1.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.1,0.1,0.0,11.0,-16.0,2862.0,0.05
22:24:19.366,150.0,840.0,0.0,0.0,1.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.1,0.1,0.0,53.0,41.0,6027.0,0.05
22:24:23.387,150.0,970.0,0.0,0.0,1.0,-76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.1,0.1,0.0,20.0,23.0,1791.0,0.05
22:24:27.360,80.0,3410.0,0.0,0.0,1.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12.1,0.1,0.0,2.0,-12.0,4260.0,0.05
22:24:31.390,140.0,2030.0,0.0,0.0,1.0,-63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8.1,0.1,0.0,63.0,-47.0,3008.0,0.05
22:24:35.312,180.0,1450.0,0.0,0.0,1.0,-53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,45.1,0.1,0.0,68.0,-50.0,5691.0,0.05
22:24:39.300,150.0,1690.0,0.0,0.0,1.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,79.1,0.1,0.0,23.0,-94.0,5186.0,0.05
22:24:43.228,170.0,1510.0,0.0,0.0,1.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,42.1,0.1,0.0,40.0,-50.0,5498.0,0.05
22:24:47.192,110.0,1660.0,0.0,0.0,1.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.1,0.1,0.0,8.0,49.0,855.0,0.05
22:24:51.284,150.0,5540.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.1,0.0,26.0,-76.0,574.0,0.05
22:24:55.248,140.0,780.0,0.0,0.0,1.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,42.1,0.1,0.0,29.0,-79.0,9295.0,0.05
22:24:59.262,70.0,420.0,0.0,0.0,1.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,24.0,-53.0,936.0,0.05
