,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN,INS_TCAL1_TMAX
21:04:49.208,500.0,0.0,0.0,1.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,96.1,0.1,0.0,38.0,-27.0,4824.0,0.05,-70.0
21:04:53.019,500.0,0.0,0.0,1.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,64.1,0.1,0.0,50.0,-55.0,5167.0,0.05,-70.0
21:04:57.043,410.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,83.1,0.1,0.0,8.0,65.0,2634.0,0.05,-70.0
21:05:00.905,350.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,70.1,0.1,0.0,53.0,-29.0,521.0,0.05,-70.0
21:05:05.534,110.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,71.1,0.1,0.0,52.0,100.0,3733.0,0.05,-70.0
21:05:09.808,160.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.1,0.1,0.0,63.0,59.0,1396.0,0.05,-70.0
21:05:14.054,210.0,0.0,0.0,1.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,87.1,0.1,0.0,38.0,21.0,9158.0,0.05,-70.0
21:05:18.872,380.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,49.1,0.1,0.0,5.0,-23.0,2409.0,0.05,-70.0
21:05:23.197,380.0,0.0,0.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,18.1,0.1,0.0,8.0,-12.0,6044.0,0.05,-70.0
21:05:27.006,480.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,72.1,0.1,0.0,2.0,21.0,8257.0,0.05,-70.0
21:05:33.156,250.0,0.0,0.0,1.0,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.1,0.1,0.0,18.0,-26.0,8034.0,0.05,-70.0
21:05:37.100,280.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.1,0.1,0.0,99.0,52.0,545.0,0.05,-70.0
21:05:41.157,370.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.1,0.1,0.0,32.0,80.0,8354.0,0.05,-70.0
21:05:45.148,80.0,0.0,0.0,1.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,83.1,0.1,0.0,9.0,90.0,4263.0,0.05,-70.0
21:05:49.131,220.0,0.0,0.0,1.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,87.1,0.1,0.0,46.0,39.0,578.0,0.05,-70.0
21:05:53.082,310.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.1,0.1,0.0,11.0,0.0,1085.0,0.05,-70.0
21:05:57.093,60.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,79.1,0.1,0.0,63.0,84.0,9701.0,0.05,-70.0
