time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
12:48:29,265999.0,-0.0010722565930336714,0.0009126049117185175,0.024563901126384735,0.0002477802918292582,0.0002739749616011977,0.0017767235403880477,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0,0.0,13.0,-982.0,2.0,0.0,0.0,STABILIZE
12:48:31,265999.0,-0.0010470683919265866,0.0009729551384225488,0.02394331991672516,0.00016074645100161433,0.00015304115368053317,0.0017728281673043966,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0,0.0,2.0,-1000.0,0.0,0.0,0.0,STABILIZE
12:48:34,115467.0,-0.001079208489196996,0.0009765433108744522,0.023030884563922882,0.00023565072721491256,0.0002765421716806789,0.001600637488688032,-35.3632622,149.1652375,1.3333333333333333,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.6666666666666666,AUTO
12:48:35,115467.0,-0.0010772206005640328,0.0009745374554768205,0.02288675680756569,0.00021930912043899298,0.00023948546731844544,0.0015878567937761545,-35.3632622,149.1652375,5.0,-1.0,0.5,0.0,0.0,1.5,-1000.0,0.5,0.5,0.5,AUTO
12:48:37,114297.0,-0.00046420904982369393,0.001353532134089619,0.02235597465187311,0.00024697784101590514,0.0003436494152992964,0.0014788865810260177,-35.3632621,149.1652375,2.0,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,0.5,AUTO
12:48:39,113127.0,0.0028325835010036826,0.0006501811803900637,0.02193052787333727,-0.0042083480511792,0.004184167366474867,0.0015567553928121924,-35.3632621,149.1652375,303.0,0.0,1.0,-85.5,0.0,0.0,-1119.5,-3.5,4.5,0.5,AUTO
12:48:40,280792.0,0.039419017266482115,-0.004342233267379925,0.021886564325541258,0.043164550326764584,-0.009003321873024106,0.0031509441905654967,-35.363261924999996,149.16523805,1967.5,2.5,17.0,-147.0,0.25,-2.0,-1006.5,43.5,-8.0,2.5,AUTO
12:48:41,280792.0,0.05083908140659332,0.002648521214723587,-0.019877757877111435,-0.07858485169708729,0.06170774716883898,-0.07442523166537285,-35.3632615,149.16524045,3120.0,9.0,48.0,-146.5,2.5,-9.5,-991.5,-77.5,61.5,-74.5,AUTO
12:48:43,278329.0,-0.06328740902245045,0.007063630735501647,-0.10574067756533623,0.0547944400459528,0.00042343721725046635,-0.022790766321122646,-35.3632606,149.1652453,6177.0,-4.5,-37.0,-149.0,-3.0,5.0,-1001.0,55.0,1.0,-22.5,AUTO
12:48:45,275866.0,0.05966942757368088,0.006859363347757608,-0.10573937743902206,0.013953822664916515,-0.053772611543536186,0.05203766096383333,-35.36326385,149.1652344,9279.5,-28.5,-16.0,-152.5,2.0,9.0,-998.5,14.5,-52.5,51.0,AUTO
12:48:46,257978.0,0.01033780979923904,-0.04959395248442888,-0.0372524787671864,-0.07659927988424897,0.05858035013079643,-0.036665724124759436,-35.36326425,149.16523585,11212.5,30.25,27.5,-148.75,-0.75,-8.5,-999.5,-75.5,59.0,-36.75,AUTO
12:48:47,257978.0,-0.03463977761566639,0.010856554610654712,-0.1091148778796196,-0.007987158838659525,0.05567093938589096,-0.09868387132883072,-35.3632616,149.1652375,12359.0,42.5,6.5,-151.5,-5.5,-9.5,-1007.0,-7.0,55.5,-98.5,AUTO
12:48:49,157678.0,0.020966832526028156,0.01891083735972643,-0.17084011435508728,-0.0036013098433613777,-0.028243351727724075,0.023092584684491158,-35.36325935,149.16523495,15489.0,-17.5,-1.5,-152.5,0.5,2.0,-998.5,-3.0,-27.0,22.5,AUTO
12:48:51,57378.0,-0.07575569301843643,0.01721132721286267,-0.12815048545598984,-0.06841777451336384,0.1045200377702713,0.27441996708512306,-35.36326205,149.16523565,18580.5,-15.5,-15.0,-143.5,0.5,2.5,-975.0,-67.0,105.0,273.5,AUTO
12:48:52,117745.0,0.05670077819377184,-0.036076189018785954,0.03963454533368349,0.05423405719920993,-0.021443901117891073,-0.02422155614476651,-35.36326465,149.1652311,20008.25,-15.25,-17.0,-82.75,0.0,6.25,-957.0,54.75,-21.0,-24.0,AUTO
12:48:53,117745.0,0.05564991012215614,-0.025458861142396927,0.025192885659635067,-0.044588444754481316,0.035362424328923225,-0.002852635341696441,-35.363264900000004,149.1652311,20537.0,8.5,25.5,-54.5,0.0,-5.0,-971.5,-43.0,35.5,-3.0,AUTO
12:48:55,89024.0,-0.012952561024576426,0.015470400918275118,0.02133236639201641,0.04526425898075104,-0.0009910947119351476,-0.001704606635030359,-35.363261949999995,149.16523865,21149.0,10.0,25.5,-6.0,1.0,-2.5,-969.0,46.0,-0.5,-1.5,AUTO
12:48:57,60303.0,0.002897605183534324,-0.08334088698029518,-0.004774833098053932,-0.3608402982354164,-0.03928428143262863,-0.15983932430390269,-35.3632593,149.16523695,20890.5,52.5,-22.0,1.0,-14.5,-24.0,-1015.0,-360.0,-37.5,-159.5,AUTO
12:48:58,230251.0,0.031131405383348465,-0.13395574502646923,-0.15091785043478012,-0.024148327996954322,-0.04553741775453091,0.03121574898250401,-35.3632477,149.1652327,20874.25,158.25,-28.5,-1.75,-33.75,-18.75,-1004.25,-23.5,-44.25,30.75,AUTO
12:48:59,230251.0,0.04374392703175545,-0.17164109647274017,-0.1464901566505432,0.19906125031411648,-0.06019864045083523,0.015295363962650299,-35.36323485,149.16522915000002,20870.5,238.5,-37.5,-0.5,-49.5,-21.0,-1007.0,200.0,-59.0,15.0,AUTO
12:49:01,147071.0,0.05278695933520794,-0.2100939229130745,-0.14992926269769669,-0.03038028022274375,-0.029876672197133303,0.012690087780356407,-35.3631719,149.16521525000002,20850.0,463.0,-68.5,0.5,-78.5,-54.0,-991.0,-29.0,-28.5,12.5,AUTO
12:49:03,63891.0,0.06213412806391716,-0.17816036194562912,-0.15195079892873764,0.021246095187962055,0.002129507251083851,-0.0038175982190296054,-35.3630658,149.1651938,20903.5,634.0,-107.0,-7.5,-121.0,-65.5,-982.0,22.0,2.5,-3.0,AUTO
12:49:04,152738.0,0.07103430479764938,-0.15387924760580063,-0.15242943540215492,0.013295843382366002,0.020076122949831188,-0.006289900338742882,-35.36299225,149.16517805,20988.0,671.75,-114.5,-6.0,-136.25,-60.75,-984.5,14.5,20.5,-5.5,AUTO
12:49:05,152738.0,0.07387697324156761,-0.13112599402666092,-0.15377838164567947,-0.005811674054712057,0.030200070585124195,-0.007471874821931124,-35.3629469,149.1651683,21038.0,675.5,-115.0,-6.0,-140.5,-66.0,-985.0,-4.0,30.0,-6.5,AUTO
12:49:07,102898.0,0.07246452197432518,-0.1419932320713997,-0.15722081065177917,0.014683401037473232,0.004487698199227452,-0.0004216556808387395,-35.36282545,149.16514254999998,21036.5,680.5,-115.5,0.5,-156.5,-85.5,-1000.0,15.5,5.0,0.0,AUTO
12:49:09,53058.0,0.07389270514249802,-0.10162409022450447,-0.15929081290960312,-0.007684649899601936,0.06187503971159458,0.0004445327213034034,-35.362703100000004,149.1651167,21071.5,669.5,-116.5,-7.0,-142.5,-73.5,-999.5,-6.0,62.0,0.5,AUTO
12:49:10,286548.0,0.07265204936265945,-0.03937782533466816,-0.15924504399299622,-0.029862317722290754,0.046856461092829704,-0.0026804152876138687,-35.3626313,149.16510147499997,21168.5,593.5,-103.5,-3.75,-127.0,-65.0,-983.5,-27.75,47.0,-2.0,AUTO
12:49:11,286548.0,0.07327988743782043,-0.0054035159992054105,-0.15834305435419083,0.14230412058532238,0.06385844759643078,0.00867424812167883,-35.362592899999996,149.1650932,21185.0,529.0,-91.0,0.5,-111.5,-69.5,-988.5,143.5,64.0,9.0,AUTO
12:49:13,266701.0,0.03109276108443737,0.05057368613779545,-0.15680576115846634,-0.5415455549955368,0.007469835225492716,-0.003849068656563759,-35.36251705,149.16507765,21124.0,302.0,-46.5,4.5,-60.0,-56.5,-1002.0,-539.5,8.5,-3.5,AUTO
12:49:15,246854.0,0.008899533189833164,0.06337401270866394,-0.16065988689661026,0.42659805715084076,-0.03192543424665928,3.0893366783857346e-05,-35.36248155,149.16507205,21083.5,95.0,-20.5,0.5,-20.5,0.5,-1004.0,427.5,-30.5,0.5,AUTO
12:49:16,29627.0,-0.010413317708298564,0.03703076485544443,-0.1608695536851883,0.0015469109639525414,-0.022444155532866716,-0.0012476151750888675,-35.3624755,149.165071375,21075.5,22.75,-15.0,0.0,-4.0,-0.5,-1002.0,2.5,-21.25,-0.5,AUTO
12:49:17,29627.0,-0.01776218321174383,0.019932396709918976,-0.16119281947612762,-0.007383808493614197,-0.024215517565608025,-0.0024402259150519967,-35.3624748,149.16507124999998,21079.0,-0.5,-15.0,0.0,-0.5,10.5,-1001.0,-5.5,-23.0,-1.5,AUTO
12:49:19,38306.0,0.0007990076555870473,-0.002708536572754383,-0.16229722648859024,-0.33182844892144203,0.0033487031469121575,-0.0018562005134299397,-35.362475849999996,149.1650693,21098.5,0.0,-11.5,-3.5,-1.0,-9.0,-1011.5,-330.5,3.5,-1.0,RTL
12:49:21,46985.0,0.007159336935728788,-0.0012299335794523358,-0.16620584577322006,-0.02210938185453415,-0.0002997862175107002,0.000493336163344793,-35.362476150000006,149.16506805,21912.0,2.0,-0.5,-86.5,-1.0,2.0,-1047.5,-20.5,0.0,0.5,RTL
12:49:22,280346.0,0.019783512456342578,-0.00036368270230013877,-0.16707997024059296,0.02904308889992535,-0.0014265334466472268,0.0024723272072151303,-35.3624762,149.1650672,23381.75,3.75,6.75,-139.0,-0.5,0.75,-1029.25,29.75,-0.75,2.75,RTL
12:49:23,280346.0,0.04965959116816521,-0.0032033815514296293,-0.16768081486225128,0.044512318447232246,-0.006762884324416518,0.0031294230138882995,-35.362476150000006,149.1650674,24503.5,8.0,24.0,-149.0,0.0,-1.5,-1002.0,45.5,-6.0,3.5,RTL
12:49:25,234406.5,-0.06112263165414333,0.0026864003157243133,-0.24474860727787018,0.015158101450651884,-0.04472491331398487,0.006771637010388076,-35.362474250000005,149.16507475,27550.5,-3.0,10.5,-150.0,1.0,-2.0,-1003.0,16.5,-43.5,7.0,RTL
12:49:27,188467.0,0.02536400407552719,0.015009960625320673,-0.2529495060443878,0.02934553287923336,0.01396764232777059,-0.00980498013086617,-35.3624748,149.16506755,30663.0,-10.0,-27.0,-152.0,-5.0,6.5,-1000.5,30.5,14.0,-8.5,RTL
12:49:28,77448.0,0.015127086313441396,0.00426977250026539,-0.2467283047735691,-0.017876057652756572,-0.007616240647621453,0.001440724969143048,-35.362475675,149.165065425,32605.25,-10.0,2.25,-151.0,0.5,1.0,-999.75,-15.75,-6.5,2.0,RTL
12:49:29,77448.0,0.0037473803386092186,0.0005489492177730426,-0.25108715146780014,-0.010249523911625147,-0.00034635700285434723,-0.012873727828264236,-35.362476,149.16506545,33772.5,-5.5,7.0,-151.0,1.0,0.0,-1000.5,-8.0,0.5,-11.0,RTL
12:49:31,158068.0,0.000631142538622953,0.0056484409142285585,-0.2957906723022461,0.0020397419575601816,0.005537654971703887,-0.024784463457763195,-35.36247575,149.16506605,36887.5,-0.5,1.0,-152.0,0.0,-0.5,-1000.0,3.0,6.0,-23.5,RTL
12:49:33,238688.0,0.0017813047743402421,0.007464895257726312,-0.3388166129589081,-0.0019830032251775265,-0.00033704767702147365,-0.017433631233870983,-35.3624754,149.1650665,40012.0,-4.5,4.0,-153.0,0.0,0.0,-1000.0,-0.5,0.0,-16.0,RTL
12:49:34,32269.0,-0.00042193290437353426,0.005817012395709753,-0.36325206607580185,-0.001817874173866585,-0.00023822631919756532,-0.020561507437378168,-35.3624754,149.16506705,41957.5,-5.0,4.0,-153.0,0.0,0.0,-999.75,-0.25,0.5,-18.75,RTL
12:49:35,32269.0,-0.0007174671918619424,0.005231373477727175,-0.3789944350719452,-0.0023151577915996313,0.0009733748156577349,-0.02065859455615282,-35.362475450000005,149.16506735000002,43128.5,-5.0,3.0,-153.0,0.0,0.0,-999.5,-1.0,1.5,-19.0,RTL
12:49:37,145812.5,0.0005668182566296309,0.004658149089664221,-0.42077159881591797,-0.00031294775544665754,0.0007996641797944903,-0.01908192317932844,-35.3624756,149.1650677,46244.0,-4.0,2.0,-153.0,0.0,0.0,-1000.0,1.5,1.5,-17.5,RTL
12:49:39,259356.0,0.002993461675941944,0.007208779687061906,-0.4311458468437195,-0.0008788253762759268,-0.00030620372854173183,0.023797431029379368,-35.3624757,149.16506794999998,49358.5,-4.0,4.5,-152.0,0.0,0.0,-1000.0,0.5,1.0,24.0,RTL
12:49:40,255445.0,-0.0002824875155056361,0.0036354190669953823,-0.3973153829574585,-0.0017454431508667767,-0.001900210656458512,0.025968223344534636,-35.362475849999996,149.16506855,51296.0,-3.75,4.75,-152.0,0.5,0.0,-1000.0,0.0,-0.5,26.75,RTL
12:49:41,255445.0,-0.0005236319848336279,0.0024184456560760736,-0.3790811598300934,-1.4735967852175236e-05,0.0021287925192154944,0.022311074659228325,-35.362475950000004,149.16506875,52459.0,-3.0,3.0,-152.0,0.0,0.0,-1000.0,1.0,2.5,23.0,RTL
12:49:43,143242.5,0.00023214333486976102,0.0031264281133189797,-0.34105782210826874,0.001497088000178337,0.0024373369524255395,0.01672477275133133,-35.362476,149.1650688,55572.5,-1.0,0.0,-152.5,0.0,0.0,-1000.0,2.5,3.0,17.5,RTL
12:49:45,31040.0,0.0017967430176213384,0.004179697018116713,-0.31312204897403717,-0.000691605731844902,0.0017370765563100576,0.012620680034160614,-35.3624759,149.16506844999998,58674.0,-1.0,0.0,-152.0,0.0,0.0,-1000.0,1.0,2.5,13.0,RTL
12:49:46,280536.0,0.0016918534820433706,0.003523546038195491,-0.299170158803463,0.0008257707522716373,0.00023146890453062952,0.012452642666175961,-35.3624759,149.16506832500002,60618.5,-1.0,1.0,-152.0,0.0,0.0,-999.75,2.0,1.0,13.5,RTL
