time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,alt,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,VFR_HUD_alt,MODE,RTL_ALT,EK2_ALT_SOURCE
12:40:46,-71.16666666666667,-56.833333333333336,-987.1666666666666,182.83333333333334,121.16666666666667,14.166666666666666,634061.6666666666,-35.36280841666667,149.16548463333334,50096.333333333336,330.1666666666667,150.66666666666666,-4.666666666666667,0.08213086053729057,0.10471286985557526,0.47615504761536914,0.1917368539919456,0.12025739500919978,0.012989800423383713,634.0616455078125,AUTO,1500.0,0.0
12:40:54,-1.0,-20.75,-996.0,-334.5,34.0,-12.75,633972.5,-35.362750325,149.165522025,50006.75,19.25,-3.0,1.0,-0.008231525112933014,-0.005501137929968536,0.45251841098070145,-0.3318055346608162,0.03291256434749812,-0.01379174750763923,633.9724731445312,RTL,1500.0,0.0
12:41:00,54.5,44.833333333333336,-1003.1666666666666,108.0,14.166666666666666,8.333333333333334,633931.6666666666,-35.36279076666667,149.16549988333335,49967.666666666664,-254.66666666666666,-118.16666666666667,1.5,-0.03518597657481829,0.15689878662427267,0.4381203353404999,0.10800476993123691,0.013203615555539727,0.008117904304526746,633.9316609700521,RTL,1500.0,0.0
12:42:39,0.0,-8.6,-1005.4,188.6,0.2,2.0,589182.0,-35.363261720000004,149.16523669999998,5214.8,-3.2,3.8,32.8,0.017608824372291564,0.002101876656524837,0.44090981483459474,0.19559328407049179,-0.001828339626081288,-0.0003049237187951803,589.181982421875,RTL,1500.0,0.0
12:42:42,1.75,20.75,-1007.75,661.25,2.25,1.75,588072.5,-35.363261824999995,149.165237575,4109.0,-3.0,2.75,32.0,0.0047932061715982854,0.005610223044641316,0.4411689341068268,0.6611876711249352,3.3682212233543396e-05,-0.0006455217953771353,588.0724945068359,RTL,1500.0,0.0
12:42:50,-1.1666666666666667,-25.666666666666668,-1003.1666666666666,-269.1666666666667,1.8333333333333333,5.5,585445.0,-35.36326245,149.16523801666668,1479.8333333333333,5.333333333333333,-11.333333333333334,32.666666666666664,0.008273852542818835,-0.0005960721124817306,0.44085762401421863,-0.26234477013349533,0.00019212212646380067,0.0033748700904349485,585.4449869791666,RTL,1500.0,0.0
12:43:10,0.0,0.0,-1000.0,3.0,3.0,3.0,583017.5,-35.3632608,149.165234,0.0,-5.25,-1.0,-3.0,0.0049135463777929544,0.005572695517912507,0.4480850324034691,0.0012133143609389663,0.001099193759728223,0.0008255615248344839,583.0174865722656,RTL,1500.0,0.0
