,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG
13:10:58.122,170.0,0.29821281945244027,19.05538130152571,4.610681533141429,-97.0,136.085479934403,15179.189552867581,4471.329703668925,363.62031233395595,20485.864560753696
13:11:01.127,130.0,8.90142149398476,16.7671624228216,3.278793811469635,-19.0,596.795510490111,14977.44030433143,1548.548042911634,11067.823041695001,6077.187028496992
13:11:04.142,180.0,7.592806927801048,2.404716854656257,6.879470615589724,-95.0,596.4551788511525,27945.865050022967,7035.724491923075,19215.022736123916,21910.090924405893
13:11:07.150,450.0,9.037126154017415,1.8013887684990748,8.335944132467244,84.0,269.0010068812534,5478.177177211789,2768.63554891957,10128.069334847185,13318.731462340183
13:11:10.157,300.0,9.227143194611003,14.892211795311383,4.3073597352775685,41.0,481.49083616856194,19927.44791942444,29158.033310188148,4454.443931797788,10565.11913422385
13:11:13.164,10.0,1.1196996480446308,10.843805054380722,4.62873496970321,47.0,967.4996241797784,28795.934343513673,6362.241908494069,8093.468488025208,14297.287922391288
13:11:16.172,170.0,0.17681988454455233,15.785286263941343,8.552383839221914,100.0,900.3187872505929,16390.54830940023,7446.44195362569,1554.524697553528,30512.33863954719
13:11:19.178,70.0,6.144316600622725,14.382804527001857,2.4653543754202327,78.0,577.3839052292641,1384.3398913655792,14886.27154412885,5697.850429073215,9649.263984488452
13:11:22.185,220.0,0.392774353704598,19.068324595666635,4.096579702731055,18.0,442.3294857947253,31653.85011630092,863.3458326202506,13610.842526036502,28630.67327645838
13:11:25.191,40.0,7.643787437431615,4.29622047193577,6.356939590265137,78.0,787.9236014176124,28583.67000682878,19506.770941745322,229.39455236319225,16269.143241645335
13:11:28.197,400.0,1.2400908700147828,5.960495054161871,6.378429173510484,55.0,378.6447402244792,31828.573313865596,1333.1928514864728,6931.587358010393,5142.868381948089
13:11:33.667,410.0,1.5352927530101013,16.726749257768137,6.480208620257533,45.0,271.2563674449675,24969.662005839964,18457.002915392906,16484.0254554128,29318.979943976403
13:11:36.672,310.0,9.820778976741275,19.697608333536238,8.549683501138933,34.0,560.2757508626363,18064.26639496497,30789.566197490465,29720.667214010824,29230.115059489257
13:11:39.678,350.0,9.208591706968665,7.661540633977745,9.801931292502411,-68.0,192.58709160075838,736.8573726143512,23058.250287242252,11879.761321170603,10850.143437690647
13:11:42.688,220.0,0.5200933957052278,14.162996068417552,3.2429028345911273,41.0,285.73477598387973,25863.546117132795,14790.270615247748,28667.46205102613,16409.660913841813
13:11:45.712,450.0,7.673678438696305,7.197338518372478,1.6332699912719897,60.0,603.6637339026134,25457.732676985794,13372.391245025345,18243.794172945065,14523.781155946353
13:11:48.720,230.0,1.5424517900764312,10.629390320549717,7.023232510047792,-59.0,159.98320311846913,12945.72065832742,17841.418594088034,10107.83597392847,18432.887784123886
13:11:51.739,100.0,3.229446463317646,7.476548820359965,2.162847248914217,3.0,483.5642648876215,23078.307541607195,28849.152897868815,7805.501014375512,29794.581111514886
13:11:54.748,460.0,2.464507123795584,8.056521179775526,8.363464552815726,14.0,440.7923765750603,5278.249426041266,24176.178665409705,5613.851191785136,25278.958711780564
13:11:57.761,440.0,6.723542107097712,9.650582363797861,7.669162761333918,-72.0,93.30161167523121,2836.5814870902605,6388.146044302445,7599.40573715839,22596.159835181523
13:12:00.770,130.0,4.912418140227176,7.003994571907941,2.435901502188404,-72.0,100.855006051503,87.46271483416605,647.685971804417,30337.891807693482,24625.18143250473
13:12:03.779,340.0,4.667951643240244,10.763050063205295,1.3951910655591129,48.0,517.4808537262178,7226.062161589032,20156.422170775688,23108.11356195389,21625.806702945516
13:12:09.348,50.0,5.893620414409848,0.2118896903547185,5.874019222158148,-95.0,320.3959975874827,2716.23723207981,31374.49048934609,23.665985367690663,17739.322159982174
13:12:12.355,230.0,5.342639182520999,9.17444019868358,3.565294808851687,45.0,613.3137542540476,17449.943045914548,30734.455669985888,18092.740522414042,9342.86990931111
13:12:15.362,260.0,2.121526534197552,10.624108872520106,3.126905309415721,-63.0,31.123374074151442,21561.70301795043,8245.129251549177,31148.991825556266,10682.240314414224
13:12:18.368,80.0,4.5168284841971795,19.638871695254103,6.279577334363266,-70.0,76.01699319501954,16762.107271228702,9891.608291003991,23244.084380331675,6102.230808682746
13:12:21.378,100.0,8.18500111233688,18.378751110309118,9.796348900970006,-11.0,837.666494211719,12459.074883902398,26165.278410924886,20599.679296864255,14146.260767073749
13:12:24.383,500.0,1.220132344506466,17.254769377492845,7.642434297822134,-96.0,808.6147959442206,7796.388242496496,21365.725816736347,21954.586633531184,429.10430836073283
13:12:27.391,330.0,4.7557945778423125,19.210152437157376,8.476117087824976,9.0,600.1914304610253,8781.569258380574,27863.85620802179,3053.1998139556526,26085.365245866975
