,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
04:38:07.150,123618.0,0.9,0.6,-10.0,0.25
04:38:11.188,300000.0,0.8,0.1,-6.2,0.25
04:38:15.213,255463.0,0.1,0.0,-7.1,0.25
04:38:19.238,225693.0,0.0,1.6,-3.3,0.25
04:38:23.271,125721.0,0.5,0.8,10.1,0.25
04:38:27.292,115961.0,0.3,0.8,-10.0,0.25
04:38:31.317,239910.0,0.8,0.7,-9.0,0.25
04:38:35.349,300000.0,0.1,0.4,-0.4,0.25
04:38:39.363,35407.0,0.5,1.5,-10.0,0.25
04:38:43.389,77549.0,0.5,1.6,-10.0,0.25
04:38:47.401,39813.0,0.0,0.3,-3.3,0.25
04:38:51.437,300000.0,1.0,0.7,-1.2,0.25
04:38:55.457,200.0,0.8,1.4,3.4,0.25
04:38:59.485,200.0,1.1,0.0,2.9,0.25
04:39:03.500,59345.0,0.2,0.1,-5.9,0.25
04:39:07.013,200.0,0.7,0.0,2.5,0.25
04:39:11.041,193825.0,0.7,0.3,8.5,0.25
04:39:15.077,175440.0,0.7,2.0,-9.2,0.25
04:39:19.097,29783.0,0.0,1.6,-10.0,0.25
04:39:23.113,43891.0,0.7,0.0,-1.1,0.25
04:39:27.132,200.0,0.0,1.6,10.1,0.25
04:39:31.159,279507.0,0.1,0.3,10.1,0.25
04:39:35.202,300000.0,0.5,0.0,-5.5,0.25
04:39:39.223,134190.0,1.0,0.7,3.3,0.25
04:39:43.233,200.0,0.2,1.9,-10.0,0.25
04:39:48.246,200.0,1.0,2.0,1.5,0.25
04:39:51.266,43392.0,0.7,1.9,-2.1,0.25
04:39:55.280,200.0,1.0,0.0,-10.0,0.25
04:39:59.318,226945.0,0.0,1.2,-10.0,0.25
04:40:02.333,93329.0,1.0,0.0,-8.3,0.25
04:40:06.365,173178.0,0.0,0.0,-8.2,0.25
04:40:10.378,200.0,0.9,2.0,10.1,0.25
04:40:14.408,300000.0,1.1,0.9,-10.0,0.25
04:40:18.442,288781.0,1.0,1.8,10.1,0.25
04:40:22.463,107868.0,1.1,0.5,7.1,0.25
04:40:26.478,35634.0,0.6,1.4,-10.0,0.25
04:40:30.503,215491.0,1.1,1.3,3.3,0.25
04:40:34.035,300000.0,1.1,1.2,-2.9,0.25
04:40:38.071,231423.0,0.9,1.4,-10.0,0.25
04:40:42.097,236762.0,0.3,0.4,-9.5,0.25
04:40:46.113,70885.0,0.6,1.6,-1.3,0.25
04:40:50.149,194425.0,0.5,1.8,4.0,0.25
04:40:54.172,103709.0,1.0,0.5,-8.1,0.25
04:40:58.194,182535.0,0.0,2.0,-6.2,0.25
04:41:02.212,131026.0,0.0,0.0,10.1,0.25
04:41:06.227,200.0,0.3,0.0,-10.0,0.25
04:41:10.284,293682.0,0.5,1.4,10.1,0.25
04:41:14.309,166617.0,1.0,0.0,10.1,0.25
04:41:18.339,253173.0,0.7,2.0,-9.9,0.25
04:41:22.387,227891.0,1.0,1.6,3.9,0.25
04:41:26.419,275973.0,1.1,2.0,-10.0,0.25
04:41:30.458,135827.0,0.1,0.7,5.5,0.25
04:41:34.487,150176.0,1.1,1.5,-3.2,0.25
04:41:38.505,95547.0,0.0,0.2,-10.0,0.25
04:41:42.028,71256.0,0.3,1.5,-5.4,0.25
04:41:46.058,199961.0,1.1,1.0,5.0,0.25
04:41:50.083,110835.0,0.0,0.6,-9.6,0.25
04:41:54.108,293142.0,0.5,1.9,-7.8,0.25
04:41:58.134,131142.0,1.0,0.0,10.1,0.25
04:42:02.163,188941.0,1.1,0.6,4.6,0.25
04:42:06.187,270944.0,0.1,0.8,-7.2,0.25
04:42:10.216,246693.0,1.1,1.2,-10.0,0.25
04:42:14.233,51601.0,0.6,1.7,-3.7,0.25
04:42:18.261,218323.0,1.1,2.0,9.0,0.25
04:42:22.286,147147.0,0.7,1.8,10.0,0.25
04:42:26.304,200.0,0.0,1.0,-10.0,0.25
04:42:30.340,74483.0,0.4,0.0,5.4,0.25
04:42:34.380,300000.0,0.1,0.0,-10.0,0.25
04:42:38.416,244807.0,0.7,1.7,-10.0,0.25
04:42:42.456,185909.0,0.4,0.0,0.8,0.25
04:42:46.509,300000.0,0.3,0.0,-6.8,0.25
04:42:50.031,124159.0,0.4,1.0,-4.4,0.25
04:42:54.067,288431.0,0.6,0.6,7.5,0.25
04:42:58.088,104389.0,0.3,1.7,-10.0,0.25
04:43:02.111,227528.0,0.5,1.1,7.7,0.25
04:43:06.133,190554.0,0.6,0.0,-10.0,0.25
04:43:10.153,200.0,1.1,0.9,8.0,0.25
04:43:14.188,300000.0,0.1,0.0,6.3,0.25
04:43:18.202,200.0,0.7,1.4,-9.2,0.25
04:43:22.225,134989.0,0.2,1.8,5.0,0.25
04:43:26.246,200.0,0.7,2.0,-2.1,0.25
04:43:30.278,248578.0,0.0,1.1,-10.0,0.25
04:43:34.301,219854.0,0.8,0.4,9.1,0.25
04:43:38.324,180654.0,0.1,0.3,0.1,0.25
04:43:42.361,300000.0,0.1,2.0,6.4,0.25
