time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
18:36:05,-0.0004907484440731683,0.0010812664737126657,0.025147940697414533,0.0002544581989890763,0.0002993576552918447,0.002028798185554998,-35.3632622,149.1652375,13.0,-1.0,1.0,0.0,STABILIZE,0.0,1.5,-1000.0,0.0,0.0,0.0,1500.0
18:36:16,-0.0006772313499823213,0.0009551097173243761,0.022589918226003647,0.0003238546778447926,0.0003378376713953912,0.0016356052365154028,-35.3632622,149.1652375,0.0,-1.0,2.0,1.0,AUTO,0.0,1.0,-1000.0,0.0,0.0,0.0,1500.0
18:36:18,0.05893196538090706,-0.008339892840012908,0.006822651252150536,0.011855544056743383,0.006463813595473766,-0.019578559789806604,-35.363261699999995,149.1652393,2765.5,6.5,36.5,-146.5,AUTO,1.0,-7.0,-996.0,12.5,7.0,-20.0,1500.0
18:36:22,0.03220042516477406,0.006907529559005828,-0.08550516640146573,0.04228570048386852,0.026072180829942226,-0.012632854593296846,-35.363261333333334,149.16523688333334,8779.333333333334,1.5,-37.0,-151.5,AUTO,-5.833333333333333,8.166666666666666,-1001.0,42.333333333333336,26.166666666666668,-13.166666666666666,1500.0
18:36:27,0.004296388564398512,0.0016838839084292495,-0.14009418657847814,0.008310564361246569,0.007570129952260426,-0.02168563407446657,-35.3632622,149.16523607142855,15210.0,4.0,-3.0,-152.0,AUTO,-1.5714285714285714,0.0,-1000.0,8.428571428571429,7.714285714285714,-21.714285714285715,1500.0
18:36:30,0.0026304246857762337,0.003921326773706824,-0.20079484581947327,-0.0012863150477642193,-0.0004185736761428416,-0.018563244957476854,-35.3632616,149.16523625,20880.75,-3.0,5.5,-153.0,AUTO,0.0,0.0,-1000.0,-0.25,0.5,-18.5,1500.0
18:36:32,0.0006743085104972124,0.0026781181139605387,-0.23822556861809321,-0.009333117041803365,0.0013403960037976503,-0.019038393694375242,-35.363261785714286,149.1652367,23969.571428571428,-2.2857142857142856,2.7142857142857144,-152.85714285714286,AUTO,0.0,0.0,-999.4285714285714,-8.714285714285714,1.5714285714285714,-19.0,1500.0
18:36:37,0.010920049808919429,0.002829501242376864,-0.23599315881729127,0.007760934438556433,-0.0021898574661463497,0.023958463594317435,-35.36326218000001,149.16523651999998,27023.4,-4.2,1.8,-153.0,AUTO,0.0,0.6,-999.2,8.6,-1.2,23.0,1500.0
18:36:41,0.0002887768598156981,0.001327677327208221,-0.1675508975982666,0.002529125940054655,0.0004352889838628471,0.016023699007928372,-35.363262320000004,149.16523804,32395.6,0.0,2.2,-153.0,AUTO,0.0,0.0,-1000.4,3.2,1.2,15.2,1500.0
18:36:42,0.0020294714777264744,0.001019151313812472,-0.1452399641275406,0.0006057205173419788,0.00011718615132849663,0.013275668257847428,-35.363262250000005,149.165237975,34928.75,0.0,0.0,-153.0,AUTO,0.0,0.0,-999.5,1.25,0.75,12.5,1500.0
18:36:44,0.0029423981128881374,0.0013923368339116375,-0.12222353865702947,0.001006353258465727,0.0007207544598107537,0.010379139799624681,-35.36326213333333,149.16523766666668,38404.333333333336,0.0,0.0,-153.0,AUTO,0.0,0.0,-999.75,1.25,1.25,9.75,1500.0
18:36:46,0.002657286551160117,0.0011855548558135827,-0.10952536885937054,0.0001882287518431743,-0.00024792973999865353,0.0088161484648784,-35.36326209999999,149.1652375,40936.333333333336,-0.16666666666666666,0.0,-153.0,AUTO,0.0,0.0,-999.8333333333334,1.1666666666666667,0.5,8.166666666666666,1500.0
18:36:48,0.002643997687846422,0.0015900578815490007,-0.09671558439731598,0.0009371956344693899,0.0008132662391290068,0.0074088433757424355,-35.36326208,149.1652374,44011.0,-0.8,1.0,-153.0,AUTO,0.0,0.0,-999.8,1.6,1.4,7.0,1500.0
18:36:50,-0.020776656029435497,0.025228047724037122,-0.0010815976808468501,-0.04671823134412989,0.02060814215413605,0.22366702455716828,-35.36326211666667,149.1652372,47147.166666666664,-7.666666666666667,-5.666666666666667,-144.16666666666666,AUTO,0.5,0.8333333333333334,-978.1666666666666,-45.333333333333336,21.166666666666668,223.33333333333334,1500.0
18:36:55,-0.01549207465723157,0.026036970783025026,0.22086385637521744,0.294952929019928,0.0040344119479414076,-0.02427859464660287,-35.363261200000004,149.1652383,50164.5,5.25,16.0,0.5,AUTO,1.75,18.25,-976.5,299.0,4.75,-23.5,1500.0
18:36:57,0.03934499993920326,-0.05398303988788809,0.23940250490392959,-0.12087101915052959,-0.03704100927071912,0.21650011651217937,-35.36326054285714,149.16524082857146,49988.857142857145,23.571428571428573,28.571428571428573,2.5714285714285716,AUTO,-2.7142857142857144,-15.714285714285714,-1012.1428571428571,-119.71428571428571,-35.285714285714285,217.0,1500.0
18:36:59,-0.008858670340850949,-0.16719866394996644,1.161764430999756,-0.03708655387163162,-0.00893629938364029,0.015171699970960618,-35.36324624,149.16526441999997,49953.8,147.2,186.6,0.8,AUTO,-53.6,-20.6,-1002.2,-36.6,-7.4,15.6,1500.0
18:37:01,0.03852953655379159,-0.14382104788507735,1.0684494801930018,-0.06921347762857165,0.034463497144835334,-0.01009279748957072,-35.36321187142857,149.16532035714286,49950.142857142855,234.14285714285714,314.42857142857144,-2.0,AUTO,-85.42857142857143,-47.714285714285715,-1005.8571428571429,-68.71428571428571,35.714285714285715,-9.428571428571429,1500.0
