,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
13:21:48.348,30625.0,0.0,0.0,0.2,0.3,940.0,1.0,0.1,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,7.1,6.3,94.0,4.0,3.5
13:21:52.827,15450.0,0.0,0.0,0.2,0.5,60.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,3.7,8.7,992.0,2.5,4.0
13:21:57.708,27355.0,0.0,0.0,0.2,0.5,350.0,1.0,0.1,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,0.8,10.0,533.0,6.0,4.0
13:22:03.099,8603.0,0.0,0.0,0.3,1.9,80.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.8,3.5,597.0,5.0,5.5
13:22:08.479,18310.0,0.0,0.0,0.4,1.2,410.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,1.4,3.8,364.0,2.5,4.5
13:22:13.077,2171.0,0.0,0.0,0.9,0.5,10.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,4.9,5.9,180.0,4.5,4.5
13:22:18.584,9256.0,0.0,0.0,0.4,1.1,470.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,7.9,0.3,203.0,3.5,2.5
13:22:23.176,15007.0,0.0,0.0,0.2,1.1,190.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,6.0,2.2,105.0,3.0,5.0
13:22:27.931,17049.0,0.0,0.0,0.5,0.4,160.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,4.6,10.0,5.0,2.5,4.5
13:22:32.812,6823.0,0.0,0.0,0.5,0.7,890.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,3.8,0.8,714.0,3.5,4.5
