,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
16:13:48.832,18381.0,0.5,0.3,-2.4,0.25,1.1,0.0,12667.0,750.0,1.0
16:13:54.372,161306.0,0.4,0.3,-2.0,0.25,1.8,0.0,1500.0,240.0,1.0
16:14:00.492,197556.0,0.2,0.7,-5.6,0.25,0.8,0.0,10537.0,130.0,1.0
16:14:06.577,196560.0,0.2,0.2,-4.8,0.25,4.2,0.0,4198.0,350.0,1.0
16:14:12.042,63748.0,0.3,1.4,-6.2,0.25,1.1,0.0,11167.0,320.0,1.0
16:14:18.054,280980.0,0.5,0.4,-9.0,0.25,1.1,0.0,4442.0,60.0,1.0
16:14:23.910,30932.0,0.2,0.2,2.6,0.25,2.9,0.0,18769.0,530.0,1.0
16:14:28.888,56340.0,0.2,0.7,-4.5,0.25,4.7,0.0,3465.0,10.0,1.0
16:14:34.457,17905.0,0.5,0.5,-1.7,0.25,1.5,0.0,4709.0,410.0,1.0
16:14:40.459,15903.0,0.5,0.7,-4.8,0.25,3.1,0.0,987.0,10.0,1.0
16:14:46.540,52732.0,0.2,0.2,-5.9,0.25,1.2,0.0,3376.0,80.0,1.0
16:14:52.076,23407.0,0.4,0.4,-7.9,0.25,1.5,0.0,5393.0,100.0,1.0
16:14:58.113,2484.0,0.4,0.4,-7.2,0.25,2.6,0.0,8013.0,20.0,1.0
16:15:03.965,54086.0,0.2,0.7,-7.6,0.25,0.2,0.0,3007.0,580.0,1.0
16:15:09.019,150382.0,0.3,0.9,-2.3,0.25,2.9,0.0,15907.0,30.0,1.0
16:15:13.944,232106.0,0.4,0.3,-8.9,0.25,1.3,0.0,456.0,240.0,1.0
16:15:18.946,21959.0,0.7,0.3,-8.4,0.25,2.6,0.0,13447.0,20.0,1.0
16:15:24.407,57048.0,0.5,0.3,-6.2,0.25,4.7,0.0,2208.0,190.0,1.0
16:15:30.506,220282.0,0.5,0.9,-4.8,0.25,0.2,0.0,9211.0,220.0,1.0
16:15:35.962,108007.0,0.7,0.2,-3.7,0.25,1.2,0.0,2468.0,130.0,1.0
16:15:41.420,160857.0,0.4,0.7,-6.1,0.25,0.6,0.0,1739.0,670.0,1.0
16:15:47.365,20506.0,0.4,0.4,1.4,0.25,4.1,0.0,424.0,150.0,1.0
16:15:53.421,62815.0,0.5,0.2,0.1,0.25,3.5,0.0,461.0,160.0,1.0
16:15:59.381,88960.0,0.7,0.2,-7.9,0.25,2.5,0.0,22866.0,20.0,1.0
16:16:05.401,295.0,0.5,0.7,-9.2,0.25,0.6,0.0,3225.0,440.0,1.0
16:16:11.463,35174.0,0.5,1.3,-9.8,0.25,2.8,0.0,18821.0,380.0,1.0
16:16:17.478,103033.0,0.4,0.2,6.0,0.25,0.8,0.0,682.0,130.0,1.0
16:16:23.559,85486.0,0.5,0.2,-6.1,0.25,4.4,0.0,22684.0,130.0,1.0
16:16:29.025,170626.0,1.1,0.4,-4.2,0.25,1.5,0.0,3747.0,210.0,1.0
16:16:34.964,214742.0,0.2,0.9,-8.1,0.25,1.6,0.0,2672.0,80.0,1.0
16:16:39.956,25805.0,0.7,0.7,-2.7,0.25,0.2,0.0,9511.0,80.0,1.0
16:16:45.496,57896.0,0.3,1.3,6.0,0.25,1.1,0.0,4338.0,100.0,1.0
16:16:51.033,39980.0,0.4,0.5,-5.9,0.25,0.6,0.0,4019.0,40.0,1.0
16:16:57.024,298416.0,0.2,0.5,-4.5,0.25,2.2,0.0,12259.0,60.0,1.0
16:17:02.970,208058.0,0.3,0.2,-4.3,0.25,0.6,0.0,10910.0,590.0,1.0
