time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,VFR_HUD_alt,EK2_ALT_SOURCE
09:48:01,1500.0,0.004348678281530738,-0.1680305004119873,-1.8563990592956543,0.026237882673740387,-0.05755973979830742,0.0006876683328300714,616190.0,-35.3626077,149.16626585,32265.5,-109.5,-205.5,-22.5,-45.0,-29.5,-1017.0,27.5,-55.0,4.0,AUTO,616.1899719238281,0.0
09:48:03,1500.0,0.04773438349366188,-0.1410416215658188,-1.8621618747711182,-0.0040519158355891705,0.016604952979832888,-0.00449300417676568,616980.0,-35.362627950000004,149.1661943,33058.0,-150.5,-402.0,-53.0,-83.5,-48.0,-1004.0,-2.0,18.5,-1.5,AUTO,616.97998046875,0.0
09:48:05,1500.0,0.0659131184220314,-0.09568772837519646,-1.8630343079566956,0.012079775100573897,0.028258190490305424,-0.0013375147245824337,618200.0,-35.36265385,149.16609540000002,34273.5,-144.5,-467.5,-61.0,-104.5,-47.5,-997.0,13.5,30.0,1.0,AUTO,618.1999816894531,0.0
09:48:07,1500.0,0.06476546823978424,-0.15135259926319122,-1.864162027835846,0.0005887438892386854,-0.04899242240935564,0.0012797212693840265,619360.0,-35.36267985,149.1659901,35434.5,-139.0,-497.5,-47.0,-96.0,-54.5,-993.5,2.0,-46.5,4.0,AUTO,619.3599853515625,0.0
09:48:09,1500.0,-0.03185328096151352,-0.0020518444071058184,-1.862978994846344,-1.1240012645721436,-0.015227033756673336,-0.0029630502685904503,619535.0,-35.36271135,149.16588495,35612.5,-192.5,-388.5,139.0,-92.5,-38.0,-795.0,-1118.5,-12.5,-0.5,ALT_HOLD,619.5349731445312,0.0
09:48:11,1500.0,0.029932355508208275,-0.00448676198720932,-1.8677007555961609,0.9937893748283386,-0.002614969969727099,-0.009862206876277924,615725.0,-35.362749,149.1658176,31798.0,-206.0,-221.0,185.0,-75.0,-25.0,-1014.5,991.0,0.0,-7.0,ALT_HOLD,615.7249755859375,0.0
09:48:13,1500.0,0.0692935362458229,0.08971631154417992,-1.8631197214126587,0.9973901510238647,-0.07682725181803107,-0.007207695860415697,612575.0,-35.36277805,149.16577834999998,28647.0,-115.5,-94.0,83.0,-32.5,59.5,-1014.5,1001.5,-74.0,-4.0,AUTO,612.5749816894531,0.0
09:48:15,1500.0,0.006930279661901295,-0.07965223491191864,-1.8025407195091248,0.0484689325094223,-0.0010290825739502907,-0.007012317888438702,611605.0,-35.3627854,149.16576064999998,27679.0,-45.0,-100.5,-6.0,-23.5,1.5,-1044.5,50.5,2.0,-3.5,AUTO,611.60498046875,0.0
09:48:17,1500.0,0.021001449786126614,-0.019235534593462944,-1.8027984499931335,0.08323948085308075,0.009488202165812254,-0.006957102683372796,612200.0,-35.36279265,149.1657311,28273.5,-44.0,-140.0,-37.0,-32.0,-9.0,-999.0,85.0,11.5,-4.0,AUTO,612.1999816894531,0.0
09:48:19,1500.0,0.03445028141140938,-0.10796773806214333,-1.8052599430084229,0.24276383966207504,-0.03044193796813488,-0.0010625114664435387,612930.0,-35.3628005,149.16569735,29007.0,-47.0,-197.0,-37.0,-42.0,-12.5,-1011.5,244.0,-27.5,2.0,AUTO,612.9299926757812,0.0
09:48:21,1500.0,0.05383036844432354,-0.09408436715602875,-1.80851411819458,-0.0017489162273705006,0.051007648929953575,0.00017430016305297613,614035.0,-35.36281315,149.16563845,30112.5,-71.0,-333.5,-72.0,-65.5,-37.5,-1015.5,0.0,53.0,3.0,AUTO,614.0350036621094,0.0
09:48:23,1500.0,0.05220241658389568,-0.053502460941672325,-1.805576503276825,0.006693627219647169,-0.015722420997917652,0.0014450544258579612,615680.0,-35.362827949999996,149.1655632,31751.0,-63.5,-336.5,-77.0,-66.5,-39.0,-988.5,8.5,-13.0,4.0,AUTO,615.6799621582031,0.0
09:48:25,1500.0,-0.014684920199215412,-0.0037216083146631718,-1.8041649460792542,-0.042864710092544556,-0.0030432790517807007,-0.03202716168016195,615920.0,-35.3628447,149.16549735,31997.0,-102.0,-243.0,134.5,-56.5,23.0,-855.0,-36.5,0.0,-28.5,ALT_HOLD,615.9199829101562,0.0
09:48:27,1500.0,-0.009869948029518127,-0.0028153981547802687,-1.8052934408187866,-1.8723299503326416,0.004257854074239731,0.04498209059238434,612280.0,-35.3628665,149.1654556,28354.0,-120.0,-142.0,182.0,-51.0,-117.0,-1025.0,-1873.0,6.0,47.0,ALT_HOLD,612.2799682617188,0.0
09:48:29,1500.0,0.05303065478801727,0.03896568587515503,-1.8034059405326843,1.0809391885995865,-0.1227714295964688,-0.0368378572165966,609420.0,-35.362882299999995,149.16543535,25493.0,-75.0,-68.0,148.0,-22.5,54.5,-1123.0,1083.0,-119.5,-33.5,AUTO,609.4199829101562,0.0
09:48:31,1500.0,-0.007741760928183794,-0.012757950520608574,-1.749912977218628,-0.015413075685501099,0.02548590674996376,-0.004620587336830795,608135.0,-35.36288465,149.16542579999998,24205.5,-10.0,-38.5,-7.5,-6.0,-10.0,-1028.5,-14.5,28.0,-2.0,AUTO,608.1349792480469,0.0
09:48:33,1500.0,0.014090743847191334,-0.06260805577039719,-1.7525984644889832,0.353742852807045,-0.04532463848590851,0.0015780017711222172,608495.0,-35.3628863,149.1654163,24573.0,-23.5,-62.0,-25.5,-13.5,1.5,-1011.5,354.0,-42.5,4.5,AUTO,608.4949645996094,0.0
09:48:37,1500.0,0.048811471089720726,-0.060037508606910706,-1.7558093070983887,-0.0037801461876370013,0.01867788378149271,0.004937811405397952,611190.0,-35.3629021,149.1653357,27260.5,-32.5,-274.0,-105.0,-49.5,-33.0,-1004.5,-2.0,20.5,8.0,AUTO,611.1899719238281,0.0
09:48:39,1500.0,0.02191265252622543,-0.03263236006023362,-1.7548660635948181,-0.023974363692104816,-0.02393400389701128,0.0024297696072608232,613330.0,-35.362910850000006,149.1652757,29405.5,-38.0,-264.0,-87.0,-50.0,-32.5,-940.0,-21.5,-21.0,5.0,ALT_HOLD,613.3299865722656,0.0
09:48:41,1500.0,0.01609263103455305,-0.0028480899054557085,-1.7534056901931763,-0.3062891662120819,-0.001873901579529047,0.030590183101594448,612790.0,-35.362924449999994,149.16522544999998,28863.0,-81.0,-180.0,164.5,-43.0,-67.0,-908.5,-308.0,1.0,33.5,ALT_HOLD,612.7900085449219,0.0
09:48:43,1500.0,-0.01516418857499957,-0.0024452912621200085,-1.7536263465881348,-0.7072502821683884,-0.003323039156384766,-0.015346338972449303,609010.0,-35.3629414,149.1651936,25083.5,-80.0,-107.5,176.0,-41.0,3.0,-1017.0,-701.5,-0.5,-12.0,ALT_HOLD,609.0099792480469,0.0
09:48:45,1500.0,0.0481204092502594,-0.003178391605615616,-1.7534388303756714,-0.48168449103832245,-0.051995860412716866,0.007730579469352961,606160.0,-35.36295485,149.1651768,22235.5,-22.0,-49.0,51.0,-14.5,-34.5,-1107.0,-479.5,-48.5,11.0,AUTO,606.1599731445312,0.0
09:48:47,1500.0,0.01488941116258502,-0.05989895947277546,-1.6884307861328125,-0.033402699045836926,0.02026400761678815,0.07111490331590176,606440.0,-35.36295705,149.16516024999999,22515.5,-3.5,-117.5,-66.0,-22.0,-10.0,-1037.0,-29.0,23.0,74.0,AUTO,606.4400024414062,0.0
09:48:49,1500.0,0.021651937626302242,-0.024068755097687244,-1.6815053820610046,-0.01711283205077052,-0.0008025187999010086,0.004067206638865173,608255.0,-35.3629595,149.16512964999998,24332.5,-12.0,-139.0,-94.0,-26.0,-17.5,-994.5,-13.0,2.0,7.0,AUTO,608.2549743652344,0.0
09:48:51,1500.0,0.02168661169707775,-0.019434055604506284,-1.6808322072029114,0.027720206417143345,-0.028172660619020462,0.001263534533791244,610035.0,-35.362962249999995,149.16510010000002,26109.5,-8.5,-117.5,-69.5,-25.0,-15.5,-987.5,30.5,-24.5,4.0,AUTO,610.0349731445312,0.0
09:48:53,1500.0,0.021095452830195427,-0.025898559018969536,-1.6811078786849976,-0.008706249762326479,-0.022343232296407223,-0.00024950853548943996,611430.0,-35.3629648,149.16507235,27506.0,-8.5,-127.0,-69.0,-26.0,-13.0,-1003.5,-4.5,-19.0,2.5,AUTO,611.4299926757812,0.0
09:48:55,1500.0,0.026395045220851898,-0.09317466616630554,-1.6822145581245422,-0.017585374764166772,-4.0842220187187195e-05,0.00019529310520738363,613125.0,-35.36296795,149.1650385,29197.0,-16.5,-195.0,-105.5,-36.5,-21.0,-1031.0,-14.5,3.5,3.0,AUTO,613.1249694824219,0.0
09:48:57,1500.0,0.031168716959655285,-0.016756093013100326,-1.6888962388038635,0.0016597697976976633,-0.03825520724058151,0.002605675719678402,615805.0,-35.36297235,149.16498940000002,31879.5,-18.5,-212.5,-142.5,-43.0,-20.0,-997.0,5.5,-35.5,5.5,AUTO,615.8049621582031,0.0
09:48:59,1500.0,0.0258558364585042,-0.1007457859814167,-1.664463460445404,0.01700365310534835,-0.047807469964027405,-0.0052785383886657655,618655.0,-35.362976950000004,149.16494104999998,34728.0,-28.0,-237.5,-127.5,-48.5,-24.0,-984.0,20.0,-44.0,-2.0,AUTO,618.6549682617188,0.0
09:49:01,1500.0,0.04356766305863857,-0.05516447755508125,-1.7189289331436157,-0.0026278789155185223,0.10608022287487984,-0.05022607743740082,621100.0,-35.362984100000006,149.1648746,37177.0,-40.5,-338.5,-125.0,-70.0,-40.0,-1025.0,1.0,109.0,-46.0,AUTO,621.0999755859375,0.0
09:49:03,1500.0,0.045842258259654045,-0.029020084999501705,-1.8344464302062988,-0.004594252211973071,-0.016601627226918936,-0.04995007440447807,623980.0,-35.36299085,149.16480675,40052.5,-23.0,-273.0,-141.0,-61.0,-31.0,-994.5,-1.0,-13.0,-46.0,AUTO,623.97998046875,0.0
09:49:05,1500.0,0.012668577022850513,-0.13816378265619278,-1.7362956404685974,0.044307258911430836,-0.10641161631792784,0.07732203975319862,626705.0,-35.362997500000006,149.16474805000001,42782.5,-59.0,-275.0,-86.5,-51.5,-29.5,-895.5,47.5,-102.5,80.5,ALT_HOLD,626.7049560546875,0.0
09:49:07,1500.0,0.0292026549577713,-0.09782543033361435,-1.6545442342758179,-0.07125306129455566,0.07285873405635357,0.044209849438630044,625380.0,-35.36301145,149.16466830000002,41454.0,-93.5,-409.5,192.0,-96.0,-96.5,-892.5,-71.5,76.0,47.5,ALT_HOLD,625.3799743652344,0.0
09:49:09,1500.0,0.06224762718193233,0.16582920122891665,-1.6505977511405945,0.5351695418357849,-0.2082042251713574,-0.10265935957431793,621545.0,-35.363031649999996,149.1645873,37620.0,-97.0,-233.0,154.0,-57.5,46.5,-1118.5,543.0,-204.5,-98.5,AUTO,621.5450134277344,0.0
09:49:11,1500.0,0.00028354860842227936,0.03206799551844597,-0.8749935626983643,-0.12389300763607025,-0.04637640912551433,0.7837421894073486,620400.0,-35.36303125,149.1645829,36473.5,33.0,85.5,-31.0,20.0,-19.5,-1056.5,-121.0,-43.0,787.0,AUTO,620.3999938964844,0.0
09:49:13,1500.0,0.00021098251454532146,0.0024741808883845806,0.5682797729969025,-0.06679621431976557,-0.02096389071084559,0.71512171626091,621880.0,-35.36302635,149.16459905,37958.5,13.5,49.5,-110.0,-2.5,-16.0,-1030.0,-63.0,-17.0,718.5,AUTO,621.8799743652344,0.0
09:49:15,1500.0,0.0010119437938556075,-0.01900237752124667,1.1410490274429321,-0.0010324427857995033,-0.01789907133206725,-0.06219225039239973,624555.0,-35.363023,149.1646101,40630.5,26.5,49.5,-138.5,-10.5,-4.5,-998.5,2.0,-14.0,-58.5,AUTO,624.5549621582031,0.0
09:49:17,1500.0,0.013885349500924349,-0.022104579024016857,1.123765766620636,0.006308805197477341,0.005412914091721177,-0.0030391672626137733,627355.0,-35.36301695,149.16462245,43429.5,36.0,67.5,-133.0,-16.0,-6.0,-999.0,9.5,8.5,1.0,AUTO,627.35498046875,0.0
09:49:19,1500.0,-0.0014256883296184242,0.0005922847885813098,1.1199913620948792,0.052628884091973305,-2.3409724235534668e-05,-0.002928656176663935,629520.0,-35.3630096,149.1646365,45594.0,39.5,53.0,-17.5,-15.0,-0.5,-854.0,56.0,3.0,1.0,ALT_HOLD,629.5199890136719,0.0
09:49:21,1500.0,0.019603968365117908,-0.000927373708691448,1.1167866587638855,1.2151958495378494,0.00653436710126698,-0.012066265568137169,627120.0,-35.363001350000005,149.1646456,43195.5,35.0,32.0,194.5,-13.0,67.5,-1007.0,1220.0,9.5,-8.0,ALT_HOLD,627.1199951171875,0.0
09:49:23,1500.0,0.02041495218873024,0.012127423950005323,1.1151123642921448,0.3591485321521759,-0.012328986776992679,0.0059083919040858746,623375.0,-35.3629958,149.16465285,39453.0,21.5,20.0,146.0,-9.0,-20.0,-1096.0,360.5,-8.5,9.5,AUTO,623.375,0.0
09:49:25,1500.0,0.0018096258863806725,0.013022094499319792,1.1134340167045593,-0.23772531002759933,-0.010208200430497527,-0.00014129362534731627,622350.0,-35.3629941,149.16465595,38428.5,-3.0,-3.5,-36.0,0.0,-2.5,-1053.5,-233.0,-6.0,3.0,AUTO,622.3499755859375,0.0
09:49:27,1500.0,0.008351551136001945,0.00584961730055511,1.1103929281234741,0.05451211519539356,-0.0023151629138737917,-0.0012850326020270586,623975.0,-35.362994799999996,149.1646562,40046.5,-12.0,-3.0,-115.0,0.5,1.5,-1029.0,57.5,1.0,2.0,AUTO,623.9749755859375,0.0
09:49:29,1500.0,0.0018898925627581775,0.0020184348759357817,1.1086487174034119,-0.002271609497256577,-0.000997956027276814,-0.0007230403134599328,626630.0,-35.36299635,149.16465664999998,42704.5,-11.0,0.5,-118.0,1.0,-1.0,-943.5,1.0,2.5,2.5,ALT_HOLD,626.6300048828125,0.0
09:49:31,1500.0,-0.01231693709269166,0.00037813972448930144,1.1068620085716248,-0.7704824097454548,0.00044284819159656763,-0.0032170036574825644,626825.0,-35.36299685,149.1646574,42898.0,0.0,2.0,136.0,-0.5,-13.5,-886.0,-765.0,4.0,0.5,ALT_HOLD,626.8249816894531,0.0
09:49:33,1500.0,0.03179292567074299,-6.852226215414703e-05,1.106601357460022,0.8833054974675179,-0.005741621367633343,-0.008603805676102638,623030.0,-35.3629965,149.16465825,39104.5,-4.5,7.0,181.5,-0.5,3.0,-1025.5,884.5,-1.5,-5.0,ALT_HOLD,623.0299682617188,0.0
09:49:35,1500.0,0.00275613646954298,0.008596904575824738,1.1063628196716309,0.3117610216140747,0.00467665633186698,0.0015582642517983913,620255.0,-35.362996800000005,149.1646599,36326.5,-6.5,3.5,38.5,0.5,17.0,-1107.5,315.5,8.5,5.0,AUTO,620.2549743652344,0.0
09:49:39,1500.0,-0.001160590909421444,0.0031082823406904936,1.5527493953704834,0.0042216782458126545,0.01991638680920005,0.7276726067066193,623145.0,-35.3629999,149.16466115,39217.0,8.0,-9.5,-133.0,0.0,0.0,-1005.0,7.0,24.5,731.0,AUTO,623.1449890136719,0.0
09:49:41,1500.0,-0.0038497940404340625,0.004722056444734335,2.9275474548339844,-0.0012379661202430725,-0.01820907846558839,0.2775116190314293,625880.0,-35.3629997,149.16466025,41956.0,13.0,-7.5,-116.5,3.0,0.0,-994.0,1.0,-31.0,715.0,ALT_HOLD,625.3999633789062,0.0
09:49:43,1500.0,0.017051609291229397,0.0026922529796138406,2.9690654277801514,0.8638876900076866,-9.396090172231197e-05,0.004887269460596144,626025.0,-35.3629972,149.1646596,42099.5,12.5,0.0,136.0,3.0,12.5,-878.0,864.0,4.0,8.5,ALT_HOLD,626.0249938964844,0.0
09:49:45,1500.0,-0.01304979296401143,0.001031140418490395,2.968024730682373,-0.4648772180080414,0.0061136113945394754,-0.00876182597130537,622235.0,-35.36299415,149.1646586,38308.0,9.0,-9.5,181.5,4.0,87.0,-1018.0,632.0,9.0,21.0,ALT_HOLD,622.9400024414062,0.0
09:49:47,1500.0,-0.010603083414025605,-0.0050757587887346745,2.9667699337005615,-0.017158091068267822,0.0003901286981999874,-0.006023111171089113,619765.0,-35.36299285,149.1646565,35839.0,-0.5,-2.5,46.5,0.0,13.5,-1064.5,-12.5,4.0,-2.0,AUTO,619.7649841308594,0.0
09:49:49,1500.0,-0.0024106040291371755,0.003488551708869636,2.963996410369873,0.06377752311527729,0.001613277243450284,-0.0012867726618424058,620200.0,-35.36299395,149.1646563,36278.0,-4.5,5.0,-90.0,-1.0,-1.5,-1050.5,66.0,5.5,2.0,AUTO,620.1999816894531,0.0
09:49:51,1500.0,0.03530537709593773,-0.0033120935840997845,2.963377594947815,0.041384778916835785,-0.007189730880782008,0.0008908503223210573,622795.0,-35.362995850000004,149.16465549999998,38870.0,-9.5,-9.5,-147.5,-0.5,-3.5,-1002.5,44.0,-2.5,4.5,AUTO,622.7949829101562,0.0
09:49:53,1500.0,-0.024952156469225883,-0.00686455046525225,2.916451096534729,-0.10875449329614639,-0.013161389622837305,-0.0268761133775115,625815.0,-35.3630002,149.16464495000002,41889.5,-30.0,-51.0,-146.0,3.0,-14.5,-1003.0,-105.5,-8.5,-22.5,AUTO,625.8150024414062,0.0
09:49:55,1500.0,-0.0996977835893631,0.030424493364989758,2.840324640274048,0.08027796819806099,0.04188059829175472,-0.02974801417440176,628795.0,-35.363002699999996,149.1646515,44872.5,26.5,124.0,-139.0,-17.0,24.5,-1003.0,82.5,45.5,-25.5,ALT_HOLD,628.7949829101562,0.0
09:49:57,1500.0,-0.15338442474603653,0.025049028918147087,2.981812357902527,-0.8049137443304062,-0.0186111512593925,-0.009854111238382757,629950.0,-35.3629859,149.1646945,46023.5,147.5,262.0,98.0,-16.0,37.0,-792.0,-802.0,-14.0,-6.0,ALT_HOLD,629.9499816894531,0.0
09:49:59,1500.0,0.027294150553643703,0.003862482903059572,2.9749903678894043,1.0968663170933723,0.0063852365128695965,0.007587898755446076,626285.0,-35.36295405,149.16475205,42359.5,178.5,205.5,191.0,-0.5,91.0,-1012.0,1097.5,10.5,10.5,ALT_HOLD,626.2849731445312,0.0
09:50:01,1500.0,0.08128680661320686,-0.10032843425869942,0.12074160575866699,0.5797202289104462,0.1467123180627823,0.46256396919488907,623750.0,-35.36293035,149.16477935,39826.0,41.0,33.5,56.0,1.5,25.5,-1044.0,580.5,150.5,466.0,AUTO,623.7499694824219,0.0
09:50:03,1500.0,0.01230556657537818,-0.053024692460894585,-2.153450131416321,0.25806260854005814,0.0033813491463661194,-0.05182579346001148,623605.0,-35.36293365,149.164774,39676.5,-53.0,-64.5,-52.0,-18.0,2.0,-1056.0,261.0,7.5,-47.0,AUTO,623.60498046875,0.0
09:50:05,1500.0,0.021767054684460163,-0.04579328931868076,-2.185365080833435,-0.01007708243560046,0.022402574308216572,-0.0022277842508628964,625460.0,-35.362947899999995,149.16475185000002,41533.0,-91.0,-123.0,-118.5,-28.5,-16.5,-1015.0,-7.5,26.0,1.0,AUTO,625.4599914550781,0.0
09:50:07,1500.0,-0.0024275900796055794,0.002004949317779392,-2.187282919883728,-0.07968211593106389,-0.003790947375819087,-0.0014032019535079598,627460.0,-35.3629654,149.16472629999998,43533.0,-91.5,-94.5,-12.0,-26.0,-13.0,-846.5,-76.5,1.0,2.0,ALT_HOLD,627.4599609375,0.0
09:50:09,1500.0,0.000766415148973465,-0.0014658615691587329,-2.1895511150360107,-1.5279933214187622,-0.001405120361596346,0.020753588527441025,624970.0,-35.362981250000004,149.16471255,41044.5,-76.0,-46.0,195.0,-20.0,-83.5,-986.5,-1526.5,3.0,24.0,ALT_HOLD,624.969970703125,0.0
09:50:11,1500.0,0.020045053213834763,0.002476749737979844,-2.1906938552856445,0.5686167478561401,-0.02036963403224945,-0.011774650774896145,621270.0,-35.362992750000004,149.16470765,37346.5,-41.5,-19.0,147.0,-14.5,59.0,-1075.5,575.5,-16.0,-7.5,AUTO,621.2699890136719,0.0
09:50:13,1500.0,0.04143654555082321,-0.021681958809494972,-1.943616807460785,0.19476226717233658,-0.0113538415171206,0.31613460555672646,620175.0,-35.3629982,149.16470685000002,36252.5,7.0,-35.5,-34.0,-5.0,-2.0,-1069.0,166.0,-5.0,127.0,AUTO,620.0499877929688,0.0
09:50:15,1500.0,0.01834908314049244,-0.02371599804610014,-1.6972510814666748,-0.04479522258043289,0.0029391024727374315,-0.007593638729304075,621745.0,-35.3629992,149.16470135,37818.5,16.5,-58.0,-113.0,-6.5,-9.5,-1030.0,-40.5,6.0,-3.5,AUTO,621.7449951171875,0.0
09:50:17,1500.0,0.009955119341611862,-0.009756859857589006,-1.6967589855194092,-0.0006782929413020611,-0.003884404432028532,0.00027806474827229977,624415.0,-35.36299905,149.16469225,40491.0,8.0,-53.0,-133.0,-7.0,-6.0,-994.0,3.0,0.0,3.5,AUTO,624.4149780273438,0.0
09:50:19,1500.0,-0.0011073296191170812,0.0005875577771803364,-1.6977275609970093,0.014646685915067792,-0.0013365159975364804,0.0004156767390668392,626555.0,-35.362999099999996,149.1646836,42630.0,-4.5,-38.5,-18.0,-5.5,-4.5,-852.5,19.0,1.5,3.5,ALT_HOLD,626.5549926757812,0.0
09:50:21,1500.0,0.004023577086627483,-0.0003467743081273511,-1.6993995308876038,-1.4399448037147522,-0.001905206241644919,-0.010485105914995074,624190.0,-35.36300005,149.1646776,40267.0,-7.0,-24.0,198.0,-7.0,-68.0,-958.0,-2010.0,4.0,-3.0,ALT_HOLD,624.1899719238281,0.0
09:50:23,1500.0,-0.003339231014251709,0.0017616769910091534,-1.699659526348114,0.3242974579334259,-0.007629260886460543,0.0019903446082025766,620445.0,-35.36299985,149.16467365,36516.0,7.0,-16.5,146.5,-1.5,47.0,-1087.0,332.0,-4.5,5.5,AUTO,620.4450073242188,0.0
09:50:27,1500.0,-0.0018988269730471075,-0.004171379609033465,-1.7005201578140259,-0.302826851606369,-0.0015901726437732577,-0.0003633603919297457,619825.0,-35.36299995,149.16467204999998,35898.0,2.0,-9.5,-36.5,1.5,-11.0,-1001.5,-297.5,1.0,3.0,AUTO,619.8249816894531,0.0
