,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
06:00:13.139,64815.0,0.25,0.1,1000.0,30.0,0.8,6900.0,1000.0,18917.0,980.0,0.0,600.0,3.8,0.0,0.0
06:00:18.739,135834.0,0.25,0.1,1000.0,30.0,1.1,15100.0,1000.0,13577.0,1610.0,0.0,900.0,1.1,0.0,0.0
06:00:23.319,134561.0,0.25,0.1,1000.0,30.0,0.3,4600.0,1000.0,2290.0,170.0,0.0,100.0,6.5,0.0,0.0
06:00:29.006,87676.0,0.25,0.1,1000.0,30.0,3.5,8200.0,1000.0,1497.0,1030.0,0.0,250.0,7.5,0.0,0.0
06:00:34.602,196846.0,0.25,0.1,1000.0,30.0,0.6,4300.0,1000.0,10287.0,150.0,0.0,100.0,0.8,0.0,0.0
06:00:39.179,5679.0,0.25,0.1,1000.0,30.0,1.3,5800.0,1000.0,16532.0,1340.0,0.0,900.0,6.4,0.0,0.0
06:00:44.909,143529.0,0.25,0.1,1000.0,30.0,2.2,1600.0,1000.0,232.0,2020.0,0.0,600.0,0.8,0.0,0.0
06:00:49.551,69519.0,0.25,0.1,1000.0,30.0,3.2,4200.0,1000.0,3756.0,2030.0,0.0,1150.0,3.5,0.0,0.0
06:00:54.661,3678.0,0.25,0.1,1000.0,30.0,2.4,8700.0,1000.0,6407.0,2820.0,0.0,100.0,1.1,0.0,0.0
06:00:59.265,102167.0,0.25,0.1,1000.0,30.0,0.1,1600.0,1000.0,3356.0,2660.0,0.0,900.0,3.8,0.0,0.0
06:01:04.867,265198.0,0.25,0.1,1000.0,30.0,3.9,5100.0,1000.0,9745.0,2390.0,0.0,350.0,6.4,0.0,0.0
06:01:09.510,13342.0,0.25,0.1,1000.0,30.0,1.1,4700.0,1000.0,9931.0,240.0,0.0,1300.0,1.5,0.0,0.0
06:01:14.565,53958.0,0.25,0.1,1000.0,30.0,3.2,10100.0,1000.0,10349.0,610.0,0.0,150.0,3.1,0.0,0.0
06:01:19.230,233939.0,0.25,0.1,1000.0,30.0,4.7,6300.0,1000.0,2070.0,520.0,0.0,1150.0,2.4,0.0,0.0
06:01:24.730,155194.0,0.25,0.1,1000.0,30.0,1.1,4900.0,1000.0,4237.0,2760.0,0.0,150.0,1.5,0.0,0.0
06:01:29.341,178270.0,0.25,0.1,1000.0,30.0,1.8,2400.0,1000.0,18840.0,1390.0,0.0,650.0,5.7,0.0,0.0
06:01:34.940,187166.0,0.25,0.1,1000.0,30.0,2.6,3600.0,1000.0,31409.0,560.0,0.0,450.0,6.4,0.0,0.0
06:01:39.569,205160.0,0.25,0.1,1000.0,30.0,1.5,2400.0,1000.0,7996.0,2420.0,0.0,100.0,0.7,0.0,0.0
06:01:44.656,43373.0,0.25,0.1,1000.0,30.0,2.9,16300.0,1000.0,9160.0,120.0,0.0,900.0,5.6,0.0,0.0
06:01:49.344,12192.0,0.25,0.1,1000.0,30.0,1.5,7900.0,1000.0,3704.0,2340.0,0.0,250.0,8.2,0.0,0.0
06:01:54.949,176390.0,0.25,0.1,1000.0,30.0,1.6,10200.0,1000.0,18222.0,550.0,0.0,150.0,1.1,0.0,0.0
06:01:59.596,22686.0,0.25,0.1,1000.0,30.0,0.6,6300.0,1000.0,15608.0,750.0,0.0,250.0,4.2,0.0,0.0
06:02:04.685,38506.0,0.25,0.1,1000.0,30.0,0.4,10900.0,1000.0,17910.0,710.0,0.0,900.0,1.8,0.0,0.0
06:02:09.419,49538.0,0.25,0.1,1000.0,30.0,1.1,7700.0,1000.0,11285.0,60.0,0.0,1050.0,8.5,0.0,0.0
