,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
05:51:23.654,-1.0,-1.0,-1.0,-1
05:51:23.931,-1.0,-1.0,-1.0,-1
05:51:24.132,-1.0,-1.0,-1.0,-1
05:51:24.335,-1.0,-1.0,-1.0,-1
05:51:24.536,-1.0,-1.0,-1.0,-1
05:51:24.741,-1.0,-1.0,-1.0,-1
05:51:24.943,-1.0,-1.0,-1.0,-1
05:51:25.144,-1.0,-1.0,-1.0,-1
05:51:25.346,-1.0,-1.0,-1.0,-1
05:51:25.548,-1.0,-1.0,-1.0,-1
05:51:25.750,-1.0,-1.0,-1.0,-1
05:51:25.951,-1.0,-1.0,-1.0,-1
05:51:26.153,-1.0,-1.0,-1.0,-1
05:51:26.355,-1.0,-1.0,-1.0,-1
05:51:26.556,-1.0,-1.0,-1.0,-1
05:51:26.758,-1.0,-1.0,-1.0,-1
05:51:26.960,-1.0,-1.0,-1.0,-1
05:51:27.162,-1.0,-1.0,-1.0,-1
05:51:27.365,-1.0,-1.0,-1.0,-1
05:51:27.566,-1.0,-1.0,-1.0,-1
05:51:27.769,-1.0,-1.0,-1.0,-1
05:51:28.012,-1.0,-1.0,-1.0,-1
05:51:28.282,-1.0,-1.0,-1.0,-1
05:51:28.502,-1.0,-1.0,-1.0,-1
05:51:28.708,-1.0,-1.0,-1.0,-1
05:51:28.916,-1.0,-1.0,-1.0,-1
05:51:29.118,-1.0,-1.0,-1.0,-1
05:51:29.320,-1.0,-1.0,-1.0,-1
05:51:29.522,-1.0,-1.0,-1.0,-1
05:51:29.724,-1.0,-1.0,-1.0,-1
05:51:29.926,-1.0,-1.0,-1.0,-1
05:51:30.128,-1.0,-1.0,-1.0,-1
05:51:30.330,-1.0,-1.0,-1.0,-1
05:51:30.532,-1.0,-1.0,-1.0,-1
05:51:30.733,-1.0,-1.0,-1.0,-1
05:51:30.935,-1.0,-1.0,-1.0,-1
05:51:31.137,-1.0,-1.0,-1.0,-1
05:51:31.339,-1.0,-1.0,-1.0,-1
05:51:31.541,-1.0,-1.0,-1.0,-1
05:51:31.743,-1.0,-1.0,-1.0,-1
05:51:31.945,-1.0,-1.0,-1.0,-1
05:51:32.148,-1.0,-1.0,-1.0,-1
05:51:32.349,-1.0,-1.0,-1.0,-1
05:51:32.551,-1.0,-1.0,-1.0,-1
05:51:32.753,-1.0,-1.0,-1.0,-1
05:51:32.954,-1.0,-1.0,-1.0,-1
05:51:33.174,-1.0,-1.0,-1.0,-1
05:51:33.412,-1.0,-1.0,-1.0,-1
05:51:33.677,-1.0,-1.0,-1.0,-1
05:51:33.938,-1.0,-1.0,-1.0,-1
05:51:34.161,-1.0,-1.0,-1.0,-1
05:51:34.363,-1.0,-1.0,-1.0,-1
05:51:34.568,-1.0,-1.0,-1.0,-1
05:51:34.770,-1.0,-1.0,-1.0,-1
05:51:34.971,-1.0,-1.0,-1.0,-1
05:51:35.173,-1.0,-1.0,-1.0,-1
