time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,LAND_SPEED_HIGH,WPNAV_SPEED_DN,RTL_ALT
13:16:58.970,GUIDED,-35.3632621,149.1652374,28,-0.00036598433507606387,0.0014895807253196836,0.029300281777977943,0.00015814628568477929,0.00025597348576411605,0.0025771709624677896,0,2,-998,0,0,0,0,0,-3,320.0,90.0,1500.0
13:16:59.172,GUIDED,-35.3632621,149.1652374,24,-0.0002634841075632721,0.0016066868556663394,0.028605857864022255,0.0003694363695103675,0.00033543483004905283,0.0023280163295567036,0,1,-1000,0,0,0,-1,1,-2,320.0,90.0,1500.0
13:16:59.376,GUIDED,-35.3632621,149.1652374,23,-0.0002867012517526746,0.0015728013822808862,0.02823876403272152,0.000215706299059093,0.00013765585026703775,0.0022864188067615032,0,1,-1000,0,0,0,-1,1,-2,320.0,90.0,1500.0
13:16:59.578,GUIDED,-35.3632621,149.1652374,23,-0.0002867012517526746,0.0015728013822808862,0.02823876403272152,0.000215706299059093,0.00013765585026703775,0.0022864188067615032,0,1,-1000,0,0,0,-1,1,-2,320.0,90.0,1500.0
13:16:59.781,GUIDED,-35.3632621,149.1652374,23,-0.0002867012517526746,0.0015728013822808862,0.02823876403272152,0.000215706299059093,0.00013765585026703775,0.0022864188067615032,0,1,-1000,0,0,0,-1,1,-2,320.0,90.0,1500.0
13:16:59.986,GUIDED,-35.3632621,149.1652374,23,-0.0002867012517526746,0.0015728013822808862,0.02823876403272152,0.000215706299059093,0.00013765585026703775,0.0022864188067615032,0,1,-1000,0,0,0,-1,1,-2,320.0,90.0,1500.0
13:17:00.194,GUIDED,-35.3632621,149.1652374,23,-0.0002867012517526746,0.0015728013822808862,0.02823876403272152,0.000215706299059093,0.00013765585026703775,0.0022864188067615032,0,1,-1000,0,0,0,-1,1,-2,320.0,90.0,1500.0
13:17:00.398,GUIDED,-35.3632621,149.1652374,23,-0.0002867012517526746,0.0015728013822808862,0.02823876403272152,0.000215706299059093,0.00013765585026703775,0.0022864188067615032,0,1,-1000,0,0,0,-1,1,-2,320.0,90.0,1500.0
13:17:00.601,GUIDED,-35.3632621,149.1652374,23,-0.0002867012517526746,0.0015728013822808862,0.02823876403272152,0.000215706299059093,0.00013765585026703775,0.0022864188067615032,0,1,-1000,0,0,0,-1,1,-2,320.0,90.0,1500.0
13:17:00.805,GUIDED,-35.3632621,149.1652374,23,-0.0002867012517526746,0.0015728013822808862,0.02823876403272152,0.000215706299059093,0.00013765585026703775,0.0022864188067615032,0,1,-1000,0,0,0,-1,1,-2,320.0,90.0,1500.0
13:17:01.007,GUIDED,-35.3632621,149.1652374,23,-0.0002867012517526746,0.0015728013822808862,0.02823876403272152,0.000215706299059093,0.00013765585026703775,0.0022864188067615032,0,1,-1000,0,0,0,-1,1,-2,320.0,90.0,1500.0
13:17:01.210,GUIDED,-35.3632621,149.1652374,23,-0.0002867012517526746,0.0015728013822808862,0.02823876403272152,0.000215706299059093,0.00013765585026703775,0.0022864188067615032,0,1,-1000,0,0,0,-1,1,-2,320.0,90.0,1500.0
13:17:01.412,GUIDED,-35.3632621,149.1652374,23,-0.0002867012517526746,0.0015728013822808862,0.02823876403272152,0.000215706299059093,0.00013765585026703775,0.0022864188067615032,0,1,-1000,0,0,0,-1,1,-2,320.0,90.0,1500.0
13:17:01.616,GUIDED,-35.3632621,149.1652374,23,-0.0002867012517526746,0.0015728013822808862,0.02823876403272152,0.000215706299059093,0.00013765585026703775,0.0022864188067615032,0,1,-1000,0,0,0,-1,1,-2,320.0,90.0,1500.0
13:17:01.820,GUIDED,-35.3632622,149.1652375,23,-0.0005197650170885026,0.0013615123461931944,0.027465078979730606,0.0002979310811497271,0.0002115151146426797,0.002122878096997738,0,1,-1000,0,0,0,-2,1,-1,320.0,90.0,1500.0
13:17:02.022,GUIDED,-35.3632622,149.1652375,0,-0.0006284697446972132,0.0011719741160050035,0.02688039094209671,0.00022280871053226292,0.00030259895720519125,0.0021295002661645412,0,2,-1000,0,0,0,-1,2,0,320.0,90.0,1500.0
13:17:02.224,GUIDED,-35.3632622,149.1652375,0,-0.0006284697446972132,0.0011719741160050035,0.02688039094209671,0.00022280871053226292,0.00030259895720519125,0.0021295002661645412,0,2,-1000,0,0,0,-1,2,0,320.0,90.0,1500.0
13:17:02.429,GUIDED,-35.3632622,149.1652375,0,-0.0006284697446972132,0.0011719741160050035,0.02688039094209671,0.00022280871053226292,0.00030259895720519125,0.0021295002661645412,0,2,-1000,0,0,0,-1,2,0,320.0,90.0,1500.0
13:17:02.632,GUIDED,-35.3632622,149.1652375,0,-0.0006284697446972132,0.0011719741160050035,0.02688039094209671,0.00022280871053226292,0.00030259895720519125,0.0021295002661645412,0,2,-1000,0,0,0,-1,2,0,320.0,90.0,1500.0
13:17:02.842,GUIDED,-35.3632622,149.1652375,0,-0.0006284697446972132,0.0011719741160050035,0.02688039094209671,0.00022280871053226292,0.00030259895720519125,0.0021295002661645412,0,2,-1000,0,0,0,-1,2,0,320.0,90.0,1500.0
13:17:03.046,GUIDED,-35.3632622,149.1652375,0,-0.0006284697446972132,0.0011719741160050035,0.02688039094209671,0.00022280871053226292,0.00030259895720519125,0.0021295002661645412,0,2,-1000,0,0,0,-1,2,0,320.0,90.0,1500.0
13:17:03.249,GUIDED,-35.3632622,149.1652375,0,-0.0006284697446972132,0.0011719741160050035,0.02688039094209671,0.00022280871053226292,0.00030259895720519125,0.0021295002661645412,0,2,-1000,0,0,0,-1,2,0,320.0,90.0,1500.0
13:17:03.454,GUIDED,-35.3632622,149.1652375,0,-0.0006284697446972132,0.0011719741160050035,0.02688039094209671,0.00022280871053226292,0.00030259895720519125,0.0021295002661645412,0,2,-1000,0,0,0,-1,2,0,320.0,90.0,1500.0
13:17:03.659,GUIDED,-35.3632622,149.1652375,0,-0.0006284697446972132,0.0011719741160050035,0.02688039094209671,0.00022280871053226292,0.00030259895720519125,0.0021295002661645412,0,2,-1000,0,0,0,-1,2,0,320.0,90.0,1500.0
13:17:03.862,GUIDED,-35.3632622,149.1652375,0,-0.0006284697446972132,0.0011719741160050035,0.02688039094209671,0.00022280871053226292,0.00030259895720519125,0.0021295002661645412,0,2,-1000,0,0,0,-1,2,0,320.0,90.0,1500.0
13:17:04.068,GUIDED,-35.3632622,149.1652375,0,-0.0006284697446972132,0.0011719741160050035,0.02688039094209671,0.00022280871053226292,0.00030259895720519125,0.0021295002661645412,0,2,-1000,0,0,0,-1,2,0,320.0,90.0,1500.0
13:17:04.273,GUIDED,-35.3632622,149.1652375,0,-0.0006284697446972132,0.0011719741160050035,0.02688039094209671,0.00022280871053226292,0.00030259895720519125,0.0021295002661645412,0,2,-1000,0,0,0,-1,2,0,320.0,90.0,1500.0
13:17:04.477,GUIDED,-35.3632622,149.1652375,0,-0.0006284697446972132,0.0011719741160050035,0.02688039094209671,0.00022280871053226292,0.00030259895720519125,0.0021295002661645412,0,2,-1000,0,0,0,-1,2,0,320.0,90.0,1500.0
13:17:04.683,GUIDED,-35.3632622,149.1652375,0,-0.000689757929649204,0.0012369545875117183,0.02643388882279396,0.00020074215717613697,0.00018677880871109664,0.001942056231200695,0,2,-1000,0,0,0,0,0,0,320.0,90.0,1500.0
13:17:04.887,GUIDED,-35.3632622,149.1652375,0,-0.0005761564243584871,0.00140827102586627,0.026050973683595657,0.00020829727873206139,0.0002485918812453747,0.002005530521273613,0,1,-1000,0,0,0,0,0,0,320.0,90.0,1500.0
13:17:05.089,GUIDED,-35.3632622,149.1652374,0,-0.000410903972806409,0.001617336180061102,0.025646597146987915,0.0002761196228675544,0.00038769200909882784,0.0019333446398377419,0,1,-1000,0,0,0,0,0,0,320.0,90.0,1500.0
13:17:05.291,GUIDED,-35.3632622,149.1652374,0,-0.000410903972806409,0.001617336180061102,0.025646597146987915,0.0002761196228675544,0.00038769200909882784,0.0019333446398377419,0,1,-1000,0,0,0,0,0,0,320.0,90.0,1500.0
13:17:05.493,GUIDED,-35.3632622,149.1652374,0,-0.000410903972806409,0.001617336180061102,0.025646597146987915,0.0002761196228675544,0.00038769200909882784,0.0019333446398377419,0,1,-1000,0,0,0,0,0,0,320.0,90.0,1500.0
13:17:05.695,GUIDED,-35.3632622,149.1652374,0,-0.000410903972806409,0.001617336180061102,0.025646597146987915,0.0002761196228675544,0.00038769200909882784,0.0019333446398377419,0,1,-1000,0,0,0,0,0,0,320.0,90.0,1500.0
