,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN,INS_TCAL1_TMAX
21:13:15.165,150.0,0.0,0.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,53.1,0.1,0.0,9.0,11.0,5116.0,0.05,-70.0
21:13:18.978,160.0,0.0,0.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.1,0.1,0.0,37.0,28.0,6442.0,0.05,-70.0
21:13:23.433,250.0,0.0,0.0,1.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,98.1,0.1,0.0,38.0,-92.0,1686.0,0.05,-70.0
21:13:27.241,130.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,62.1,0.1,0.0,20.0,-79.0,1144.0,0.05,-70.0
21:13:31.026,480.0,0.0,0.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,98.1,0.1,0.0,92.0,75.0,2496.0,0.05,-70.0
21:13:34.876,410.0,0.0,0.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,40.1,0.1,0.0,82.0,-87.0,3284.0,0.05,-70.0
21:13:39.190,320.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,98.1,0.1,0.0,40.0,-29.0,5465.0,0.05,-70.0
21:13:42.999,440.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,59.0,-36.0,3166.0,0.05,-70.0
21:13:46.881,250.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,97.1,0.1,0.0,24.0,-37.0,1677.0,0.05,-70.0
21:13:51.197,480.0,0.0,0.0,1.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,70.1,0.1,0.0,44.0,31.0,3261.0,0.05,-70.0
21:13:55.003,420.0,0.0,0.0,1.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,97.1,0.1,0.0,15.0,-94.0,242.0,0.05,-70.0
21:13:58.825,500.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,64.1,0.1,0.0,24.0,-59.0,5620.0,0.05,-70.0
21:14:03.150,290.0,0.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,88.1,0.1,0.0,14.0,-24.0,7693.0,0.05,-70.0
21:14:07.000,80.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,54.1,0.1,0.0,14.0,-12.0,1864.0,0.05,-70.0
21:14:11.335,350.0,0.0,0.0,1.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,63.0,-43.0,6576.0,0.05,-70.0
21:14:15.494,450.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,82.1,0.1,0.0,72.0,-36.0,8701.0,0.05,-70.0
21:14:19.364,280.0,0.0,0.0,1.0,-59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,90.1,0.1,0.0,20.0,-65.0,4003.0,0.05,-70.0
