,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
13:17:13.455,112086.0,0.25,0.1,1000.0,30.0
13:17:17.476,292884.0,0.25,0.1,1000.0,30.0
13:17:21.016,158118.0,0.25,0.1,1000.0,30.0
13:17:25.044,300000.0,0.25,0.1,1000.0,30.0
13:17:29.079,42637.0,0.25,0.1,1000.0,30.0
13:17:33.094,55120.0,0.25,0.1,1000.0,30.0
13:17:37.136,300000.0,0.25,0.1,1000.0,30.0
13:17:41.162,214475.0,0.25,0.1,1000.0,30.0
13:17:45.203,238668.0,0.25,0.1,1000.0,30.0
13:17:49.228,235697.0,0.25,0.1,1000.0,30.0
13:17:53.255,254661.0,0.25,0.1,1000.0,30.0
13:17:57.278,267862.0,0.25,0.1,1000.0,30.0
13:18:01.314,244735.0,0.25,0.1,1000.0,30.0
13:18:05.332,172478.0,0.25,0.1,1000.0,30.0
13:18:09.350,107903.0,0.25,0.1,1000.0,30.0
13:18:13.392,300000.0,0.25,0.1,1000.0,30.0
13:18:17.421,289762.0,0.25,0.1,1000.0,30.0
13:18:21.445,206741.0,0.25,0.1,1000.0,30.0
13:18:25.479,220243.0,0.25,0.1,1000.0,30.0
13:18:29.499,154857.0,0.25,0.1,1000.0,30.0
13:18:33.015,74395.0,0.25,0.1,1000.0,30.0
13:18:37.029,200.0,0.25,0.1,1000.0,30.0
13:18:41.043,200.0,0.25,0.1,1000.0,30.0
13:18:45.058,200.0,0.25,0.1,1000.0,30.0
13:18:49.096,300000.0,0.25,0.1,1000.0,30.0
13:18:53.126,300000.0,0.25,0.1,1000.0,30.0
13:18:57.140,36067.0,0.25,0.1,1000.0,30.0
13:19:01.161,124081.0,0.25,0.1,1000.0,30.0
13:19:05.176,200.0,0.25,0.1,1000.0,30.0
13:19:09.198,194344.0,0.25,0.1,1000.0,30.0
13:19:13.234,143957.0,0.25,0.1,1000.0,30.0
13:19:17.251,200.0,0.25,0.1,1000.0,30.0
13:19:21.270,112401.0,0.25,0.1,1000.0,30.0
13:19:25.296,200.0,0.25,0.1,1000.0,30.0
13:19:29.334,300000.0,0.25,0.1,1000.0,30.0
13:19:33.347,55086.0,0.25,0.1,1000.0,30.0
13:19:37.376,252945.0,0.25,0.1,1000.0,30.0
13:19:41.402,87361.0,0.25,0.1,1000.0,30.0
13:19:45.416,200.0,0.25,0.1,1000.0,30.0
13:19:49.446,275120.0,0.25,0.1,1000.0,30.0
13:19:53.464,109183.0,0.25,0.1,1000.0,30.0
13:19:57.488,200.0,0.25,0.1,1000.0,30.0
13:20:01.020,200.0,0.25,0.1,1000.0,30.0
13:20:05.058,203327.0,0.25,0.1,1000.0,30.0
13:20:09.078,77162.0,0.25,0.1,1000.0,30.0
13:20:13.091,200.0,0.25,0.1,1000.0,30.0
13:20:17.108,200.0,0.25,0.1,1000.0,30.0
13:20:21.126,149522.0,0.25,0.1,1000.0,30.0
13:20:25.177,300000.0,0.25,0.1,1000.0,30.0
13:20:29.204,165428.0,0.25,0.1,1000.0,30.0
13:20:33.214,200.0,0.25,0.1,1000.0,30.0
13:20:37.255,261052.0,0.25,0.1,1000.0,30.0
13:20:41.282,61259.0,0.25,0.1,1000.0,30.0
13:20:45.309,239609.0,0.25,0.1,1000.0,30.0
13:20:49.334,168871.0,0.25,0.1,1000.0,30.0
13:20:53.373,159216.0,0.25,0.1,1000.0,30.0
13:20:57.407,84156.0,0.25,0.1,1000.0,30.0
13:21:01.437,273516.0,0.25,0.1,1000.0,30.0
13:21:05.491,236555.0,0.25,0.1,1000.0,30.0
13:21:09.016,231887.0,0.25,0.1,1000.0,30.0
13:21:13.044,244983.0,0.25,0.1,1000.0,30.0
13:21:17.055,200.0,0.25,0.1,1000.0,30.0
13:21:21.094,254316.0,0.25,0.1,1000.0,30.0
13:21:25.107,200.0,0.25,0.1,1000.0,30.0
13:21:29.132,200.0,0.25,0.1,1000.0,30.0
13:21:33.145,200.0,0.25,0.1,1000.0,30.0
13:21:37.186,212897.0,0.25,0.1,1000.0,30.0
13:21:41.218,300000.0,0.25,0.1,1000.0,30.0
13:21:45.248,200.0,0.25,0.1,1000.0,30.0
13:21:49.283,300000.0,0.25,0.1,1000.0,30.0
13:21:53.303,200.0,0.25,0.1,1000.0,30.0
13:21:57.330,257954.0,0.25,0.1,1000.0,30.0
13:22:01.352,135984.0,0.25,0.1,1000.0,30.0
13:22:05.394,300000.0,0.25,0.1,1000.0,30.0
13:22:09.418,195040.0,0.25,0.1,1000.0,30.0
