,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
17:06:52.747,0.0,0.0,1.0,-170.0,-0.5,20.0,-1.0,-0.5,-173.0,25.0,21.0,2400.0,47.0,0.0,57.0,81.0,4.0,0.41,3.0,8.0,0.04,0.01,1.0,-34.0,72.0
17:06:57.447,0.0,0.0,1.0,67.0,-0.5,1000.0,-1.0,-0.5,56.0,4.0,83.0,1300.0,182.0,0.0,22.0,2.0,10.0,0.485,3.0,3.0,0.12,0.0,1.0,27.0,-90.0
17:07:02.702,0.0,0.0,1.0,-47.0,-0.5,10.0,-1.0,-0.5,96.0,12.0,1.0,1500.0,46.0,0.0,11.0,63.0,6.0,0.45,3.0,5.0,0.1,0.01,1.0,-66.0,119.0
17:07:06.940,0.0,0.0,1.0,19.0,-0.5,500.0,-1.0,-0.5,-174.0,62.0,16.0,700.0,218.0,0.0,78.0,6.0,8.0,0.305,3.0,3.0,0.03,0.0,1.0,58.0,-131.0
17:07:11.453,0.0,0.0,1.0,-101.0,-0.5,180.0,-1.0,-0.5,48.0,16.0,41.0,300.0,31.0,0.0,63.0,69.0,3.0,0.285,3.0,6.0,0.04,0.0,1.0,61.0,103.0
17:07:16.893,0.0,0.0,1.0,-133.0,-0.5,380.0,-1.0,-0.5,-177.0,19.0,47.0,500.0,89.0,0.0,4.0,25.0,6.0,0.43,3.0,8.0,0.04,0.01,1.0,-97.0,-143.0
17:07:21.337,0.0,0.0,1.0,50.0,-0.5,80.0,-1.0,-0.5,-125.0,10.0,19.0,2300.0,52.0,0.0,18.0,10.0,6.0,0.49,3.0,4.0,0.12,0.01,1.0,-59.0,-161.0
17:07:26.558,0.0,0.0,1.0,88.0,-0.5,210.0,-1.0,-0.5,-50.0,4.0,18.0,2300.0,134.0,0.0,24.0,88.0,6.0,0.45,3.0,4.0,0.03,0.0,1.0,-170.0,-75.0
17:07:30.858,0.0,0.0,1.0,45.0,-0.5,120.0,-1.0,-0.5,-86.0,50.0,6.0,3000.0,86.0,0.0,26.0,57.0,5.0,0.425,3.0,5.0,0.03,0.0,1.0,-161.0,-93.0
17:07:34.981,0.0,0.0,1.0,-88.0,-0.5,350.0,-1.0,-0.5,-34.0,35.0,38.0,400.0,236.0,0.0,26.0,6.0,5.0,0.55,3.0,5.0,0.07,0.0,1.0,-150.0,-41.0
17:07:39.967,0.0,0.0,1.0,-115.0,-0.5,40.0,-1.0,-0.5,24.0,25.0,6.0,1800.0,30.0,0.0,94.0,39.0,4.0,0.365,3.0,10.0,0.18,0.0,1.0,107.0,-42.0
17:07:44.833,0.0,0.0,1.0,38.0,-0.5,40.0,-1.0,-0.5,-131.0,75.0,55.0,1400.0,179.0,0.0,44.0,6.0,10.0,0.255,3.0,4.0,0.04,0.0,1.0,-75.0,104.0
17:07:50.921,0.0,0.0,1.0,149.0,-0.5,500.0,-1.0,-0.5,173.0,11.0,6.0,600.0,206.0,0.0,16.0,31.0,4.0,0.355,3.0,5.0,0.11,0.01,1.0,-2.0,-159.0
17:07:56.335,0.0,0.0,1.0,-162.0,-0.5,420.0,-1.0,-0.5,-178.0,15.0,37.0,2700.0,112.0,0.0,78.0,12.0,7.0,0.315,3.0,4.0,0.18,0.0,1.0,67.0,-169.0
17:08:02.110,0.0,0.0,1.0,-160.0,-0.5,190.0,-1.0,-0.5,90.0,2.0,15.0,1800.0,68.0,0.0,11.0,38.0,5.0,0.485,3.0,8.0,0.07,0.01,1.0,53.0,-167.0
17:08:07.530,0.0,0.0,1.0,-157.0,-0.5,190.0,-1.0,-0.5,-172.0,38.0,44.0,3000.0,86.0,0.0,35.0,19.0,3.0,0.41,3.0,3.0,0.2,0.01,1.0,-80.0,-7.0
17:08:12.218,0.0,0.0,1.0,-75.0,-0.5,680.0,-1.0,-0.5,-121.0,16.0,1.0,3500.0,47.0,0.0,8.0,25.0,5.0,0.585,3.0,9.0,0.04,0.01,1.0,-39.0,-17.0
17:08:17.912,0.0,0.0,1.0,-75.0,-0.5,20.0,-1.0,-0.5,-95.0,57.0,10.0,3900.0,166.0,0.0,44.0,50.0,6.0,0.335,3.0,3.0,0.1,0.01,1.0,-2.0,-139.0
