time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,MODE
05:47:28,-35.3632622,149.1652375,0.0,-1.0,2.0,1.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0011159956920892,0.0009596437448635697,0.023921530693769455,0.00014993292279541492,0.0003173506702296436,0.0017709629610180855,1500.0,STABILIZE
05:47:32,-35.363262166666665,149.1652375,1.6666666666666667,-1.0,0.0,0.0,0.0,1.0,-1000.0,0.3333333333333333,0.0,0.6666666666666666,-0.0014369463315233588,0.0009797321205648284,0.023043588424722355,0.000242462536940972,0.00032152051183705527,0.0016129834111779928,1500.0,AUTO
05:47:34,-35.3632621,149.1652375,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,-1000.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.0008988363357881705,0.0013544927351176739,0.02263215184211731,0.00025609675018737715,0.000270657396564881,0.0014813238910088937,110036.0,AUTO
05:47:36,-35.3632621,149.1652375,221.66666666666666,0.0,0.6666666666666666,-68.66666666666667,0.0,0.0,-1125.3333333333333,-0.3333333333333333,2.3333333333333335,0.6666666666666666,0.0031451246856401363,0.00023449867633947483,0.022196228926380474,-0.00100165077795585,0.002090212694990138,0.0017772306843350332,110036.0,AUTO
05:47:38,-35.363261599999994,149.1652399,2931.3333333333335,7.666666666666667,41.333333333333336,-148.0,2.0,-7.666666666666667,-995.0,-28.666666666666668,33.666666666666664,-44.333333333333336,0.052535075694322586,-0.001959840922305981,-0.004619743674993515,-0.02900417537117998,0.03339271744092306,-0.04381086343588928,110036.0,AUTO
05:47:39,-35.3632608,149.16524576666666,4838.333333333333,3.0,24.666666666666668,-150.33333333333334,2.6666666666666665,-7.0,-1001.3333333333334,-50.666666666666664,-3.0,-36.666666666666664,-0.0435606949031353,0.0025878369924612343,-0.07109025865793228,-0.0518912977228562,-0.0036422764727224908,-0.03661666810512543,109234.0,AUTO
05:47:40,-35.3632606,149.16524596666667,5993.666666666667,-1.3333333333333333,-24.0,-149.66666666666666,-2.0,2.6666666666666665,-1002.6666666666666,18.666666666666668,3.6666666666666665,-29.333333333333332,-0.07194605469703674,0.004758691259970267,-0.10061427702506383,0.018486499786376953,0.0030733946866045394,-0.02931244733432929,109234.0,AUTO
05:47:42,-35.36326303333334,149.1652351333333,9091.0,-25.666666666666668,-29.0,-154.0,-0.6666666666666666,10.333333333333334,-1001.3333333333334,52.333333333333336,-10.666666666666666,14.333333333333334,0.052109802762667336,0.014212645900746187,-0.11236563324928284,0.05218794010579586,-0.011573776990796128,0.01558402506634593,109234.0,AUTO
05:47:44,-35.363262399999996,149.16523736666667,12178.666666666666,39.333333333333336,12.0,-150.66666666666666,-6.0,-8.0,-1006.6666666666666,-21.0,69.0,-99.0,-0.031189914792776108,-0.003992539752895634,-0.09251602242390315,-0.021586693512896698,0.06885652740796407,-0.0988091304898262,19677.0,AUTO
05:47:46,-35.36325946666667,149.16523516666666,15301.0,-11.666666666666666,-5.333333333333333,-153.33333333333334,-0.3333333333333333,2.3333333333333335,-998.3333333333334,7.0,-18.0,10.0,0.01778745899597804,0.02408697207768758,-0.17858960231145224,0.006591977862020333,-0.0194013857593139,0.010970926688363155,19677.0,AUTO
05:47:48,-35.363261900000005,149.1652361,18408.666666666668,-10.0,8.333333333333334,-153.0,2.6666666666666665,0.0,-1000.0,-3.6666666666666665,-1.3333333333333333,-19.0,-0.001599072478711605,-0.004466897652794917,-0.17615356544653574,-0.004795662748316924,-0.002021070249611512,-0.019375997285048168,19677.0,AUTO
05:47:49,-35.3632627,149.16523546666667,20304.666666666668,-17.333333333333332,-27.666666666666668,-137.0,0.0,5.0,-963.3333333333334,34.666666666666664,14.666666666666666,328.0,-0.05596397941311201,0.035211643824974694,-0.07491108030080795,0.03366336544665197,0.014053473869959513,0.3287590444087982,39982.0,AUTO
05:47:50,-35.3632643,149.1652324,21216.666666666668,-25.333333333333332,-32.333333333333336,-101.33333333333333,0.6666666666666666,10.333333333333334,-953.6666666666666,106.66666666666667,-83.33333333333333,3.6666666666666665,0.031909335094193615,-0.025891085620969534,0.06148909032344818,0.10667063171664874,-0.08478991873562336,0.004051176831126213,39982.0,AUTO
05:47:52,-35.36326353333333,149.16523483333333,22525.333333333332,19.666666666666668,39.333333333333336,-38.333333333333336,0.3333333333333333,-10.333333333333334,-978.0,-33.333333333333336,25.0,0.6666666666666666,0.01044391468167305,0.00439954890559117,0.03492187956968943,-0.03452147295077642,0.0243562509616216,0.001276482760052507,39982.0,AUTO
05:47:54,-35.363261433333335,149.16523956666666,22716.333333333332,-8.333333333333334,-6.0,19.0,0.3333333333333333,24.666666666666668,-995.6666666666666,130.0,5.0,-1.3333333333333333,-0.042882202193140984,0.03409248838822047,0.028095339114467304,0.12824425349632898,0.004320987189809482,-0.0011274469240258138,16634.0,AUTO
05:47:56,-35.363269333333335,149.16523643333332,22604.0,-91.66666666666667,-26.666666666666668,-8.0,13.0,30.666666666666668,-1004.6666666666666,310.3333333333333,19.333333333333332,-449.6666666666667,-0.049518502006928124,0.06681655098994572,-0.21736551821231842,0.309889027227958,0.018768078026672203,-0.44996703664461773,16634.0,AUTO
05:47:58,-35.363299966666666,149.1652283,22853.0,-259.0,-73.66666666666667,-20.666666666666668,-13.666666666666666,68.33333333333333,-1014.3333333333334,133.33333333333334,-20.666666666666668,-392.0,-0.1427416354417801,0.003170118589575092,-1.0311973690986633,0.1325343151887258,-0.021974417380988598,-0.3922909100850423,16634.0,AUTO
05:47:59,-35.3633338,149.16521726666667,23182.0,-326.3333333333333,-88.66666666666667,-31.333333333333332,-52.666666666666664,60.333333333333336,-1001.3333333333334,15.0,5.333333333333333,-248.33333333333334,-0.09010230501492818,-0.05498049904902776,-1.4784169594446819,0.015066393030186495,0.004757214570418,-0.2484493056933085,54842.0,AUTO
05:48:00,-35.363357,149.1652094,23421.333333333332,-347.0,-91.66666666666667,-33.333333333333336,-66.33333333333333,55.333333333333336,-999.0,29.333333333333332,11.666666666666666,-193.0,-0.068357498695453,-0.0628356362382571,-1.6174810727437336,0.02885961967209975,0.01138033096988996,-0.19334813952445984,54842.0,AUTO
05:48:02,-35.363422,149.16518789999998,24070.333333333332,-354.3333333333333,-87.33333333333333,-29.666666666666668,-83.66666666666667,27.666666666666668,-994.6666666666666,19.0,23.666666666666668,-204.33333333333334,-0.018703346451123554,-0.06909166028102239,-2.0283799966176352,0.018882839009165764,0.023060316530366737,-0.204607163866361,54842.0,AUTO
05:48:04,-35.363480966666664,149.16516886666668,24656.0,-268.6666666666667,-64.33333333333333,-21.666666666666668,-71.0,-8.333333333333334,-992.0,-2.6666666666666665,46.666666666666664,-202.0,0.0446723128358523,0.014830792555585504,-2.4351044495900473,-0.003216723601023356,0.04639491935571035,-0.20223580797513327,54842.0,AUTO
05:48:05,-35.36350516666667,149.16516076666667,24862.0,-149.33333333333334,-35.333333333333336,-6.0,-34.0,-15.0,-986.0,-8.666666666666666,25.666666666666668,-373.0,0.02157263085246086,0.08840532352526982,-2.851562738418579,-0.009958933417995771,0.025038774435718853,-0.3733412412305673,36179.0,AUTO
05:48:06,-35.36351299999999,149.16515796666667,24892.0,-79.0,-16.333333333333332,0.0,-17.333333333333332,-31.0,-992.0,-302.0,-41.666666666666664,68.66666666666667,0.00596682137499253,0.06937346110741298,-2.9029208024342856,-0.3026986966530482,-0.04293640206257502,0.06903167068958282,36179.0,AUTO
05:48:08,-35.36351936666667,149.16515593333332,24894.0,-2.6666666666666665,3.0,1.0,-0.6666666666666666,5.0,-999.6666666666666,295.6666666666667,-17.0,-0.6666666666666666,0.0035947110736742616,0.022556011254588764,-2.8816978931427,0.2951084276040395,-0.018370510389407475,-0.0010590241096603374,36179.0,AUTO
05:48:10,-35.3635202,149.16515503333332,24882.666666666668,-4.666666666666667,7.333333333333333,0.0,-1.6666666666666667,-29.0,-1002.0,-589.3333333333334,32.666666666666664,-9.0,-0.01699104718863964,0.009155883744824678,-2.8823020458221436,-0.5897805194060007,0.03184537806858619,-0.009491181777169308,14599.0,RTL
