,A.LAND1
11:05:45.724,-1.0
11:05:45.926,-1.0
11:05:46.129,-1.0
11:05:46.334,-1.0
11:05:46.536,-1.0
11:05:46.738,-1.0
11:05:46.940,-1.0
11:05:47.143,-1.0
11:05:47.348,-1.0
11:05:47.551,-1.0
11:05:47.756,-1.0
11:05:47.958,-1.0
11:05:48.160,-1.0
11:05:48.362,-1.0
11:05:48.563,-1.0
11:05:48.765,-1.0
11:05:48.967,-1.0
11:05:49.169,-1.0
11:05:49.371,-1.0
11:05:49.575,-1.0
11:05:49.776,-1.0
11:05:49.979,-1.0
11:05:50.181,-1.0
11:05:50.384,-1.0
11:05:50.588,-1.0
11:05:50.790,-1.0
11:05:50.994,-1.0
11:05:51.197,-1.0
11:05:51.398,-1.0
11:05:51.603,-1.0
11:05:51.808,-1.0
11:05:52.012,-1.0
11:05:52.214,-1.0
11:05:52.415,-1.0
11:05:52.618,-1.0
11:05:52.820,-1.0
11:05:53.022,-1.0
11:05:53.228,-1.0
11:05:53.434,-1.0
11:05:53.636,-1.0
11:05:53.843,-1.0
11:05:54.045,-1.0
11:05:54.253,-1.0
11:05:54.454,-1.0
11:05:54.659,-1.0
11:05:54.862,-1.0
11:05:55.066,-1.0
11:05:55.268,-1.0
11:05:55.470,-1.0
11:05:55.674,-1.0
11:05:55.875,-1.0
11:05:56.076,-1.0
11:05:56.277,-1.0
11:05:56.481,-1.0
11:05:56.685,-1.0
11:05:56.887,-1.0
11:05:57.091,-1.0
11:05:57.295,-1.0
11:05:57.499,-1.0
11:05:57.702,-1.0
11:05:57.904,-1.0
11:05:58.105,-1.0
11:05:58.307,-1.0
11:05:58.510,-1.0
11:05:58.713,-1.0
11:05:58.916,-1.0
11:05:59.117,-1.0
11:05:59.319,-1.0
11:05:59.522,-1.0
11:05:59.725,-1.0
11:05:59.927,-1.0
11:06:00.129,-1.0
11:06:00.335,-1.0
11:06:00.538,-1.0
11:06:00.739,-1.0
11:06:00.942,-1.0
11:06:01.143,-1.0
11:06:01.345,-1.0
11:06:01.549,-1.0
11:06:01.760,-1.0
11:06:01.962,-1.0
11:06:02.163,-1.0
11:06:02.365,-1.0
11:06:02.567,-1.0
11:06:02.770,-1.0
11:06:02.972,-1.0
11:06:03.174,-1.0
11:06:03.377,-1.0
11:06:03.579,-1.0
11:06:03.782,-1.0
11:06:03.983,-1.0
11:06:04.186,-1.0
11:06:04.388,-1.0
11:06:04.592,-1.0
11:06:04.795,-1.0
11:06:04.997,-1.0
11:06:05.202,-1.0
11:06:05.404,-1.0
11:06:05.605,-1.0
11:06:05.807,-1.0
11:06:06.009,-1.0
11:06:06.210,-1.0
11:06:06.414,-1.0
11:06:06.615,-1.0
11:06:06.817,-1.0
11:06:07.019,-1.0
11:06:07.220,-1.0
11:06:07.424,-1.0
11:06:07.626,-1.0
11:06:07.830,-1.0
11:06:08.033,-1.0
11:06:08.234,-1.0
11:06:08.437,-1.0
11:06:08.640,-1.0
11:06:08.842,-1.0
11:06:09.046,-1.0
11:06:09.248,-1.0
11:06:09.450,-1.0
11:06:09.652,-1.0
11:06:09.857,-1.0
11:06:10.058,-1.0
11:06:10.260,-1.0
11:06:10.463,-1.0
11:06:10.665,-1.0
11:06:10.871,-1.0
11:06:11.074,-1.0
11:06:11.277,-1.0
11:06:11.482,-1.0
11:06:11.686,-1.0
11:06:11.888,-1.0
11:06:12.090,-1.0
11:06:12.292,-1.0
11:06:12.494,-1.0
11:06:12.695,-1.0
11:06:12.902,-1.0
