time_stamp,MODE,RTL_ALT,LAND_SPEED_HIGH,WPNAV_SPEED_DN,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
11:21:28,GUIDED,1500.0,0.0,150.0,-0.00044222272117622197,0.0015638259937986732,0.027785412967205048,0.0003228886635042727,0.00030075787799432874,0.00230223685503006,-35.3632621,149.1652374,40.0,-1.0,0.0,-2.0,0.0,1.0,-1000.0,0.0,0.0,0.0
11:21:30,GUIDED,1500.0,0.0,150.0,-0.00034936222073156387,0.0014035553904250264,0.026629519648849964,0.0015436407993547618,0.00029645163158420473,0.0022276926320046186,-35.3632622,149.1652374,22.5,-2.0,1.0,-1.0,0.0,-1.0,-1005.0,1.0,0.0,0.0
11:21:32,GUIDED,1500.0,0.0,150.0,-0.0002784382668323815,0.0014120832784101367,0.025422239676117897,0.00019786841585300863,0.00028713667416013777,0.002058378653600812,-35.3632621,149.1652374,5.0,0.0,0.0,0.0,0.0,1.5,-1000.0,0.0,0.0,0.5
11:21:34,GUIDED,1500.0,0.0,150.0,0.0007422409908031113,0.0014189362021473546,0.024402271956205368,0.0028682147967629135,-0.003684040605245779,0.0017612853553146124,-35.3632621,149.1652374,6.0,0.0,0.0,-4.333333333333333,0.0,1.25,-1033.5,2.0,-2.75,0.0
11:21:36,GUIDED,1500.0,0.0,150.0,0.04889794811606407,-0.0057201143354177475,0.024317631497979164,0.04135531932115555,-0.01029327791184187,0.00377625017426908,-35.3632619,149.1652383,2268.0,3.0,23.0,-148.0,1.0,-3.0,-1001.0,41.0,-9.0,2.0
11:21:38,GUIDED,1500.0,0.0,150.0,-0.053545597940683365,-0.02182919275946915,-0.03737058024853468,-0.17998816817998886,0.09255354199558496,-0.1074538305401802,-35.36326005,149.16524650000002,5129.0,22.5,19.0,-147.0,-1.5,-9.5,-986.5,-179.0,92.5,-108.0
11:21:40,GUIDED,1500.0,0.0,150.0,0.008835114538669586,0.0493214912712574,-0.18577399849891663,0.08237430453300476,-0.0034575765021145344,-0.007373814005404711,-35.3632631,149.1652346,8350.0,-69.0,-74.0,-148.0,-1.0,25.0,-1006.0,82.0,-3.0,-8.0
11:21:42,GUIDED,1500.0,0.0,150.0,0.04888390004634857,-0.11366702616214752,-0.03195061907172203,0.0418439544737339,-0.03939473628997803,0.08434111624956131,-35.3632745,149.1652297,11308.0,-1.0,22.0,-152.0,5.0,0.0,-1000.0,42.0,-38.0,83.0
11:21:44,GUIDED,1500.0,0.0,150.0,-0.029832810163497925,0.023502124473452568,-0.14735174179077148,-0.05462738126516342,0.07676733285188675,-0.09977000206708908,-35.3632584,149.1652402,14302.0,116.0,36.0,-151.0,-14.0,-26.0,-1015.0,-53.0,77.0,-100.0
11:21:46,GUIDED,1500.0,0.0,150.0,-0.01450848113745451,0.09384945780038834,-0.2607475519180298,0.06410681456327438,-0.0039013298228383064,-0.01753249578177929,-35.3632507,149.1652381,17468.0,-52.0,-31.0,-150.0,0.0,11.0,-998.0,64.0,-3.0,-18.0
11:21:48,GUIDED,1500.0,0.0,150.0,-0.0019439844181761146,-0.1258237510919571,-0.09057258814573288,-0.0606202632188797,-0.17561443150043488,0.20685185492038727,-35.3632658,149.1652393,20542.0,-40.0,31.0,-155.0,15.0,3.0,-1008.0,-60.0,-175.0,206.0
11:21:50,GUIDED,1500.0,0.0,150.0,-0.037366416305303574,-0.007559906986443821,-0.20311588793992996,0.05184473097324371,0.061442019417881966,-0.04044487699866295,-35.363258450000004,149.165234,23411.0,66.0,-81.5,-149.0,-23.5,2.5,-1006.0,52.0,61.5,-41.0
11:21:52,GUIDED,1500.0,0.0,150.0,0.08763423562049866,0.07953178882598877,-0.23288413882255554,0.05940437316894531,-0.011906380765140057,0.0006061898893676698,-35.3632549,149.1652183,26755.0,-45.0,4.0,-153.0,3.0,7.0,-997.0,59.0,-11.0,0.0
11:21:54,GUIDED,1500.0,0.0,150.0,-0.07980708032846451,-0.04418542981147766,-0.23230460286140442,-0.16588203608989716,0.004588286392390728,-0.09788724780082703,-35.3632619,149.1652384,29730.0,3.0,98.0,-153.0,20.0,-20.0,-1022.0,-164.0,5.0,-98.0
11:21:56,GUIDED,1500.0,0.0,150.0,-0.034332831700642906,0.015997807184855144,-0.28558101256688434,0.06601043542226155,0.026386790598432224,0.022369304671883583,-35.363260933333336,149.16523726666668,32460.333333333332,-8.0,-67.33333333333333,-151.0,-11.0,10.666666666666666,-1003.6666666666666,66.0,26.666666666666668,21.333333333333332
11:21:58,GUIDED,1500.0,0.0,150.0,0.1136765405535698,0.01353802066296339,-0.2607348561286926,0.04907624423503876,-0.04173417389392853,0.010924366302788258,-35.3632681,149.1652289,35980.0,-39.0,56.0,-151.0,11.0,1.0,-997.0,49.0,-41.0,10.0
11:22:00,GUIDED,1500.0,0.0,150.0,-0.10352905094623566,-0.03675683215260506,-0.29697784781455994,-0.11244454979896545,0.08122434467077255,-0.14341163635253906,-35.3632619,149.1652501,38951.0,99.0,45.0,-152.0,-1.0,-24.0,-1018.0,-111.0,82.0,-143.0
11:22:02,GUIDED,1500.0,0.0,90.0,-0.02452388033270836,0.12141746282577515,-0.3604550361633301,0.08087949454784393,0.009153214283287525,0.010326781310141087,-35.3632572,149.1652406,41879.0,-84.0,-68.0,-146.0,-5.0,22.0,-1000.0,82.0,9.0,10.0
11:22:04,GUIDED,1500.0,0.0,90.0,0.0708746463060379,-0.08302783221006393,-0.22620055079460144,-0.004803280346095562,-0.17341777682304382,0.13794517517089844,-35.3632815,149.1652405,44864.0,-105.0,71.0,-155.0,31.0,9.0,-1019.0,-3.0,-172.0,137.0
11:22:06,GUIDED,1500.0,90.0,90.0,-0.11932658404111862,-0.0805097371339798,-0.26813292503356934,-0.11837632954120636,0.1575019508600235,-0.24403798580169678,-35.3632696,149.1652547,47772.0,196.0,-15.0,-134.0,-30.0,-37.0,-1030.0,-117.0,158.0,-243.0
11:22:08,LAND,1500.0,300.0,90.0,-0.06049669161438942,0.15627753734588623,-0.45890411734580994,0.07948817312717438,0.09047842025756836,-0.016908343881368637,-35.3632493,149.1652265,50750.0,-36.0,-164.0,-150.0,-31.0,19.0,-1010.0,80.0,91.0,-16.0
11:22:10,LAND,1500.0,300.0,90.0,0.05245191305875778,0.10542980320751667,-0.3986621916294098,0.0490137230604887,-0.1457676813006401,0.11536028385162353,-35.36326966,149.16521285999997,52882.4,-224.2,0.0,-133.2,26.4,41.4,-1015.0,49.6,-144.2,115.2
11:22:12,LAND,1500.0,420.0,90.0,-0.005669122678227723,-0.13630836084485054,-0.08228194713592529,-0.1394993793219328,0.5247713252902031,-0.019782342948019505,-35.363282575,149.165229825,54863.25,199.75,78.0,10.75,-24.0,-36.25,-923.5,-136.0,525.25,-19.5
11:22:14,LAND,1500.0,270.0,90.0,-0.03175665778690018,0.08485964313149452,-0.14059563726186752,-1.4328225255012512,-0.06358331721276045,-0.009976745001040399,-35.363258450000004,149.16523734999998,53454.75,26.5,4.25,128.25,-1.25,-74.25,-877.5,-1435.5,-62.0,-9.25
11:22:16,LAND,1500.0,270.0,90.0,0.012834070560832819,-0.006355355842970312,-0.1710152824719747,0.7529314061005911,-0.03494934178888798,-0.017991523452413578,-35.363260399999994,149.16523688333334,49485.166666666664,-21.166666666666668,1.1666666666666667,211.0,1.6666666666666667,48.666666666666664,-1081.8333333333333,755.6666666666666,-33.5,-17.0
11:22:18,LAND,1500.0,150.0,90.0,0.028167092041777714,-0.011577229215098279,-0.20047628240925924,0.02884708983557565,0.008573831641115248,-0.009819752661444778,-35.3632635,149.1652339714286,45519.57142857143,6.0,21.142857142857142,169.28571428571428,0.0,6.142857142857143,-1013.2857142857143,32.285714285714285,9.0,-8.857142857142858
11:22:20,LAND,1500.0,150.0,90.0,-0.0029151873889835165,-0.002843209387113651,-0.22140819827715555,-0.21122281004985174,-0.00021236840499720225,-0.0010428669726631294,-35.3632633,149.1652345166667,43056.5,12.0,25.666666666666668,81.66666666666667,0.5,25.5,-981.3333333333334,-202.0,0.5,-0.5
11:22:22,LAND,1500.0,490.0,90.0,0.02751399576663971,-0.0033059901325032115,-0.24420231580734253,0.28799373283982277,-0.07518109679222107,-0.006583265960216522,-35.36326285,149.16523655,39432.5,7.5,11.5,323.0,4.666666666666667,-45.333333333333336,-868.0,143.0,-50.666666666666664,-8.0
11:22:24,LAND,1500.0,330.0,90.0,-0.040030162781476974,-0.0041948482394218445,-0.2579399347305298,-2.174360990524292,-0.008660709485411644,0.00016022083582356572,-35.36326205,149.1652397,32226.0,4.0,-4.0,343.5,0.0,-84.0,-1080.0,-1950.5,0.5,0.0
11:22:26,LAND,1500.0,330.0,90.0,-0.057442162185907364,-0.005420057335868478,-0.26359395682811737,-0.7322451584041119,-0.009001476457342505,0.010041329427622259,-35.3632616,149.16524245,27370.0,-4.0,-36.0,190.0,2.5,24.0,-991.0,-721.5,-8.0,10.5
11:22:28,LAND,1500.0,320.0,90.0,0.007961393799632788,-0.010125568136572838,-0.2726591229438782,1.4412735849618912,0.0020874195033684373,-0.0052989760297350585,-35.363262049999996,149.16524082499998,23779.25,-5.0,-37.75,201.5,-4.25,71.25,-995.25,1444.0,2.5,-4.5
11:22:30,LAND,1500.0,120.0,90.0,-0.00256545701995492,-0.003717675106599927,-0.2831937372684479,-0.3337256908416748,0.008209887892007828,0.026498625054955482,-35.3632626,149.165236,18740.0,2.0,-1.0,208.0,-5.0,92.5,-1012.5,475.5,9.5,11.0
11:22:32,LAND,1500.0,210.0,90.0,0.025349297560751438,-0.004776031710207462,-0.2879323214292526,-1.087889850139618,0.006739038275554776,-0.0065731320064514875,-35.3632631,149.1652332,17450.0,7.5,22.5,70.5,-3.0,-56.666666666666664,-955.6666666666666,-993.0,6.0,-6.0
11:22:34,LAND,1500.0,210.0,90.0,0.034424187149852514,-0.00124516384191035,-0.292858545978864,-0.5824670394261678,0.002147837381926365,-0.007901911458854253,-35.3632633,149.16523241666667,15679.0,11.333333333333334,36.666666666666664,156.33333333333334,0.5,-56.0,-956.5,-586.0,2.0,-6.833333333333333
11:22:36,LAND,1500.0,60.0,90.0,-0.014845660577217737,0.001975952065549791,-0.2993232011795044,-1.245923360188802,-0.0037030531093478203,-0.006122270133346319,-35.36326263333333,149.16523483333336,12194.333333333334,9.0,30.0,126.66666666666667,4.666666666666667,-28.666666666666668,-1063.3333333333333,-1239.3333333333333,-3.3333333333333335,-5.0
11:22:38,LAND,1500.0,60.0,90.0,-0.010200227765987316,-0.004840835618476073,-0.3044596215089162,-0.46414339542388916,-0.006224164816861351,0.004000309466694792,-35.3632624,149.16523703333334,11336.333333333334,3.0,7.0,32.666666666666664,0.0,-2.6666666666666665,-982.6666666666666,-458.0,-5.333333333333333,4.666666666666667
11:22:40,LAND,1500.0,270.0,90.0,-0.001601328724063933,-0.0013205696013756096,-0.3085012137889862,-0.5269019333645701,0.004245870242205759,-0.005468659568578005,-35.36326236666667,149.16523743333332,10621.333333333334,2.3333333333333335,0.3333333333333333,36.0,0.3333333333333333,-37.666666666666664,-1013.6666666666666,-527.3333333333334,4.333333333333333,-4.0
11:22:46,LAND,1500.0,10.0,90.0,-0.0018644125666469336,-0.0041858109179884195,-0.3188159316778183,0.7897329926490784,0.003143712761811912,0.0007113743922673166,-35.3632615,149.16524040000002,8544.5,-7.0,-25.5,35.5,-1.0,24.0,-998.0,789.5,2.5,2.0
11:22:48,LAND,1500.0,380.0,90.0,0.004549789320056637,-0.003861551328251759,-0.32169586420059204,0.20624205470085144,0.0016974489359805982,8.957557535419862e-05,-35.3632618,149.16523876666668,8201.0,-4.666666666666667,-16.666666666666668,-6.0,-2.0,7.333333333333333,-1004.0,207.0,1.6666666666666667,1.3333333333333333
11:22:50,LAND,1500.0,380.0,90.0,0.004821360964948933,-0.0018826922945057352,-0.323507954676946,-0.19501259922981262,-0.0008185706101357937,0.0028936152812093496,-35.3632622,149.16523673333333,8289.333333333334,-0.3333333333333333,-0.6666666666666666,0.3333333333333333,-1.0,-4.25,-997.25,-239.5,0.75,2.5
11:22:52,LAND,1500.0,210.0,90.0,0.008610088979670158,0.000327172902567933,-0.3251204540332158,-0.0591580905020237,0.0024311172601301223,-0.0024257877375930548,-35.36326226666667,149.16523611666665,8293.833333333334,1.0,7.333333333333333,0.3333333333333333,0.16666666666666666,-7.166666666666667,-998.3333333333334,-57.833333333333336,2.0,-1.1666666666666667
11:22:54,LAND,1500.0,180.0,90.0,-0.010197661118581891,0.0010534053726587445,-0.32669273018836975,-0.681405246257782,-0.0025431193644180894,-0.0012551601394079626,-35.3632619,149.16523755,8271.5,-1.0,0.5,13.0,1.0,-44.5,-938.0,-683.0,-2.0,0.0
11:22:56,LAND,1500.0,180.0,90.0,0.006824842343727748,-0.002465403677585224,-0.32847755153973895,0.6715064545472463,-0.0010111314865450065,-0.0013417710627739627,-35.3632618,149.1652383,7582.333333333333,-3.0,-4.666666666666667,38.333333333333336,0.0,17.0,-1001.0,670.6666666666666,-0.3333333333333333,-0.3333333333333333
11:22:58,LAND,1500.0,110.0,90.0,0.014445123262703419,-0.003618463408201933,-0.3294850488503774,0.619042714436849,0.0014127760659903288,-0.0014981374066943924,-35.3632621,149.16523753333334,6869.666666666667,-1.0,-3.0,34.0,-0.6666666666666666,11.333333333333334,-1008.6666666666666,618.3333333333334,1.3333333333333333,0.0
11:23:00,LAND,1500.0,460.0,90.0,-0.010576474713161588,0.0009222103399224579,-0.3298947289586067,-0.46638427674770355,-0.002460808784235269,0.0021584525238722563,-35.363262074999994,149.16523742500002,6258.75,0.0,0.0,32.75,0.8,-16.2,-1000.6,-495.8,-0.2,1.8
11:23:02,LAND,1500.0,460.0,90.0,-0.01146275456994772,-0.0025257046024004617,-0.33145979046821594,-0.8073198199272156,-0.0023895212216302752,-0.0021652698051184416,-35.36326183333333,149.16523813333333,5534.666666666667,-3.6666666666666665,-7.0,32.666666666666664,-1.0,-31.333333333333332,-995.3333333333334,-806.0,-2.3333333333333335,-0.6666666666666666
11:23:06,LAND,1500.0,70.0,90.0,0.012585869136576852,-0.0004380863989960441,-0.332991103331248,-0.32259122530619305,0.0024148298737903437,-0.0053949727055927115,-35.36326226666667,149.16523613333334,4175.666666666667,1.3333333333333333,7.333333333333333,31.666666666666668,0.3333333333333333,-34.666666666666664,-995.0,-325.0,2.6666666666666665,-3.6666666666666665
11:23:08,LAND,1500.0,70.0,90.0,0.006057254193971555,-0.0010539218007276456,-0.3333322803179423,0.09520161151885986,0.002346115497251352,-0.004277798968056838,-35.3632622,149.16523686666665,3500.0,0.3333333333333333,5.0,32.666666666666664,0.6666666666666666,-16.666666666666668,-997.0,92.66666666666667,2.3333333333333335,-2.6666666666666665
