time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,chan4_raw,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
13:52:27,1500.0,0.06292163021862507,-0.16640804459651312,2.4115235408147178,0.04917634588976701,0.006866954383440316,-0.0037732454172025123,-35.363339016666664,149.16532126666667,49888.166666666664,-343.5,298.3333333333333,-4.5,1500.0,-95.83333333333333,-58.833333333333336,-1003.8333333333334,50.666666666666664,8.333333333333334,-3.3333333333333335,AUTO
13:52:29,1500.0,-0.03573061510299643,-0.14333154012759527,0.08397825558980306,0.025204675892988842,0.014463661160940925,0.7751580576101939,-35.3634124,149.16540024999998,49949.166666666664,-436.3333333333333,369.1666666666667,-7.0,1853.0,-123.16666666666667,31.0,-993.5,25.0,15.666666666666666,774.8333333333334,AUTO
13:52:31,1500.0,-0.12517316515247026,-0.022357943079744775,-1.7524037957191467,-0.03715484216809273,-0.01724259925928588,0.2813681314388911,-35.363493433333325,149.16548626666668,50008.666666666664,-451.0,373.5,-2.8333333333333335,1617.6666666666667,-6.5,131.83333333333334,-991.3333333333334,-38.166666666666664,-15.0,281.6666666666667,AUTO
13:52:33,1500.0,-0.04404654415945212,-0.05652488209307194,-1.708046019077301,0.062408531084656715,-0.028753262634078663,-0.006768688772960256,-35.36356941666667,149.16556618333334,50056.666666666664,-379.3333333333333,313.3333333333333,-2.1666666666666665,1500.0,-1.0,114.16666666666667,-989.1666666666666,63.166666666666664,-26.166666666666668,-6.166666666666667,AUTO
13:52:35,1500.0,0.06852187092105548,-0.021740742415810626,-1.7064799070358276,-0.3708574374516805,0.053739930813511215,-0.006066742430751522,-35.36362066666667,149.16562286666667,50004.166666666664,-178.66666666666666,191.83333333333334,2.0,1500.0,5.833333333333333,39.333333333333336,-1002.8333333333334,-373.5,55.333333333333336,-5.666666666666667,AUTO
13:52:37,1500.0,0.1169545811911424,0.09520602412521839,-1.6852473219235737,-0.03382201244433721,0.04860578446338574,0.1992394287760059,-35.36362568333333,149.16566101666666,49921.166666666664,99.16666666666667,177.16666666666666,0.16666666666666666,1500.0,49.333333333333336,2.6666666666666665,-1009.3333333333334,-36.333333333333336,50.0,199.33333333333334,AUTO
13:52:43,1500.0,0.18445272743701935,-0.12056102603673935,0.023159369826316833,0.13118627667427063,0.009728146716952324,0.723065972328186,-35.3635636,149.1657313,49884.0,389.0,322.0,0.0,1964.0,-34.0,-104.0,-999.0,132.0,11.0,723.0,AUTO
13:52:45,1500.0,-0.0760766789317131,-0.17256785929203033,1.4717073440551758,0.024322127923369408,0.0026433742605149746,0.7188933491706848,-35.3634808,149.1658152,49947.0,516.0,408.0,-4.0,1964.0,-154.0,22.0,-995.0,23.0,4.0,719.0,AUTO
13:52:47,1500.0,-0.10896369069814682,-0.10774936527013779,2.0570216178894043,-0.0018443982116878033,-0.0012464107712730765,-0.054674528539180756,-35.3633902,149.1659048,50042.0,535.0,435.0,-2.0,1500.0,-102.0,103.0,-972.0,-1.0,0.0,-54.0,AUTO
13:52:51,1500.0,-0.10953172296285629,-0.10675603896379471,2.037688970565796,-0.04868689924478531,0.0007840200560167432,-0.007229484152048826,-35.3631982,149.1660991,50013.0,530.0,435.0,1.0,1500.0,-111.0,110.0,-992.0,-49.0,2.0,-6.0,AUTO
13:52:53,1500.0,-0.10529220849275589,-0.10934031009674072,2.038189649581909,0.14608171582221985,0.005450562573969364,0.012121735140681267,-35.3631027,149.1661957,50016.0,525.0,431.0,2.0,1500.0,-115.0,115.0,-985.0,148.0,6.0,13.0,AUTO
13:53:20,1500.0,0.07591033168137074,-0.16709009185433388,-1.8338415920734406,-0.0022464944049715996,0.01861698762513697,0.0396367444191128,-35.362430575000005,149.166673375,49970.75,-172.75,-644.5,-3.75,1500.0,-122.75,-79.5,-989.0,0.25,19.75,40.75,AUTO
13:53:22,1500.0,0.07515111317237218,-0.12332083533207576,-1.8131980498631795,0.01377055918176969,-0.004902053003509839,0.008386517448040346,-35.362457133333336,149.1665363333333,50055.333333333336,-167.66666666666666,-669.3333333333334,-2.6666666666666665,1500.0,-134.66666666666666,-77.33333333333333,-983.0,15.666666666666666,-3.0,9.333333333333334,AUTO
13:53:27,1500.0,0.15544521063566208,0.004054317406068246,-2.818052649497986,0.002894073724746704,0.008876750323300561,-0.04188056942075491,-35.362534133333334,149.16613983333335,50021.333333333336,-159.66666666666666,-666.8333333333334,1.0,1489.0,1.6666666666666667,-155.66666666666666,-989.8333333333334,5.333333333333333,10.5,-40.5,AUTO
13:53:29,1500.0,0.15270433574914932,-0.0024548652969921627,-2.7977991898854575,-0.021894614056994516,-0.013438714066675553,0.0010051697220963736,-35.362560450000004,149.16600071666667,50024.0,-151.33333333333334,-663.6666666666666,2.3333333333333335,1500.0,1.5,-159.0,-988.1666666666666,-19.166666666666668,-11.5,2.6666666666666665,AUTO
13:53:31,1500.0,0.15317239860693613,-0.0036971742132057748,-2.7959721088409424,0.009433285022775332,0.012806511018425226,0.005396239808760583,-35.36258778333333,149.16585471666667,50020.333333333336,-156.33333333333334,-662.5,1.5,1500.0,-5.666666666666667,-153.33333333333334,-989.3333333333334,11.666666666666666,14.166666666666666,6.833333333333333,AUTO
