,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
13:52:08.258,0.0,0.0,1.0,-74.0,-0.5,530.0,-1.0,-0.5,180.0,8.0,100.0,3000.0,25.0,0.0,36.0,2.0,3.0,0.18,3.0,9.0,0.2,0.0,1.0,-54.0,4.0
13:52:12.276,0.0,0.0,1.0,180.0,-0.5,180.0,-1.0,-0.5,-92.0,58.0,43.0,3700.0,246.0,0.0,0.0,31.0,7.0,0.18,3.0,10.0,0.18,0.019,1.0,124.0,30.0
13:52:16.292,0.0,0.0,1.0,-35.0,-0.5,210.0,-1.0,-0.5,166.0,100.0,6.0,700.0,148.0,0.0,32.0,100.0,10.0,0.515,3.0,1.0,0.16,0.02,1.0,-180.0,-180.0
13:52:20.318,0.0,0.0,1.0,117.0,-0.5,360.0,-1.0,-0.5,180.0,100.0,12.0,1900.0,25.0,0.0,73.0,0.0,6.0,0.18,3.0,8.0,0.1,0.009,1.0,110.0,-3.0
13:52:24.337,0.0,0.0,1.0,180.0,-0.5,380.0,-1.0,-0.5,-144.0,26.0,13.0,4500.0,250.0,0.0,52.0,36.0,10.0,0.18,3.0,1.0,0.06,0.02,1.0,180.0,-97.0
13:52:28.355,0.0,0.0,1.0,-180.0,-0.5,450.0,-1.0,-0.5,67.0,59.0,36.0,0.0,161.0,0.0,0.0,0.0,7.0,0.46,3.0,9.0,0.18,0.016,1.0,42.0,-59.0
13:52:32.368,0.0,0.0,1.0,-180.0,-0.5,780.0,-1.0,-0.5,46.0,60.0,100.0,4500.0,250.0,0.0,6.0,56.0,5.0,0.45,3.0,10.0,0.04,0.003,1.0,67.0,-66.0
13:52:36.383,0.0,0.0,1.0,-180.0,-0.5,110.0,-1.0,-0.5,93.0,65.0,100.0,1300.0,244.0,0.0,0.0,100.0,7.0,0.37,3.0,3.0,0.18,0.012,1.0,-78.0,-114.0
13:52:44.487,0.0,0.0,1.0,9.0,-0.5,900.0,-1.0,-0.5,51.0,100.0,72.0,4500.0,84.0,0.0,82.0,40.0,9.0,0.23,3.0,3.0,0.2,0.0,1.0,-103.0,65.0
13:52:48.502,0.0,0.0,1.0,0.0,-0.5,950.0,-1.0,-0.5,-137.0,100.0,0.0,4300.0,74.0,0.0,100.0,11.0,3.0,0.6,3.0,1.0,0.18,0.02,1.0,122.0,-148.0
13:52:52.017,0.0,0.0,1.0,-145.0,-0.5,970.0,-1.0,-0.5,14.0,18.0,0.0,0.0,164.0,0.0,100.0,46.0,10.0,0.46,3.0,5.0,0.08,0.02,1.0,180.0,-180.0
13:53:21.267,0.0,0.0,1.0,11.0,-0.5,1000.0,-1.0,-0.5,-88.0,49.0,0.0,4500.0,131.0,0.0,72.0,14.0,1.0,0.25,3.0,2.0,0.17,0.02,1.0,180.0,170.0
13:53:28.478,0.0,0.0,1.0,180.0,-0.5,20.0,-1.0,-0.5,40.0,40.0,96.0,0.0,220.0,0.0,93.0,91.0,7.0,0.435,3.0,8.0,0.16,0.014,1.0,89.0,145.0
13:53:32.533,0.0,0.0,1.0,-62.0,-0.5,440.0,-1.0,-0.5,11.0,100.0,23.0,2500.0,250.0,0.0,0.0,75.0,2.0,0.6,3.0,10.0,0.2,0.01,1.0,180.0,180.0
