,A.AUTO1
13:51:23.982,-1
13:51:24.183,-1
13:51:24.385,-1
13:51:24.589,-1
13:51:24.790,-1
13:51:24.992,-1
13:51:25.197,-1
13:51:25.399,-1
13:51:25.601,-1
13:51:25.802,-1
13:51:26.007,-1
13:51:26.209,-1
13:51:26.411,-1
13:51:26.617,-1
13:51:26.829,-1
13:51:27.033,-1
13:51:27.237,-1
13:51:27.442,-1
13:51:27.645,-1
13:51:31.452,-1
13:51:31.655,-1
13:51:31.857,-1
13:51:32.059,-1
13:51:32.262,-1
13:51:32.464,-1
13:51:32.671,-1
13:51:32.875,-1
13:51:33.081,-1
13:51:33.283,-1
13:51:33.494,-1
13:51:33.699,-1
13:51:33.911,-1
13:51:34.113,-1
13:51:34.323,-1
13:51:34.526,-1
13:51:34.731,-1
13:51:34.936,-1
13:51:35.146,-1
13:51:35.350,-1
13:51:35.553,-1
13:51:35.755,-1
13:51:35.956,-1
13:51:36.163,-1
13:51:36.364,-1
13:51:36.572,-1
13:51:36.776,-1
13:51:36.985,-1
13:51:37.188,-1
13:51:37.390,-1
13:51:37.594,-1
13:51:37.796,-1
13:51:37.998,-1
13:51:38.208,-1
13:51:38.413,-1
13:51:38.615,-1
13:51:38.818,-1
13:51:39.020,-1
13:51:39.224,-1
13:51:39.429,-1
13:51:39.630,-1
13:51:39.837,-1
13:51:40.039,-1
13:51:40.243,-1
13:51:40.445,-1
13:51:40.648,-1
13:51:40.852,-1
13:51:41.055,-1
13:51:41.258,-1
13:51:41.461,-1
13:51:41.664,-1
13:51:41.865,-1
13:51:42.066,-1
13:51:42.269,-1
13:51:42.470,-1
13:51:42.672,-1
13:51:42.876,-1
13:51:43.077,-1
13:51:43.279,-1
13:51:43.481,-1
13:51:43.684,-1
13:51:43.887,-1
13:51:44.089,-1
13:51:44.293,-1
13:51:44.495,-1
13:51:44.697,-1
13:51:44.898,-1
13:51:45.101,-1
13:51:45.307,-1
13:51:45.511,-1
13:51:45.712,-1
13:51:45.915,-1
13:51:46.116,-1
13:51:46.318,-1
13:51:46.519,-1
13:51:46.722,-1
13:51:46.925,-1
13:51:47.129,-1
13:51:47.336,-1
13:51:47.539,-1
13:51:47.741,-1
13:51:47.943,-1
13:51:48.144,-1
13:51:48.346,-1
13:51:48.550,-1
13:51:48.752,-1
13:51:48.955,-1
13:51:49.160,-1
13:51:49.363,-1
13:51:49.565,-1
13:51:49.769,-1
13:51:49.971,-1
13:51:50.173,-1
13:51:50.374,-1
13:51:50.579,-1
13:51:50.782,-1
13:51:50.983,-1
13:51:51.186,-1
13:51:51.388,-1
13:51:51.596,-1
13:51:51.797,-1
13:51:51.999,-1
13:51:52.202,-1
13:51:52.404,-1
13:51:52.606,-1
13:51:52.808,-1
13:51:53.011,-1
13:51:53.214,-1
13:51:53.416,-1
13:51:53.620,-1
13:51:53.823,-1
13:51:54.025,-1
13:51:54.228,-1
13:51:54.429,-1
13:51:54.633,-1
13:51:54.834,-1
13:51:55.039,-1
13:51:55.241,-1
13:51:55.449,-1
13:51:55.652,-1
13:51:55.854,-1
13:51:56.056,-1
13:51:56.262,-1
13:51:56.471,-1
13:51:56.673,-1
13:51:56.875,-1
13:51:57.080,-1
13:51:57.282,-1
13:51:57.484,-1
13:51:57.687,-1
13:51:57.889,-1
13:51:58.094,-1
13:51:58.299,-1
13:51:58.502,-1
13:51:58.705,-1
13:51:58.906,-1
13:51:59.108,-1
13:51:59.309,-1
13:51:59.511,-1
13:51:59.712,-1
13:51:59.914,-1
13:52:00.116,-1
13:52:00.319,-1
13:52:00.522,-1
13:52:00.724,-1
13:52:00.926,-1
13:52:01.129,-1
13:52:01.331,-1
13:52:01.533,-1
13:52:01.734,-1
13:52:01.936,-1
13:52:02.139,-1
13:52:02.340,-1
13:52:02.543,-1
13:52:02.746,-1
13:52:02.951,-1
13:52:03.155,-1
13:52:03.358,-1
13:52:03.559,-1
13:52:07.344,-1
13:52:07.545,-1
13:52:07.747,-1
13:52:07.948,-1
13:52:08.151,-1
13:52:08.361,-1
13:52:08.563,-1
13:52:08.765,-1
13:52:08.967,-1
13:52:09.168,-1
13:52:09.370,-1
13:52:09.572,-1
13:52:09.776,-1
13:52:09.979,-1
13:52:10.189,-1
13:52:10.395,-1
13:52:10.597,-1
13:52:10.799,-1
13:52:11.000,-1
13:52:11.204,-1
13:52:11.407,-1
13:52:11.608,-1
13:52:11.817,-1
13:52:12.021,-1
13:52:12.223,-1
13:52:12.425,-1
13:52:12.633,-1
13:52:12.836,-1
13:52:13.042,-1
13:52:13.245,-1
13:52:13.452,-1
13:52:13.653,-1
13:52:13.860,-1
13:52:14.064,-1
13:52:14.266,-1
13:52:14.469,-1
13:52:14.671,-1
13:52:14.873,-1
13:52:15.074,-1
13:52:15.280,-1
13:52:15.482,-1
13:52:15.686,-1
13:52:15.891,-1
13:52:16.092,-1
13:52:16.300,-1
13:52:16.503,-1
13:52:16.704,-1
13:52:16.906,-1
13:52:17.108,-1
13:52:17.312,-1
13:52:17.514,-1
13:52:17.715,-1
13:52:17.919,-1
13:52:18.129,-1
13:52:18.331,-1
13:52:18.532,-1
13:52:18.734,-1
13:52:18.936,-1
13:52:19.138,-1
13:52:19.341,-1
13:52:19.545,-1
13:52:19.747,-1
13:52:19.949,-1
13:52:20.151,-1
13:52:20.355,-1
13:52:20.557,-1
13:52:20.760,-1
13:52:20.963,-1
13:52:21.165,-1
13:52:21.367,-1
13:52:21.569,-1
13:52:21.771,-1
13:52:21.976,-1
13:52:22.178,-1
13:52:22.380,-1
13:52:22.584,-1
13:52:22.800,-1
13:52:23.004,-1
13:52:23.206,-1
13:52:23.408,-1
13:52:23.610,-1
13:52:23.811,-1
13:52:24.017,-1
13:52:24.222,-1
13:52:24.424,-1
13:52:24.632,-1
13:52:24.836,-1
13:52:25.039,-1
13:52:25.244,-1
13:52:25.446,-1
13:52:25.649,-1
13:52:25.850,-1
13:52:26.053,-1
13:52:26.256,-1
13:52:26.458,-1
13:52:26.663,-1
13:52:26.866,-1
13:52:27.070,-1
13:52:27.271,-1
13:52:27.473,-1
13:52:27.675,-1
13:52:27.878,-1
13:52:28.081,-1
13:52:28.286,-1
13:52:28.492,-1
13:52:28.694,-1
13:52:28.896,-1
13:52:29.101,-1
13:52:29.303,-1
13:52:29.509,-1
13:52:29.711,-1
13:52:29.913,-1
13:52:30.116,-1
13:52:30.319,-1
13:52:30.523,-1
13:52:30.727,-1
13:52:30.932,-1
13:52:31.134,-1
13:52:31.336,-1
13:52:31.539,-1
13:52:31.741,-1
13:52:31.943,-1
13:52:32.149,-1
13:52:32.352,-1
13:52:32.577,-1
13:52:32.778,-1
13:52:32.980,-1
13:52:33.184,-1
13:52:33.386,-1
13:52:33.587,-1
13:52:33.790,-1
13:52:33.994,-1
13:52:34.196,-1
13:52:34.397,-1
13:52:34.600,-1
13:52:34.804,-1
13:52:35.006,-1
13:52:35.209,-1
13:52:35.411,-1
13:52:35.613,-1
13:52:35.814,-1
13:52:36.018,-1
13:52:36.219,-1
13:52:36.420,-1
13:52:36.625,-1
13:52:36.826,-1
13:52:37.027,-1
13:52:37.230,-1
13:52:37.432,-1
13:52:37.633,-1
13:52:37.835,-1
13:52:38.037,-1
13:52:38.238,-1
13:52:38.447,-1
13:52:38.653,-1
13:52:38.863,-1
13:52:39.068,-1
13:52:39.270,-1
13:52:39.472,-1
13:52:43.256,-1
13:52:43.458,-1
13:52:43.659,-1
13:52:43.861,-1
13:52:44.065,-1
13:52:44.268,-1
13:52:44.470,-1
13:52:44.672,-1
13:52:44.878,-1
13:52:45.080,-1
13:52:45.282,-1
13:52:45.483,-1
13:52:45.688,-1
13:52:45.891,-1
13:52:46.095,-1
13:52:46.297,-1
13:52:46.500,-1
13:52:46.704,-1
13:52:46.908,-1
13:52:47.112,-1
13:52:47.314,-1
13:52:47.520,-1
13:52:47.723,-1
13:52:47.927,-1
13:52:48.130,-1
13:52:48.333,-1
13:52:48.537,-1
13:52:48.745,-1
13:52:48.946,-1
13:52:49.148,-1
13:52:49.351,-1
13:52:49.553,-1
13:52:49.757,-1
13:52:49.959,-1
13:52:50.164,-1
13:52:50.367,-1
13:52:50.570,-1
13:52:50.775,-1
13:52:50.977,-1
13:52:51.178,-1
13:52:51.381,-1
13:52:51.587,-1
13:52:51.797,-1
13:52:52.002,-1
13:52:52.204,-1
13:52:52.406,-1
13:52:52.610,-1
13:52:52.812,-1
13:52:53.014,-1
13:52:53.216,-1
13:52:53.423,-1
13:52:53.625,-1
13:52:53.832,-1
13:52:54.036,-1
13:52:54.243,-1
13:52:54.446,-1
13:52:54.648,-1
13:52:54.850,-1
13:52:55.052,-1
13:52:55.261,-1
13:52:55.484,-1
13:52:55.698,-1
13:52:55.915,-1
13:52:56.123,-1
13:52:56.330,-1
13:52:56.535,-1
13:52:56.736,-1
13:52:56.938,-1
13:52:57.141,-1
13:52:57.343,-1
13:52:57.546,-1
13:52:57.747,-1
13:52:57.949,-1
13:52:58.154,-1
13:52:58.357,-1
13:52:58.561,-1
13:52:58.768,-1
13:52:58.969,-1
13:52:59.172,-1
13:52:59.373,-1
13:52:59.575,-1
13:52:59.777,-1
13:52:59.980,-1
13:53:00.187,-1
13:53:00.389,-1
13:53:00.593,-1
13:53:00.795,-1
13:53:00.996,-1
13:53:01.198,-1
13:53:01.399,-1
13:53:01.601,-1
13:53:01.803,-1
13:53:02.006,-1
13:53:02.208,-1
13:53:02.413,-1
13:53:02.617,-1
13:53:02.822,-1
13:53:03.024,-1
13:53:03.225,-1
13:53:03.427,-1
13:53:03.631,-1
13:53:03.833,-1
13:53:04.035,-1
13:53:04.238,-1
13:53:04.442,-1
13:53:04.643,-1
13:53:04.850,-1
13:53:05.053,-1
13:53:05.255,-1
13:53:05.458,-1
13:53:05.661,-1
13:53:05.862,-1
13:53:06.065,-1
13:53:06.270,-1
13:53:06.473,-1
13:53:06.675,-1
13:53:06.876,-1
13:53:07.078,-1
13:53:07.280,-1
13:53:07.481,-1
13:53:07.684,-1
13:53:07.885,-1
13:53:08.090,-1
13:53:08.293,-1
13:53:08.497,-1
13:53:08.700,-1
13:53:08.910,-1
13:53:09.114,-1
13:53:09.315,-1
13:53:09.519,-1
13:53:09.724,-1
13:53:09.926,-1
13:53:10.127,-1
13:53:10.331,-1
13:53:10.536,-1
13:53:10.739,-1
13:53:10.942,-1
13:53:11.145,-1
13:53:11.347,-1
13:53:11.549,-1
13:53:11.752,-1
13:53:11.956,-1
13:53:12.158,-1
13:53:12.362,-1
13:53:12.564,-1
13:53:12.767,-1
13:53:12.968,-1
13:53:13.170,-1
13:53:13.372,-1
13:53:13.574,-1
13:53:13.776,-1
13:53:13.979,-1
13:53:14.192,-1
13:53:14.393,-1
13:53:14.598,-1
13:53:14.806,-1
13:53:15.008,-1
13:53:15.210,-1
13:53:19.000,-1
13:53:19.206,-1
13:53:19.408,-1
13:53:19.614,-1
13:53:19.820,-1
13:53:20.022,-1
13:53:20.224,-1
13:53:20.427,-1
13:53:20.633,-1
13:53:20.835,-1
13:53:21.038,-1
13:53:21.242,-1
13:53:21.447,-1
13:53:21.651,-1
13:53:21.854,-1
13:53:22.055,-1
13:53:22.257,-1
13:53:22.460,-1
13:53:22.664,-1
13:53:22.866,-1
13:53:23.068,-1
13:53:23.271,-1
13:53:23.474,-1
13:53:23.677,-1
13:53:23.879,-1
13:53:24.084,-1
13:53:24.285,-1
13:53:24.496,-1
13:53:24.753,-1
13:53:25.002,-1
13:53:25.222,-1
13:53:25.452,-1
13:53:25.653,-1
13:53:25.855,-1
13:53:26.061,-1
13:53:26.267,-1
13:53:26.470,-1
13:53:26.674,-1
13:53:26.877,-1
13:53:27.078,-1
13:53:27.284,-1
13:53:27.485,-1
13:53:27.687,-1
13:53:27.889,-1
13:53:28.094,-1
13:53:28.296,-1
13:53:28.499,-1
13:53:28.700,-1
13:53:28.903,-1
13:53:29.106,-1
13:53:29.309,-1
13:53:29.511,-1
13:53:29.714,-1
13:53:29.915,-1
13:53:30.119,-1
13:53:30.324,-1
13:53:30.527,-1
13:53:30.729,-1
13:53:30.930,-1
13:53:31.132,-1
13:53:31.334,-1
13:53:31.558,-1
13:53:31.769,-1
13:53:31.975,-1
13:53:32.199,-1
13:53:32.404,-1
13:53:32.606,-1
13:53:32.809,-1
13:53:33.015,-1
13:53:33.217,-1
13:53:33.419,-1
13:53:33.622,-1
13:53:33.824,-1
13:53:34.029,-1
13:53:34.230,-1
13:53:34.435,-1
13:53:34.637,-1
13:53:34.844,-1
13:53:35.045,-1
13:53:35.249,-1
13:53:35.454,-1
13:53:35.659,-1
13:53:35.863,-1
13:53:36.107,-1
13:53:36.317,-1
13:53:36.533,-1
13:53:36.735,-1
13:53:36.936,-1
13:53:37.140,-1
13:53:37.344,-1
13:53:37.550,-1
13:53:37.751,-1
13:53:37.952,-1
13:53:38.156,-1
13:53:38.358,-1
13:53:38.561,-1
13:53:38.764,-1
13:53:38.965,-1
13:53:39.170,-1
13:53:39.374,-1
13:53:39.578,-1
13:53:39.786,-1
13:53:39.987,-1
13:53:40.189,-1
13:53:40.390,-1
13:53:40.593,-1
13:53:40.799,-1
13:53:41.003,-1
13:53:41.205,-1
13:53:41.407,-1
13:53:41.611,-1
13:53:41.813,-1
13:53:42.015,-1
13:53:42.218,-1
13:53:42.419,-1
13:53:42.622,-1
13:53:42.824,-1
13:53:43.027,-1
13:53:43.230,-1
13:53:43.432,-1
13:53:43.635,-1
13:53:43.837,-1
