,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
23:50:27.806,30137.0,0.3,0.7,-6.5,0.25
23:50:32.432,82234.0,0.2,0.3,-2.0,0.25
23:50:38.040,6707.0,0.7,0.4,-0.6,0.25
23:50:43.703,32582.0,0.3,0.9,-4.9,0.25
23:50:48.434,17624.0,0.3,0.4,-0.4,0.25
23:50:54.043,24624.0,0.2,0.2,1.3,0.25
23:50:59.556,129027.0,0.5,0.2,-7.6,0.25
23:51:04.147,75600.0,0.5,0.9,-7.6,0.25
23:51:09.803,58032.0,0.3,0.5,-4.7,0.25
23:51:14.370,66470.0,0.5,0.2,-9.7,0.25
23:51:19.910,48473.0,0.2,0.9,-4.5,0.25
23:51:24.511,58706.0,0.2,0.9,-9.8,0.25
23:51:29.531,174550.0,0.2,0.3,-9.0,0.25
23:51:34.167,36528.0,0.4,0.2,-0.1,0.25
23:51:39.720,33604.0,0.3,1.2,-8.5,0.25
23:51:44.361,161080.0,0.2,0.4,-8.1,0.25
23:51:49.905,71246.0,0.3,0.4,-7.8,0.25
23:51:54.499,42765.0,0.3,0.5,-1.8,0.25
23:51:59.548,62127.0,0.4,0.4,-2.9,0.25
23:52:04.113,73372.0,0.2,0.5,-9.9,0.25
23:52:09.585,1755.0,0.7,0.2,-9.6,0.25
23:52:14.126,10426.0,0.7,0.5,-6.9,0.25
23:52:19.669,28343.0,0.4,1.4,-9.9,0.25
23:52:24.146,4194.0,0.5,1.1,-6.8,0.25
23:52:29.718,27409.0,0.3,0.3,1.2,0.25
23:52:34.316,129761.0,0.3,0.2,-6.8,0.25
23:52:39.833,18344.0,0.2,0.9,3.3,0.25
23:52:44.358,87604.0,0.3,0.3,-7.8,0.25
23:52:49.882,50255.0,0.7,0.7,-9.7,0.25
23:52:54.440,98669.0,0.2,0.5,-6.1,0.25
23:53:00.002,12734.0,0.4,0.5,-2.9,0.25
23:53:05.590,21381.0,0.2,0.7,-8.9,0.25
23:53:10.142,34131.0,0.5,0.2,1.4,0.25
23:53:15.681,155727.0,0.2,0.5,-8.4,0.25
23:53:20.930,55993.0,0.4,0.4,-9.0,0.25
23:53:25.534,38403.0,0.3,0.3,-5.9,0.25
23:53:30.723,74921.0,0.3,0.5,-8.9,0.25
23:53:35.321,34472.0,0.3,0.3,-9.2,0.25
23:53:40.878,12412.0,0.2,0.3,-5.3,0.25
23:53:45.417,45475.0,0.5,0.3,-9.8,0.25
23:53:50.907,31900.0,0.4,0.3,-8.4,0.25
23:53:55.477,14172.0,0.4,0.5,-3.1,0.25
23:54:01.025,26442.0,0.2,0.5,-0.4,0.25
23:54:06.717,1040.0,0.5,0.3,-9.2,0.25
23:54:11.412,119087.0,0.3,0.3,-8.1,0.25
23:54:17.045,114648.0,0.4,0.2,-6.6,0.25
23:54:22.817,52251.0,0.4,0.7,-6.5,0.25
23:54:27.408,40232.0,0.5,0.9,-7.4,0.25
23:54:33.079,73924.0,0.2,0.3,-3.5,0.25
23:54:38.676,15652.0,0.2,0.3,-7.9,0.25
23:54:43.171,18243.0,0.4,0.4,-8.4,0.25
23:54:48.682,22822.0,0.2,1.1,-3.3,0.25
23:54:53.283,139962.0,0.3,0.5,-8.7,0.25
23:54:58.886,58092.0,0.2,0.3,-1.4,0.25
23:55:03.481,118618.0,0.2,0.9,-8.9,0.25
23:55:09.071,53841.0,0.4,0.2,0.9,0.25
23:55:14.487,14371.0,0.4,0.3,-5.2,0.25
23:55:19.088,47427.0,0.3,0.3,-0.2,0.25
23:55:24.523,36358.0,0.2,0.2,-7.9,0.25
23:55:29.144,7908.0,0.2,0.3,1.0,0.25
23:55:34.834,61176.0,0.7,0.3,-6.6,0.25
23:55:39.412,51076.0,0.2,0.4,-3.8,0.25
23:55:45.027,8577.0,0.2,0.7,-7.2,0.25
23:55:50.533,43966.0,0.5,0.7,-9.7,0.25
23:55:55.050,17291.0,0.2,0.2,-7.9,0.25
23:56:00.509,57025.0,0.2,0.2,-2.5,0.25
23:56:05.080,17150.0,0.7,0.5,-9.8,0.25
23:56:10.455,69034.0,0.4,0.3,-5.3,0.25
23:56:15.026,11848.0,0.4,0.3,7.6,0.25
23:56:20.733,73033.0,0.3,0.5,-2.0,0.25
23:56:25.389,130657.0,0.4,0.5,-7.6,0.25
23:56:30.863,31203.0,0.3,0.7,-6.3,0.25
23:56:35.515,159323.0,0.2,0.5,-6.1,0.25
23:56:40.526,20707.0,0.2,0.2,-9.4,0.25
23:56:45.142,62590.0,0.3,0.3,-3.3,0.25
23:56:50.629,8117.0,0.7,0.3,-7.9,0.25
23:56:55.185,54106.0,0.3,0.2,-8.7,0.25
23:57:00.679,1027.0,0.3,0.9,-5.2,0.25
23:57:05.265,121139.0,0.2,0.5,-7.4,0.25
23:57:10.719,2302.0,0.5,0.5,-5.5,0.25
23:57:15.365,27234.0,0.5,0.3,-8.2,0.25
23:57:20.791,14382.0,0.4,1.1,-9.2,0.25
23:57:25.366,79210.0,0.3,0.4,-4.8,0.25
23:57:30.924,34597.0,0.2,1.3,-6.8,0.25
23:57:35.591,134369.0,0.4,0.4,-7.4,0.25
23:57:40.722,106837.0,0.3,0.5,-6.9,0.25
23:57:45.328,11223.0,0.3,0.9,-8.8,0.25
23:57:50.933,16283.0,0.5,0.9,-3.1,0.25
23:57:55.465,40562.0,0.5,0.5,-7.2,0.25
23:58:00.996,6869.0,0.9,0.2,-7.9,0.25
23:58:05.664,29108.0,0.4,0.3,-8.9,0.25
23:58:10.783,10481.0,0.2,0.3,-7.9,0.25
23:58:15.349,111036.0,0.2,0.3,-5.8,0.25
23:58:21.053,125456.0,0.4,0.2,-1.7,0.25
