time_stamp,lat,lon,relative_alt,vx,vy,vz,MODE,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro
10:17:56,-35.36330815,149.16548775,21978.5,-88.5,391.0,-27.0,AUTO,111308.5,0.04467802494764328,-0.03735650982707739,1.822568118572235,0.007439983310177922,0.049656013026833534,-0.001768839021679014,-82.5,-51.0,-998.0,8.0,50.0,-1.0
10:17:58,-35.3633224,149.1655608,22430.5,-56.5,246.5,-13.5,AUTO,58995.0,0.027712021954357624,0.057612448930740356,1.820736825466156,-0.2516149152070284,0.059151092544198036,-0.0011597020784392953,-52.0,-48.0,-989.5,-250.5,60.0,-1.0
10:17:59,-35.3633274,149.1655853,22517.5,-26.25,109.5,-1.75,AUTO,17471.0,0.010948791517876089,0.07455006893724203,1.8179360926151276,-0.13362070638686419,-0.03629179974086583,0.002820122055709362,-22.75,-21.75,-1002.75,-132.25,-34.75,2.75
10:18:00,-35.36332915,149.16559230000001,22529.5,-12.5,55.5,-0.5,AUTO,17471.0,-0.0031955174636095762,0.045219581574201584,1.816755771636963,-0.3265300579369068,-0.02221672609448433,0.006038350285962224,-10.0,-34.5,-998.0,-326.0,-20.5,5.5
10:18:02,-35.363331349999996,149.1655972,22534.5,14.5,-0.5,0.5,AUTO,22953.0,-0.017700945027172565,0.011473817750811577,1.815493106842041,0.1372378170490265,-0.026118717156350613,-0.0011810781434178352,0.0,-1.5,-992.5,138.0,-24.5,-1.0
10:18:04,-35.36333125,149.1655988,22531.5,11.5,8.5,-1.5,RTL,28435.0,-0.0010126573906745762,0.00829054438509047,1.8129658699035645,0.26735710725188255,0.02760383114218712,-0.003661808754259255,-4.0,5.0,-1016.5,268.0,28.0,-3.5
10:18:05,-35.363330500000004,149.1656002,22757.25,7.0,-4.25,-39.0,RTL,282590.0,0.003755068202735856,0.008325250702910125,1.8104993402957916,0.06680971756577492,-0.004042001557536423,0.0013963634701212868,-2.0,5.75,-1043.25,67.75,-2.75,1.5
10:18:06,-35.36332985,149.16560049999998,23168.5,2.0,-9.5,-73.0,RTL,282590.0,0.007644258672371507,0.005502519430592656,1.8094894886016846,-0.023504991084337234,0.0005954128282610327,0.002318396174814552,-1.0,-1.0,-1044.0,-23.0,1.5,2.0
10:18:08,-35.3633288,149.1656003,25507.5,-15.0,-13.0,-147.0,RTL,176441.5,0.02810920961201191,-0.0023093311465345323,1.8072400093078613,0.04843232221901417,-0.010206186678260565,0.003562734113074839,0.5,0.5,-1010.0,49.0,-8.0,3.5
10:18:10,-35.36333475,149.1655993,28534.5,-35.0,-12.5,-148.0,RTL,70293.0,-0.072222750633955,0.006902524968609214,1.7302783131599426,-0.05874314159154892,-0.02494036965072155,-0.036152951419353485,5.0,-8.0,-1010.0,-57.0,-22.5,-35.5
10:18:11,-35.363332924999995,149.165598975,30465.0,37.75,0.25,-150.25,RTL,276867.0,-0.03502947022207081,-0.005212546209804714,1.7049313485622406,0.05972344893962145,0.0009255314362235367,-0.006772042688680813,-3.0,8.25,-1000.75,60.5,2.5,-5.75
10:18:12,-35.36332965,149.1655991,31630.5,40.5,-0.5,-151.5,RTL,276867.0,0.010798027855344117,-0.002159149618819356,1.702239453792572,0.06311535835266113,0.005148450378328562,0.0010870299593079835,-4.5,10.0,-1003.0,64.0,6.0,1.0
10:18:14,-35.36332725,149.16559875000002,34746.0,-9.5,3.0,-151.0,RTL,279228.5,-0.0048481893027201295,-0.005764714675024152,1.6996111869812012,-0.013476965483278036,0.007256689015775919,-0.02783603873103857,0.0,-1.5,-1001.0,-11.5,8.0,-27.0
10:18:16,-35.363327850000005,149.1655995,37860.5,-2.5,1.5,-152.0,RTL,281590.0,-0.0026495448546484113,0.0016731619252823293,1.6469533443450928,0.002906376146711409,-0.0007144511910155416,-0.02007147017866373,0.0,0.0,-1000.0,4.0,0.0,-19.0
10:18:17,-35.36332825,149.165599375,39808.75,-4.5,-0.75,-152.0,RTL,104312.0,-0.0034201458911411464,1.2952525139553472e-05,1.6227337419986725,-0.0022018379531800747,-0.0014035486965440214,-0.019394229631870985,0.0,-0.5,-1000.0,0.0,0.0,-18.0
10:18:18,-35.363328550000006,149.16559925,40986.0,-4.0,-1.0,-152.0,RTL,104312.0,-0.0050201627891510725,-0.0006911680684424937,1.6068935990333557,-0.00041773024713620543,-0.0013734785607084632,-0.020544582046568394,0.5,-0.5,-1000.0,0.5,0.5,-19.5
10:18:20,-35.3633292,149.16559884999998,44095.5,-2.0,0.0,-152.0,RTL,186312.0,-0.005552419926971197,-0.0022683244897052646,1.5629404187202454,0.0019728567567653954,-0.00041866127867251635,-0.020733147859573364,0.0,0.0,-1000.0,3.0,1.0,-19.5
10:18:22,-35.363329449999995,149.1655987,47220.0,-2.0,0.0,-152.0,RTL,268312.0,-0.002596928970888257,0.0006207079331943532,1.5261149406433105,0.006943774409592152,0.00486982217989862,0.006369724171236157,0.0,0.0,-999.0,8.0,6.0,6.5
10:18:23,-35.363329775,149.16559840000002,49161.0,-4.0,-2.0,-152.0,RTL,254593.0,-0.0034628011053428054,-0.0004033515797345899,1.5516750812530518,-0.0032380870543420315,-0.0019508549012243748,0.027158944867551327,0.25,-0.25,-1000.0,-1.5,0.0,27.75
10:18:24,-35.36333005,149.16559825000002,50328.0,-4.0,-1.5,-152.0,RTL,254593.0,-0.005879327654838562,-0.0013730899663642049,1.5717408657073975,-0.0016426105285063386,-0.0011669656378217041,0.028462291695177555,0.0,0.0,-1000.0,0.0,0.5,29.0
10:18:26,-35.3633303,149.1655982,53428.0,0.0,0.0,-152.0,RTL,223528.5,-0.0059964400716125965,-0.001586712314747274,1.616620123386383,0.0004782560863532126,0.0014647779171355069,0.018871203996241093,0.0,0.0,-1000.0,1.5,2.5,19.5
10:18:28,-35.3633302,149.1655983,56534.0,0.0,0.0,-152.0,RTL,192464.0,-0.004492701031267643,-0.001028640690492466,1.6470952033996582,-0.0006669198046438396,0.0011976418318226933,0.013521600514650345,0.0,0.0,-1000.0,0.5,2.5,14.0
10:18:29,-35.363330075,149.165598525,58475.0,0.0,0.0,-152.0,RTL,196556.0,-0.003789043752476573,-0.00017262730580114294,1.6626954674720764,8.988607442006469e-05,0.00021169788669794798,0.01199635025113821,0.0,0.0,-1000.0,1.5,1.25,12.75
10:18:30,-35.36333,149.16559865,59643.0,0.0,-0.5,-152.0,RTL,196556.0,-0.003731055767275393,0.00017763755022315308,1.6705604791641235,0.0008331817807629704,6.435363320633769e-05,0.011604837607592344,0.0,0.0,-1000.0,2.0,1.5,12.0
10:18:32,-35.3633299,149.1655987,62746.0,0.0,-1.0,-152.0,RTL,196556.0,-0.004484839038923383,-0.0005388666177168489,1.687734842300415,-5.332031287252903e-05,-0.0008611308876425028,0.00813080882653594,0.0,0.0,-1000.0,1.5,0.5,8.5
10:18:33,-35.3633299,149.1655987,64686.25,0.0,-1.0,-152.0,RTL,136647.0,-0.004347065812908113,-0.0007622573320986703,1.6965367496013641,0.0007189571333583444,-6.491754902526736e-05,0.00922966399230063,0.0,0.0,-999.5,2.0,1.25,9.75
10:18:34,-35.3633299,149.1655987,65851.0,0.0,-1.0,-152.0,RTL,136647.0,-0.00434116180986166,-0.00048794757458381355,1.7013394832611084,0.0008481766562908888,-0.0003999536274932325,0.005791659699752927,0.0,0.0,-1000.0,2.0,0.5,6.5
10:18:36,-35.3633299,149.1655988,68959.0,0.0,-1.0,-152.0,RTL,202361.0,-0.004357068100944161,-0.0005228754307609051,1.7132737636566162,0.0003145755617879331,-0.00024082273012027144,0.0074578155763447285,0.0,0.0,-999.5,1.5,1.0,8.5
10:18:38,-35.3633299,149.1655988,72064.0,0.0,-1.0,-152.0,RTL,202361.0,-0.004395942436531186,-0.0006297203944995999,1.7233699560165405,0.0001577966322656721,-0.00040638865903019905,0.006799274822697043,0.0,0.0,-1000.0,1.0,1.0,7.5
10:18:39,-35.3633299,149.1655988,74009.0,0.0,-1.0,-152.0,RTL,163278.0,-0.004265081021003425,-0.0006374822842190042,1.7291273474693298,-0.0006576238665729761,0.0002659639867488295,0.005426947842352092,0.0,0.0,-999.5,0.75,1.75,6.5
10:18:40,-35.3633299,149.1655988,75177.0,0.0,-1.0,-152.0,RTL,163278.0,-0.003955180407501757,-0.0008418432844337076,1.7323997020721436,0.002676238596905023,0.0003882424207404256,0.004825234645977616,0.0,0.0,-1000.0,4.0,1.5,5.5
10:18:42,-35.3633298,149.1655988,78279.5,-1.0,-1.0,-152.0,RTL,92885.0,-0.003938413457944989,-0.0009760856919456273,1.740884244441986,-0.0002702992642298341,0.0008026339928619564,0.004964189371094108,0.0,0.0,-999.5,1.0,2.0,5.5
10:18:44,-35.3633298,149.1655988,81389.0,-1.0,-1.0,-152.0,RTL,92885.0,-0.0039372919127345085,-0.0007288875058293343,1.7475616931915283,0.0014541560085490346,0.000603469496127218,0.004856056999415159,0.0,0.0,-999.5,2.5,2.0,6.0
10:18:45,-35.3633298,149.1655988,83329.5,-1.0,-1.0,-152.0,RTL,274812.0,-0.0039483546279370785,-0.0003564265207387507,1.7512613832950592,-7.46794103179127e-05,-0.0008717415330465883,0.0037229147856123745,0.0,0.0,-1000.0,1.5,0.5,5.0
10:18:46,-35.3633298,149.1655988,84494.5,-1.0,-1.0,-152.0,RTL,274812.0,-0.004098498960956931,-0.0006049360672477633,1.7532998323440552,0.000717074261046946,0.00032153999200090766,0.0033737244084477425,0.0,0.0,-1000.0,2.0,1.5,4.0
10:18:48,-35.3633298,149.1655989,87604.0,-1.0,-2.0,-152.0,RTL,90917.0,-0.003954662941396236,0.00014778691001993138,1.7585062384605408,-0.0010602204129099846,-0.0004108108696527779,0.0026664413744583726,0.0,0.0,-1000.0,1.0,1.5,3.5
10:18:50,-35.3633298,149.1655989,90708.0,-1.0,-1.5,-152.0,RTL,90917.0,-0.004780792398378253,-0.0010099176433868706,1.7630120515823364,0.0007396817672997713,0.000908073503524065,0.0030341562815010548,0.0,0.0,-1000.0,2.0,2.5,4.0
10:18:51,-35.3633298,149.1655988,92647.75,0.0,-1.0,-152.0,RTL,256194.0,-0.0042976479744538665,-0.0010844860807992518,1.7654738128185272,0.0008968292677309364,-0.00017648408538661897,0.0017645081970840693,0.0,0.0,-999.75,2.25,1.5,2.75
10:18:52,-35.3633298,149.1655988,93813.0,0.0,-1.0,-152.0,RTL,256194.0,-0.004104861989617348,-0.0009348872699774802,1.7668896317481995,0.0014059634413570166,0.0009928453946486115,0.001775019511114806,0.0,0.0,-1000.0,3.0,2.5,2.5
10:18:54,-35.3633298,149.1655989,96920.0,-0.5,-1.0,-152.0,RTL,4140.0,-0.0035747330402955413,-0.000723733683116734,1.7702462077140808,0.0005319723859429359,0.001966519164852798,0.002832567668519914,0.0,0.0,-999.0,2.0,3.5,4.0
10:18:56,-35.3633298,149.1655989,100031.0,-1.0,-1.0,-152.0,RTL,4140.0,-0.00400208355858922,-0.00046270273742266,1.7730478644371033,0.00023701757891103625,0.001761329942382872,0.0018744533299468458,0.0,0.0,-1000.0,2.0,3.0,3.0
10:18:57,-35.3633298,149.1655989,101971.25,-1.0,-2.0,-152.0,RTL,198495.0,-0.0039882316486909986,9.487455440648773e-05,1.7755712270736694,0.0008285032818093896,0.00027095191762782633,0.002390123496297747,0.0,0.0,-1000.0,2.25,2.0,3.5
10:18:58,-35.3633298,149.1655989,103136.0,-1.0,-2.0,-152.0,RTL,198495.0,-0.004018111387267709,-0.0003623502125265077,1.7763060331344604,-0.0001973075559362769,0.0006920318119227886,0.0014582597650587559,0.0,0.0,-999.5,1.0,2.5,3.0
10:19:00,-35.3633298,149.1655989,106250.0,-1.0,-1.0,-152.0,RTL,225008.0,-0.004085958935320377,-0.0007162326364777982,1.778649389743805,-0.000850449432618916,0.00035714730620384216,1.3876648154109716e-05,0.0,0.0,-1000.5,1.0,2.0,1.5
10:19:02,-35.3633298,149.1655989,109349.0,0.0,-1.0,-152.0,RTL,225008.0,-0.004372760653495789,-0.0005384014220908284,1.7806220054626465,0.0006157545140013099,-0.0008813324966467917,0.0020176659454591572,0.0,0.0,-1000.0,2.0,0.5,3.0
10:19:03,-35.3633298,149.1655989,111299.0,0.0,-1.0,-152.0,RTL,143114.0,-0.004047407652251422,-0.0005980066925985739,1.7816906869411469,-8.528222679160535e-05,-0.00036104393075220287,0.002095062256557867,0.0,0.0,-999.75,1.5,1.0,3.25
10:19:04,-35.3633298,149.1655989,112464.0,0.0,-1.0,-152.0,RTL,143114.0,-0.00419993232935667,-0.0007588269654661417,1.7822253108024597,0.0013568082358688116,0.0004781450843438506,0.0029951613978482783,0.0,0.0,-1000.0,3.0,2.0,4.0
10:19:06,-35.3633298,149.1655989,115575.5,-0.5,-1.0,-152.0,RTL,288653.0,-0.003576597780920565,-0.0007343193283304572,1.7837602496147156,-0.00075769261457026,-0.0014072555350139737,0.0006049242801964283,0.0,0.0,-1000.0,0.5,0.5,2.0
10:19:08,-35.3633298,149.1655989,118683.0,-1.0,-1.0,-152.0,RTL,288653.0,-0.003975819330662489,-0.0005352989537641406,1.7849346995353699,-0.0015194020234048367,-1.728127244859934e-05,0.00046813650988042355,0.0,0.0,-999.5,0.5,2.0,2.0
10:19:09,-35.3633298,149.1655989,120778.25,-1.0,-1.5,-152.0,RTL,155245.0,-0.0037680818932130933,-7.374388951575384e-05,1.785711646080017,9.462461457587779e-05,6.33816234767437e-05,0.0009853183873929083,0.0,0.0,-1000.25,1.75,2.0,2.5
10:19:10,-35.3633298,149.1655989,121944.5,-1.0,-2.0,-152.0,RTL,155245.0,-0.003829654771834612,0.00038181740092113614,1.7859997153282166,-0.0001799676101654768,0.001053254643920809,0.0007469692500308156,0.0,0.0,-999.5,1.5,3.0,2.0
10:19:12,-35.3633298,149.1655989,124892.5,-1.0,-2.0,-152.0,RTL,13699.0,-0.004178871866315603,-0.0009812440839596093,1.7869007587432861,-0.00014568772166967392,-0.0010123600368387997,0.001597912865690887,0.0,0.0,-1000.0,2.0,0.5,3.0
10:19:14,-35.3633298,149.1655989,128158.5,-1.0,-1.0,-152.0,RTL,13699.0,-0.0037738318787887692,-0.0006769821629859507,1.7885156869888306,0.0009866865002550185,0.0013273522490635514,3.3570220693945885e-05,0.0,0.0,-999.5,2.5,3.5,1.0
10:19:15,-35.3633298,149.1655989,130099.75,-1.0,-1.0,-152.0,RTL,11784.0,-0.004436671850271523,-0.0005038190865889192,1.788861721754074,0.0004911738506052643,0.000603629247052595,0.002519137255148962,0.0,0.0,-999.75,2.5,2.75,4.25
10:19:16,-35.3633298,149.1655989,131265.5,0.0,-1.0,-152.0,RTL,11784.0,-0.004333321005105972,-0.00046740472316741943,1.7891130447387695,0.0008487035520374775,0.0004901211941614747,0.0004237202228978276,0.0,0.0,-999.5,2.5,2.5,2.0
10:19:18,-35.3633298,149.1655989,134375.5,0.0,-1.0,-152.0,RTL,199864.0,-0.0040227987337857485,-0.00041378864261787385,1.7896299958229065,0.0015404224395751953,0.0012574938591569662,0.00034168572165071964,0.0,0.0,-1000.0,3.5,3.0,2.0
10:19:20,-35.3633298,149.1655989,137483.0,-1.0,-1.0,-152.0,RTL,199864.0,-0.003525054780766368,-0.0007778894796501845,1.7903494238853455,0.002340907813049853,0.0022661793045699596,0.001011297688819468,0.0,0.0,-1000.0,4.0,4.0,2.5
10:19:21,-35.3633298,149.1655989,139421.75,-1.0,-1.0,-152.0,RTL,159740.0,-0.003802817373070866,-0.00028657561415457167,1.7905227541923523,0.001046468794811517,0.0012254883185960352,0.0012895581894554198,0.0,0.0,-1000.0,3.0,3.25,3.0
10:19:22,-35.3633298,149.1655989,140586.0,-1.0,-2.0,-152.0,RTL,159740.0,-0.003709390410222113,0.0004816740984097123,1.79061621427536,0.0013184963027015328,0.0008375314064323902,0.0004886024980805814,0.0,0.0,-1000.0,3.5,2.5,2.0
10:19:24,-35.3633298,149.1655989,143700.5,-1.0,-2.0,-152.0,RTL,200591.0,-0.004020799184218049,-0.0005227019864832982,1.790925681591034,0.00013833888806402683,3.869528882205486e-05,0.00029025995172560215,0.0,0.0,-999.5,2.5,2.0,2.0
10:19:26,-35.3633298,149.1655989,146802.5,-1.0,-1.0,-152.0,RTL,200591.0,-0.0039062052965164185,-0.000655825569992885,1.791192352771759,0.0008961290004663169,0.0004205324803479016,0.001941791153512895,0.0,0.0,-999.5,2.5,2.5,4.0
10:19:27,-35.3633298,149.1655989,148744.25,-1.0,-1.0,-152.0,RTL,2504.0,-0.004013766068965197,-0.0004369988964754157,1.791581153869629,-0.0004193002823740244,0.0002311751595698297,-0.0003198852646164596,0.0,0.0,-1000.0,1.25,2.25,1.25
10:19:28,-35.3633298,149.1655989,149910.0,-1.0,-1.0,-152.0,RTL,2504.0,-0.004087811801582575,-0.0004803725896636024,1.7913772463798523,0.0019087481778115034,0.000268641859292984,0.00143367366399616,0.0,0.0,-1000.0,4.0,2.0,3.0
10:19:30,-35.3633298,149.1655989,153023.5,0.0,-2.0,-152.0,RTL,63132.0,-0.004150738939642906,-0.0007315024267882109,1.7924126386642456,0.0021665573585778475,0.0012115922290831804,0.0009361699922010303,0.0,0.0,-999.5,4.0,3.0,3.0
10:19:32,-35.3633298,149.1655989,156132.5,0.0,-1.5,-152.0,RTL,63132.0,-0.004043397027999163,-0.00043510824616532773,1.7925704717636108,0.0018826702143996954,0.0001640894915908575,-0.0007550364825874567,0.0,0.0,-1000.5,4.0,2.0,0.5
10:19:33,-35.3633298,149.1655989,158072.5,-1.0,-2.0,-152.0,RTL,272753.0,-0.0036074094241485,2.7467360723676393e-05,1.7928305566310883,5.585319013334811e-05,0.00011561228893697262,0.0013312164228409529,0.0,0.0,-1000.0,2.25,2.25,3.0
10:19:34,-35.3633298,149.1655989,159237.0,-1.0,-2.0,-152.0,RTL,272753.0,-0.0039036261150613427,-0.00021666324028046802,1.7928759455680847,-0.0014826288679614663,-1.0078656487166882e-05,0.0008026150171644986,0.0,0.0,-1000.0,0.5,2.0,2.5
10:19:36,-35.3633298,149.1655989,162344.5,-1.0,-2.0,-152.0,RTL,125364.0,-0.004221680108457804,-0.0010287737241014838,1.7927391529083252,0.001377815380692482,2.171710366383195e-05,0.0008844628464430571,0.0,0.0,-999.5,3.5,2.5,2.5
10:19:38,-35.3633298,149.1655989,165456.0,-1.0,-1.0,-152.0,RTL,125364.0,-0.003983423113822937,-0.0006367202731780708,1.7927836179733276,0.0010762119200080633,0.0004628883907571435,0.00040291750337928534,0.0,0.0,-999.5,3.0,2.5,2.0
10:19:39,-35.3633298,149.1655989,167394.0,-1.0,-1.0,-152.0,RTL,11154.0,-0.003982329275459051,-0.0004552828540909104,1.7929551899433136,-0.00022077246103435755,-0.0002429851156193763,2.992636291310191e-05,0.0,0.0,-1000.25,2.25,2.0,2.0
10:19:40,-35.3633298,149.1655989,168558.5,-1.0,-1.5,-152.0,RTL,11154.0,-0.004228841746225953,-0.00040748984611127526,1.7931548953056335,-0.0007600024109706283,0.0004250892670825124,0.0011519192485138774,0.0,0.0,-999.5,1.5,2.5,3.0
10:19:42,-35.3633298,149.1655989,171666.0,0.0,-2.0,-152.0,RTL,236872.0,-0.004201574483886361,-0.00048585626063868403,1.7929007411003113,0.00019842240726575255,0.0001847508829087019,-0.00010712112998589873,0.0,0.0,-1000.0,2.0,2.5,1.5
10:19:44,-35.3633298,149.1655989,174778.0,0.0,-2.0,-152.0,RTL,236872.0,-0.0038967716973274946,0.0002441824253764935,1.793084442615509,-0.0005343575612641871,0.0013995565241202712,-0.00011535926023498178,0.0,0.0,-1000.0,1.5,3.5,1.5
10:19:45,-35.3633298,149.1655989,176718.75,-0.75,-2.0,-152.0,RTL,199192.0,-0.003679004032164812,-4.477862057683524e-05,1.7938472628593445,-0.00020780839258804917,0.00010817477595992386,0.001025813806336373,0.0,0.0,-999.75,2.0,2.5,3.0
10:19:46,-35.3633298,149.1655989,177884.5,-1.0,-2.0,-152.0,RTL,199192.0,-0.003949393518269062,-0.0005445215792860836,1.7937598824501038,-0.0015700298827141523,-0.0004154803464189172,0.0011470800964161754,0.0,0.0,-999.5,1.5,1.5,3.0
10:19:48,-35.3633298,149.1655989,180999.0,-1.0,-1.0,-152.0,RTL,181537.0,-0.004121352918446064,-0.0007490264833904803,1.7936612367630005,-0.0005692983977496624,0.0002969166962429881,0.0015597532037645578,0.0,0.0,-999.5,2.0,2.5,3.0
10:19:50,-35.3633298,149.1655989,184105.5,-1.0,-1.5,-152.0,RTL,181537.0,-0.003976583480834961,-0.00041699766006786376,1.7937800288200378,0.0010317745618522167,2.6395893655717373e-05,0.0012474175309762359,0.0,0.0,-1000.0,3.5,2.5,3.0
10:19:51,-35.3633298,149.1655989,186048.0,-1.0,-1.25,-152.0,RTL,230136.0,-0.003975617757532746,-0.0005868918087799102,1.793582260608673,0.0003521233156789094,0.0005321159842424095,0.0008092429488897324,0.0,0.0,-999.75,3.0,2.75,2.75
10:19:52,-35.3633298,149.1655989,187213.0,-1.0,-2.0,-152.0,RTL,230136.0,-0.0040245046839118,-0.0004011739365523681,1.7935808300971985,-0.0009130530524998903,-0.0005698788445442915,0.0013849054230377078,0.0,0.0,-999.5,1.5,2.0,3.5
10:19:54,-35.3633298,149.1655989,190318.5,-0.5,-2.0,-152.0,RTL,220424.0,-0.004363782471045852,-0.00028603430837392807,1.793681025505066,0.0004733798559755087,-0.0007970064179971814,0.003393922816030681,0.0,0.0,-1000.0,3.0,1.5,5.5
10:19:56,-35.3633298,149.1655989,193430.0,0.0,-2.0,-152.0,RTL,220424.0,-0.003929189289920032,0.00018308118160348386,1.7938150763511658,0.0018513072282075882,0.001274317386560142,0.0032744776690378785,0.0,0.0,-999.5,4.5,3.5,5.0
10:19:57,-35.3633298,149.1655989,195367.5,0.0,-2.0,-152.0,RTL,118650.0,-0.004164587124250829,-0.00037046816942165606,1.7936970889568329,-0.001386943069519475,0.0002351467846892774,-0.0006240759103093296,0.0,0.0,-1000.0,1.0,2.5,1.5
