,A.LAND2
14:36:26.967,-1.0
14:36:27.171,-1.0
14:36:27.377,-1.0
14:36:27.579,-1.0
14:36:27.781,-1.0
14:36:27.985,-1.0
14:36:28.187,-1.0
14:36:28.393,-1.0
14:36:28.595,-1.0
14:36:28.796,-1.0
14:36:28.998,-1.0
14:36:29.203,-1.0
14:36:29.407,-1.0
14:36:29.612,-1.0
14:36:29.814,-1.0
14:36:30.017,-1.0
14:36:30.224,-1.0
14:36:30.430,-1.0
14:36:30.633,-1.0
14:36:30.835,-1.0
14:36:31.042,-1.0
14:36:31.247,-1.0
14:36:31.448,-1.0
14:36:31.654,-1.0
14:36:31.860,-1.0
14:36:32.063,-1.0
14:36:32.267,-1.0
14:36:32.471,-1.0
14:36:32.674,-1.0
14:36:32.876,-1.0
14:36:33.082,-1.0
14:36:33.284,-1.0
14:36:33.487,-1.0
14:36:33.691,-1.0
14:36:33.893,-1.0
14:36:34.095,-1.0
14:36:34.296,-1.0
14:36:34.499,-1.0
14:36:34.700,-1.0
14:36:34.901,-1.0
14:36:35.104,-1.0
14:36:35.307,-1.0
14:36:35.508,-1.0
14:36:35.713,-1.0
14:36:35.915,-1.0
14:36:36.119,-1.0
14:36:36.320,-1.0
14:36:36.521,-1.0
14:36:36.723,-1.0
14:36:36.924,-1.0
14:36:37.129,-1.0
14:36:37.330,-1.0
14:36:37.534,-1.0
14:36:37.736,-1.0
14:36:37.938,-1.0
14:36:38.140,-1.0
14:36:38.342,-1.0
14:36:38.544,-1.0
14:36:38.748,-1.0
14:36:38.950,-1.0
14:36:39.152,-1.0
14:36:39.354,-1.0
14:36:39.557,-1.0
14:36:39.765,-1.0
14:36:39.967,-1.0
14:36:40.170,-1.0
14:36:40.373,-1.0
14:36:40.577,-1.0
14:36:40.779,-1.0
14:36:40.981,-1.0
14:36:41.183,-1.0
14:36:41.385,-1.0
14:36:41.587,-1.0
14:36:41.789,-1.0
14:36:41.992,-1.0
14:36:42.193,-1.0
14:36:42.398,-1.0
14:36:42.602,-1.0
14:36:42.803,-1.0
14:36:43.005,-1.0
14:36:43.207,-1.0
14:36:43.411,-1.0
14:36:43.612,-1.0
14:36:43.817,-1.0
14:36:44.022,-1.0
14:36:44.224,-1.0
14:36:44.426,-1.0
14:36:44.628,-1.0
14:36:44.829,-1.0
14:36:45.031,-1.0
14:36:45.236,-1.0
14:36:45.437,-1.0
14:36:45.640,-1.0
14:36:45.841,-1.0
14:36:46.043,-1.0
14:36:46.245,-1.0
14:36:46.446,-1.0
14:36:46.647,-1.0
14:36:46.849,-1.0
14:36:47.053,-1.0
14:36:47.256,-1.0
14:36:47.463,-1.0
14:36:47.669,-1.0
14:36:47.874,-1.0
14:36:48.076,-1.0
14:36:48.277,-1.0
14:36:48.479,-1.0
14:36:48.684,-1.0
14:36:48.887,-1.0
14:36:49.090,-1.0
14:36:49.293,-1.0
14:36:49.495,-1.0
14:36:49.699,-1.0
14:36:49.901,-1.0
14:36:50.106,-1.0
14:36:50.308,-1.0
14:36:50.512,-1.0
14:36:50.714,-1.0
14:36:50.916,-1.0
14:36:51.125,-1.0
14:36:51.328,-1.0
14:36:51.530,-1.0
14:36:51.732,-1.0
14:36:51.934,-1.0
14:36:52.137,-1.0
14:36:52.338,-1.0
14:36:52.539,-1.0
14:36:52.741,-1.0
14:36:52.943,-1.0
14:36:53.149,-1.0
14:36:53.351,-1.0
14:36:53.555,-1.0
14:36:53.757,-1.0
14:36:53.959,-1.0
14:36:54.162,-1.0
14:36:54.364,-1.0
14:36:54.566,-1.0
14:36:54.767,-1.0
14:36:54.971,-1.0
14:36:55.175,-1.0
14:36:55.377,-1.0
14:36:55.581,-1.0
14:36:55.784,-1.0
14:36:55.986,-1.0
14:36:56.189,-1.0
14:36:56.391,-1.0
14:36:56.592,-1.0
14:36:56.794,-1.0
14:36:56.996,-1.0
14:36:57.197,-1.0
14:36:57.399,-1.0
