time_stamp,alt,MODE_AUTO,MODE_LOITER,MODE_RTL,MODE_STABILIZE,vx,vy,vz
10:36:11.384,583990,0,0,0,1,-2,1,1
10:36:11.586,583990,0,0,0,1,-2,1,1
10:36:11.788,583990,0,0,0,1,-2,1,1
10:36:11.990,583990,0,0,0,1,-2,1,1
10:36:12.193,583990,0,0,0,1,-2,1,1
10:36:12.394,583990,0,0,0,1,-2,1,1
10:36:12.596,583990,0,0,0,1,-2,1,1
10:36:12.799,583990,0,0,0,1,-2,1,1
10:36:13.004,583990,0,0,0,1,-2,1,1
10:36:13.206,583990,0,0,0,1,-2,1,1
10:36:13.408,584000,0,0,0,1,-1,0,0
10:36:13.613,584000,0,0,0,1,-1,0,0
10:36:13.821,584000,0,0,0,1,-1,0,0
10:36:14.023,584000,0,0,0,1,-1,0,0
10:36:14.226,584000,0,0,0,1,-1,0,0
10:36:14.430,584000,0,0,0,1,-1,0,0
10:36:14.637,584000,0,0,0,1,-1,0,0
10:36:14.845,584000,0,0,0,1,-1,0,0
10:36:15.049,584000,0,0,0,1,-1,0,0
10:36:15.254,584000,0,0,0,1,-1,0,0
10:36:15.464,584000,0,0,0,1,-1,1,0
10:36:15.679,584000,0,0,0,1,-1,1,0
10:36:15.886,584000,0,0,0,1,-1,1,0
10:36:16.088,584000,0,0,0,1,-1,1,0
10:36:16.292,584000,0,0,0,1,-1,1,0
10:36:16.495,584000,0,0,0,1,-1,1,0
10:36:16.697,584000,0,0,0,1,-1,1,0
10:36:16.899,584000,0,0,0,1,-1,1,0
10:36:17.114,584000,0,0,0,1,-1,1,0
10:36:17.322,584000,0,0,0,1,-1,1,0
10:36:17.527,584000,0,0,0,1,-1,1,0
10:36:17.743,584000,0,0,0,1,-1,1,0
10:36:17.947,584000,0,0,0,1,-1,1,0
10:36:18.152,584000,0,0,0,1,-1,1,0
10:36:18.361,584000,0,0,0,1,-1,1,0
10:36:18.568,584000,0,0,0,1,-1,1,0
10:36:18.774,584000,0,0,0,1,-1,1,0
10:36:18.998,584000,0,0,0,1,-1,1,0
10:36:19.208,584000,0,0,0,1,-1,1,0
10:36:19.422,584000,0,0,0,1,-1,1,0
10:36:19.626,584000,0,0,0,1,-1,1,0
10:36:19.838,584000,0,0,0,1,-1,1,0
10:36:20.046,584000,0,0,0,1,-1,1,0
10:36:20.249,584000,0,0,0,1,-1,1,0
10:36:20.469,584000,0,0,0,1,-1,1,0
10:36:20.677,584000,0,0,0,1,-1,1,0
10:36:20.880,584000,0,0,0,1,-1,1,0
10:36:21.087,584000,0,0,0,1,-1,1,0
10:36:21.293,584000,0,0,0,1,-1,1,0
10:36:21.542,584000,0,0,0,1,-1,1,0
10:36:21.751,584000,0,0,0,1,-1,1,0
10:36:21.954,584000,0,0,0,1,-1,1,0
10:36:23.697,584000,0,0,0,1,-1,1,0
10:36:23.901,584000,0,0,0,1,-1,1,0
10:36:24.113,584000,0,0,0,1,-1,1,0
10:36:24.325,584000,0,0,0,1,-1,1,0
10:36:24.530,584000,0,0,0,1,-1,1,0
10:36:24.751,584000,0,0,0,1,-1,1,0
10:36:24.968,584000,0,0,0,1,-1,1,0
10:36:25.194,584000,0,0,0,1,-1,1,0
10:36:25.402,584010,0,0,0,1,-1,0,-1
10:36:25.615,584010,0,0,0,1,-1,0,-1
10:36:25.827,584010,0,0,0,1,-1,0,-1
10:36:26.044,584010,0,0,0,1,-1,0,-1
10:36:26.250,584010,0,0,0,1,-1,0,-1
10:36:26.453,584010,0,0,0,1,-1,0,-1
10:36:26.660,584010,0,0,0,1,-1,0,-1
10:36:26.871,584010,0,0,0,1,-1,0,-1
10:36:27.082,584010,0,0,0,1,-1,0,-1
10:36:27.289,584010,0,0,0,1,-1,0,-1
10:36:27.500,584010,0,0,0,1,-1,0,-1
10:36:27.712,584010,0,0,0,1,-1,0,-1
10:36:27.919,584010,0,0,0,1,-1,0,-1
10:36:28.124,584010,0,0,0,1,-1,0,-1
10:36:28.328,584010,0,0,0,1,-1,0,-1
10:36:28.538,584010,0,0,0,1,-1,0,-1
10:36:28.747,584010,0,0,0,1,-1,0,-1
10:36:28.955,584010,0,0,0,1,-1,0,-1
10:36:29.160,584010,0,0,0,1,-1,0,-1
10:36:29.368,584010,0,0,0,1,-1,0,-1
10:36:29.572,584010,0,0,0,1,-1,0,-1
10:36:29.778,584010,0,0,0,1,-1,0,-1
10:36:30.000,584010,0,0,0,1,-1,1,0
10:36:30.209,584010,0,0,0,1,-1,1,0
10:36:30.431,584010,0,0,0,1,-1,1,0
10:36:30.636,584010,0,0,0,1,-1,1,0
10:36:30.839,584010,0,0,0,1,-1,1,0
10:36:31.041,584010,0,0,0,1,-1,1,0
10:36:31.246,584010,0,0,0,1,-1,1,0
10:36:31.452,584010,0,0,0,1,-1,1,0
10:36:31.658,584010,0,0,0,1,-1,1,0
10:36:31.862,584010,0,0,0,1,-1,1,0
10:36:32.073,584010,0,0,0,1,-1,1,0
10:36:32.277,584010,0,0,0,1,-1,1,0
10:36:32.482,584010,0,0,0,1,-1,1,0
10:36:32.687,584010,0,0,0,1,-1,1,0
10:36:32.890,584010,0,0,0,1,-1,1,0
10:36:33.096,584010,0,0,0,1,-1,1,0
10:36:33.301,584010,0,0,0,1,-1,1,0
10:36:33.511,584010,0,0,0,1,-1,1,0
10:36:33.715,584010,0,0,0,1,-1,1,0
10:36:33.919,584010,0,0,0,1,-1,1,0
10:36:34.121,584000,0,0,0,1,-1,1,0
10:36:34.324,584000,0,0,0,1,-1,1,0
10:36:34.528,584000,0,0,0,1,-1,1,0
10:36:34.731,584000,0,0,0,1,-1,1,0
10:36:34.938,584000,0,0,0,1,-1,1,0
10:36:35.142,584000,0,0,0,1,-1,1,0
10:36:35.348,584000,0,0,0,1,-1,1,0
