,A.LOITER1
10:36:13.207,-1.0
10:36:13.410,-1.0
10:36:13.620,-1.0
10:36:13.822,-1.0
10:36:14.025,-1.0
10:36:14.228,-1.0
10:36:14.434,-1.0
10:36:14.641,-1.0
10:36:14.846,-1.0
10:36:15.051,-1.0
10:36:15.263,-1.0
10:36:15.475,-1.0
10:36:15.685,-1.0
10:36:15.888,-1.0
10:36:16.090,-1.0
10:36:16.295,-1.0
10:36:16.496,-1.0
10:36:16.698,-1.0
10:36:16.913,-1.0
10:36:17.119,-1.0
10:36:17.323,-1.0
10:36:17.535,-1.0
10:36:17.744,-1.0
10:36:17.950,-1.0
10:36:18.159,-1.0
10:36:18.364,-1.0
10:36:18.570,-1.0
10:36:18.784,-1.0
10:36:19.002,-1.0
10:36:19.220,-1.0
10:36:19.424,-1.0
10:36:19.629,-1.0
10:36:19.839,-1.0
10:36:20.048,-1.0
10:36:20.267,-1.0
10:36:20.474,-1.0
10:36:20.679,-1.0
10:36:20.883,-1.0
10:36:21.090,-1.0
10:36:21.340,-1.0
10:36:21.547,-1.0
10:36:21.753,-1.0
10:36:21.956,-1.0
10:36:23.699,-1.0
10:36:23.902,-1.0
10:36:24.116,-1.0
10:36:24.327,-1.0
10:36:24.537,-1.0
10:36:24.759,-1.0
10:36:24.987,-1.0
10:36:25.199,-1.0
10:36:25.413,-1.0
10:36:25.625,-1.0
10:36:25.840,-1.0
10:36:26.049,-1.0
10:36:26.251,-1.0
10:36:26.456,-1.0
10:36:26.667,-1.0
10:36:26.880,-1.0
10:36:27.087,-1.0
10:36:27.292,-1.0
10:36:27.503,-1.0
10:36:27.717,-1.0
10:36:27.923,-1.0
10:36:28.127,-1.0
10:36:28.336,-1.0
10:36:28.545,-1.0
10:36:28.753,-1.0
10:36:28.957,-1.0
10:36:29.165,-1.0
10:36:29.371,-1.0
10:36:29.577,-1.0
10:36:29.797,-1.0
10:36:30.007,-1.0
10:36:30.218,-1.0
10:36:30.434,-1.0
10:36:30.637,-1.0
10:36:30.840,-1.0
10:36:31.043,-1.0
10:36:31.250,-1.0
10:36:31.455,-1.0
