,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
09:05:13.407,36250.0,0.25,0.1,1000.0,30.0,2.9,2800.0,1000.0,2425.0,180.0
09:05:19.272,18538.0,0.25,0.1,1000.0,30.0,2.5,2800.0,1000.0,12450.0,920.0
09:05:25.278,4805.0,0.25,0.1,1000.0,30.0,1.2,7700.0,1000.0,6105.0,870.0
09:05:31.192,246126.0,0.25,0.1,1000.0,30.0,0.8,2100.0,1000.0,8323.0,430.0
09:05:37.172,29212.0,0.25,0.1,1000.0,30.0,0.2,16100.0,1000.0,23229.0,660.0
09:05:43.102,35817.0,0.25,0.1,1000.0,30.0,0.6,8900.0,1000.0,20649.0,330.0
09:05:49.022,46828.0,0.25,0.1,1000.0,30.0,1.5,1400.0,1000.0,4571.0,310.0
09:05:54.947,20826.0,0.25,0.1,1000.0,30.0,3.1,7400.0,1000.0,1514.0,880.0
09:05:59.967,96805.0,0.25,0.1,1000.0,30.0,0.3,3300.0,1000.0,1468.0,90.0
09:06:05.339,114910.0,0.25,0.1,1000.0,30.0,0.3,1300.0,1000.0,10902.0,1000.0
09:06:11.262,111944.0,0.25,0.1,1000.0,30.0,0.2,13600.0,1000.0,1402.0,1540.0
09:06:17.135,43221.0,0.25,0.1,1000.0,30.0,1.3,11800.0,1000.0,9056.0,120.0
09:06:23.108,101542.0,0.25,0.1,1000.0,30.0,0.2,2300.0,1000.0,2350.0,550.0
09:06:29.102,103810.0,0.25,0.1,1000.0,30.0,2.9,1300.0,1000.0,11530.0,1410.0
09:06:35.100,49165.0,0.25,0.1,1000.0,30.0,1.9,5800.0,1000.0,7055.0,2700.0
09:06:41.056,10651.0,0.25,0.1,1000.0,30.0,1.9,5000.0,1000.0,9785.0,360.0
09:06:46.946,59707.0,0.25,0.1,1000.0,30.0,2.8,2800.0,1000.0,9771.0,30.0
09:06:51.844,180149.0,0.25,0.1,1000.0,30.0,0.8,6900.0,1000.0,29882.0,940.0
09:06:57.201,9037.0,0.25,0.1,1000.0,30.0,3.9,600.0,1000.0,14462.0,210.0
09:07:03.213,211439.0,0.25,0.1,1000.0,30.0,2.4,3700.0,1000.0,3626.0,350.0
09:07:09.146,51356.0,0.25,0.1,1000.0,30.0,0.8,1100.0,1000.0,15584.0,600.0
09:07:15.028,30739.0,0.25,0.1,1000.0,30.0,2.1,1700.0,1000.0,11072.0,2210.0
09:07:20.931,79161.0,0.25,0.1,1000.0,30.0,2.1,2900.0,1000.0,14547.0,1320.0
09:07:25.858,19948.0,0.25,0.1,1000.0,30.0,3.7,6800.0,1000.0,28722.0,1220.0
09:07:31.255,13727.0,0.25,0.1,1000.0,30.0,0.3,14200.0,1000.0,7528.0,1690.0
09:07:37.199,96043.0,0.25,0.1,1000.0,30.0,0.6,600.0,1000.0,15931.0,860.0
09:07:43.314,85348.0,0.25,0.1,1000.0,30.0,0.6,5500.0,1000.0,4836.0,1230.0
09:07:49.226,62503.0,0.25,0.1,1000.0,30.0,1.6,7600.0,1000.0,20876.0,360.0
09:07:55.305,5514.0,0.25,0.1,1000.0,30.0,0.2,7300.0,1000.0,5508.0,1170.0
09:08:01.284,119015.0,0.25,0.1,1000.0,30.0,4.1,4000.0,1000.0,1445.0,670.0
