time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
09:05:10,1500.0,-35.36326215,149.1652375,1.0,-0.5,0.5,0.0,0.0,1.0,-1000.0,1.0,0.0,0.0,AUTO,-0.0011040063691325486,0.0010777594870887697,0.022899151779711246,0.0002195177075918764,0.00034304417204111814,0.0015588499372825027
09:05:12,1500.0,-35.3632621,149.1652375,1.0,0.0,0.0,0.5,0.0,8.5,-989.0,4.5,1.0,0.0,AUTO,-0.0006066144560463727,0.0015642899670638144,0.022375425323843956,0.003844954480882734,0.00028176125488243997,0.0015016862889751792
09:05:13,36250.0,-35.3632621,149.1652375,43.75,0.0,0.0,-22.0,0.0,0.5,-1068.5,6.0,0.5,0.25,AUTO,0.0013064460072200745,0.0007284226467163535,0.022111546713858843,0.006119779442087747,0.00011879259545821697,0.001832153124269098
09:05:14,36250.0,-35.3632621,149.1652375,809.0,0.0,1.5,-117.0,0.0,0.0,-1068.5,19.0,-1.0,1.0,AUTO,0.010199104202911258,0.00040372741932515055,0.02197679877281189,0.018116405233740807,-0.0013767732307314873,0.0022259163670241833
09:05:16,36250.0,-35.36326115,149.1652426,3754.0,6.0,44.5,-147.5,3.0,-9.0,-1000.0,-56.5,36.5,-72.0,AUTO,0.008848601952195168,0.007154048187658191,-0.04226450156420469,-0.05799461808055639,0.0360960029065609,-0.07162162754684687
09:05:18,36250.0,-35.363260999999994,149.16524335,6818.5,-6.0,-47.5,-149.5,-4.5,8.5,-1002.0,60.5,5.5,-9.5,AUTO,-0.03899054042994976,0.0020859199794358574,-0.10311037674546242,0.06015309505164623,0.005131837446242571,-0.00949135678820312
09:05:19,18538.0,-35.363261875,149.1652375,8367.75,-14.75,-46.5,-152.5,-4.0,11.5,-1003.0,66.25,6.75,0.75,AUTO,0.025438669705181383,0.009986588498577476,-0.10665086098015308,0.06607290357351303,0.00685524195432663,0.0015385721781058237
09:05:20,18538.0,-35.36326325,149.165235,9932.0,-8.5,3.0,-151.0,1.5,2.0,-997.5,-33.0,1.0,19.5,AUTO,0.04501151107251644,-0.018422222696244717,-0.07638435624539852,-0.03367616422474384,0.0003512892872095108,0.019943066406995058
09:05:22,18538.0,-35.363261249999994,149.1652364,13026.0,13.0,-5.5,-152.5,-3.5,-1.5,-1001.5,22.0,14.5,-40.0,AUTO,-0.010161958984099329,0.01274292916059494,-0.13452820852398872,0.021554144099354744,0.014653219375759363,-0.04025695379823446
09:05:24,18538.0,-35.36326095,149.16523519999998,16146.0,-8.5,4.0,-153.0,1.0,0.0,-1000.0,-2.5,-7.0,-5.0,AUTO,0.00965743325650692,0.007969962200149894,-0.16204559803009033,-0.004002293688245118,-0.008271794533357024,-0.004975453426595777
09:05:25,4805.0,-35.363261625,149.16523535,17690.5,-10.75,-5.25,-149.0,1.0,1.0,-988.75,-64.25,37.25,101.0,AUTO,-0.03724143700674176,0.009459046385018155,-0.1539880372583866,-0.06535893451655284,0.03646965743973851,0.10144199174828827
09:05:26,4805.0,-35.3632633,149.16523274999997,19067.0,-24.0,-28.0,-118.5,0.5,8.0,-956.0,86.0,-46.5,155.0,AUTO,0.001605333760380745,0.005371900275349617,0.024450424592942,0.08577536791563034,-0.047642478719353676,0.15513409674167633
09:05:28,4805.0,-35.36326375,149.165234,20727.0,15.5,39.0,-52.5,0.5,-9.0,-977.0,-35.5,28.0,2.5,AUTO,0.018163098953664303,-0.0025310993660241365,0.0363260880112648,-0.03714383393526077,0.027335495688021183,0.0029897448839619756
09:05:30,4805.0,-35.3632614,149.1652398,21259.5,-1.0,3.5,3.5,0.0,-18.0,-991.5,-253.0,0.5,-4.0,AUTO,-0.026183131150901318,0.020059960894286633,0.030985500663518906,-0.25390848331153393,-0.0002513234503567219,-0.004433398367837071
09:05:31,246126.0,-35.363262125000006,149.16523855,21122.5,-23.75,-24.25,10.0,0.75,12.75,-1024.75,67.75,12.5,-4.0,AUTO,-0.0238539082929492,0.03264931961894035,0.02846180507913232,0.06628644582815468,0.011918557807803154,-0.003991623059846461
