,A.LAND1
11:33:40.347,-1.0
11:33:40.549,-1.0
11:33:40.750,-1.0
11:33:40.954,-1.0
11:33:41.156,-1.0
11:33:41.359,-1.0
11:33:41.565,-1.0
11:33:41.766,-1.0
11:33:41.969,-1.0
11:33:42.171,-1.0
11:33:42.376,-1.0
11:33:42.578,-1.0
11:33:42.780,-1.0
11:33:42.984,-1.0
11:33:43.187,-1.0
11:33:43.389,-1.0
11:33:43.591,-1.0
11:33:43.793,-1.0
11:33:43.996,-1.0
11:33:44.198,-1.0
11:33:44.400,-1.0
11:33:44.602,-1.0
11:33:44.803,-1.0
11:33:45.006,-1.0
11:33:45.207,-1.0
11:33:45.410,-1.0
11:33:45.611,-1.0
11:33:45.815,-1.0
11:33:46.020,-1.0
11:33:46.222,-1.0
11:33:46.423,-1.0
11:33:46.626,-1.0
11:33:46.830,-1.0
11:33:47.032,-1.0
11:33:47.233,-1.0
11:33:47.438,-1.0
11:33:47.642,-1.0
11:33:47.845,-1.0
11:33:48.047,-1.0
11:33:48.250,-1.0
11:33:48.452,-1.0
11:33:48.655,-1.0
11:33:48.857,-1.0
11:33:49.062,-1.0
11:33:49.265,-1.0
11:33:49.470,-1.0
11:33:49.672,-1.0
11:33:49.875,-1.0
11:33:50.078,-1.0
11:33:50.279,-1.0
11:33:50.480,-1.0
11:33:50.682,-1.0
11:33:50.884,-1.0
11:33:51.087,-1.0
11:33:51.290,-1.0
11:33:51.496,-1.0
11:33:51.698,-1.0
11:33:51.902,-1.0
11:33:52.107,-1.0
11:33:52.314,-1.0
11:33:52.516,-1.0
11:33:52.719,-1.0
11:33:52.926,-1.0
11:33:53.127,-1.0
11:33:53.336,-1.0
11:33:53.539,-1.0
11:33:53.741,-1.0
11:33:53.945,-1.0
11:33:54.148,-1.0
11:33:54.350,-1.0
11:33:54.551,-1.0
11:33:54.762,-1.0
11:33:54.966,-1.0
11:33:55.168,-1.0
11:33:55.369,-1.0
11:33:55.572,-1.0
11:33:55.775,-1.0
11:33:55.977,-1.0
11:33:56.182,-1.0
11:33:56.384,-1.0
11:33:56.585,-1.0
11:33:56.789,-1.0
11:33:56.994,-1.0
11:33:57.196,-1.0
11:33:57.398,-1.0
11:33:57.600,-1.0
11:33:57.803,-1.0
11:33:58.006,-1.0
11:33:58.210,-1.0
11:33:58.411,-1.0
11:33:58.615,-1.0
11:33:58.817,-1.0
11:33:59.018,-1.0
11:33:59.219,-1.0
11:33:59.421,-1.0
11:33:59.622,-1.0
11:33:59.823,-1.0
11:34:00.025,-1.0
11:34:00.227,-1.0
11:34:00.429,-1.0
11:34:00.631,-1.0
11:34:00.833,-1.0
11:34:01.039,-1.0
