time_stamp,MODE_LAND,relative_alt,vx,vy,vz
11:33:40.340,0,50,0,1,-1
11:33:40.548,0,34,-1,1,0
11:33:40.750,0,34,-1,1,0
11:33:40.952,0,34,-1,1,0
11:33:41.155,0,34,-1,1,0
11:33:41.357,0,34,-1,1,0
11:33:41.561,0,34,-1,1,0
11:33:41.765,0,34,-1,1,0
11:33:41.968,0,34,-1,1,0
11:33:42.171,0,34,-1,1,0
11:33:42.374,0,18,-2,2,0
11:33:42.577,0,14,-2,0,-2
11:33:42.779,0,14,-2,0,-2
11:33:42.981,0,14,-2,0,-2
11:33:43.186,0,14,-2,0,-2
11:33:43.388,0,14,-2,0,-2
11:33:43.591,0,14,-2,0,-2
11:33:43.792,0,14,-2,0,-2
11:33:43.996,0,14,-2,0,-2
11:33:44.198,0,14,-2,0,-2
11:33:44.400,0,12,0,0,0
11:33:44.601,0,12,0,0,0
11:33:44.803,0,12,0,0,0
11:33:45.005,0,12,0,0,0
11:33:45.207,0,12,0,0,0
11:33:45.409,0,12,0,0,0
11:33:45.611,0,12,0,0,0
11:33:45.815,0,12,0,0,0
11:33:46.019,0,12,0,0,0
11:33:46.221,0,9,0,0,0
11:33:46.423,0,7,0,0,0
11:33:46.625,0,8,0,0,-6
11:33:46.828,0,8,0,0,-6
11:33:47.031,0,8,0,0,-6
11:33:47.233,0,8,0,0,-6
11:33:47.434,0,8,0,0,-6
11:33:47.641,0,8,0,0,-6
11:33:47.845,0,8,0,0,-6
11:33:48.046,0,8,0,0,-6
11:33:48.249,0,1055,3,4,-138
11:33:48.452,0,1802,5,15,-146
11:33:48.654,0,2183,7,24,-147
11:33:48.856,0,2183,7,24,-147
11:33:49.060,0,2183,7,24,-147
11:33:49.263,0,2183,7,24,-147
11:33:49.469,0,2183,7,24,-147
11:33:49.671,0,2183,7,24,-147
11:33:49.874,0,2183,7,24,-147
11:33:50.076,0,3178,17,56,-146
11:33:50.279,0,4669,43,111,-140
11:33:50.480,0,5036,44,118,-141
11:33:50.681,0,5036,44,118,-141
11:33:50.883,0,5036,44,118,-141
11:33:51.086,0,5036,44,118,-141
11:33:51.289,0,5036,44,118,-141
11:33:51.495,0,5036,44,118,-141
11:33:51.698,0,5036,44,118,-141
11:33:51.902,0,5036,44,118,-141
11:33:52.104,0,5036,44,118,-141
11:33:52.310,0,6152,38,116,-146
11:33:52.515,0,8101,12,-3,-150
11:33:52.717,0,8101,12,-3,-150
11:33:52.925,0,8101,12,-3,-150
11:33:53.127,0,8101,12,-3,-150
11:33:53.328,0,8101,12,-3,-150
11:33:53.539,0,8101,12,-3,-150
11:33:53.741,0,8101,12,-3,-150
11:33:53.943,0,8101,12,-3,-150
11:33:54.146,0,9248,-18,-80,-144
11:33:54.349,0,10744,-61,-107,-146
11:33:54.551,0,11126,-71,-99,-148
11:33:54.753,0,11126,-71,-99,-148
11:33:54.965,0,11126,-71,-99,-148
11:33:55.167,0,11126,-71,-99,-148
11:33:55.369,0,11126,-71,-99,-148
11:33:55.571,0,11126,-71,-99,-148
11:33:55.773,0,11126,-71,-99,-148
11:33:55.977,0,11126,-71,-99,-148
11:33:56.178,0,12688,-90,-20,-152
11:33:56.383,0,13870,-46,40,-151
11:33:56.585,0,14261,-16,53,-150
11:33:56.786,0,14261,-16,53,-150
11:33:56.992,0,14261,-16,53,-150
11:33:57.196,0,14261,-16,53,-150
11:33:57.397,0,14261,-16,53,-150
11:33:57.599,0,14261,-16,53,-150
11:33:57.801,0,14261,-16,53,-150
11:33:58.005,0,14261,-16,53,-150
11:33:58.207,0,15737,131,83,-131
11:33:58.411,0,16762,194,71,-135
11:33:58.613,0,17112,204,65,-137
11:33:58.816,0,17112,204,65,-137
11:33:59.018,0,17112,204,65,-137
11:33:59.219,0,17112,204,65,-137
11:33:59.420,0,17112,204,65,-137
11:33:59.622,0,17112,204,65,-137
11:33:59.823,0,17112,204,65,-137
11:34:00.025,0,18215,200,44,-149
11:34:00.227,0,19827,121,23,-162
11:34:00.428,0,19827,121,23,-162
11:34:00.630,0,20245,92,21,-162
11:34:00.832,0,20245,92,21,-162
11:34:01.038,0,20245,92,21,-162
11:34:01.241,0,20245,92,21,-162
11:34:01.443,0,20245,92,21,-162
11:34:01.645,0,20245,92,21,-162
11:34:01.847,0,20245,92,21,-162
11:34:02.050,0,20245,92,21,-162
11:34:02.251,0,22985,-114,44,-139
11:34:02.453,0,22985,-114,44,-139
11:34:02.655,0,23344,-129,39,-140
11:34:02.857,0,23344,-129,39,-140
11:34:03.061,0,23344,-129,39,-140
11:34:03.264,0,23344,-129,39,-140
11:34:03.468,0,23344,-129,39,-140
11:34:03.674,0,23344,-129,39,-140
11:34:03.876,0,23344,-129,39,-140
11:34:04.080,0,23344,-129,39,-140
11:34:04.284,0,25893,-141,-92,-147
11:34:04.489,0,26272,-129,-100,-150
11:34:04.690,0,26272,-129,-100,-150
11:34:04.892,0,26272,-129,-100,-150
11:34:05.094,0,26272,-129,-100,-150
11:34:05.298,0,26272,-129,-100,-150
11:34:05.500,0,26272,-129,-100,-150
11:34:05.703,0,26272,-129,-100,-150
11:34:05.904,0,26272,-129,-100,-150
11:34:06.108,0,26272,-129,-100,-150
11:34:06.311,0,28275,-38,-60,-160
11:34:06.512,0,29487,24,8,-154
11:34:06.720,0,29487,24,8,-154
11:34:06.923,0,29487,24,8,-154
11:34:07.124,0,29487,24,8,-154
11:34:07.328,0,29487,24,8,-154
11:34:07.532,0,29487,24,8,-154
11:34:07.734,0,29487,24,8,-154
11:34:07.938,0,29487,24,8,-154
11:34:08.149,0,30831,53,63,-144
11:34:08.351,0,31980,16,41,-153
11:34:08.553,0,32372,3,31,-154
11:34:08.755,0,32372,3,31,-154
11:34:08.957,0,32372,3,31,-154
11:34:09.159,0,32372,3,31,-154
11:34:09.361,0,32372,3,31,-154
11:34:09.564,0,32372,3,31,-154
11:34:09.767,0,32372,3,31,-154
11:34:09.969,0,32372,3,31,-154
11:34:10.181,0,34328,-22,-3,-153
11:34:10.383,0,35111,-19,-8,-153
11:34:10.585,0,35502,-17,-9,-153
11:34:10.787,0,35502,-17,-9,-153
11:34:10.989,0,35502,-17,-9,-153
11:34:11.191,0,35502,-17,-9,-153
11:34:11.394,0,35502,-17,-9,-153
11:34:11.595,0,35502,-17,-9,-153
11:34:11.799,0,35502,-17,-9,-153
11:34:12.001,0,35502,-17,-9,-153
11:34:12.202,0,36677,-8,-9,-152
11:34:12.404,0,38234,-1,-4,-152
11:34:12.605,0,38624,0,-3,-152
11:34:12.807,0,38624,0,-3,-152
11:34:13.010,0,38624,0,-3,-152
11:34:13.216,0,38624,0,-3,-152
11:34:13.418,0,38624,0,-3,-152
11:34:13.620,0,38624,0,-3,-152
11:34:13.823,0,38624,0,-3,-152
11:34:14.025,0,38624,0,-3,-152
11:34:14.228,0,39791,1,0,-152
11:34:14.432,0,41348,1,1,-152
11:34:14.633,0,41738,1,1,-152
11:34:14.835,0,41738,1,1,-152
11:34:15.039,0,41738,1,1,-152
11:34:15.244,0,41738,1,1,-152
11:34:15.445,0,41738,1,1,-152
11:34:15.647,0,41738,1,1,-152
11:34:15.854,0,41738,1,1,-152
11:34:16.056,0,41738,1,1,-152
11:34:16.258,0,43692,0,2,-152
11:34:16.462,0,44862,0,2,-152
11:34:16.669,0,44862,0,2,-152
11:34:16.870,0,44862,0,2,-152
11:34:17.073,0,44862,0,2,-152
11:34:17.276,0,44862,0,2,-152
11:34:17.478,0,44862,0,2,-152
11:34:17.681,0,44862,0,2,-152
11:34:17.886,0,44862,0,2,-152
11:34:18.089,0,44862,0,2,-152
11:34:18.293,0,47581,0,1,-152
11:34:18.494,0,47971,0,1,-152
11:34:18.695,0,47971,0,1,-152
11:34:18.898,0,47971,0,1,-152
11:34:19.101,0,47971,0,1,-152
11:34:19.305,0,47971,0,1,-152
11:34:19.509,0,47971,0,1,-152
11:34:19.712,0,47971,0,1,-152
11:34:19.918,0,47971,0,1,-152
11:34:20.121,0,47971,0,1,-152
11:34:20.325,0,49926,-1,1,-152
11:34:20.527,0,51096,-1,1,-152
11:34:20.730,1,51096,-1,1,-152
11:34:20.935,1,51096,-1,1,-152
11:34:21.138,1,51096,-1,1,-152
11:34:21.340,1,51096,-1,1,-152
11:34:21.543,1,51096,-1,1,-152
11:34:21.747,1,51096,-1,1,-152
11:34:21.949,1,51096,-1,1,-152
11:34:22.154,1,51096,-1,1,-152
11:34:22.360,1,53039,-3,0,-143
11:34:22.562,1,53939,-30,-37,-84
11:34:22.765,1,53939,-30,-37,-84
11:34:22.970,1,53939,-30,-37,-84
11:34:23.174,1,53939,-30,-37,-84
11:34:23.376,1,53939,-30,-37,-84
11:34:23.581,1,53939,-30,-37,-84
11:34:23.783,1,53939,-30,-37,-84
11:34:23.985,1,53939,-30,-37,-84
11:34:24.187,1,53939,-30,-37,-84
11:34:24.392,1,54319,16,23,31
11:34:24.593,1,54228,18,29,39
11:34:24.795,1,54228,18,29,39
11:34:24.998,1,54228,18,29,39
11:34:25.200,1,54228,18,29,39
11:34:25.401,1,54228,18,29,39
11:34:25.603,1,54228,18,29,39
11:34:25.806,1,54228,18,29,39
11:34:26.008,1,54228,18,29,39
11:34:26.210,1,54228,18,29,39
11:34:26.412,1,52874,6,18,140
11:34:26.614,1,52456,5,12,185
11:34:26.815,1,52456,5,12,185
11:34:27.017,1,52456,5,12,185
11:34:27.220,1,52456,5,12,185
11:34:27.422,1,52456,5,12,185
11:34:27.626,1,52456,5,12,185
11:34:27.830,1,52456,5,12,185
11:34:28.037,1,52456,5,12,185
11:34:28.240,1,50200,0,0,341
11:34:28.442,1,48155,0,-16,30
11:34:28.644,1,48100,1,-17,0
11:34:28.847,1,48100,1,-17,0
11:34:29.051,1,48100,1,-17,0
11:34:29.254,1,48100,1,-17,0
11:34:29.455,1,48100,1,-17,0
11:34:29.658,1,48100,1,-17,0
11:34:29.861,1,48100,1,-17,0
11:34:30.064,1,48100,1,-17,0
11:34:30.266,1,48149,6,-21,12
11:34:30.468,1,48051,6,-16,23
11:34:30.671,1,48051,6,-16,23
11:34:30.873,1,48051,6,-16,23
11:34:31.076,1,48051,6,-16,23
11:34:31.277,1,48051,6,-16,23
11:34:31.479,1,48051,6,-16,23
11:34:31.681,1,48051,6,-16,23
11:34:31.882,1,48051,6,-16,23
11:34:32.085,1,48051,6,-16,23
11:34:32.288,1,46717,6,-4,86
11:34:32.489,1,46492,6,-2,80
11:34:32.691,1,46492,6,-2,80
11:34:32.892,1,46492,6,-2,80
11:34:33.094,1,46492,6,-2,80
11:34:33.295,1,46492,6,-2,80
11:34:33.497,1,46492,6,-2,80
11:34:33.701,1,46492,6,-2,80
11:34:33.903,1,46492,6,-2,80
11:34:34.106,1,46492,6,-2,80
11:34:34.308,1,44766,3,6,226
11:34:34.510,1,43450,3,13,274
11:34:34.712,1,43450,3,13,274
11:34:34.915,1,43450,3,13,274
11:34:35.117,1,43450,3,13,274
11:34:35.321,1,43450,3,13,274
11:34:35.523,1,43450,3,13,274
11:34:35.725,1,43450,3,13,274
11:34:35.926,1,43450,3,13,274
11:34:36.130,1,43450,3,13,274
11:34:36.331,1,38630,2,14,247
11:34:36.533,1,37995,2,13,241
11:34:36.736,1,37995,2,13,241
11:34:36.938,1,37995,2,13,241
11:34:37.139,1,37995,2,13,241
11:34:37.341,1,37995,2,13,241
11:34:37.543,1,37995,2,13,241
11:34:37.745,1,37995,2,13,241
11:34:37.951,1,37995,2,13,241
11:34:38.155,1,37995,2,13,241
11:34:38.357,1,37190,3,-12,0
11:34:38.558,1,37149,4,-25,20
11:34:38.760,1,37149,4,-25,20
11:34:38.962,1,37149,4,-25,20
11:34:39.165,1,37149,4,-25,20
11:34:39.367,1,37149,4,-25,20
11:34:39.573,1,37149,4,-25,20
11:34:39.775,1,37149,4,-25,20
11:34:39.977,1,37149,4,-25,20
11:34:40.185,1,37149,4,-25,20
11:34:40.388,1,36420,6,-35,126
11:34:40.590,1,35574,7,-34,196
11:34:40.792,1,35574,7,-34,196
11:34:40.998,1,35574,7,-34,196
11:34:41.203,1,35574,7,-34,196
11:34:41.408,1,35574,7,-34,196
11:34:41.612,1,35574,7,-34,196
11:34:41.815,1,35574,7,-34,196
11:34:42.016,1,35574,7,-34,196
11:34:42.218,1,35574,7,-34,196
11:34:42.420,1,32177,5,-19,169
11:34:42.623,1,31745,5,-18,167
11:34:42.827,1,31745,5,-18,167
11:34:43.029,1,31745,5,-18,167
11:34:43.230,1,31745,5,-18,167
11:34:43.432,1,31745,5,-18,167
11:34:43.635,1,31745,5,-18,167
11:34:43.836,1,31745,5,-18,167
11:34:44.039,1,31745,5,-18,167
11:34:44.243,1,31745,5,-18,167
11:34:44.447,1,31010,2,4,31
11:34:44.651,1,30820,1,16,44
11:34:44.853,1,30820,1,16,44
11:34:45.055,1,30820,1,16,44
11:34:45.260,1,30820,1,16,44
11:34:45.464,1,30820,1,16,44
11:34:45.668,1,30820,1,16,44
11:34:45.870,1,30820,1,16,44
11:34:46.074,1,30820,1,16,44
11:34:46.275,1,30820,1,16,44
11:34:46.480,1,30015,-1,37,81
11:34:46.681,1,29360,-1,41,181
11:34:46.884,1,29360,-1,41,181
11:34:47.095,1,29360,-1,41,181
11:34:47.297,1,29360,-1,41,181
11:34:47.502,1,29360,-1,41,181
11:34:47.708,1,29360,-1,41,181
11:34:47.910,1,29360,-1,41,181
11:34:48.115,1,29360,-1,41,181
11:34:48.319,1,25554,-3,27,251
11:34:48.522,1,24916,-3,21,242
11:34:48.727,1,24283,-3,13,246
11:34:48.928,1,24283,-3,13,246
11:34:49.131,1,24283,-3,13,246
11:34:49.333,1,24283,-3,13,246
11:34:49.535,1,24283,-3,13,246
11:34:49.738,1,24283,-3,13,246
11:34:49.940,1,24283,-3,13,246
11:34:50.142,1,24283,-3,13,246
11:34:50.345,1,21068,-2,-6,278
11:34:50.547,1,18930,0,-1,274
11:34:50.749,1,18930,0,-1,274
11:34:50.952,1,18930,0,-1,274
11:34:51.155,1,18930,0,-1,274
11:34:51.358,1,18930,0,-1,274
11:34:51.560,1,18930,0,-1,274
11:34:51.761,1,18930,0,-1,274
11:34:51.963,1,18930,0,-1,274
11:34:52.164,1,18930,0,-1,274
11:34:52.366,1,15572,0,-4,88
11:34:52.568,1,15122,0,-6,84
11:34:52.771,1,15122,0,-6,84
11:34:52.977,1,15122,0,-6,84
11:34:53.179,1,15122,0,-6,84
11:34:53.380,1,15122,0,-6,84
11:34:53.583,1,15122,0,-6,84
11:34:53.792,1,15122,0,-6,84
11:34:53.994,1,15122,0,-6,84
11:34:54.197,1,15122,0,-6,84
11:34:54.400,1,13200,0,-11,121
11:34:54.602,1,12891,0,-12,124
11:34:54.803,1,12891,0,-12,124
11:34:55.009,1,12891,0,-12,124
11:34:55.211,1,12891,0,-12,124
11:34:55.414,1,12891,0,-12,124
11:34:55.616,1,12891,0,-12,124
11:34:55.818,1,12891,0,-12,124
11:34:56.020,1,12891,0,-12,124
11:34:56.221,1,11645,0,-19,94
11:34:56.423,1,11070,0,-19,52
11:34:56.625,1,10954,0,-21,40
11:34:56.826,1,10954,0,-21,40
11:34:57.031,1,10954,0,-21,40
11:34:57.235,1,10954,0,-21,40
11:34:57.439,1,10954,0,-21,40
11:34:57.645,1,10954,0,-21,40
11:34:57.848,1,10954,0,-21,40
11:34:58.050,1,10954,0,-21,40
11:34:58.252,1,10759,1,-20,20
11:34:58.454,1,10523,1,-16,30
11:34:58.657,1,10447,1,-15,31
11:34:58.862,1,10447,1,-15,31
11:34:59.065,1,10447,1,-15,31
11:34:59.271,1,10447,1,-15,31
11:34:59.477,1,10447,1,-15,31
11:34:59.680,1,10447,1,-15,31
11:34:59.883,1,10447,1,-15,31
