,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
00:12:08.137,49974.0,0.9,0.5,-9.0,0.25,0.1,0.0,8905.0,440.0,1.0
00:12:13.779,82276.0,0.3,0.4,-3.7,0.25,1.6,0.0,10629.0,180.0,1.0
00:12:18.546,240386.0,0.2,0.4,-7.4,0.25,1.6,0.0,20453.0,20.0,1.0
00:12:23.789,283047.0,0.3,0.3,-7.1,0.25,1.1,0.0,6534.0,20.0,1.0
00:12:28.582,278657.0,0.2,0.4,-9.7,0.25,1.3,0.0,13690.0,290.0,1.0
00:12:33.838,40388.0,0.2,0.5,-7.4,0.25,1.5,0.0,17959.0,380.0,1.0
00:12:38.564,21292.0,0.5,1.5,-5.2,0.25,1.1,0.0,19300.0,220.0,1.0
00:12:43.766,120616.0,0.2,0.2,-8.1,0.25,0.4,0.0,6001.0,740.0,1.0
00:12:48.551,6530.0,0.3,1.3,-3.1,0.25,0.1,0.0,6468.0,160.0,1.0
00:12:53.767,65350.0,0.5,0.4,-6.2,0.25,1.1,0.0,24800.0,210.0,1.0
00:12:58.531,7457.0,0.5,0.5,-6.8,0.25,1.1,0.0,21661.0,410.0,1.0
00:13:03.643,18091.0,0.2,0.9,-9.7,0.25,1.1,0.0,1267.0,1000.0,1.0
00:13:08.412,74533.0,0.2,0.2,-6.2,0.25,3.8,0.0,18205.0,210.0,1.0
00:13:14.199,156393.0,0.2,0.7,-9.0,0.25,0.6,0.0,13792.0,150.0,1.0
00:13:19.787,17938.0,0.5,0.4,-7.6,0.25,3.2,0.0,18525.0,160.0,1.0
00:13:24.448,85522.0,1.1,0.3,-0.2,0.25,0.8,0.0,5373.0,210.0,1.0
00:13:30.172,133365.0,0.5,1.5,-8.7,0.25,0.8,0.0,22685.0,220.0,1.0
00:13:35.804,6686.0,0.7,0.3,-8.1,0.25,1.6,0.0,2681.0,690.0,1.0
00:13:40.604,13963.0,0.2,0.3,-7.4,0.25,2.5,0.0,21730.0,380.0,1.0
00:13:45.795,34584.0,0.7,0.9,-8.5,0.25,2.2,0.0,23628.0,40.0,1.0
00:13:50.493,25634.0,0.2,0.7,-6.2,0.25,1.6,0.0,9424.0,350.0,1.0
00:13:56.279,14067.0,0.2,0.2,-9.4,0.25,1.2,0.0,5970.0,550.0,1.0
00:14:02.023,173334.0,0.3,0.3,-7.1,0.25,2.1,0.0,2345.0,240.0,1.0
00:14:07.760,24317.0,0.2,1.5,-9.8,0.25,0.1,0.0,8976.0,570.0,1.0
00:14:12.460,56377.0,0.5,0.4,-0.8,0.25,0.1,0.0,10950.0,470.0,1.0
00:14:18.178,55523.0,0.5,0.5,-8.8,0.25,2.4,0.0,19439.0,550.0,1.0
00:14:23.877,89509.0,0.3,0.7,-2.4,0.25,2.6,0.0,4796.0,80.0,1.0
00:14:28.571,97949.0,0.2,0.2,-4.4,0.25,2.9,0.0,8966.0,640.0,1.0
00:14:33.844,112127.0,0.2,0.5,0.8,0.25,4.7,0.0,5125.0,180.0,1.0
00:14:38.639,8209.0,0.9,0.5,-2.3,0.25,2.1,0.0,4660.0,210.0,1.0
00:14:43.781,36370.0,0.4,0.2,5.1,0.25,0.6,0.0,11478.0,380.0,1.0
00:14:48.579,113741.0,0.2,0.2,-7.4,0.25,3.4,0.0,7831.0,380.0,1.0
00:14:53.723,12126.0,0.3,1.9,-7.1,0.25,1.6,0.0,18656.0,60.0,1.0
00:14:58.476,9444.0,0.4,0.9,2.6,0.25,1.9,0.0,5948.0,220.0,1.0
00:15:04.324,88443.0,0.4,0.3,-6.8,0.25,2.4,0.0,5152.0,60.0,1.0
00:15:10.060,53459.0,0.2,1.8,-4.7,0.25,0.8,0.0,13714.0,120.0,1.0
00:15:15.761,27419.0,0.5,0.5,-0.1,0.25,0.4,0.0,31279.0,80.0,1.0
00:15:20.370,81708.0,0.3,0.9,-2.3,0.25,1.1,0.0,13096.0,130.0,1.0
00:15:26.092,110955.0,0.7,0.4,-7.4,0.25,0.1,0.0,15752.0,420.0,1.0
00:15:31.785,63566.0,0.2,2.0,-0.2,0.25,0.3,0.0,16146.0,240.0,1.0
00:15:36.596,113268.0,0.7,0.3,4.2,0.25,1.1,0.0,2494.0,110.0,1.0
