time_stamp,lat,lon,relative_alt,vx,vy,vz,chan4_raw,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT
14:14:41,-35.3632622,149.1652376,0.0,-1.0,2.0,1.0,1500.0,0.0,1.0,-1000.0,1.0,1.0,1.0,AUTO,-0.0007307743653655052,0.0009787407470867038,0.020412852987647057,0.0002645227359607816,0.0002912970376200974,0.0013445339864119887,1500.0
14:14:43,-35.3632621,149.1652375,9.0,0.0,0.0,0.0,1500.0,0.0,1.0,-1000.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,AUTO,-0.0006401088127555946,0.001079084894930323,0.020174433787663777,0.00023732351837679744,0.00026214260530347627,0.0014067643011609714,1500.0
14:14:45,-35.3632621,149.1652375,6.666666666666667,0.0,0.0,0.0,1500.0,0.0,2.0,-1000.0,0.6666666666666666,1.0,0.6666666666666666,AUTO,-0.00020479058730416,0.0016311810274297993,0.019816799089312553,0.00027902678508932394,0.00032666422581921023,0.0013105041192223628,1500.0
14:14:47,-35.363262066666664,149.16523753333334,1299.0,0.3333333333333333,4.666666666666667,-141.33333333333334,1500.0,0.0,-0.3333333333333333,-1028.0,46.333333333333336,-5.0,1.0,AUTO,0.01937311127160986,-0.00035467802081257105,0.019206474845608074,0.04634601871172587,-0.006327412867297729,0.0017467497770364087,1500.0
14:14:49,-35.3632608,149.1652446,4340.333333333333,9.0,39.666666666666664,-147.0,1500.0,2.6666666666666665,-9.0,-1007.3333333333334,-33.666666666666664,-59.333333333333336,10.666666666666666,AUTO,-0.02584121748805046,-0.010805743901679913,-0.03879289577404658,-0.034724873975695424,-0.060759211579958596,0.011343292581538359,1500.0
14:14:51,-35.3632604,149.16524126666664,7401.0,-31.0,-61.666666666666664,-147.66666666666666,1500.0,-3.6666666666666665,16.0,-1002.0,70.33333333333333,5.333333333333333,-21.333333333333332,AUTO,-0.026901570459206898,0.03463517998655637,-0.1548809011777242,0.06989368299643199,0.0052612475119531155,-0.0216207355260849,1500.0
14:14:53,-35.36326666666667,149.16522899999998,10374.0,18.333333333333332,-73.33333333333333,-133.33333333333334,1912.0,1.0,16.333333333333332,-1004.6666666666666,133.33333333333334,73.33333333333333,1063.3333333333333,AUTO,-0.07841477294762929,-0.03532205832501253,0.671359787384669,0.13314171694219112,0.07250635325908661,1.0641365051269531,1500.0
14:14:55,-35.363254133333335,149.1652161333333,13253.333333333334,107.66666666666667,21.666666666666668,-142.0,1500.0,3.6666666666666665,27.666666666666668,-1019.6666666666666,238.0,-177.66666666666666,216.33333333333334,AUTO,-0.06131168051312367,-0.1210573563973109,2.171919504801432,0.23765960335731506,-0.1786392480134964,0.21654525802781185,1500.0
14:14:57,-35.363260133333334,149.16523909999998,16037.333333333334,-191.33333333333334,152.33333333333334,-120.33333333333333,1500.0,-37.333333333333336,-34.666666666666664,-1003.3333333333334,-7.666666666666667,136.33333333333334,-42.0,AUTO,0.1378819396098455,-0.09347870945930481,2.1136585076649985,-0.008723078741847226,0.1356360912322998,-0.04230957354108492,1500.0
14:15:03,-35.3632761,149.16523906666666,24768.666666666668,263.3333333333333,-55.0,-128.33333333333334,1566.0,17.0,63.666666666666664,-1017.0,49.333333333333336,-138.33333333333334,321.0,AUTO,-0.07131452610095342,0.008903479514022669,2.231121222178141,0.04897253091136614,-0.13976802428563437,0.3215659459431966,1500.0
