,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
10:54:04.154,154248.0,0.25,0.1,1000.0,30.0,0.4,2300.0,1000.0,18767.0,440.0,0.0,450.0,6.0,0.0,0.0
10:54:09.998,18937.0,0.25,0.1,1000.0,30.0,0.1,7900.0,1000.0,22767.0,620.0,0.0,750.0,0.8,0.0,0.0
10:54:15.880,9218.0,0.25,0.1,1000.0,30.0,2.4,1100.0,1000.0,15256.0,1410.0,0.0,950.0,3.3,0.0,0.0
10:54:20.839,162005.0,0.25,0.1,1000.0,30.0,1.3,1400.0,1000.0,10985.0,2430.0,0.0,1800.0,3.3,0.0,0.0
10:54:26.394,71233.0,0.25,0.1,1000.0,30.0,0.3,8600.0,1000.0,31121.0,1800.0,0.0,200.0,2.7,0.0,0.0
10:54:32.424,57300.0,0.25,0.1,1000.0,30.0,0.2,4300.0,1000.0,6520.0,240.0,0.0,900.0,4.2,0.0,0.0
10:54:38.346,43701.0,0.25,0.1,1000.0,30.0,3.2,3400.0,1000.0,23584.0,530.0,0.0,250.0,1.5,0.0,0.0
10:54:44.118,65054.0,0.25,0.1,1000.0,30.0,1.1,13700.0,1000.0,15308.0,920.0,0.0,950.0,8.2,0.0,0.0
10:54:50.057,83496.0,0.25,0.1,1000.0,30.0,3.8,6300.0,1000.0,6231.0,1410.0,0.0,350.0,2.4,0.0,0.0
10:54:56.067,6022.0,0.25,0.1,1000.0,30.0,0.6,4600.0,1000.0,9224.0,1340.0,0.0,150.0,4.2,0.0,0.0
10:55:02.143,105474.0,0.25,0.1,1000.0,30.0,3.7,9400.0,1000.0,8933.0,1960.0,0.0,250.0,6.0,0.0,0.0
10:55:08.115,49343.0,0.25,0.1,1000.0,30.0,0.1,9700.0,1000.0,2800.0,2510.0,0.0,450.0,2.5,0.0,0.0
