time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT
03:23:23,-0.00044592717313207686,0.000935648160520941,0.023880774155259132,0.00018634973093867302,0.00022341555450111628,0.0018429902847856283,-35.3632621,149.1652375,0.0,-1.0,1.0,-2.0,0.0,1.0,-1000.0,0.0,0.5,0.0,STABILIZE,1500.0
03:23:33,-0.0011600732104852796,0.0010041774366982281,0.02132104802876711,0.00023176419199444354,0.0003600245399866253,0.001487896777689457,-35.36326215,149.1652375,1.0,-1.0,1.0,1.0,0.0,1.5,-1000.0,0.0,0.5,0.0,AUTO,144347.5
03:23:35,-0.0008058336679823697,0.0013831116375513375,0.02101170178502798,0.00025079870829358697,0.00024337024660781026,0.001440040417946875,-35.3632621,149.1652374,9.0,0.0,-1.0,-1.0,0.0,1.5,-1000.0,0.0,1.0,0.5,AUTO,287195.0
03:23:36,-0.0006573290447704494,0.0015970971144270152,0.0208647302351892,0.00028674735222011805,0.00032414130691904575,0.0014145633322186768,-35.3632621,149.1652374,11.75,0.0,0.0,-1.0,0.0,1.5,-1000.0,0.0,0.25,0.5,AUTO,271247.0
03:23:37,0.0009024256432894617,0.0010993523465003818,0.02059449814260006,-0.0002513199870008975,0.0030320287914946675,0.002216156222857535,-35.3632621,149.1652375,502.0,0.0,0.0,-111.0,0.0,0.0,-1101.0,0.5,3.5,1.5,AUTO,271247.0
03:23:39,0.03632321022450924,-0.002011426113313064,-0.006587666692212224,0.04463285952806473,-0.008270638762041926,0.003740824991837144,-35.363261949999995,149.16523765,3439.0,0.5,12.0,-151.0,0.0,-0.5,-1000.5,45.0,-7.0,3.0,AUTO,234899.5
03:23:41,-0.039852449670434,0.006444085389375687,-0.08454867452383041,-0.057496145367622375,-0.017563384026288986,-0.02648536115884781,-35.363261,149.16524575,6504.0,-0.5,26.0,-150.5,3.5,-6.0,-999.5,-56.5,-16.5,-26.5,AUTO,198552.0
03:23:42,-0.06903641950339079,-0.005006354476790875,-0.092906029894948,0.009199681924656034,-0.005087947894935496,-0.01202185929287225,-35.363261,149.165245825,7657.25,-0.75,-22.0,-149.25,-1.25,2.0,-1001.75,9.25,-4.5,-12.0,AUTO,93349.0
03:23:43,-0.00019425991922616959,0.005245242966338992,-0.09257190674543381,0.06782280653715134,0.01584106683731079,0.0013848080998286605,-35.363261050000006,149.1652388,9587.0,-5.5,-63.0,-151.5,-8.0,13.5,-1003.5,67.5,16.0,0.5,AUTO,93349.0
03:23:45,0.028880031313747168,-0.024820017628371716,-0.06070348806679249,-0.15719330310821533,-0.004996349103748798,0.004541408270597458,-35.3632631,149.16523469999998,12704.5,-4.0,44.0,-147.0,5.0,-6.5,-997.5,-156.0,-4.5,4.5,AUTO,160605.5
03:23:47,-0.00945258210413158,0.00783112714998424,-0.1525956243276596,0.042591506615281105,0.013057838194072247,-0.03075285628437996,-35.3632613,149.1652375,15795.5,7.0,-17.0,-153.0,-4.0,1.5,-1000.5,42.5,13.5,-31.0,AUTO,227862.0
03:23:48,0.01336753775831312,0.014516625087708235,-0.16755163297057152,0.01634938968345523,0.001955066225491464,-0.012758748285705224,-35.363260925,149.16523605,16968.5,-1.0,-11.5,-153.0,-2.5,2.25,-999.0,17.0,2.5,-12.25,AUTO,299659.0
03:23:49,0.009222969179973006,0.005999989341944456,-0.17114309966564178,-0.011332480236887932,-0.004630322102457285,-0.007251153001561761,-35.363261249999994,149.1652353,18917.0,-8.0,5.0,-152.0,0.5,0.0,-1000.0,-10.0,-3.5,-7.0,AUTO,299659.0
