,A.LAND1
12:52:47.637,-1.0
12:52:47.844,-1.0
12:52:48.049,-1.0
12:52:48.257,-1.0
12:52:48.459,-1.0
12:52:48.665,-1.0
12:52:48.869,-1.0
12:52:49.071,-1.0
12:52:49.275,-1.0
12:52:49.484,-1.0
12:52:49.687,-1.0
12:52:49.889,-1.0
12:52:50.093,-1.0
12:52:50.297,-1.0
12:52:50.499,-1.0
12:52:50.703,-1.0
12:52:50.909,-1.0
12:52:51.112,-1.0
12:52:51.319,-1.0
12:52:51.527,-1.0
12:52:51.729,-1.0
12:52:51.935,-1.0
12:52:52.139,-1.0
12:52:52.342,-1.0
12:52:52.546,-1.0
12:52:52.750,-1.0
12:52:52.953,-1.0
12:52:53.158,-1.0
12:52:53.360,-1.0
12:52:53.562,-1.0
12:52:53.764,-1.0
12:52:53.971,-1.0
12:52:54.173,-1.0
12:52:54.375,-1.0
12:52:54.578,-1.0
12:52:54.780,-1.0
12:52:54.982,-1.0
12:52:55.185,-1.0
12:52:55.392,-1.0
12:52:55.598,-1.0
12:52:55.807,-1.0
12:52:56.011,-1.0
12:52:56.216,-1.0
12:52:56.419,-1.0
12:52:56.625,-1.0
12:52:56.830,-1.0
12:52:57.034,-1.0
12:52:57.238,-1.0
12:52:57.442,-1.0
12:52:57.651,-1.0
12:52:57.853,-1.0
12:52:58.058,-1.0
12:52:58.262,-1.0
12:52:58.470,-1.0
12:52:58.674,-1.0
12:52:58.881,-1.0
12:52:59.085,-1.0
12:52:59.290,-1.0
12:52:59.493,-1.0
12:52:59.699,-1.0
12:52:59.901,-1.0
12:53:00.107,-1.0
12:53:00.312,-9.0
12:53:00.516,-4.0
12:53:00.722,-4.0
12:53:00.925,-4.0
12:53:01.128,-4.0
12:53:01.330,-4.0
12:53:01.532,-4.0
12:53:01.734,-4.0
12:53:01.935,-4.0
12:53:02.143,-4.0
12:53:02.345,-4.0
12:53:02.547,-4.0
12:53:02.750,-4.0
12:53:02.953,-4.0
12:53:03.158,-2.333
12:53:03.361,-1.5
12:53:03.564,-1.0
12:53:03.765,-1.0
12:53:03.970,-1.0
12:53:04.171,-1.0
12:53:04.375,-1.0
12:53:04.579,-1.0
12:53:04.784,-1.0
12:53:04.989,-1.0
12:53:05.191,-1.0
12:53:05.394,-1.0
12:53:05.596,-1.0
12:53:05.799,-1.0
12:53:06.003,-1.0
12:53:06.206,-1.0
12:53:06.409,-1.0
12:53:06.611,-1.0
12:53:06.813,-1.0
12:53:09.254,-1.0
12:53:09.456,-1.0
12:53:09.660,-1.0
12:53:09.863,-1.0
12:53:10.066,-1.0
12:53:10.270,-1.0
12:53:10.474,-1.0
12:53:10.678,-1.0
12:53:10.883,-1.0
12:53:11.086,-1.0
12:53:11.292,-1.0
12:53:11.494,-1.0
12:53:11.697,-1.0
12:53:11.900,-1.0
12:53:12.104,-1.0
12:53:12.311,-1.0
12:53:12.515,-1.0
12:53:12.717,-1.0
