,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG
12:53:26.183,330.0,2.927974931601681,0.275737036638668,5.986474097358956,-36.0,488.6493994585471,17498.615905392922,8852.455099218341,15209.968646659316,28478.354996051905
12:53:29.191,150.0,7.97449942169711,7.924043925216813,9.7518536241675,-43.0,235.82137473331989,29277.0281212012,17851.53262198692,29275.547375245675,8306.814749689613
12:53:32.202,300.0,0.7764518298034018,12.24383261939977,2.183114576512602,98.0,486.6202878176823,14258.806312326942,11112.815352455296,5523.09331210164,24264.429891090058
12:53:35.207,140.0,8.301521158990868,5.875870764836339,9.842489722030946,49.0,627.743444205882,4468.261090277411,14785.91688514907,19977.462294595774,20308.903518508898
12:53:38.216,140.0,5.5798128695929545,1.5185028312964866,7.228020633843323,93.0,27.065972382381286,17206.451316692903,31295.525883213824,23332.9064688711,29142.502870473938
12:53:41.221,450.0,4.693033780461419,8.683816482529403,8.452893986333546,79.0,881.9137372068645,21186.74179968723,5905.077201900343,8788.652001540304,12364.287109989293
12:53:46.511,30.0,1.8791677755506064,5.278821781783723,8.477839413677295,-56.0,338.35509585706234,31044.86976072735,9871.270865393151,24316.914848967786,20198.27053958555
12:53:49.520,80.0,0.48625792966527914,4.859967927704021,7.815891094676571,-61.0,739.5011349579503,4305.340810622429,4783.575799641293,16081.37508752085,18128.70708478495
12:53:52.552,350.0,7.4804509812807325,16.42049905161006,1.1150315955138663,-62.0,259.90302334311986,872.9591803067962,6691.990731983448,16007.740135484626,19629.435684322296
12:53:55.558,280.0,8.716733678635519,7.657860890978037,9.065019670683405,89.0,224.46218081355562,28191.63244139629,29565.243372666933,25477.823489051007,15710.039378682337
12:53:58.569,390.0,7.816307002293389,2.9834466699421736,9.415305723559067,-57.0,147.6984272422306,18772.188944245023,31950.43435648196,210.2541142687344,8135.384617767403
12:54:01.576,470.0,8.361560640991195,2.2389915788686854,6.025411713786998,42.0,903.9930196483427,27782.803827286603,27321.255817684047,5171.172555170014,22890.462943741975
12:54:04.585,250.0,6.674681140657551,12.251612175618952,2.336884190099399,18.0,623.3271567781445,11757.73378401103,12004.138370847057,2410.8002699846697,4581.24766507582
12:54:07.592,430.0,3.7737875256812234,0.02465724271419667,3.808613287036217,-5.0,494.2425385160163,20710.618463429775,2514.3736662832807,8310.11155776765,22552.400525043395
12:54:10.599,500.0,1.401764802395291,12.258091767198021,9.642778377868405,-38.0,177.9228742084762,32044.362160594694,29501.17897037933,8033.457971097883,6854.370494889857
12:54:13.609,40.0,6.88992568568921,10.286674156192197,8.37921681410357,-60.0,418.78033820041014,11987.063210919807,32130.519344253244,14474.415859275003,30838.95446252039
12:54:18.938,260.0,7.701043259323605,19.848753437224666,4.683336732855791,78.0,63.34364084674671,32703.78616972924,13575.530666460956,25848.999078735713,17788.234893038072
12:54:21.951,400.0,0.792374823833395,8.551835376115664,8.914881603027858,91.0,807.4229081141086,11033.155458940804,2223.3700859904225,21884.388775199644,9674.905383350144
12:54:24.957,450.0,4.639084082075705,13.504237518526656,7.399174153819855,-2.0,135.55174642010047,3007.3127724587025,15160.810163720484,16050.571202068193,7861.264230882672
12:54:27.963,420.0,7.451760467092681,9.881998357247248,3.777972614692599,-32.0,763.3154423365992,5080.892198659516,19179.953606573043,10026.900718585563,9055.529154537595
12:54:30.977,190.0,9.55390933313208,14.73798370677957,9.811597594857686,40.0,349.2686306594831,308.5055672969913,29839.073532874594,25757.908265902675,28737.77202699798
12:54:33.983,250.0,7.2967632169959185,19.815748496158935,2.447771939268315,-33.0,186.72132217622928,16335.307800843795,12709.475488642784,28858.3876952171,22695.686706442637
12:54:36.990,150.0,3.7635446883357027,17.10768467590318,8.186446727460734,-53.0,156.04380044484424,520.9162444425452,28167.62223759212,16618.386197120566,10847.29451500763
12:54:39.995,220.0,7.277067161080493,2.45466433359131,9.989639576096923,-80.0,803.5432966401481,19325.358840879548,29378.748400805634,15603.264509315088,11597.74692842912
12:54:42.999,30.0,5.487178552492335,4.225279142312588,9.634098629929014,-40.0,482.30040825693465,18929.602928438977,23924.005250582755,32737.31002845801,26154.424616401917
12:54:46.004,120.0,8.999620910581086,11.005225648791088,9.934266463136195,85.0,547.192979420692,20303.845738093514,5908.50341506719,18519.958289972983,19462.49917233035
