time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz
05:42:54,130608.0,RTL,0.014601885573938489,-0.0023786048841429874,-0.5306614637374878,-0.011462781112641096,-0.006117388023994863,0.005207892449107021,-0.75,3.75,-999.0,-8.25,-4.75,6.25,-35.3624979,149.164797175,33134.25,-20.25,-15.25,-149.25
05:42:55,130608.0,RTL,-0.000727057151379995,-0.006460321368649602,-0.5359556674957275,-0.008844536263495684,0.0003603770164772868,-0.014018937014043331,0.0,0.0,-1000.0,-5.5,0.5,-11.5,-35.3624986,149.1647966,35075.5,-8.5,-4.0,-149.5
05:42:57,130608.0,RTL,-0.0020115083316341043,-0.0016264357254840434,-0.5765281915664673,0.0005703321075998247,0.002674533985555172,-0.020845414139330387,0.0,0.0,-999.5,3.0,3.0,-18.5,-35.3624984,149.1647964,38190.0,-5.0,-4.5,-150.5
05:42:59,99633.0,RTL,-0.00226392294280231,-0.0008935978403314948,-0.6163878440856934,-0.001374039682559669,-0.0008380018407478929,-0.01929246447980404,0.0,0.0,-1000.0,1.0,0.0,-17.0,-35.3624982,149.16479655,41309.5,-6.0,0.0,-151.0
05:43:01,68658.0,RTL,-0.003581572906114161,-0.0026453889440745115,-0.6567665934562683,0.001111923309508711,-0.0004406740772537887,-0.020806074142456055,0.0,0.0,-1000.0,3.0,0.5,-18.5,-35.3624981,149.16479715,44425.5,-6.0,0.0,-151.0
05:43:03,68658.0,RTL,-0.001837604388128966,-0.003331413376145065,-0.6970064342021942,-0.0008069605100899935,0.0005963305593468249,-0.0184690710157156,0.0,0.0,-999.5,1.5,1.5,-16.0,-35.3624981,149.1647974,47544.0,-5.0,0.0,-151.0
05:43:04,107989.0,RTL,0.0009563784260535613,-0.0011806159454863518,-0.700438916683197,0.0027268643025308847,0.0035907980345655233,0.00897115736734122,0.0,0.0,-999.25,4.75,4.5,10.75,-35.36249815,149.16479744999998,48712.25,-5.0,0.75,-151.0
05:43:05,107989.0,RTL,-0.0011275325814494863,-0.0026718307053670287,-0.67180997133255,-0.0068061447236686945,-0.0019833471160382032,0.028617655858397484,0.0,0.0,-1000.0,-4.0,0.0,30.0,-35.3624982,149.1647979,50652.0,-4.0,4.0,-151.0
05:43:07,107989.0,RTL,-0.0033600492170080543,-0.004611907759681344,-0.6246136724948883,-0.0008736213203519583,0.00038107542786747217,0.018138468265533447,0.0,0.0,-1000.0,1.5,1.5,19.0,-35.3624982,149.1647985,53758.0,-4.0,0.0,-151.0
05:43:09,107989.0,RTL,-0.0012555749854072928,-0.003849710221402347,-0.5912553071975708,0.0007285319734364748,-0.00012999129830859601,0.014333619270473719,0.0,0.0,-1000.0,2.0,0.5,15.5,-35.3624982,149.1647984,56870.0,-4.0,-2.0,-151.0
