time_stamp,MODE_LAND,relative_alt,vx,vy,vz
11:39:43.361,0,35,0,0,-1
11:39:43.566,0,27,-1,1,-1
11:39:43.767,0,27,-1,1,-1
11:39:43.971,0,27,-1,1,-1
11:39:44.173,0,27,-1,1,-1
11:39:44.378,0,27,-1,1,-1
11:39:44.583,0,27,-1,1,-1
11:39:44.785,0,27,-1,1,-1
11:39:44.987,0,27,-1,1,-1
11:39:45.189,0,27,-1,1,-1
11:39:45.393,0,18,-2,1,0
11:39:45.594,0,17,-2,1,0
11:39:45.798,0,17,-2,1,0
11:39:46.000,0,17,-2,1,0
11:39:46.201,0,17,-2,1,0
11:39:46.406,0,17,-2,1,0
11:39:46.609,0,17,-2,1,0
11:39:46.812,0,17,-2,1,0
11:39:47.014,0,17,-2,1,0
11:39:47.220,0,17,-2,1,0
11:39:47.422,0,3,0,0,0
11:39:47.624,0,2,0,0,0
11:39:47.826,0,2,0,0,0
11:39:48.029,0,2,0,0,0
11:39:48.232,0,2,0,0,0
11:39:48.436,0,2,0,0,0
11:39:48.638,0,2,0,0,0
11:39:48.841,0,2,0,0,0
11:39:49.044,0,2,0,0,0
11:39:49.247,0,2,0,0,0
11:39:49.452,0,1,0,0,0
11:39:49.653,0,2,0,0,-5
11:39:49.856,0,2,0,0,-5
11:39:50.060,0,2,0,0,-5
11:39:50.266,0,2,0,0,-5
11:39:50.470,0,2,0,0,-5
11:39:50.675,0,2,0,0,-5
11:39:50.877,0,2,0,0,-5
11:39:51.080,0,1389,4,7,-144
11:39:51.281,0,1766,5,14,-147
11:39:51.483,0,2148,7,23,-148
11:39:51.685,0,2148,7,23,-148
11:39:51.887,0,2148,7,23,-148
11:39:52.089,0,2148,7,23,-148
11:39:52.294,0,2148,7,23,-148
11:39:52.499,0,2148,7,23,-148
11:39:52.701,0,2148,7,23,-148
11:39:52.904,0,2148,7,23,-148
11:39:53.107,0,3900,16,70,-145
11:39:53.312,0,4669,11,73,-148
11:39:53.514,0,5052,13,71,-148
11:39:53.715,0,5052,13,71,-148
11:39:53.918,0,5052,13,71,-148
11:39:54.121,0,5052,13,71,-148
11:39:54.323,0,5052,13,71,-148
11:39:54.525,0,5052,13,71,-148
11:39:54.728,0,5052,13,71,-148
11:39:54.930,0,5052,13,71,-148
11:39:55.133,0,5052,13,71,-148
11:39:55.334,0,7739,-7,-66,-147
11:39:55.537,0,8117,-14,-81,-146
11:39:55.738,0,8117,-14,-81,-146
11:39:55.939,0,8117,-14,-81,-146
11:39:56.140,0,8117,-14,-81,-146
11:39:56.342,0,8117,-14,-81,-146
11:39:56.544,0,8117,-14,-81,-146
11:39:56.745,0,8117,-14,-81,-146
11:39:56.947,0,8117,-14,-81,-146
11:39:57.151,0,8117,-14,-81,-146
11:39:57.354,0,10807,-59,-43,-153
11:39:57.557,0,11199,-59,-24,-152
11:39:57.759,0,11199,-59,-24,-152
11:39:57.961,0,11199,-59,-24,-152
11:39:58.163,0,11199,-59,-24,-152
11:39:58.365,0,11199,-59,-24,-152
11:39:58.567,0,11199,-59,-24,-152
11:39:58.770,0,11199,-59,-24,-152
11:39:58.972,0,11199,-59,-24,-152
11:39:59.174,0,12375,-18,21,-152
11:39:59.375,0,13903,77,76,-141
11:39:59.577,0,14264,93,81,-140
11:39:59.780,0,14264,93,81,-140
11:39:59.984,0,14264,93,81,-140
11:40:00.186,0,14264,93,81,-140
11:40:00.387,0,14264,93,81,-140
11:40:00.590,0,14264,93,81,-140
11:40:00.792,0,14264,93,81,-140
11:40:00.994,0,14264,93,81,-140
11:40:01.197,0,15781,77,55,-154
11:40:01.403,0,16981,25,0,-155
11:40:01.604,0,17375,3,-17,-153
11:40:01.806,0,17375,3,-17,-153
11:40:02.010,0,17375,3,-17,-153
11:40:02.213,0,17375,3,-17,-153
11:40:02.418,0,17375,3,-17,-153
11:40:02.621,0,17375,3,-17,-153
11:40:02.823,0,17375,3,-17,-153
11:40:03.024,0,17375,3,-17,-153
