time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
08:20:26,1500.0,-35.3632621,149.1652375,1.0,-1.0,0.0,-1.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0005927487509325147,0.0009281100356020033,0.022787636145949364,0.00025480298791080713,0.00020451098680496216,0.0016416623257100582,STABILIZE
08:20:28,1500.0,-35.3632622,149.1652375,1.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,1.0,0.0,-0.0005135741666890681,0.0009497732680756599,0.02212920691817999,0.00025141742662526667,0.0003139489272143692,0.001602492411620915,STABILIZE
08:20:34,1500.0,-35.3632622,149.1652375,8.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,1.0,0.0,0.0,-0.000605988287134096,0.0010029826662503183,0.0206487150862813,0.00019205003627575934,0.0002495312364771962,0.0014295961009338498,AUTO
08:20:35,263692.0,-35.3632621,149.1652375,6.5,0.0,0.0,0.0,0.0,1.5,-1000.0,0.25,0.5,0.0,-0.00037558641633950174,0.001139051018981263,0.020381342619657516,0.0002983759914059192,0.00026274766423739493,0.0013833947596140206,AUTO
08:20:36,263692.0,-35.3632621,149.1652375,5.0,0.0,0.0,0.0,0.0,2.0,-1000.0,0.0,0.5,1.0,-0.00022073764557717368,0.0013300337013788521,0.020210837945342064,0.0003590427222661674,0.0003280281671322882,0.0013923748047091067,AUTO
08:20:38,263692.0,-35.3632621,149.1652375,129.0,0.0,0.0,-55.0,0.0,0.0,-1135.5,2.0,2.5,1.0,0.0032747930381447077,-0.00012920197332277894,0.01974884606897831,0.0012719871010631323,0.0019314936362206936,0.0015887236222624779,AUTO
08:20:39,300000.0,-35.363262,149.16523777499998,1742.75,1.75,12.5,-145.0,0.25,-1.0,-1011.25,44.75,-6.75,2.0,0.03370766108855605,-0.0028301420716161374,0.0196331599727273,0.044771729968488216,-0.008382978616282344,0.0025754669040907174,AUTO
08:20:40,300000.0,-35.3632616,149.1652397,2889.0,7.5,42.0,-146.0,1.0,-7.0,-994.5,-16.0,35.5,-48.5,0.058651676401495934,-0.005496007157489657,0.0017506051808595657,-0.017304545268416405,0.03497388539835811,-0.04867258085869253,AUTO
08:20:42,300000.0,-35.363261699999995,149.16524585000002,5931.0,-10.5,-25.5,-148.0,0.0,4.0,-1002.5,50.5,-17.0,3.0,-0.06607793271541595,-0.00935459416359663,-0.09785909578204155,0.050345653668046,-0.0181106049567461,0.0033920115092769265,AUTO
08:20:43,59456.0,-35.363262524999996,149.165239875,7700.5,-5.0,-52.25,-149.75,-5.75,11.0,-1002.75,65.25,9.75,4.75,0.0045842076651751995,-0.006570044730324298,-0.09689323417842388,0.06519388221204281,0.009697675588540733,0.005614795605652034,AUTO
08:20:44,59456.0,-35.3632629,149.16523604999998,8871.0,-3.5,-28.0,-152.0,-4.0,8.0,-1000.5,43.5,-5.5,19.5,0.051009414717555046,-0.0005380747024901211,-0.09224345535039902,0.0430762255564332,-0.006552289240062237,0.0203448673710227,AUTO
08:20:46,59456.0,-35.363260749999995,149.1652357,12119.0,12.5,-1.0,-150.5,-3.0,-2.0,-1001.5,12.0,11.0,-36.0,-0.007739103632047772,0.015654969960451126,-0.11434831097722054,0.011550422059372067,0.010986591689288616,-0.03596378304064274,AUTO
08:20:47,178082.0,-35.363260325,149.16523517500002,14063.25,-5.75,-0.5,-151.0,-0.25,0.5,-999.25,7.75,-7.25,-4.5,0.008575965533964336,0.013979931361973286,-0.137917622923851,0.0075869406427955255,-0.008304177550598979,-0.004667705681640655,AUTO
08:20:48,178082.0,-35.3632608,149.1652351,15232.0,-10.0,4.5,-151.0,1.5,0.5,-1000.0,-2.5,-8.5,-4.0,0.00922395009547472,0.007031467743217945,-0.14081523567438126,-0.003933284664526582,-0.009583255741745234,-0.0038069296861067414,AUTO
08:20:50,178082.0,-35.363261949999995,149.16523604999998,18354.5,-3.5,5.0,-151.0,0.5,0.0,-1000.0,0.5,2.0,-23.5,0.0017229614313691854,-0.00018123948757420294,-0.17287258803844452,-3.1256990041583776e-05,0.001897587615530938,-0.023329625837504864,AUTO
08:20:51,159349.0,-35.363262524999996,149.16523497499998,20237.75,-18.0,-24.5,-136.5,0.25,5.25,-968.0,36.0,-13.5,274.75,-0.03761842101812363,0.030244698747992516,-0.05372386210365221,0.03511654608882964,-0.014278193935751915,0.27541953325271606,AUTO
08:20:52,159349.0,-35.363264099999995,149.16523224999997,21196.0,-26.5,-28.0,-106.5,1.5,9.0,-958.0,99.0,-80.5,-15.0,0.03338933736085892,-0.028433487750589848,0.09089356288313866,0.09848876297473907,-0.08206801488995552,-0.014922302216291428,AUTO
08:20:54,159349.0,-35.3632634,149.16523515,22695.0,18.5,39.0,-46.5,-1.0,-9.5,-977.5,-34.5,23.5,1.0,0.008565293857827783,0.004360115330200642,0.05857157148420811,-0.03572721406817436,0.022792468778789043,0.0015049814828671515,AUTO
08:20:55,200.0,-35.363261625,149.1652391,23094.5,7.75,19.0,-16.0,0.0,-4.25,-971.5,-16.75,0.25,-1.75,-0.010878877714276314,0.014731597853824496,0.05452759377658367,-0.018083540722727776,-0.0007704356539761648,-0.0020291540131438524,AUTO
08:20:56,200.0,-35.3632612,149.16524,23125.0,-1.5,0.5,14.0,0.0,-2.5,-943.5,131.0,-3.0,0.0,-0.036144355311989784,0.022836774587631226,0.05135016143321991,0.1306816404685378,-0.003907587379217148,0.0001849752152338624,AUTO
