time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT
00:53:19,-35.3632621,149.1652374,37.0,-1.0,0.0,-2.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE,-0.0005418284563347697,0.0009392261854372919,0.02636129781603813,0.0002983227022923529,0.00011315324809402227,0.0020486079156398773,199479.0
00:53:21,-35.3632621,149.1652374,51.0,-1.0,1.0,-1.0,0.0,1.0,-1000.0,0.0,0.5,0.0,STABILIZE,-0.00040873380203265697,0.0009040189615916461,0.02561443392187357,0.00024103670148178935,0.00019615868222899735,0.001963140326552093,199479.0
00:53:29,-35.3632622,149.1652375,27.5,-1.0,1.0,1.0,0.0,1.5,-1000.0,0.5,0.5,0.5,STABILIZE,-0.0009950025123544037,0.0009676962799858302,0.022963794879615307,0.00029524980345740914,0.00016366428462788463,0.0016041785129345953,199479.0
00:53:33,-35.3632622,149.1652375,3.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.5,1.0,0.5,AUTO,-0.0008398550853598863,0.0009743841656018049,0.022147861309349537,0.0002544930612202734,0.0002522679860703647,0.0014991467469371855,127582.5
00:53:35,-35.3632621,149.1652375,0.0,0.0,0.0,0.0,0.0,1.5,-1000.0,0.5,0.0,0.5,AUTO,-0.0005012500187149271,0.0013663166901096702,0.021728097461163998,0.0002898923703469336,0.00028474361170083284,0.001460324798244983,55686.0
00:53:36,-35.3632621,149.1652375,0.0,0.0,0.0,0.0,0.0,1.5,-1000.0,0.75,0.5,0.75,AUTO,-0.00030903585502528585,0.0015802640409674495,0.021541945170611143,0.00033509072090964764,0.00023509531456511468,0.001405116665409878,68284.0
00:53:37,-35.3632621,149.1652375,367.5,0.0,0.0,-97.0,0.0,0.0,-1117.0,0.0,3.5,2.0,AUTO,0.0022544541861861944,0.0008291628764709458,0.02142955455929041,-0.0008417534845648333,0.0037178380880504847,0.002363583887927234,68284.0
00:53:39,-35.363261449999996,149.16524070000003,3241.5,9.0,50.0,-145.0,1.5,-9.5,-991.0,-107.5,66.0,-81.5,AUTO,0.046028826385736465,0.005761520704254508,-0.024925919715315104,-0.10844956152141094,0.06580157019197941,-0.08156614005565643,171325.5
00:53:41,-35.3632612,149.16524225,6291.0,-8.0,-53.0,-148.0,-5.0,10.5,-1001.0,63.5,6.0,-8.0,AUTO,-0.040887391194701195,0.0016735798271838576,-0.10277290642261505,0.06347512640058994,0.005835781688801944,-0.008034231374040246,274367.0
00:53:42,-35.36326205,149.165237375,7447.25,-15.5,-55.0,-150.25,-4.25,12.25,-1003.25,68.75,8.5,0.5,AUTO,0.008964195898442995,0.007994339684955776,-0.10463265888392925,0.06849089078605175,0.008201082819141448,0.0008314269143738784,34504.0
00:53:43,-35.3632643,149.16523285,9401.0,-16.5,6.5,-150.0,3.0,2.0,-998.0,-23.5,-96.5,94.0,AUTO,0.06075207144021988,-0.02028276352211833,-0.07327203638851643,-0.02431372832506895,-0.09790902957320213,0.09505248442292213,34504.0
00:53:45,-35.3632609,149.1652358,12475.5,23.0,-6.0,-151.5,-5.5,-2.5,-1002.5,30.0,20.5,-55.5,AUTO,-0.018845119047909975,0.019124374724924564,-0.1351918801665306,0.02961233351379633,0.020310459658503532,-0.05554998852312565,23281.0
00:53:47,-35.36326045,149.1652344,15599.0,-13.5,6.5,-151.0,1.5,0.0,-999.0,-9.0,-13.5,1.5,AUTO,0.013275136705487967,0.010332349687814713,-0.16039058566093445,-0.010044256690889597,-0.014333498198539019,0.0017706547369016334,12058.0
00:53:48,-35.363261275,149.165234975,16764.25,-12.25,10.75,-151.0,3.25,0.0,-1000.0,-8.0,-7.0,-10.5,AUTO,0.0051337561453692615,0.0019746429461520165,-0.1631586104631424,-0.009086317382752895,-0.008142891339957714,-0.010545262368395925,168093.0
00:53:49,-35.36326205,149.16523595,18717.5,-4.5,6.0,-152.0,0.5,0.0,-1000.0,2.0,2.5,-26.5,AUTO,-0.0009753506747074425,-0.0023002461530268192,-0.18698669970035553,0.0019740101415663958,0.0023239684524014592,-0.027105958200991154,168093.0
00:53:51,-35.3632622,149.1652362,21838.5,0.0,2.5,-152.0,0.0,0.0,-1000.0,2.5,2.5,-22.5,AUTO,0.004541555652394891,0.0035965153947472572,-0.23975065350532532,0.0022676156368106604,0.0022332584485411644,-0.022791128605604172,212917.0
00:53:53,-35.3632621,149.1652367,25104.5,-1.0,3.5,-151.5,0.0,0.0,-996.0,-32.0,9.5,0.0,AUTO,-0.001950662350282073,0.004151469096541405,-0.27933675050735474,-0.03297475283034146,0.009199917665682733,4.6759843826293945e-05,257741.0
00:53:54,-35.363262175,149.1652367,26266.0,-4.5,0.5,-151.75,0.0,0.25,-1002.0,20.5,-3.0,28.75,AUTO,0.0008904153946787119,0.005637540249153972,-0.26257529854774475,0.0200344230979681,-0.004012543970020488,0.029578950721770525,148336.0
00:53:55,-35.3632624,149.16523684999999,28210.0,-2.5,6.5,-152.0,0.5,0.0,-999.5,-4.5,0.5,23.5,AUTO,0.0077439965680241585,0.0011470210738480091,-0.2276041954755783,-0.0057119703851640224,4.234889638610184e-05,0.024076540023088455,148336.0
