time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,MODE
02:12:57,-0.00045355450129136443,0.0011998466216027737,0.026623046025633812,0.00021720858057960868,0.00022464760695584118,0.0021229805424809456,-35.3632622,149.1652375,0.0,-1.0,2.0,0.0,0.0,1.0,-1000.0,0.0,0.0,1.0,1500.0,STABILIZE
02:13:13,-0.0007171585748437792,0.001009634928777814,0.021744294092059135,0.00024303342797793448,0.0002595189434941858,0.0015226859832182527,-35.3632622,149.1652376,0.0,-1.0,4.5,7.0,0.0,1.0,-1000.0,0.0,0.0,1.0,17314.5,AUTO
02:13:15,-0.0007537755591329187,0.0014054272905923426,0.02135659009218216,0.0002794777392409742,0.00023362392676062882,0.0014190950896590948,-35.3632621,149.1652374,0.0,0.0,-2.0,3.0,0.0,1.0,-1000.0,1.0,0.0,1.0,33129.0,AUTO
02:13:16,-0.0006144690123619512,0.001628713303944096,0.021186308935284615,0.00026662321761250496,0.00030042935395613313,0.0013791104138363153,-35.3632621,149.1652374,0.0,0.0,-1.75,1.75,0.0,1.75,-1000.0,0.25,0.75,0.25,27096.0,AUTO
02:13:17,0.002535480889491737,0.0010697733086999506,0.021076097153127193,-0.005454619589727372,0.004198251059278846,0.0006510360690299422,-35.3632621,149.1652374,379.5,0.0,0.0,-101.0,0.0,0.0,-1109.5,-4.5,4.5,0.0,27096.0,AUTO
02:13:19,0.046138497069478035,-0.004099978832527995,-0.013909262605011463,0.04148903302848339,-0.010473648551851511,0.00046505327918566763,-35.36326185,149.16523840000002,3298.0,3.0,21.0,-150.0,0.5,-3.5,-999.5,41.5,-9.0,0.5,96243.0,AUTO
02:13:21,-0.06519288383424282,0.0014738761237822473,-0.09649868682026863,0.03289566840976477,-0.001492859169957228,-0.025627302937209606,-35.3632609,149.16524485,6374.0,-1.0,-18.0,-151.0,-1.0,1.5,-1001.5,33.0,-1.0,-25.5,165390.0,AUTO
02:13:22,-0.02496294368756935,0.0029498096992028877,-0.10639848187565804,0.06066691875457764,0.006003708520438522,-0.007598517811857164,-35.363261025,149.16524195,7537.75,-6.0,-46.0,-152.0,-4.5,8.75,-1001.5,60.75,6.25,-7.5,172505.0,AUTO
02:13:23,0.03598628006875515,-0.005258643359411508,-0.09061483666300774,0.00029088929295539856,-0.03834039904177189,0.04636448808014393,-35.36326215,149.16523595,9491.5,-12.0,-24.0,-154.0,-2.0,8.0,-998.0,1.0,-37.5,45.5,172505.0,AUTO
02:13:25,0.003920768387615681,0.0006520933275169227,-0.10426166281104088,0.0005191910604480654,0.00506362970918417,-0.019859290681779385,-35.36326235,149.16523445,12603.5,4.0,1.0,-153.5,-1.0,0.0,-1000.5,0.5,5.5,-20.0,99787.0,AUTO
02:13:27,0.00689706951379776,0.006855450803413987,-0.14788832515478134,0.00034560353378765285,6.625748937949538e-05,-0.01703976932913065,-35.3632617,149.16523445,15720.5,0.0,4.5,-154.0,0.0,-0.5,-999.5,1.0,1.0,-16.5,27069.0,AUTO
02:13:28,0.0056204404681921005,0.005689745768904686,-0.16098099574446678,-0.0020107558520976454,-0.0006412906805053353,-0.017404399812221527,-35.3632616,149.16523475,16891.0,-1.5,6.25,-154.0,0.0,-0.5,-999.75,-1.25,0.0,-17.0,105619.0,AUTO
02:13:29,0.00237960705999285,0.00433681788854301,-0.18481124192476273,-0.0005414798215497285,0.00031805000617168844,-0.021100330166518688,-35.36326165,149.16523545,18841.0,-3.0,6.5,-154.0,0.0,0.0,-1000.0,0.0,0.5,-20.5,105619.0,AUTO
02:13:31,0.0019220848917029798,0.0034347563050687313,-0.22535589337348938,0.0006541364709846675,0.0010393508418928832,-0.02189137414097786,-35.3632618,149.16523625000002,21958.5,-3.0,3.5,-154.5,0.0,0.0,-999.5,1.5,1.0,-21.5,87560.5,AUTO
02:13:33,-0.0003500882303342223,0.0024334186455234885,-0.26298466324806213,-0.04239903826965019,0.00960367199149914,-0.008289088727906346,-35.363262,149.1652366,25076.0,-2.0,2.5,-153.5,0.0,0.0,-992.0,-41.5,10.0,-8.5,69502.0,AUTO
02:13:34,0.00028983462834730744,0.00494988274294883,-0.25079766660928726,0.02104833466000855,-0.0016680090338923037,0.026501096785068512,-35.363262125000006,149.165236575,26237.0,-4.25,-0.5,-153.75,0.0,0.5,-1002.0,21.5,-0.25,26.0,135152.0,AUTO
02:13:35,0.008554270723834634,0.0012303717085160315,-0.21696490049362183,-0.0051262229681015015,0.0011650907981675118,0.023544414900243282,-35.3632624,149.16523660000001,28179.0,-2.0,6.0,-154.0,0.0,0.0,-999.5,-3.5,1.5,23.0,135152.0,AUTO
02:13:37,-0.000594850309425965,0.0017043674597516656,-0.1783044934272766,0.0007623044075444341,0.000538213993422687,0.01898295059800148,-35.3632624,149.1652377,31287.5,0.0,4.5,-154.0,0.0,-0.5,-1000.0,1.5,1.0,18.5,156754.0,AUTO
02:13:39,0.0012307005818001926,0.001345971249975264,-0.14875593036413193,0.0015262813540175557,0.0010417156154289842,0.013968707527965307,-35.3632623,149.1652378,34391.0,0.0,0.0,-154.0,0.0,0.0,-999.5,2.0,1.5,13.5,178356.0,AUTO
02:13:40,0.0017994401860050857,0.0013914104201830924,-0.14011231437325478,0.0008026039431570098,0.0001686730538494885,0.011244137305766344,-35.3632622,149.16523775000002,35555.25,0.0,0.0,-154.0,0.0,0.0,-999.75,1.25,1.25,10.75,206509.0,AUTO
02:13:41,-0.011556811165064573,0.015984537254553288,-0.09622691199183464,-0.09485241351649165,0.0879418239928782,0.23334642127156258,-35.3632622,149.1652375,37488.5,-1.5,-1.0,-148.0,-0.5,0.0,-972.5,-93.5,88.5,233.0,206509.0,AUTO
02:13:43,0.04182370752096176,-0.044206567108631134,0.22221381217241287,0.014253169298171997,0.03255490306764841,-0.03471672907471657,-35.36326485,149.1652325,39321.0,4.5,0.5,-55.0,-0.5,-1.0,-998.0,15.5,33.5,-34.0,117571.5,AUTO
