time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz
07:02:08,1500.0,AUTO,-0.0006714048213325441,0.0009836081881076097,0.020330194383859634,0.00031195429619401693,0.00035445624962449074,0.0013674283400177956,0.0,1.0,-1000.0,0.0,1.0,0.0,-35.3632622,149.1652375,0.0,-1.0,2.0,2.0
07:02:10,1500.0,AUTO,-0.0005821825907332823,0.0011143203591927886,0.020024264231324196,0.00020672372193075716,0.0002849931479431689,0.0012896544649265707,0.0,1.0,-1000.0,0.5,1.0,0.0,-35.3632621,149.1652375,0.0,0.0,0.5,2.5
07:02:11,96495.0,AUTO,-0.00017461997595091816,0.0014604409225285053,0.019794368650764227,0.00029111279582139105,0.0003199972852598876,0.0013367619249038398,0.0,1.25,-1000.0,1.0,0.5,0.75,-35.3632621,149.1652375,0.0,0.0,0.0,3.5
07:02:12,96495.0,AUTO,2.1810997623106232e-05,0.001681906171143055,0.01962754689157009,0.0003155323793180287,0.00032013317104429007,0.0012825446901842952,0.0,1.5,-1000.0,1.0,1.0,0.5,-35.3632621,149.1652374,0.0,0.0,0.0,3.0
07:02:14,96495.0,AUTO,0.02529772836714983,-0.0011512025375850499,0.01887754164636135,0.04577409476041794,-0.007559177232906222,0.00209583539981395,0.0,-0.5,-1015.0,46.0,-6.5,1.5,-35.363262,149.16523765,1516.0,0.5,6.5,-143.5
07:02:16,96495.0,AUTO,-0.04154151864349842,0.030069300904870033,-0.10063416138291359,-0.0175592633895576,-0.005486075766384602,-0.06877649575471878,4.5,-7.5,-1005.5,-16.5,-4.5,-68.5,-35.363261,149.16524525,4568.0,-5.5,30.0,-147.5
07:02:17,50986.0,AUTO,-0.043301879428327084,-0.021814622916281223,-0.07609541341662407,0.050752400420606136,0.011071732034906745,0.006830027676187456,-4.25,6.5,-1001.25,51.0,11.25,6.25,-35.363261775,149.16524420000002,6648.25,1.25,-42.25,-148.25
07:02:18,50986.0,AUTO,0.000994509318843484,-0.01111055864021182,-0.07472822070121765,0.06189143471419811,0.01981882005929947,0.003435804508626461,-9.0,9.5,-1003.0,62.5,20.5,2.5,-35.3632615,149.16523990000002,7807.0,8.5,-56.5,-149.5
07:02:20,50986.0,AUTO,0.025498543865978718,0.01386328972876072,-0.10478384420275688,-0.07231209054589272,-0.05212449096143246,0.025180931203067303,4.5,-1.0,-998.0,-71.0,-51.0,24.5,-35.363261550000004,149.16523439999997,10921.0,-17.5,20.5,-148.5
07:02:22,50986.0,AUTO,-0.007122815819457173,-0.007494570221751928,-0.12319314479827881,0.01418398879468441,0.01100097643211484,-0.028985259123146534,-0.5,0.0,-1000.0,14.5,11.0,-29.0,-35.3632628,149.16523695,14034.0,4.0,-2.5,-152.0
07:02:23,68354.0,AUTO,0.006093249539844692,0.004706720472313464,-0.15604648366570473,-0.00796306284610182,0.0074999857461079955,-0.020109320990741253,-2.25,0.0,-998.5,-7.5,7.75,-20.0,-35.36326205,149.165236,15978.0,5.0,-4.5,-151.75
07:02:24,68354.0,AUTO,-0.02574696484953165,0.00822649709880352,-0.17029855400323868,-0.07848973199725151,0.0023712374386377633,-0.01298449793830514,-2.0,0.0,-997.0,-77.0,2.5,-13.0,-35.3632617,149.16523535,17142.5,0.0,-9.0,-150.5
07:02:26,68354.0,AUTO,0.0641164481639862,-0.03233186528086662,0.04256257228553295,-0.01685816200915724,0.015270550269633532,-0.02749811951071024,1.0,0.0,-967.0,-15.5,15.5,-27.0,-35.363264150000006,149.1652302,19670.5,-5.0,12.0,-85.5
07:02:28,68354.0,AUTO,-0.008988001616671681,0.013104619458317757,0.033262308686971664,-0.01386658102273941,0.0064697494963184,-0.001768002868629992,0.0,-8.5,-976.5,-12.5,7.0,-1.5,-35.36326205,149.1652376,20867.5,11.5,32.5,-35.0
07:02:29,25171.0,AUTO,-0.030069554690271616,0.017584697110578418,0.030066844075918198,-0.1760294446721673,0.004530079546384513,-0.0038725666818208992,0.0,-6.5,-961.5,-174.75,5.75,-3.25,-35.3632613,149.16524,21071.75,-0.75,4.75,3.75
07:02:30,25171.0,AUTO,-0.02360925916582346,0.02948350179940462,0.02856092993170023,0.5609534978866577,0.017422220204025507,-0.0016530955908820033,0.0,43.0,-1027.0,562.0,17.5,-1.5,-35.363261449999996,149.16523955,20954.5,-14.5,-17.0,17.0
07:02:32,25171.0,AUTO,-0.06880293786525726,0.057719938457012177,-0.29296642541885376,-0.3114068442955613,0.023745140992105007,-0.4324965178966522,2.5,18.0,-1003.5,-309.5,24.0,-432.0,-35.363270400000005,149.1652322,20830.5,-97.5,-48.5,-3.0
07:02:34,25171.0,AUTO,-0.09673445671796799,-0.026535258628427982,-1.0455633699893951,0.0544278621673584,-0.011956385802477598,-0.3840384781360626,-32.5,60.0,-1003.5,56.0,-10.5,-384.0,-35.3633011,149.16521315,20868.0,-237.0,-113.0,-7.0
07:02:35,201075.0,AUTO,-0.052744438871741295,-0.06501457467675209,-1.5222493708133698,0.05201137438416481,0.0044302367605268955,-0.4103355184197426,-65.0,42.5,-992.25,53.5,5.25,-410.0,-35.36333007499999,149.165195,20938.0,-267.5,-132.5,-5.5
07:02:36,201075.0,AUTO,-0.014922630973160267,-0.07025926560163498,-1.846620798110962,0.23512499360367656,0.018087035976350307,-0.4318512827157974,-75.0,21.5,-996.5,236.0,18.5,-431.5,-35.363348599999995,149.16518315000002,20970.5,-277.0,-140.0,-5.0
07:02:38,201075.0,AUTO,0.04779127240180969,-0.015261226333677769,-2.668104648590088,0.330420907586813,0.055319130420684814,-0.1877553705126047,-57.5,-35.5,-997.5,331.0,55.5,-187.5,-35.3633985,149.1651512,21053.5,-261.5,-136.0,-3.5
07:02:40,201075.0,AUTO,0.026764710433781147,0.08382652699947357,-2.6504732370376587,0.28672806173563004,0.040152973495423794,-0.013418647460639477,-29.5,3.0,-1003.5,288.5,40.5,-13.0,-35.36343625,149.16512645,21123.5,-129.5,-76.0,0.0
07:02:41,81740.0,AUTO,0.016694393241778016,0.05262348707765341,-2.6505070328712463,0.10554197058081627,-0.04432001709938049,-0.007403240946587175,-11.0,2.5,-998.75,107.0,-43.0,-7.0,-35.363445675,149.165120325,21109.0,-35.25,-28.5,2.5
07:02:42,81740.0,AUTO,0.007534459582529962,0.032235085032880306,-2.651934027671814,-0.4639653265476227,-0.009647796861827374,-0.0028041957411915064,-3.0,-27.5,-1005.5,-462.5,-8.0,-2.5,-35.36344785,149.1651191,21100.0,-9.5,-15.5,0.5
07:02:44,81740.0,RTL,0.009094684734009206,0.0026082592085003853,-2.654936194419861,-0.09204478561878204,0.0037658519577234983,0.0006314336787909269,-1.5,-20.0,-994.5,-91.5,5.0,0.5,-35.3634491,149.16511835,21106.5,2.5,-5.0,0.5
07:02:46,81740.0,RTL,0.010573053732514381,0.016816905699670315,-2.65537428855896,0.12726664543151855,0.0021075839758850634,0.0028035182040184736,-0.5,-4.0,-1046.0,128.5,3.0,2.5,-35.3634503,149.16511765,21289.0,8.5,-4.5,-35.0
07:02:47,60643.0,RTL,0.005071030231192708,0.012954844394698739,-2.6551313400268555,0.016023727657739073,-0.0005839856748934835,0.002852653677109629,0.0,-0.25,-1046.5,17.5,0.75,2.25,-35.363450425,149.1651175,22154.25,11.0,-2.0,-95.75
07:02:48,60643.0,RTL,0.004759938456118107,0.011294526513665915,-2.6551281213760376,0.00043108651880174875,-0.0012951112585142255,0.00119961571181193,0.0,0.0,-1044.5,1.5,0.0,0.5,-35.3634503,149.1651175,23011.0,11.0,-1.0,-129.5
07:02:50,60643.0,RTL,0.022081296250689775,0.024042380042374134,-2.6941486597061157,-0.14734453335404396,0.06265429663471878,-0.09687141329050064,3.5,-11.0,-996.0,-144.5,63.5,-96.5,-35.363449,149.16511359999998,26006.5,22.0,-51.0,-145.5
07:02:52,60643.0,RTL,-0.02605439629405737,0.0052259829826653,-2.760592222213745,0.05839201994240284,0.0020865178084932268,-0.01038982393220067,-4.0,7.5,-1001.5,60.0,3.5,-10.0,-35.3634483,149.16511244999998,29087.5,-12.5,39.5,-150.0
07:02:53,85844.0,RTL,0.02054293779656291,-0.0036861994594801217,-2.7496668696403503,0.003268625063356012,-0.005753536242991686,0.015863296954194084,-2.25,6.5,-999.0,5.25,-4.25,15.75,-35.3634493,149.1651177,31028.75,-6.0,26.75,-151.25
07:02:54,85844.0,RTL,0.015118476003408432,-2.6921334210783243e-05,-2.748867392539978,-0.012387332040816545,0.007249949732795358,-0.00891147879883647,-1.0,2.0,-1000.0,-10.0,8.5,-8.0,-35.36344965,149.16511925,32197.0,-4.5,10.0,-151.0
07:02:56,85844.0,RTL,0.0038314269622787833,0.0072660380974411964,-2.783637285232544,-0.00129271560581401,0.002390227047726512,-0.01893843151628971,0.0,0.0,-1000.0,0.5,3.5,-18.0,-35.3634502,149.16511965,35312.0,-1.0,-1.0,-152.0
07:02:58,146275.5,RTL,0.0012240603100508451,0.007710042642429471,-2.82388436794281,-0.00043081509647890925,0.00010263395961374044,-0.020147426053881645,0.0,-1.0,-1000.0,1.5,1.0,-19.5,-35.363450150000006,149.16511885,38439.0,1.0,-1.0,-152.0
07:03:00,206707.0,RTL,0.000850817101309076,0.006212407490238547,-2.8668808937072754,7.070275023579597e-05,-0.0009810321498662233,-0.01979882176965475,0.0,0.0,-1000.0,2.0,0.5,-19.0,-35.36344975,149.16511824999998,41560.0,2.0,0.0,-153.0
