time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,VFR_HUD_alt,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,EK2_ALT_SOURCE
13:15:27,1500.0,0.001652599312365055,0.0010599168832413851,0.025112324953079225,0.0026084048906341193,-0.0012563211377710104,0.001970682106912136,584.2559692382813,584256.0,-35.3632621,149.1652374,291.6,0.0,0.0,-72.6,0.0,0.0,-1105.6,2.4,-1.0,0.6,AUTO,0.0
13:15:53,1500.0,0.002460558316670358,0.0030024778679944575,-0.0059746375773102045,-0.028619525022804737,-2.7365778805688024e-05,0.0010227613893221132,613.6900024414062,613690.0,-35.3632619,149.1652372,29725.0,-1.25,1.25,-98.0,0.0,-2.5,-1009.25,-28.0,0.75,0.75,AUTO,0.0
13:17:08,1500.0,0.007857487304136157,-0.05839304924011231,1.0766013860702515,0.0965365707874298,-0.037841724790632726,-0.003386249463073909,617.1919921875,617192.0,-35.3629365,149.16568156,33225.8,75.4,124.2,-18.2,-26.4,-16.8,-998.8,100.6,-35.2,-1.6,AUTO,0.0
13:17:10,1500.0,0.0414648832132419,-0.14299160987138748,1.0722825129826863,0.11628678441047668,-0.03894494598110517,-0.0034479286211232343,617.6066589355469,617606.6666666666,-35.362918816666664,149.16571916666666,33642.833333333336,135.66666666666666,215.16666666666666,-27.0,-50.0,-22.833333333333332,-1013.5,119.83333333333333,-36.166666666666664,-1.5,AUTO,0.0
13:18:41,1500.0,0.006371195428073406,-0.018081154053409893,-2.5569613774617515,-0.011720405891537666,0.004094295824567477,-0.778829296429952,630.9133097330729,630913.3333333334,-35.36311163333333,149.16555703333333,46948.333333333336,-11.666666666666666,7.333333333333333,-102.33333333333333,0.0,1.3333333333333333,-1006.0,-5.0,6.666666666666667,-774.6666666666666,AUTO,0.0
13:18:44,1500.0,2.171985397581011e-05,-0.0005212685937294737,2.7520281076431274,-0.02216157130897045,0.002120773831848055,-0.010847203200682998,633.989990234375,633990.0,-35.363113525,149.16555649999998,50023.5,-4.25,-3.75,-44.5,0.0,-3.75,-948.5,-16.0,4.25,-7.0,AUTO,0.0
