time_stamp,MODE_AUTO,MODE_RTL,MODE_STABILIZE,relative_alt,RTL_ALT,vx,vy,vz
13:15:21.044,0,0,1,0,1500.0,-3,2,0
13:15:21.245,0,0,1,0,1500.0,-3,2,0
13:15:21.448,0,0,1,0,1500.0,-3,2,0
13:15:21.651,0,0,1,0,1500.0,-3,2,0
13:15:21.853,0,0,1,0,1500.0,0,0,0
13:15:22.056,0,0,1,0,1500.0,0,0,0
13:15:22.259,0,0,1,0,1500.0,0,0,0
13:15:22.461,0,0,1,0,1500.0,0,0,0
13:15:22.665,0,0,1,0,1500.0,0,0,0
13:15:22.867,0,0,1,0,1500.0,0,0,0
13:15:23.070,0,0,1,0,1500.0,0,0,0
13:15:23.273,0,0,1,0,1500.0,0,0,0
13:15:23.476,0,0,1,0,1500.0,0,0,0
13:15:23.678,0,0,1,0,1500.0,0,0,0
13:15:23.880,0,0,1,0,1500.0,0,0,0
13:15:24.083,0,0,1,0,1500.0,0,0,0
13:15:24.287,0,0,1,0,1500.0,0,0,0
13:15:24.489,0,0,1,0,1500.0,0,0,0
13:15:24.692,0,0,1,0,1500.0,0,0,0
13:15:24.893,0,0,1,0,1500.0,0,0,0
13:15:25.095,0,0,1,0,1500.0,0,0,0
13:15:25.296,0,0,1,0,1500.0,0,0,0
13:15:25.497,0,0,1,0,1500.0,0,0,0
13:15:25.700,0,0,1,0,1500.0,0,0,0
13:15:25.901,0,0,1,0,1500.0,0,0,0
13:15:26.105,0,0,1,0,1500.0,0,0,0
13:15:26.307,0,0,1,0,1500.0,0,0,0
13:15:26.511,0,0,1,0,1500.0,0,0,0
13:15:26.714,0,0,1,0,1500.0,0,0,0
13:15:26.927,0,0,1,0,1500.0,0,0,0
13:15:27.132,1,0,0,0,1500.0,0,0,0
13:15:27.343,1,0,0,0,1500.0,0,0,0
13:15:27.546,1,0,0,0,1500.0,0,0,0
13:15:27.748,1,0,0,742,1500.0,0,0,-130
13:15:27.950,1,0,0,742,1500.0,0,0,-130
13:15:28.154,1,0,0,742,1500.0,0,0,-130
13:15:28.355,1,0,0,742,1500.0,0,0,-130
13:15:28.561,1,0,0,742,1500.0,0,0,-130
13:15:28.765,1,0,0,742,1500.0,0,0,-130
13:15:28.967,1,0,0,742,1500.0,0,0,-130
13:15:29.173,1,0,0,3028,1500.0,-1,0,-103
13:15:29.384,1,0,0,3563,1500.0,-1,0,-102
13:15:29.586,1,0,0,3563,1500.0,-1,0,-102
13:15:29.790,1,0,0,3563,1500.0,-1,0,-102
13:15:29.996,1,0,0,3563,1500.0,-1,0,-102
13:15:30.198,1,0,0,3563,1500.0,-1,0,-102
13:15:30.402,1,0,0,3563,1500.0,-1,0,-102
13:15:30.604,1,0,0,3563,1500.0,-1,0,-102
13:15:30.810,1,0,0,3563,1500.0,-1,0,-102
13:15:31.015,1,0,0,3563,1500.0,-1,0,-102
13:15:31.221,1,0,0,3563,1500.0,-1,0,-102
13:15:31.423,1,0,0,3563,1500.0,-1,0,-102
13:15:31.628,1,0,0,3563,1500.0,-1,0,-102
13:15:31.830,1,0,0,3563,1500.0,-1,0,-102
13:15:32.033,1,0,0,4313,1500.0,-1,1,-104
13:15:32.236,1,0,0,5397,1500.0,-1,2,-105
13:15:32.439,1,0,0,5943,1500.0,-1,2,-105
13:15:32.641,1,0,0,5943,1500.0,-1,2,-105
13:15:32.845,1,0,0,5943,1500.0,-1,2,-105
13:15:33.050,1,0,0,5943,1500.0,-1,2,-105
13:15:33.252,1,0,0,5943,1500.0,-1,2,-105
13:15:33.454,1,0,0,5943,1500.0,-1,2,-105
13:15:33.659,1,0,0,5943,1500.0,-1,2,-105
13:15:33.861,1,0,0,5943,1500.0,-1,2,-105
13:15:34.065,1,0,0,5943,1500.0,-1,2,-105
13:15:34.281,1,0,0,5943,1500.0,-1,2,-105
13:15:34.493,1,0,0,5943,1500.0,-1,2,-105
13:15:34.697,1,0,0,5943,1500.0,-1,2,-105
13:15:34.902,1,0,0,5943,1500.0,-1,2,-105
13:15:35.104,1,0,0,7744,1500.0,-1,1,-105
13:15:35.307,1,0,0,7744,1500.0,-1,1,-105
13:15:35.510,1,0,0,7744,1500.0,-1,1,-105
13:15:35.712,1,0,0,7744,1500.0,-1,1,-105
13:15:35.915,1,0,0,7744,1500.0,-1,1,-105
13:15:36.117,1,0,0,7744,1500.0,-1,1,-105
13:15:36.321,1,0,0,7744,1500.0,-1,1,-105
13:15:36.532,1,0,0,7744,1500.0,-1,1,-105
13:15:36.735,1,0,0,7744,1500.0,-1,1,-105
13:15:36.940,1,0,0,7744,1500.0,-1,1,-105
13:15:37.142,1,0,0,7744,1500.0,-1,1,-105
13:15:37.345,1,0,0,7744,1500.0,-1,1,-105
13:15:37.555,1,0,0,7744,1500.0,-1,1,-105
13:15:37.762,1,0,0,7744,1500.0,-1,1,-105
13:15:37.967,1,0,0,7744,1500.0,-1,1,-105
13:15:38.169,1,0,0,7744,1500.0,-1,1,-105
13:15:38.371,1,0,0,7744,1500.0,-1,1,-105
13:15:38.575,1,0,0,9645,1500.0,-1,1,-105
13:15:38.778,1,0,0,10462,1500.0,-1,1,-105
13:15:38.980,1,0,0,10462,1500.0,-1,1,-105
13:15:39.184,1,0,0,10462,1500.0,-1,1,-105
13:15:39.387,1,0,0,10462,1500.0,-1,1,-105
13:15:39.590,1,0,0,10462,1500.0,-1,1,-105
13:15:39.792,1,0,0,10462,1500.0,-1,1,-105
13:15:39.995,1,0,0,10462,1500.0,-1,1,-105
13:15:40.200,1,0,0,10462,1500.0,-1,1,-105
13:15:40.402,1,0,0,10462,1500.0,-1,1,-105
13:15:40.608,1,0,0,10462,1500.0,-1,1,-105
13:15:40.811,1,0,0,10462,1500.0,-1,1,-105
13:15:41.013,1,0,0,11981,1500.0,-1,1,-105
13:15:41.221,1,0,0,12798,1500.0,-1,1,-105
13:15:41.424,1,0,0,12798,1500.0,-1,1,-105
13:15:41.626,1,0,0,12798,1500.0,-1,1,-105
13:15:41.832,1,0,0,12798,1500.0,-1,1,-105
13:15:42.034,1,0,0,12798,1500.0,-1,1,-105
13:15:42.236,1,0,0,12798,1500.0,-1,1,-105
13:15:42.445,1,0,0,12798,1500.0,-1,1,-105
13:15:42.646,1,0,0,12798,1500.0,-1,1,-105
13:15:42.853,1,0,0,12798,1500.0,-1,1,-105
13:15:43.056,1,0,0,14323,1500.0,-2,2,-105
13:15:43.263,1,0,0,14594,1500.0,-2,2,-105
13:15:43.465,1,0,0,14594,1500.0,-2,2,-105
13:15:43.667,1,0,0,14594,1500.0,-2,2,-105
13:15:43.877,1,0,0,14594,1500.0,-2,2,-105
13:15:44.079,1,0,0,14594,1500.0,-2,2,-105
13:15:44.282,1,0,0,14594,1500.0,-2,2,-105
13:15:44.484,1,0,0,14594,1500.0,-2,2,-105
13:15:44.686,1,0,0,14594,1500.0,-2,2,-105
13:15:44.888,1,0,0,15303,1500.0,-2,2,-105
13:15:45.092,1,0,0,16120,1500.0,-2,2,-105
13:15:45.300,1,0,0,16939,1500.0,-2,2,-105
13:15:45.503,1,0,0,16939,1500.0,-2,2,-105
13:15:45.708,1,0,0,16939,1500.0,-2,2,-105
13:15:45.911,1,0,0,16939,1500.0,-2,2,-105
13:15:46.112,1,0,0,16939,1500.0,-2,2,-105
13:15:46.316,1,0,0,16939,1500.0,-2,2,-105
13:15:46.520,1,0,0,16939,1500.0,-2,2,-105
13:15:46.724,1,0,0,16939,1500.0,-2,2,-105
13:15:46.927,1,0,0,16939,1500.0,-2,2,-105
13:15:47.131,1,0,0,16939,1500.0,-2,2,-105
13:15:47.335,1,0,0,16939,1500.0,-2,2,-105
13:15:47.537,1,0,0,18516,1500.0,-2,2,-105
13:15:47.739,1,0,0,18788,1500.0,-2,2,-105
13:15:47.940,1,0,0,18788,1500.0,-2,2,-105
13:15:48.145,1,0,0,18788,1500.0,-2,2,-105
13:15:48.348,1,0,0,18788,1500.0,-2,2,-105
13:15:48.551,1,0,0,18788,1500.0,-2,2,-105
13:15:48.756,1,0,0,18788,1500.0,-2,2,-105
13:15:48.958,1,0,0,18788,1500.0,-2,2,-105
13:15:49.161,1,0,0,18788,1500.0,-2,2,-105
13:15:49.362,1,0,0,20089,1500.0,-1,2,-105
13:15:49.565,1,0,0,21177,1500.0,-1,1,-106
13:15:49.767,1,0,0,22811,1500.0,-1,1,-106
13:15:49.974,1,0,0,24171,1500.0,-1,1,-106
13:15:50.177,1,0,0,25561,1500.0,-1,0,-113
13:15:50.382,1,0,0,26395,1500.0,-1,0,-104
13:15:50.586,1,0,0,26395,1500.0,-1,0,-104
13:15:50.795,1,0,0,26395,1500.0,-1,0,-104
13:15:50.997,1,0,0,26395,1500.0,-1,0,-104
13:15:51.200,1,0,0,26395,1500.0,-1,0,-104
