time_stamp,MODE_AUTO,MODE_RTL,MODE_STABILIZE,relative_alt,RTL_ALT,vx,vy,vz
14:56:45.171,0,0,1,0,1500.0,-2,2,0
14:56:45.373,0,0,1,0,1500.0,-2,2,0
14:56:45.574,0,0,1,0,1500.0,-2,2,0
14:56:45.775,0,0,1,0,1500.0,-2,2,0
14:56:45.975,0,0,1,0,1500.0,-1,2,0
14:56:46.176,0,0,1,0,1500.0,-1,2,0
14:56:46.377,0,0,1,0,1500.0,-1,2,0
14:56:46.578,0,0,1,0,1500.0,-1,2,0
14:56:46.779,0,0,1,0,1500.0,-1,2,0
14:56:46.980,0,0,1,0,1500.0,-1,2,0
14:56:47.181,0,0,1,0,1500.0,-1,2,0
14:56:47.382,0,0,1,0,1500.0,-1,2,0
14:56:47.585,0,0,1,0,1500.0,-1,2,0
14:56:47.786,0,0,1,0,1500.0,-1,2,0
14:56:47.987,0,0,1,0,1500.0,-1,2,0
14:56:48.188,0,0,1,0,1500.0,-1,2,0
14:56:48.389,0,0,1,0,1500.0,-1,2,0
14:56:48.589,0,0,1,0,1500.0,-1,2,0
14:56:48.790,0,0,1,0,1500.0,-1,2,0
14:56:48.991,0,0,1,0,1500.0,-1,2,0
14:56:49.192,0,0,1,0,1500.0,-1,2,0
14:56:49.393,0,0,1,0,1500.0,-1,2,0
14:56:49.594,0,0,1,0,1500.0,-1,2,0
14:56:49.795,0,0,1,0,1500.0,-1,2,0
14:56:49.998,0,0,1,0,1500.0,-1,0,-2
14:56:50.199,0,0,1,0,1500.0,-1,0,-2
14:56:50.400,0,0,1,0,1500.0,-1,0,-1
14:56:50.601,0,0,1,0,1500.0,-1,0,-1
14:56:50.802,0,0,1,0,1500.0,-1,0,-1
14:56:51.002,0,0,1,0,1500.0,-1,0,-1
14:56:51.204,0,0,1,0,1500.0,-1,0,-1
14:56:51.407,0,0,1,0,1500.0,-1,0,-1
14:56:51.608,0,0,1,0,1500.0,-1,0,-1
14:56:51.811,0,0,1,0,1500.0,-1,0,-1
14:56:52.012,0,0,1,0,1500.0,-1,1,0
14:56:52.212,0,0,1,0,1500.0,-1,1,0
14:56:52.413,0,0,1,0,1500.0,-1,1,0
14:56:52.614,0,0,1,0,1500.0,-1,1,0
14:56:52.815,0,0,1,0,1500.0,-1,1,0
14:56:53.016,0,0,1,0,1500.0,-1,1,0
14:56:53.217,0,0,1,0,1500.0,-1,1,0
14:56:53.419,0,0,1,0,1500.0,-1,1,0
14:56:53.621,0,0,1,0,1500.0,-1,1,0
14:56:53.823,0,0,1,0,1500.0,-1,2,1
14:56:54.024,0,0,1,0,1500.0,-1,2,1
14:56:54.225,0,0,1,0,1500.0,-1,2,1
14:56:54.427,0,0,1,0,1500.0,-1,2,1
14:56:54.628,0,0,1,0,1500.0,-1,2,1
14:56:54.829,0,0,1,0,1500.0,-1,2,1
14:56:55.030,0,0,1,0,1500.0,-1,2,1
14:56:55.231,0,0,1,0,1500.0,-1,2,1
14:56:55.433,0,0,1,0,1500.0,-1,2,1
14:56:55.637,0,0,1,0,1500.0,-1,2,1
14:56:55.841,0,0,1,0,1500.0,-1,1,1
14:56:56.044,0,0,1,0,1500.0,-1,1,1
14:56:56.245,0,0,1,0,1500.0,-1,1,1
14:56:56.446,0,0,1,0,1500.0,-1,1,1
14:56:56.647,0,0,1,0,1500.0,-1,2,2
14:56:56.848,0,0,1,0,1500.0,-1,2,2
14:56:57.050,0,0,1,0,1500.0,-1,2,2
14:56:57.251,0,0,1,0,1500.0,-1,2,2
14:56:57.452,0,0,1,0,1500.0,-1,2,2
14:56:57.654,0,0,1,0,1500.0,-1,2,2
14:56:57.856,0,0,1,0,1500.0,-1,2,2
14:56:58.057,0,0,1,0,1500.0,-1,2,2
14:56:58.258,0,0,1,0,1500.0,-1,1,2
14:56:58.459,0,0,1,0,1500.0,-1,1,2
14:56:58.660,0,0,1,0,1500.0,-1,1,2
14:56:58.861,0,0,1,0,1500.0,-1,1,2
14:56:59.062,0,0,1,0,1500.0,-1,1,2
14:56:59.263,0,0,1,0,1500.0,-1,1,2
14:56:59.465,0,0,1,0,1500.0,-1,1,2
14:56:59.667,0,0,1,0,1500.0,-1,1,2
14:56:59.868,0,0,1,0,1500.0,-1,1,2
14:57:00.069,0,0,1,0,1500.0,-1,1,2
14:57:00.271,1,0,0,0,1500.0,-1,2,2
14:57:00.472,1,0,0,1,1500.0,-1,1,2
14:57:00.673,1,0,0,0,1500.0,-1,1,2
14:57:00.874,1,0,0,0,1500.0,-1,1,2
14:57:01.075,1,0,0,0,1500.0,-1,1,2
14:57:01.276,1,0,0,0,1500.0,-1,1,2
14:57:01.478,1,0,0,0,1500.0,-1,1,2
14:57:01.679,1,0,0,0,1500.0,-1,1,2
14:57:01.880,1,0,0,0,1500.0,0,0,1
