,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
16:21:53.220,0.0,0.0,1.0,-147.0,-0.5,190.0,-1.0,-0.5,-46.0,42.0,44.0,1900.0,154.0,0.0,19.0,82.0,6.0,0.205,3.0,3.0,0.04,0.0,1.0,-143.0,-68.0
16:21:57.570,0.0,0.0,1.0,45.0,-0.5,450.0,-1.0,-0.5,-158.0,75.0,24.0,200.0,189.0,0.0,11.0,10.0,6.0,0.215,3.0,8.0,0.06,0.0,1.0,-70.0,-31.0
16:22:02.287,0.0,0.0,1.0,-87.0,-0.5,320.0,-1.0,-0.5,30.0,2.0,48.0,2900.0,92.0,0.0,34.0,24.0,6.0,0.365,3.0,5.0,0.13,0.0,1.0,16.0,-30.0
16:22:07.405,0.0,0.0,1.0,13.0,-0.5,160.0,-1.0,-0.5,-21.0,35.0,32.0,1400.0,164.0,0.0,65.0,24.0,6.0,0.205,3.0,3.0,0.07,0.01,1.0,-15.0,-165.0
16:22:12.074,0.0,0.0,1.0,-109.0,-0.5,160.0,-1.0,-0.5,-142.0,4.0,62.0,200.0,63.0,0.0,45.0,29.0,6.0,0.18,3.0,8.0,0.04,0.02,1.0,-148.0,-47.0
16:22:18.082,0.0,0.0,1.0,135.0,-0.5,60.0,-1.0,-0.5,-137.0,2.0,64.0,200.0,112.0,0.0,16.0,87.0,10.0,0.445,3.0,5.0,0.07,0.0,1.0,-168.0,112.0
16:22:23.298,0.0,0.0,1.0,-99.0,-0.5,550.0,-1.0,-0.5,-153.0,24.0,52.0,2400.0,69.0,0.0,92.0,88.0,7.0,0.18,3.0,7.0,0.03,0.0,1.0,-72.0,-83.0
16:22:27.509,0.0,0.0,1.0,-59.0,-0.5,80.0,-1.0,-0.5,-125.0,16.0,68.0,3600.0,72.0,0.0,41.0,26.0,6.0,0.545,3.0,3.0,0.04,0.01,1.0,-125.0,-22.0
16:22:32.487,0.0,0.0,1.0,178.0,-0.5,480.0,-1.0,-0.5,-144.0,78.0,8.0,3800.0,29.0,0.0,55.0,12.0,9.0,0.235,3.0,10.0,0.07,0.0,1.0,-119.0,-143.0
16:22:38.074,0.0,0.0,1.0,-93.0,-0.5,20.0,-1.0,-0.5,-91.0,88.0,4.0,1900.0,102.0,0.0,8.0,39.0,10.0,0.265,3.0,10.0,0.13,0.0,1.0,-18.0,-75.0
