time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,chan4_raw,RTL_ALT
16:03:34.634,STABILIZE,-35.3632622,149.1652375,0,-0.0012502501485869288,0.0010545696131885052,0.02463936246931553,0.00020304496865719557,0.0002348288253415376,0.002010137075558305,0,1,-1000,0,0,0,-1,1,1,1500,1500.0
16:03:34.835,STABILIZE,-35.3632622,149.1652375,0,-0.0012502501485869288,0.0010545696131885052,0.02463936246931553,0.00020304496865719557,0.0002348288253415376,0.002010137075558305,0,1,-1000,0,0,0,-1,1,1,1500,1500.0
16:03:35.036,STABILIZE,-35.3632622,149.1652375,0,-0.0012502501485869288,0.0010545696131885052,0.02463936246931553,0.00020304496865719557,0.0002348288253415376,0.002010137075558305,0,1,-1000,0,0,0,-1,1,1,1500,1500.0
16:03:35.238,STABILIZE,-35.3632622,149.1652375,0,-0.0012502501485869288,0.0010545696131885052,0.02463936246931553,0.00020304496865719557,0.0002348288253415376,0.002010137075558305,0,1,-1000,0,0,0,-1,1,1,1500,1500.0
16:03:35.439,STABILIZE,-35.3632621,149.1652375,0,-0.0012502501485869288,0.0010545696131885052,0.02463936246931553,0.00020304496865719557,0.0002348288253415376,0.002010137075558305,0,1,-1000,0,1,0,-1,0,1,1500,1500.0
16:03:35.639,STABILIZE,-35.3632621,149.1652375,0,-0.0012212099973112345,0.000985462567768991,0.02423572912812233,0.00016046944074332714,0.00033148055081255734,0.0019199545495212078,0,1,-1000,0,1,0,-1,0,1,1500,1500.0
16:03:35.840,STABILIZE,-35.3632621,149.1652375,0,-0.0012212099973112345,0.000985462567768991,0.02423572912812233,0.00016046944074332714,0.00033148055081255734,0.0019199545495212078,0,1,-1000,0,1,0,-1,0,0,1500,1500.0
16:03:36.041,STABILIZE,-35.3632621,149.1652375,0,-0.0012212099973112345,0.000985462567768991,0.02423572912812233,0.00016046944074332714,0.00033148055081255734,0.0019199545495212078,0,1,-1000,0,1,0,-1,0,0,1500,1500.0
16:03:36.242,STABILIZE,-35.3632621,149.1652375,0,-0.001237336895428598,0.0009771083714440465,0.024090351536870003,0.00021158077288419008,0.00028175555053167045,0.001960166497156024,0,1,-1000,0,1,0,-1,0,0,1500,1500.0
16:03:36.443,STABILIZE,-35.3632621,149.1652375,0,-0.001237336895428598,0.0009771083714440465,0.024090351536870003,0.00021158077288419008,0.00028175555053167045,0.001960166497156024,0,1,-1000,0,1,0,-1,0,0,1500,1500.0
