,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
04:47:15.468,119075.0,1.1,0.5,-0.4,0.25
04:47:19.491,200.0,1.1,1.6,9.4,0.25
04:47:23.002,200.0,0.4,0.9,3.2,0.25
04:47:27.021,175302.0,0.4,0.6,1.1,0.25
04:47:31.038,54301.0,0.0,0.7,-10.0,0.25
04:47:35.066,300000.0,0.5,1.6,-4.4,0.25
04:47:39.089,160032.0,0.6,0.0,-1.0,0.25
04:47:43.110,12513.0,0.6,0.1,-2.4,0.25
04:47:47.123,48752.0,0.6,1.5,-10.0,0.25
04:47:51.142,130516.0,0.9,1.5,1.3,0.25
04:47:55.193,286482.0,0.8,2.0,4.9,0.25
04:47:59.231,300000.0,0.4,0.1,9.5,0.25
04:48:03.251,17010.0,0.7,0.3,0.6,0.25
04:48:07.288,109966.0,0.4,1.0,5.2,0.25
04:48:11.331,187877.0,0.5,1.7,10.1,0.25
04:48:19.367,300000.0,0.2,1.4,1.1,0.25
04:48:23.393,161541.0,0.6,2.0,-10.0,0.25
04:48:27.436,300000.0,0.6,0.8,6.8,0.25
04:48:31.459,91021.0,0.5,2.0,-10.0,0.25
04:48:35.484,185610.0,1.1,0.8,-10.0,0.25
04:48:39.506,155318.0,0.7,2.0,-0.3,0.25
04:48:43.032,200.0,0.9,0.0,-10.0,0.25
04:48:47.067,273777.0,0.4,0.0,10.1,0.25
04:48:51.101,177056.0,0.0,2.0,10.1,0.25
04:48:56.125,127366.0,0.4,1.5,-8.5,0.25
04:49:00.138,200.0,0.6,1.9,10.1,0.25
04:49:04.167,300000.0,0.8,0.6,5.7,0.25
04:49:08.183,14216.0,0.0,0.2,3.1,0.25
04:49:12.207,168030.0,0.7,2.0,3.5,0.25
04:49:16.244,300000.0,0.0,2.0,1.8,0.25
04:49:20.269,200.0,0.9,2.0,1.7,0.25
04:49:24.310,300000.0,0.6,1.0,2.2,0.25
04:49:28.340,216319.0,1.1,2.0,-5.6,0.25
04:49:32.373,285001.0,0.0,0.9,-0.2,0.25
04:49:36.397,173787.0,0.1,0.9,2.1,0.25
04:49:40.421,189845.0,1.1,2.0,-7.1,0.25
04:49:44.446,155964.0,0.6,0.4,-10.0,0.25
04:49:48.472,30636.0,0.7,1.9,0.5,0.25
04:49:52.507,269077.0,0.0,0.9,4.9,0.25
04:49:56.032,244368.0,0.9,0.0,9.0,0.25
04:50:00.051,200.0,0.3,0.7,-10.0,0.25
04:50:04.093,200.0,0.3,0.0,-2.4,0.25
04:50:08.134,300000.0,0.6,0.7,10.1,0.25
04:50:12.168,261185.0,1.1,0.0,-5.8,0.25
04:50:16.189,14554.0,0.7,0.5,10.1,0.25
04:50:20.214,162880.0,0.0,0.1,2.7,0.25
04:50:24.233,112647.0,1.0,2.0,2.9,0.25
04:50:28.258,145298.0,0.1,1.3,-8.0,0.25
04:50:32.304,85358.0,1.1,2.0,1.8,0.25
04:50:36.329,141496.0,0.9,1.1,0.2,0.25
04:50:40.345,73449.0,0.7,1.1,6.8,0.25
04:50:44.378,145002.0,1.1,1.3,-10.0,0.25
04:50:48.399,130215.0,0.2,2.0,-1.5,0.25
04:50:52.436,300000.0,0.0,0.8,10.1,0.25
