time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
16:04:21,1500.0,-0.00031251982727553695,0.001405122282449156,0.025766080245375633,0.00020749044779222459,0.00033200954203493893,0.002113423775881529,-35.3632622,149.1652375,26.0,-2.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.3333333333333333,0.0,STABILIZE
16:04:29,1500.0,-0.0007750064833089709,0.0009539987659081817,0.022488415241241455,0.0003715076600201428,0.00025845912750810385,0.0015933422837406397,-35.3632621,149.1652375,19.5,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE
16:04:31,1500.0,-0.0006273820763453841,0.0009674766333773732,0.021861832588911057,0.00026373332366347313,0.00018656987231224775,0.0017205122858285904,-35.3632622,149.1652375,10.0,-1.0,2.0,1.0,0.0,1.0,-1000.0,0.0,1.0,0.0,STABILIZE
16:04:35,1500.0,-0.0010940540038670103,0.0009822992142289877,0.020904472718636196,0.00032688308662424487,0.0002519654226489365,0.0014958664154012997,-35.3632622,149.1652375,3.3333333333333335,-1.0,0.6666666666666666,0.0,0.0,1.0,-1000.0,0.3333333333333333,0.6666666666666666,0.0,AUTO
16:04:36,68928.0,-0.0009702868022335073,0.0011669414428373177,0.020678985863924026,0.00025049721201260883,0.00030327078032617766,0.0013458372559398413,-35.3632621,149.1652375,3.0,0.0,0.0,0.0,0.0,1.0,-1000.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,AUTO
16:04:37,68928.0,-0.0008158704537587861,0.0013670767269407709,0.020509202654163044,0.00022590220517789325,0.00029992822480077547,0.0013407081520805757,-35.3632621,149.1652375,3.0,0.0,0.0,0.0,0.0,1.6666666666666667,-1000.0,0.6666666666666666,0.6666666666666666,0.0,AUTO
16:04:39,68928.0,0.0029419168131425977,0.00015432707004947588,0.02010405684510867,-1.7522679020961125e-05,0.001415400377785166,0.0011740172825132806,-35.3632621,149.1652375,223.66666666666666,0.0,0.6666666666666666,-69.33333333333333,0.0,0.0,-1126.3333333333333,0.6666666666666666,2.0,0.0,AUTO
16:04:40,144676.0,0.032998968536655106,-0.0028295767454740903,0.01959936258693536,0.04483945916096369,-0.008176938630640507,0.002577512990683317,-35.36326196666666,149.16523776666668,1777.3333333333333,1.6666666666666667,12.0,-147.33333333333334,0.0,-1.0,-1009.0,45.0,-7.0,1.6666666666666667,AUTO
16:04:41,144676.0,0.05268180618683497,-0.0015592585938672225,-0.0057214973494410515,-0.03250226882907251,0.03509112230191628,-0.046553273142005004,-35.363261599999994,149.16523983333335,2929.6666666666665,7.333333333333333,41.333333333333336,-147.66666666666666,1.0,-8.333333333333334,-994.6666666666666,-31.666666666666668,35.333333333333336,-46.666666666666664,AUTO
16:04:43,144676.0,-0.06645903612176578,-0.02425111581881841,-0.07618661224842072,0.021552691236138344,-0.012901806738227606,0.015230235488464436,-35.3632617,149.16524589999997,5983.666666666667,-4.666666666666667,-22.0,-149.0,0.0,3.3333333333333335,-1002.3333333333334,22.0,-12.333333333333334,14.333333333333334,AUTO
16:04:44,239242.0,0.0032397248626997075,-0.010072219961633285,-0.07322330524524052,0.06391245126724243,0.019479327524701755,0.004791019484400749,-35.3632614,149.16523923333332,7911.0,8.666666666666666,-57.0,-151.0,-9.333333333333334,11.0,-1003.0,64.0,19.666666666666668,3.6666666666666665,AUTO
16:04:45,239242.0,0.04195600872238477,0.011906033071378866,-0.08002970616022746,0.039272058134277664,0.038204570611317955,-0.024736676054696243,-35.3632609,149.16523510000002,9083.333333333334,5.666666666666667,-34.333333333333336,-152.66666666666666,-7.0,6.0,-1001.0,39.333333333333336,38.333333333333336,-24.666666666666668,AUTO
16:04:47,239242.0,-0.013506327290087938,-0.01063602821280559,-0.09447583804527919,-0.024799314327538013,-0.01639496022835374,-0.0008802593511063606,-35.3632627,149.16523626666665,12175.333333333334,-12.666666666666666,21.666666666666668,-150.66666666666666,5.333333333333333,-2.3333333333333335,-1003.3333333333334,-23.666666666666668,-15.333333333333334,-0.6666666666666666,AUTO
16:04:48,64166.0,-0.010083269948760668,-0.009362607728689909,-0.1217786247531573,0.017987833668788273,0.011429214850068092,-0.029267945016423862,-35.36326303333333,149.16523726666665,14120.0,4.666666666666667,-4.333333333333333,-152.0,-1.0,0.0,-1000.0,18.0,11.666666666666666,-29.0,AUTO
16:04:49,64166.0,0.0029500313685275614,-0.00013200552833344167,-0.14389521380265555,0.015743654531737167,0.012659011719127497,-0.026057243968049686,-35.3632625,149.1652366,15291.333333333334,7.333333333333333,-8.666666666666666,-152.0,-3.0,0.3333333333333333,-1000.0,15.666666666666666,13.0,-26.0,AUTO
16:04:51,64166.0,0.007747054100036621,0.007866463313500086,-0.1780709425608317,-0.005109448141107957,-0.002607141407982757,-0.010560448902348677,-35.3632615,149.1652355,18404.333333333332,-1.0,4.0,-152.0,0.0,0.0,-999.3333333333334,-4.0,-1.6666666666666667,-10.333333333333334,AUTO
16:04:52,141715.0,0.0026714143653710685,0.0043312248308211565,-0.1938050240278244,-0.003458100759113828,-0.0019833692349493504,-0.01602113184829553,-35.3632615,149.16523600000002,20353.333333333332,-3.0,6.0,-152.0,0.0,0.0,-1000.0,-2.3333333333333335,-0.3333333333333333,-15.666666666666666,AUTO
16:04:53,141715.0,0.0010955575659560661,0.0034735328517854214,-0.2069652626911799,0.000450851764374723,0.00012423926576351127,-0.018667150288820267,-35.3632616,149.16523630000003,21527.0,-3.0,5.333333333333333,-152.66666666666666,0.0,0.0,-1000.0,0.6666666666666666,0.3333333333333333,-18.666666666666668,AUTO
16:04:55,141715.0,0.0020213853179787598,0.002505907788872719,-0.24584950506687164,0.002949893707409501,0.0004069164860993624,-0.01979779824614525,-35.36326176666666,149.1652367,24636.666666666668,-2.3333333333333335,2.0,-153.0,0.0,0.0,-1000.0,3.3333333333333335,0.6666666666666666,-19.333333333333332,AUTO
16:04:56,177867.0,0.006371050646218161,0.004313549259677529,-0.2439286063114802,0.021969481992224853,-0.0026597954759684703,0.021861400455236435,-35.363262,149.1652365333333,26579.666666666668,-5.0,-1.0,-153.0,0.0,1.0,-1000.0,22.333333333333332,-1.6666666666666667,21.333333333333332,AUTO
16:04:57,177867.0,0.01091887429356575,0.0013630657146374385,-0.2256746143102646,-0.0035402517144878707,-0.0017799040069803596,0.024560774366060894,-35.36326226666667,149.1652365333333,27745.666666666668,-3.6666666666666665,5.0,-152.33333333333334,0.3333333333333333,0.3333333333333333,-999.0,-2.6666666666666665,-1.0,24.0,AUTO
16:04:59,177867.0,-0.0032299445398772755,0.004185089298213522,-0.17906148731708527,-0.0261775740267088,0.024103819120985765,0.07028491795063019,-35.3632624,149.1652377,30854.0,0.0,6.0,-151.0,0.0,-1.0,-991.3333333333334,-24.666666666666668,24.666666666666668,69.66666666666667,AUTO
16:05:00,257940.0,-0.02634937611098091,0.0054868711934735375,0.17521675924460092,0.09957665205001831,-0.1567019298672676,0.11618456203723326,-35.3632638,149.16523626666668,32579.333333333332,-30.0,-30.666666666666668,-109.33333333333333,3.3333333333333335,8.666666666666666,-949.3333333333334,99.66666666666667,-155.33333333333334,115.33333333333333,AUTO
16:05:01,257940.0,0.033432360738515854,-0.048828249176343284,0.17882733047008514,0.04005508062740167,-0.0031054935728510222,-0.035584488262732826,-35.36326513333333,149.16523393333333,33289.0,-7.666666666666667,-15.333333333333334,-77.66666666666667,0.3333333333333333,6.0,-965.6666666666666,40.333333333333336,-2.3333333333333335,-35.0,AUTO
16:05:03,257940.0,0.002213206646653513,0.01066309167072177,0.13693493604660034,0.010318847994009653,0.014348964051653942,-0.007890716660767794,-35.36326233333333,149.1652366,34310.666666666664,19.0,26.0,-26.333333333333332,-2.3333333333333335,7.0,-975.3333333333334,12.0,15.0,-7.666666666666667,AUTO
16:05:04,3461.0,-0.02894245491673549,0.02544888046880563,0.11972612390915553,-0.6657822827498118,-0.01987382707496484,-0.08272526133805513,-35.36326093333333,149.165239,34429.333333333336,0.3333333333333333,5.0,9.0,-1.6666666666666667,-32.333333333333336,-968.6666666666666,-664.6666666666666,-19.0,-81.66666666666667,AUTO
16:05:05,3461.0,0.0036518064637978873,-0.02515599938730399,0.11668628205855687,0.6687616507212321,-0.055646064380804695,-0.009133056427041689,-35.363261,149.1652389333333,34331.666666666664,0.6666666666666666,-6.0,8.333333333333334,-0.3333333333333333,24.666666666666668,-1021.3333333333334,669.6666666666666,-54.0,-8.333333333333334,AUTO
16:05:07,3461.0,0.006651790967832009,-0.13013680030902228,0.4312078853448232,0.040369791289170585,-0.04117934529980024,0.08632401128609975,-35.36325263333333,149.16524056666665,34317.0,121.33333333333333,30.666666666666668,-8.0,-27.333333333333332,-14.666666666666666,-1007.3333333333334,40.666666666666664,-39.333333333333336,86.33333333333333,AUTO
16:05:08,153186.0,0.025974587226907413,-0.18207643926143646,0.38540347417195636,-0.00672746201356252,-0.02670444454997778,0.00027543120086193085,-35.363232133333334,149.16524713333334,34442.0,254.66666666666666,75.33333333333333,-14.0,-56.666666666666664,-31.666666666666668,-1013.0,-5.666666666666667,-25.666666666666668,0.6666666666666666,AUTO
16:05:09,153186.0,0.03352311501900355,-0.1717115342617035,0.38269053896268207,0.027841171870628994,0.0389014333486557,0.0009245382777104775,-35.3632123,149.16525420000002,34574.666666666664,334.6666666666667,103.66666666666667,-21.666666666666668,-73.33333333333333,-34.0,-1015.3333333333334,28.666666666666668,39.333333333333336,1.3333333333333333,AUTO
