,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
16:04:36.382,68928.0,1.1,0.5,10.1,0.25,0.0,0.0,14392.0,180.0,1.0,0.1,50.0,50.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0
16:04:40.430,144676.0,0.4,2.0,10.1,0.25,5.1,0.0,17377.0,240.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:04:44.458,239242.0,0.1,2.0,3.4,0.25,1.9,0.0,32000.0,560.0,1.0,0.1,50.0,50.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0
16:04:48.479,64166.0,0.7,1.5,-9.3,0.25,4.1,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,728.0,0.0,0.0,0.0,0.0,0.0,0.0
16:04:52.505,141715.0,0.7,1.8,-3.1,0.25,3.4,0.0,30786.0,570.0,1.0,0.1,50.0,50.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0
16:04:56.035,177867.0,0.4,0.0,-10.0,0.25,4.0,0.0,4696.0,0.0,1.0,0.1,50.0,50.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:00.070,257940.0,1.1,0.2,-9.1,0.25,1.9,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:04.088,3461.0,0.5,0.8,8.4,0.25,0.0,0.0,21488.0,70.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:08.116,153186.0,0.2,0.0,10.1,0.25,1.7,0.0,3129.0,740.0,1.0,0.1,50.0,50.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:12.144,147606.0,0.8,0.6,-1.2,0.25,2.3,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:16.177,300000.0,0.2,0.6,-8.0,0.25,3.6,0.0,19903.0,1000.0,1.0,0.1,50.0,50.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:20.211,249441.0,1.0,1.5,-10.0,0.25,2.4,0.0,19051.0,950.0,1.0,0.1,50.0,50.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:24.227,32369.0,0.0,0.5,-7.2,0.25,4.2,0.0,31520.0,390.0,1.0,0.1,50.0,50.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:28.253,261367.0,0.0,0.1,10.1,0.25,5.1,0.0,32000.0,230.0,1.0,0.1,50.0,50.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:32.265,200.0,0.8,0.6,10.1,0.25,2.9,0.0,13470.0,650.0,1.0,0.1,50.0,50.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:36.316,300000.0,1.1,0.8,-9.8,0.25,3.4,0.0,29481.0,1000.0,1.0,0.1,50.0,50.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:40.356,222239.0,0.0,1.5,-1.2,0.25,0.9,0.0,18190.0,120.0,1.0,0.1,50.0,50.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:44.387,243479.0,0.7,1.1,-7.5,0.25,3.9,0.0,14068.0,90.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:48.406,200.0,0.0,1.5,-6.3,0.25,0.2,0.0,32000.0,300.0,1.0,0.1,50.0,50.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:52.444,263748.0,0.0,2.0,-1.0,0.25,3.3,0.0,13372.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:56.462,84293.0,0.5,0.6,-10.0,0.25,0.0,0.0,32000.0,370.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
