,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
12:22:48.938,209430.0,0.2,0.4,-7.6,0.25
12:22:53.784,15654.0,0.2,0.9,0.1,0.25
12:22:59.154,20486.0,0.5,0.2,-2.7,0.25
12:23:05.111,105459.0,0.3,0.3,-7.9,0.25
12:23:11.043,18995.0,0.3,0.9,-5.8,0.25
12:23:16.797,944.0,0.4,0.5,-7.6,0.25
12:23:21.711,71406.0,0.4,0.5,-9.7,0.25
12:23:27.085,39225.0,0.2,0.2,-3.6,0.25
12:23:32.940,105218.0,0.3,0.4,-5.9,0.25
12:23:37.862,66510.0,0.3,0.4,-4.2,0.25
12:23:43.304,149674.0,0.2,0.4,-6.8,0.25
12:23:49.278,43610.0,0.4,0.2,-9.8,0.25
12:23:55.327,4894.0,0.7,0.9,-8.1,0.25
12:24:01.133,58940.0,0.2,0.5,-4.8,0.25
12:24:06.939,46638.0,0.5,0.5,-6.5,0.25
12:24:11.914,4494.0,0.2,0.7,-8.1,0.25
12:24:17.341,128920.0,0.2,0.7,-9.4,0.25
12:24:23.169,66527.0,0.2,0.2,-3.1,0.25
12:24:29.021,29512.0,0.5,0.3,-6.3,0.25
12:24:34.812,105712.0,0.4,0.5,-7.9,0.25
12:24:39.716,105372.0,0.2,0.7,-6.2,0.25
12:24:45.142,36985.0,0.3,0.5,-9.9,0.25
12:24:51.183,39704.0,0.3,0.9,-6.9,0.25
12:24:57.190,53828.0,0.4,0.3,1.1,0.25
12:25:03.078,63687.0,0.5,0.2,-7.9,0.25
12:25:09.100,21593.0,0.4,0.3,0.1,0.25
12:25:14.921,54654.0,0.3,0.5,-6.8,0.25
12:25:19.741,5075.0,0.2,1.2,-9.8,0.25
12:25:25.295,94992.0,0.3,0.2,-7.1,0.25
12:25:31.172,46019.0,0.2,0.5,-6.2,0.25
12:25:37.157,10392.0,0.2,0.5,-9.4,0.25
12:25:43.093,55711.0,0.4,0.5,-8.1,0.25
12:25:48.985,40125.0,0.7,0.5,-4.1,0.25
12:25:54.005,81110.0,0.2,0.3,-8.9,0.25
12:25:58.954,75994.0,0.2,0.3,-5.0,0.25
12:26:03.936,3460.0,0.5,0.2,-8.1,0.25
12:26:09.294,126362.0,0.2,0.5,-5.2,0.25
12:26:15.092,24012.0,0.3,1.1,-8.2,0.25
12:26:20.908,134536.0,0.4,0.2,-4.7,0.25
12:26:25.929,48186.0,0.2,0.9,-9.9,0.25
12:26:31.269,52254.0,0.2,0.2,2.5,0.25
12:26:37.171,69902.0,0.2,0.5,-9.2,0.25
12:26:43.157,148601.0,0.4,0.2,-7.4,0.25
12:26:48.972,9502.0,0.2,0.3,-8.4,0.25
12:26:53.878,61217.0,0.2,0.2,-4.1,0.25
12:26:58.863,176726.0,0.2,0.4,-6.5,0.25
12:27:04.367,51719.0,0.2,0.4,-7.2,0.25
12:27:10.307,7540.0,0.3,0.3,-4.3,0.25
12:27:16.318,126400.0,0.2,0.3,-5.6,0.25
12:27:22.286,19826.0,0.2,0.5,-0.2,0.25
12:27:28.258,105274.0,0.2,0.5,-8.4,0.25
12:27:34.259,73199.0,0.3,0.2,-6.5,0.25
12:27:40.302,67784.0,0.3,0.5,-1.7,0.25
12:27:46.219,32821.0,0.3,0.7,-6.3,0.25
12:27:52.272,71562.0,0.2,1.8,-8.9,0.25
12:27:58.316,43953.0,0.4,0.5,-8.9,0.25
12:28:04.255,77887.0,0.3,0.2,-9.8,0.25
12:28:10.021,26040.0,0.3,0.9,-6.8,0.25
12:28:15.823,205.0,0.7,0.3,-8.2,0.25
12:28:20.680,20844.0,0.2,0.9,-9.7,0.25
12:28:26.132,132271.0,0.2,0.3,-0.2,0.25
12:28:32.002,15225.0,0.2,0.4,6.2,0.25
12:28:37.907,178801.0,0.3,0.5,-8.2,0.25
12:28:42.768,54772.0,0.4,0.3,-5.6,0.25
12:28:48.304,230937.0,0.3,0.3,-7.6,0.25
12:28:54.134,5282.0,0.2,0.4,-8.9,0.25
12:29:00.051,58641.0,0.2,0.3,-9.0,0.25
12:29:06.110,101535.0,0.2,0.5,-9.0,0.25
12:29:12.111,117804.0,0.3,0.4,-8.9,0.25
12:29:18.063,71421.0,0.3,0.5,-8.4,0.25
12:29:24.056,45060.0,0.2,1.1,-7.2,0.25
12:29:30.055,46312.0,0.4,0.5,-7.1,0.25
12:29:36.004,111454.0,0.2,1.1,-6.2,0.25
12:29:41.855,20354.0,0.2,0.5,-4.4,0.25
12:29:46.620,81989.0,0.4,0.5,-5.5,0.25
12:29:51.958,29577.0,0.2,0.2,-0.6,0.25
12:29:56.799,20877.0,0.3,0.3,-6.8,0.25
12:30:02.241,3718.0,0.7,0.5,-5.3,0.25
12:30:08.174,71556.0,0.4,0.7,-6.8,0.25
12:30:14.024,50154.0,0.5,0.2,-6.2,0.25
12:30:19.813,579.0,0.4,0.7,-9.4,0.25
12:30:24.841,203865.0,0.2,0.2,-5.9,0.25
12:30:30.221,133003.0,0.3,0.2,-5.9,0.25
12:30:36.163,21269.0,0.4,0.7,-8.1,0.25
12:30:42.083,116636.0,0.3,0.5,-7.4,0.25
12:30:47.881,23990.0,0.5,0.7,-4.8,0.25
