,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
17:42:51.375,0.0,0.1,26.0,1181.0,0.1,0.0,0.0,0.0,110.0,0.0,15.0,100.0,2.0,120.0,61.0,47.0,120.0,82.0,61.0,120.0,89.0,0.0,0.0,1.0,35.0
17:42:55.627,0.4,0.1,185.0,2233.0,0.1,0.0,0.0,0.0,0.0,90.0,78.0,72.0,29.0,17.0,56.0,80.0,0.0,50.0,28.0,90.0,1.0,56.0,0.0,1.0,50.0
17:43:01.425,1.4,0.1,250.0,4660.0,0.1,0.0,0.0,0.0,130.0,250.0,82.0,0.0,40.0,0.0,16.0,79.0,77.0,95.0,120.0,31.0,120.0,106.0,0.0,1.0,50.0
17:43:11.239,0.0,0.1,25.0,1685.0,0.1,0.0,0.0,0.0,40.0,0.0,0.0,0.0,26.0,120.0,120.0,77.0,120.0,72.0,58.0,27.0,85.0,120.0,0.0,1.0,50.0
17:43:15.430,0.7,0.1,152.0,1986.0,0.1,0.0,0.0,40.0,130.0,150.0,100.0,100.0,20.0,120.0,14.0,118.0,73.0,78.0,110.0,0.0,0.0,36.0,0.0,1.0,45.0
17:43:21.154,1.2,0.1,248.0,4609.0,0.1,0.0,0.0,110.0,60.0,140.0,89.0,93.0,23.0,92.0,39.0,31.0,12.0,99.0,120.0,0.0,48.0,72.0,0.0,1.0,40.0
17:43:25.417,1.9,0.1,185.0,3979.0,0.1,0.0,0.0,70.0,80.0,210.0,65.0,56.0,3.0,91.0,7.0,22.0,96.0,55.0,104.0,120.0,114.0,25.0,0.0,1.0,35.0
17:43:34.061,0.9,0.1,116.0,4911.0,0.1,0.0,0.0,40.0,0.0,60.0,95.0,0.0,5.0,0.0,120.0,116.0,49.0,112.0,30.0,9.0,24.0,116.0,0.0,1.0,50.0
17:43:38.716,0.9,0.1,25.0,689.0,0.1,0.0,0.0,20.0,50.0,250.0,71.0,100.0,40.0,33.0,45.0,35.0,0.0,36.0,31.0,120.0,46.0,0.0,0.0,1.0,10.0
17:43:47.510,2.0,0.1,110.0,0.0,0.1,0.0,0.0,130.0,0.0,110.0,100.0,0.0,38.0,62.0,109.0,16.0,90.0,30.0,0.0,0.0,104.0,120.0,0.0,1.0,20.0
17:43:54.183,1.4,0.1,209.0,825.0,0.1,0.0,0.0,10.0,130.0,250.0,52.0,33.0,9.0,95.0,86.0,0.0,69.0,70.0,120.0,81.0,38.0,0.0,0.0,1.0,30.0
17:44:01.463,0.0,0.1,210.0,1418.0,0.1,0.0,0.0,130.0,130.0,250.0,58.0,27.0,15.0,119.0,42.0,113.0,56.0,100.0,86.0,97.0,95.0,86.0,0.0,1.0,50.0
17:44:15.125,2.0,0.1,25.0,1665.0,0.1,0.0,0.0,130.0,40.0,130.0,78.0,73.0,7.0,0.0,120.0,117.0,45.0,63.0,88.0,120.0,24.0,68.0,0.0,1.0,15.0
17:44:25.381,0.5,0.1,250.0,0.0,0.1,0.0,0.0,120.0,40.0,190.0,27.0,100.0,6.0,0.0,0.0,120.0,120.0,77.0,107.0,111.0,95.0,101.0,0.0,1.0,50.0
17:44:31.317,0.7,0.1,146.0,4544.0,0.1,0.0,0.0,0.0,100.0,180.0,75.0,72.0,20.0,67.0,73.0,18.0,120.0,120.0,77.0,120.0,109.0,24.0,0.0,1.0,50.0
17:44:36.425,2.0,0.1,144.0,5000.0,0.1,0.0,0.0,20.0,130.0,160.0,59.0,100.0,26.0,0.0,58.0,120.0,42.0,0.0,0.0,120.0,84.0,30.0,0.0,1.0,25.0
17:44:42.283,0.1,0.1,204.0,3540.0,0.1,0.0,0.0,10.0,40.0,20.0,41.0,33.0,27.0,97.0,0.0,85.0,120.0,73.0,120.0,109.0,35.0,60.0,0.0,1.0,50.0
17:44:46.703,0.4,0.1,140.0,1148.0,0.1,0.0,0.0,50.0,30.0,250.0,0.0,100.0,21.0,102.0,0.0,0.0,47.0,29.0,25.0,42.0,66.0,61.0,0.0,1.0,45.0
17:44:56.015,0.4,0.1,129.0,3508.0,0.1,0.0,0.0,50.0,130.0,200.0,33.0,82.0,23.0,120.0,72.0,12.0,89.0,109.0,51.0,75.0,29.0,50.0,0.0,1.0,35.0
17:45:02.273,1.5,0.1,250.0,5000.0,0.1,0.0,0.0,100.0,130.0,180.0,76.0,0.0,40.0,120.0,86.0,86.0,79.0,0.0,120.0,35.0,55.0,73.0,0.0,1.0,45.0
17:45:06.776,2.0,0.1,25.0,2671.0,0.1,0.0,0.0,60.0,0.0,250.0,67.0,0.0,19.0,83.0,82.0,61.0,14.0,49.0,0.0,0.0,120.0,0.0,0.0,1.0,50.0
17:45:12.178,0.0,0.1,111.0,1303.0,0.1,0.0,0.0,0.0,0.0,160.0,0.0,47.0,34.0,9.0,40.0,0.0,47.0,0.0,120.0,120.0,0.0,0.0,0.0,1.0,40.0
