time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
17:42:05,1500.0,-35.363262150000004,149.1652375,28.5,-2.0,2.0,0.0,2.7666064852382988e-06,0.0015523078230520089,0.02783638673524062,0.00023849790644211075,0.00026550104181903106,0.0022375876239190498,0.0,1.0,-1000.0,0.0,0.25,0.0,STABILIZE
17:42:07,1500.0,-35.3632622,149.1652375,18.0,-1.0,1.0,0.0,-0.0007094533066265285,0.0011061217713480194,0.02642790600657463,0.00024752980486179393,0.00026101941087593633,0.0021167731999109187,0.0,1.0,-1000.0,0.0,0.0,0.5,STABILIZE
17:42:13,1500.0,-35.3632622,149.1652375,23.0,-1.0,3.0,1.0,-0.00040267693111673,0.001000565243884921,0.023889169096946716,0.0001865510712377727,0.0003377480898052454,0.0016779107972979546,0.0,1.0,-1000.5,0.0,0.0,0.5,STABILIZE
17:42:17,1500.0,-35.3632622,149.1652375,1.0,-1.0,1.0,0.6666666666666666,-0.0009787196371083458,0.0010038391143704455,0.02273377651969592,0.00027922241133637726,0.00023500931759675345,0.0016226790418537955,0.0,1.5,-1000.0,0.5,0.3333333333333333,0.16666666666666666,AUTO
17:42:19,1500.0,-35.3632622,149.1652375,4.333333333333333,-0.16666666666666666,-0.16666666666666666,0.0,-0.0009495072008576244,0.0011205259167278807,0.0223252031331261,0.0002682027406990528,0.0002997841705412914,0.0015189811820164323,0.0,-1.3333333333333333,-1004.1666666666666,0.3333333333333333,0.5,0.16666666666666666,AUTO
17:42:21,1500.0,-35.3632622,149.16523744999998,13.333333333333334,0.0,0.0,-3.6666666666666665,-8.243764750659466e-05,0.0013079285223890718,0.02181729581207037,0.001624980989921217,-0.0010007437473783891,0.0015145830111578107,0.0,0.8333333333333334,-1023.3333333333334,1.8333333333333333,-0.8333333333333334,0.5,AUTO
17:42:23,1500.0,-35.363262033333335,149.16523766666666,1459.3333333333333,1.0,7.666666666666667,-139.0,0.022064807320324082,-0.0012088138125060748,0.021468892072637875,0.03625599419077238,-0.005228211365950604,0.0025290772512865565,0.0,-0.6666666666666666,-1034.1666666666667,36.5,-4.333333333333333,1.8333333333333333,AUTO
17:42:25,1500.0,-35.36326106666666,149.16524433333333,4482.166666666667,1.0,34.666666666666664,-148.0,-0.02622532503058513,0.01378366038746511,-0.06856372579932213,-0.07565996206055085,-0.007882451949020227,-0.045043375343084335,4.0,-8.0,-1002.6666666666666,-74.33333333333333,-6.666666666666667,-45.0,AUTO
17:42:27,1500.0,-35.36326123333333,149.16524098333332,7560.166666666667,-1.6666666666666667,-50.666666666666664,-150.33333333333334,-0.012086508718008796,-0.0030403691926039755,-0.08820820351441701,0.06246317240099112,0.009456540807150304,0.0008651591585172961,-5.833333333333333,8.833333333333334,-1002.1666666666666,62.666666666666664,9.666666666666666,0.3333333333333333,AUTO
17:42:33,1500.0,-35.363262125,149.1652353,10674.0,-5.25,10.75,-149.5,0.015671071712858975,0.00045923207653686404,-0.08595123700797558,-0.05501915933564305,-0.01163423783145845,-0.0005304324440658092,1.0,0.4,-998.2,-52.8,-9.2,0.4,AUTO
17:42:35,1500.0,-35.36326217142857,149.16523608571427,13507.57142857143,2.142857142857143,-1.4285714285714286,-151.71428571428572,-0.0016746991646609136,-0.00039691379476737766,-0.12030504111732755,0.009314816378589188,0.004604778651680265,-0.020122043256248747,-0.5714285714285714,0.0,-1000.0,9.428571428571429,4.714285714285714,-20.0,AUTO
17:42:37,1500.0,-35.36326171666667,149.1652354166667,16591.166666666668,-0.16666666666666666,2.3333333333333335,-152.0,0.007252302176008622,0.005623476269344489,-0.15709598859151205,2.8950831620022655e-05,0.00045128534353959065,-0.014757474418729544,-0.3333333333333333,0.0,-1000.0,0.5,1.0,-14.5,AUTO
17:42:39,1500.0,-35.36326163333334,149.16523593333332,19717.666666666668,-2.6666666666666665,5.666666666666667,-152.0,0.002879726584069431,0.0042373175189519925,-0.1900417059659958,-0.002037903235759586,-0.000985322306708743,-0.018675585898260277,0.0,-0.16666666666666666,-1000.0,-0.8333333333333334,-0.16666666666666666,-18.666666666666668,AUTO
17:42:40,1500.0,-35.36326175,149.16523645,22454.0,-2.75,3.75,-153.0,0.0015796077786944807,0.0030466413008980453,-0.2233179695904255,-0.00019061558123212308,-0.00030648542451672256,-0.019092568662017584,0.0,0.0,-1000.0,0.5,0.25,-18.75,AUTO
17:42:42,1500.0,-35.36326183999999,149.1652367,24993.2,-2.6,1.6,-152.4,-0.002925125556066632,0.0036768306046724318,-0.2521593689918518,0.005173863377422094,0.0015927108004689216,-0.00834654257632792,0.0,0.0,-1001.0,5.6,1.8,-8.6,AUTO
17:42:44,1500.0,-35.3632624,149.1652369,28819.0,-1.0,8.0,-152.0,0.004750425461679697,0.001055157626979053,-0.20882374048233032,-0.0068471054546535015,0.0011045609135180712,0.02092413790524006,0.0,0.0,-1000.0,-5.0,1.0,20.0,AUTO
17:42:46,1500.0,-35.3632624,149.1652379,31773.0,0.0,3.0,-153.0,-0.0008911939221434295,0.0014071398181840777,-0.1736283302307129,0.00017323368228971958,-0.0009129001409746706,0.01731533743441105,0.0,0.0,-1000.0,1.0,0.0,17.0,AUTO
17:42:48,1500.0,-35.363262283333334,149.16523800000002,33917.333333333336,0.0,0.3333333333333333,-153.0,0.0006153674348752247,0.0013144195642477523,-0.15344591935475668,0.0019880571053363383,0.0012737687890573095,0.014117879948268333,0.0,0.0,-1000.0,2.5,1.8333333333333333,13.5,AUTO
17:42:50,1500.0,-35.36326218333334,149.16523773333336,37036.166666666664,0.0,0.0,-153.0,0.0018478001390273373,0.0013911301696983476,-0.1307721845805645,0.0007848320431852093,0.0008124105903940896,0.009323055933540067,0.0,0.0,-1000.3333333333334,1.5,1.1666666666666667,8.666666666666666,AUTO
17:42:52,1500.0,-35.36326208333333,149.16523746666667,40150.333333333336,-0.5,0.0,-153.0,0.0018551443936303258,0.0016691093139039974,-0.1135173924267292,-0.00021427917333009341,0.0006273426115512848,0.008667102316394448,0.0,0.0,-999.8333333333334,0.8333333333333334,1.1666666666666667,8.166666666666666,AUTO
17:42:54,1500.0,-35.363262,149.1652373333333,43275.166666666664,-1.0,0.6666666666666666,-153.0,0.0018306625230858724,0.0013188493127624195,-0.09988328938682874,0.0005104094064639261,0.0006615704235931238,0.007806482026353478,0.0,0.0,-999.6666666666666,1.3333333333333333,1.3333333333333333,7.166666666666667,AUTO
17:42:56,1500.0,-35.3632620625,149.165237175,46608.5,-4.75,-2.625,-147.75,-0.012908047443488613,0.017198527944856323,-0.03773719538003206,-0.03327821246057283,0.020473388758546207,0.14812087186146528,0.375,0.5,-986.0,-32.25,21.125,147.875,AUTO
17:42:58,1500.0,-35.3632645,149.165233,49070.8,-7.0,-15.4,-76.6,0.026621633186005057,-0.04566850885748863,0.3008084237575531,0.05278058871626854,-0.012471863441169262,-0.0011392859742045403,0.2,4.8,-964.6,53.4,-11.4,-0.6,AUTO
17:43:00,1500.0,-35.363262383333335,149.16523543333332,49996.666666666664,15.833333333333334,27.833333333333332,-28.0,0.011196461544993022,0.005404137773439288,0.24265499661366144,-0.0585590290526549,0.02120407430144648,-0.027343140604595344,-2.1666666666666665,-10.166666666666666,-974.6666666666666,-57.5,21.666666666666668,-26.5,BRAKE
17:43:02,1500.0,-35.36326085,149.16523873333333,50231.333333333336,0.3333333333333333,12.833333333333334,-4.5,0.0058136198204010725,0.0002874840380779157,0.19707583139340082,0.11429608116547267,-0.011685089363406101,-0.022461585700511932,0.3333333333333333,3.3333333333333335,-992.1666666666666,116.16666666666667,-10.166666666666666,-21.5,BRAKE
17:43:10,1500.0,-35.36326045,149.16524062500002,50056.0,1.75,8.25,81.0,-0.02233682945370674,0.000674758484819904,0.1363636702299118,-1.1992108076810837,0.003786338755162433,-0.02051485190168023,2.25,-47.0,-865.25,-1309.25,0.5,-16.0,ALT_HOLD
17:43:12,1500.0,-35.36326142857143,149.165247,45967.42857142857,3.5714285714285716,6.857142857142857,102.28571428571429,-0.012312254469309534,-0.0004462944343686104,0.11185446913753237,1.2256782906396049,-0.000850643521906542,-0.002730280560042177,5.714285714285714,53.57142857142857,-1098.4285714285713,1229.142857142857,0.14285714285714285,-2.142857142857143,AUTO
17:43:14,1500.0,-35.363262166666665,149.16524956666663,45476.5,8.333333333333334,-28.833333333333332,-41.5,-0.014661682886071503,-0.011163255199790001,0.09262485926349957,-0.07941895971695583,-0.00037603558545621735,-0.0011647758995726083,-1.1666666666666667,-1.6666666666666667,-1048.0,-78.83333333333333,0.16666666666666666,-0.3333333333333333,AUTO
17:43:16,1500.0,-35.36326171428571,149.16524708571427,47252.42857142857,7.857142857142857,-13.857142857142858,-122.42857142857143,0.0060012304955827335,-0.007129218894988298,0.08174593640225274,0.014990266928050135,0.001393312671487885,-0.004473558028361627,-2.0,2.7142857142857144,-1012.7142857142857,15.428571428571429,1.7142857142857142,-3.4285714285714284,AUTO
17:43:18,1500.0,-35.36326103333334,149.16524583333333,49413.0,2.1666666666666665,-0.16666666666666666,-73.5,0.009155171768118938,-0.001953646851082643,0.0711376741528511,0.001184183987788856,0.0026316972992693386,-0.004098293759549658,-1.1666666666666667,0.0,-960.5,1.6666666666666667,2.6666666666666665,-2.8333333333333335,AUTO
17:43:20,1500.0,-35.363260516666664,149.16524546666668,50203.5,-2.1666666666666665,6.166666666666667,-0.5,0.007810528933381041,0.0004518032365012914,0.06137345234553019,-0.02002162237962087,-0.003762812149943784,-0.003974453080445528,-0.3333333333333333,8.666666666666666,-961.8333333333334,-17.166666666666668,-3.1666666666666665,-2.8333333333333335,AUTO
17:43:22,1500.0,-35.363259316666664,149.16524741666666,50005.833333333336,15.666666666666666,41.166666666666664,3.5,0.05522602734466394,-0.02797800488770008,0.06509961125751336,0.03308279191454252,-0.022044437704607844,0.10118251840079513,-0.5,-12.0,-1009.8333333333334,33.333333333333336,-20.5,102.0,AUTO
17:43:24,1500.0,-35.36324871428572,149.1652672857143,49965.142857142855,105.0,175.28571428571428,0.7142857142857143,0.03165049824331488,-0.15431174210139684,0.9861648423331124,0.1398378610610962,-0.03176606233630862,0.2945213679756437,-39.0,-21.571428571428573,-1002.8571428571429,140.42857142857142,-30.428571428571427,295.57142857142856,AUTO
17:43:26,1500.0,-35.36322,149.16532228333332,49940.5,217.66666666666666,340.3333333333333,0.5,0.04399574548006058,-0.17649613320827484,1.0416131615638733,0.0951929862300555,0.03138402166465918,0.0042612221247206135,-80.16666666666667,-40.5,-1006.6666666666666,95.83333333333333,32.166666666666664,5.166666666666667,AUTO
17:43:28,1500.0,-35.363174099999995,149.16541011428572,49926.42857142857,288.7142857142857,450.85714285714283,3.0,0.059304713138512204,-0.190439050751073,1.0364018848964147,0.05901855034919988,0.027100488543510437,-0.01585913941796337,-110.71428571428571,-59.57142857142857,-1014.2857142857143,60.42857142857143,28.0,-14.714285714285714,AUTO
17:43:33,1500.0,-35.363097124999996,149.16556459999998,49981.5,55.75,81.5,2.75,-0.00041745140333659947,0.017936717660631984,1.038573294878006,0.08738135173916817,-0.028854921903985087,0.0003756257938221097,-22.375,-11.125,-1005.375,88.25,-27.75,1.625,ALT_HOLD
17:43:35,1500.0,-35.363087300000004,149.165583975,49046.25,42.75,39.875,124.75,-0.0007513634627684951,-0.004974275128915906,1.0350037962198257,-0.010608603712171316,0.0011075891088694334,-0.002725255792029202,-14.375,7.0,-899.25,-7.875,2.375,-1.125,AUTO
17:43:37,1500.0,-35.36308195,149.1655927,46402.5,26.0,21.5,119.0,-0.0009463359601795673,0.012641200562939048,1.0321691632270813,0.2105480208992958,-0.052535099908709526,0.0028391415253281593,-9.5,44.0,-1082.0,218.0,-50.5,4.0,AUTO
17:43:39,1500.0,-35.3630799875,149.16559938749998,45637.875,33.75,20.875,16.125,-0.021122834645211697,-0.01800257491413504,1.0302044749259949,-0.0690394751727581,-0.022821185673819855,-0.011215267688385211,-7.0,-7.375,-1034.125,-68.75,-20.875,-10.0,AUTO
17:43:44,1500.0,-35.36307145,149.16561605,45567.666666666664,114.33333333333333,117.33333333333333,-2.3333333333333335,-0.001001693153132995,-0.161553884545962,1.0191775560379028,-0.08693558846910794,-0.07625401904806495,-0.007478417091382046,-34.5,-20.0,-1005.0,-87.33333333333333,-74.16666666666667,-6.666666666666667,AUTO
17:43:46,1500.0,-35.363045225,149.1656592,45666.25,226.0,317.0,-10.5,0.05744042806327343,-0.19744644686579704,1.0084151923656464,0.0395354219363071,-0.007737854844890535,-0.005557967670029029,-77.0,-45.25,-1006.75,38.5,-5.5,-4.5,AUTO
17:43:47,1500.0,-35.36300806,149.16572574,45874.4,294.8,465.2,-17.4,0.08173279762268067,-0.20486570596694947,1.0042254686355592,0.005874786712229252,0.015652028471231462,0.0019909532857127488,-109.2,-57.4,-1002.8,5.0,17.4,2.6,AUTO
17:43:49,1500.0,-35.36295273333334,149.16583029999998,46316.0,338.0,560.5,-31.833333333333332,0.09278258805473645,-0.12976845712789023,1.0060399174690247,-0.0038266455909858146,0.14765159025167426,-0.004170018519895772,-130.33333333333334,-79.33333333333333,-1013.1666666666666,-4.666666666666667,149.33333333333334,-3.0,AUTO
17:43:53,1500.0,-35.36287143333333,149.1659955166667,46906.5,69.16666666666667,139.16666666666666,-2.0,0.021691346541047096,0.10682761824379365,1.0160049200057983,-0.2275398075580597,-0.08071967959403992,-0.00916549990264078,-30.333333333333332,-25.5,-1008.8333333333334,-225.33333333333334,-78.83333333333333,-8.333333333333334,BRAKE
