,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
09:40:34.200,70.0,70.0,-4.8,0.5,1.0,1010.0,1800.0,1100.0,0.0,0.0,640.0,21.0,50.0,-1.0,-0.5,-0.5,128.0,0.0,1.0,400.0,62.0,11.0,1.0,0.0,21053.0
09:40:38.228,1270.0,370.0,-3.7,0.5,1.0,60.0,250.0,950.0,0.0,0.0,40.0,8.0,89.0,-1.0,-0.5,-0.5,218.0,0.0,1.0,3000.0,4.0,6.0,1.0,0.0,3579.0
09:40:42.124,1470.0,20.0,-3.2,0.5,1.0,60.0,1150.0,1500.0,0.0,0.0,10.0,76.0,86.0,-1.0,-0.5,-0.5,164.0,0.0,1.0,500.0,32.0,68.0,1.0,0.0,10094.0
09:40:45.971,70.0,250.0,-1.5,0.5,1.0,610.0,100.0,1500.0,0.0,0.0,800.0,8.0,3.0,-1.0,-0.5,-0.5,203.0,0.0,1.0,2800.0,2.0,21.0,1.0,0.0,28088.0
09:40:50.915,1470.0,50.0,-4.4,0.5,1.0,210.0,1650.0,1850.0,0.0,0.0,150.0,6.0,55.0,-1.0,-0.5,-0.5,86.0,0.0,1.0,2800.0,10.0,38.0,1.0,0.0,29320.0
09:40:55.264,1570.0,70.0,-1.3,0.5,1.0,760.0,950.0,1100.0,0.0,0.0,60.0,47.0,16.0,-1.0,-0.5,-0.5,85.0,0.0,1.0,1300.0,21.0,51.0,1.0,0.0,1443.0
09:41:00.412,220.0,330.0,-3.1,0.5,1.0,760.0,1250.0,1800.0,0.0,0.0,210.0,11.0,1.0,-1.0,-0.5,-0.5,58.0,0.0,1.0,600.0,63.0,15.0,1.0,0.0,9881.0
09:41:04.761,1520.0,140.0,-4.6,0.5,1.0,110.0,250.0,900.0,0.0,0.0,570.0,75.0,50.0,-1.0,-0.5,-0.5,71.0,0.0,1.0,400.0,75.0,48.0,1.0,0.0,6670.0
09:41:09.139,70.0,160.0,-3.9,0.5,1.0,410.0,900.0,1050.0,0.0,0.0,920.0,56.0,75.0,-1.0,-0.5,-0.5,30.0,0.0,1.0,3800.0,50.0,4.0,1.0,0.0,16216.0
09:41:14.000,220.0,120.0,-2.6,0.5,1.0,760.0,1000.0,1250.0,0.0,0.0,40.0,19.0,8.0,-1.0,-0.5,-0.5,27.0,0.0,1.0,3600.0,80.0,18.0,1.0,0.0,2333.0
09:41:17.864,1520.0,170.0,-4.2,0.5,1.0,360.0,1900.0,1650.0,0.0,0.0,240.0,58.0,81.0,-1.0,-0.5,-0.5,29.0,0.0,1.0,700.0,70.0,16.0,1.0,0.0,7565.0
09:41:23.026,1170.0,330.0,-4.2,0.5,1.0,410.0,850.0,1250.0,0.0,0.0,690.0,94.0,44.0,-1.0,-0.5,-0.5,151.0,0.0,1.0,2900.0,38.0,11.0,1.0,0.0,1953.0
09:41:27.869,620.0,440.0,-1.9,0.5,1.0,510.0,1900.0,1250.0,0.0,0.0,210.0,35.0,38.0,-1.0,-0.5,-0.5,56.0,0.0,1.0,2100.0,44.0,4.0,1.0,0.0,4593.0
09:41:32.429,1870.0,120.0,-1.8,0.5,1.0,260.0,650.0,1050.0,0.0,0.0,110.0,32.0,6.0,-1.0,-0.5,-0.5,189.0,0.0,1.0,300.0,15.0,11.0,1.0,0.0,181.0
09:41:36.333,820.0,360.0,-3.4,0.5,1.0,860.0,1900.0,1650.0,0.0,0.0,60.0,1.0,6.0,-1.0,-0.5,-0.5,51.0,0.0,1.0,1500.0,78.0,4.0,1.0,0.0,9980.0
09:41:40.221,970.0,110.0,-4.6,0.5,1.0,810.0,150.0,1400.0,0.0,0.0,410.0,18.0,13.0,-1.0,-0.5,-0.5,38.0,0.0,1.0,600.0,69.0,15.0,1.0,0.0,5972.0
09:41:44.170,670.0,90.0,-4.2,0.5,1.0,510.0,850.0,1800.0,0.0,0.0,290.0,32.0,94.0,-1.0,-0.5,-0.5,91.0,0.0,1.0,200.0,21.0,29.0,1.0,0.0,6513.0
09:41:48.026,870.0,500.0,-4.0,0.5,1.0,660.0,150.0,950.0,0.0,0.0,410.0,98.0,12.0,-1.0,-0.5,-0.5,28.0,0.0,1.0,1500.0,51.0,10.0,1.0,0.0,2349.0
09:41:51.938,270.0,30.0,-2.1,0.5,1.0,410.0,1300.0,1050.0,0.0,0.0,150.0,1.0,44.0,-1.0,-0.5,-0.5,151.0,0.0,1.0,3200.0,50.0,4.0,1.0,0.0,5079.0
09:41:56.476,370.0,160.0,-0.3,0.5,1.0,760.0,350.0,1650.0,0.0,0.0,470.0,58.0,22.0,-1.0,-0.5,-0.5,31.0,0.0,1.0,1400.0,16.0,65.0,1.0,0.0,22529.0
09:42:00.520,1020.0,170.0,-3.4,0.5,1.0,110.0,150.0,1050.0,0.0,0.0,500.0,31.0,15.0,-1.0,-0.5,-0.5,223.0,0.0,1.0,2400.0,29.0,11.0,1.0,0.0,20421.0
09:42:04.786,670.0,330.0,-4.6,0.5,1.0,60.0,2000.0,1650.0,0.0,0.0,560.0,16.0,19.0,-1.0,-0.5,-0.5,87.0,0.0,1.0,2100.0,1.0,13.0,1.0,0.0,18719.0
09:42:09.267,370.0,70.0,-4.9,0.5,1.0,210.0,200.0,950.0,0.0,0.0,110.0,18.0,52.0,-1.0,-0.5,-0.5,156.0,0.0,1.0,2900.0,21.0,92.0,1.0,0.0,10912.0
09:42:14.105,770.0,200.0,-3.1,0.5,1.0,260.0,150.0,1650.0,0.0,0.0,110.0,22.0,76.0,-1.0,-0.5,-0.5,56.0,0.0,1.0,3700.0,61.0,69.0,1.0,0.0,6150.0
09:42:18.032,770.0,120.0,-4.8,0.5,1.0,60.0,1650.0,1700.0,0.0,0.0,80.0,73.0,16.0,-1.0,-0.5,-0.5,63.0,0.0,1.0,2200.0,61.0,16.0,1.0,0.0,17628.0
09:42:21.948,70.0,300.0,-2.1,0.5,1.0,1010.0,150.0,1650.0,0.0,0.0,990.0,92.0,4.0,-1.0,-0.5,-0.5,134.0,0.0,1.0,2400.0,18.0,11.0,1.0,0.0,2662.0
09:42:26.439,70.0,490.0,-3.1,0.5,1.0,360.0,950.0,1150.0,0.0,0.0,60.0,34.0,63.0,-1.0,-0.5,-0.5,71.0,0.0,1.0,4500.0,11.0,3.0,1.0,0.0,15780.0
09:42:30.451,220.0,270.0,-4.9,0.5,1.0,210.0,1750.0,1800.0,0.0,0.0,20.0,16.0,35.0,-1.0,-0.5,-0.5,69.0,0.0,1.0,2100.0,50.0,71.0,1.0,0.0,17869.0
09:42:34.440,1070.0,20.0,-4.2,0.5,1.0,60.0,2000.0,1300.0,0.0,0.0,80.0,94.0,8.0,-1.0,-0.5,-0.5,42.0,0.0,1.0,3800.0,29.0,93.0,1.0,0.0,3001.0
09:42:38.622,220.0,80.0,-2.2,0.5,1.0,210.0,350.0,950.0,0.0,0.0,570.0,35.0,62.0,-1.0,-0.5,-0.5,144.0,0.0,1.0,2900.0,8.0,21.0,1.0,0.0,18698.0
09:42:42.971,1020.0,30.0,-1.9,0.5,1.0,210.0,950.0,950.0,0.0,0.0,340.0,4.0,61.0,-1.0,-0.5,-0.5,101.0,0.0,1.0,1100.0,21.0,71.0,1.0,0.0,16333.0
09:42:47.513,1970.0,250.0,-1.6,0.5,1.0,760.0,1000.0,1800.0,0.0,0.0,250.0,75.0,81.0,-1.0,-0.5,-0.5,174.0,0.0,1.0,2300.0,26.0,31.0,1.0,0.0,6117.0
09:42:51.937,820.0,440.0,-0.5,0.5,1.0,760.0,350.0,1250.0,0.0,0.0,390.0,13.0,25.0,-1.0,-0.5,-0.5,162.0,0.0,1.0,1100.0,6.0,21.0,1.0,0.0,12355.0
09:42:56.392,70.0,430.0,-4.7,0.5,1.0,760.0,850.0,1500.0,0.0,0.0,410.0,57.0,16.0,-1.0,-0.5,-0.5,128.0,0.0,1.0,1400.0,59.0,16.0,1.0,0.0,1749.0
09:43:00.497,220.0,190.0,-2.8,0.5,1.0,510.0,500.0,1400.0,0.0,0.0,260.0,78.0,75.0,-1.0,-0.5,-0.5,171.0,0.0,1.0,1900.0,1.0,32.0,1.0,0.0,31727.0
09:43:04.337,420.0,80.0,-2.6,0.5,1.0,110.0,200.0,950.0,0.0,0.0,210.0,44.0,28.0,-1.0,-0.5,-0.5,132.0,0.0,1.0,3900.0,21.0,71.0,1.0,0.0,8966.0
09:43:08.198,1470.0,270.0,-0.2,0.5,1.0,210.0,250.0,2000.0,0.0,0.0,250.0,29.0,16.0,-1.0,-0.5,-0.5,30.0,0.0,1.0,200.0,48.0,38.0,1.0,0.0,11212.0
09:43:12.200,1170.0,330.0,-4.0,0.5,1.0,360.0,350.0,1250.0,0.0,0.0,440.0,62.0,69.0,-1.0,-0.5,-0.5,29.0,0.0,1.0,600.0,82.0,48.0,1.0,0.0,6051.0
09:43:16.100,1270.0,140.0,-1.9,0.5,1.0,210.0,150.0,1950.0,0.0,0.0,120.0,81.0,12.0,-1.0,-0.5,-0.5,38.0,0.0,1.0,200.0,12.0,24.0,1.0,0.0,8523.0
09:43:19.963,820.0,140.0,-1.5,0.5,1.0,210.0,200.0,1050.0,0.0,0.0,290.0,80.0,21.0,-1.0,-0.5,-0.5,112.0,0.0,1.0,4100.0,12.0,4.0,1.0,0.0,22673.0
09:43:24.391,70.0,30.0,-2.9,0.5,1.0,210.0,1050.0,1250.0,0.0,0.0,630.0,35.0,53.0,-1.0,-0.5,-0.5,102.0,0.0,1.0,3100.0,6.0,47.0,1.0,0.0,13509.0
09:43:28.325,1670.0,370.0,-1.1,0.5,1.0,1010.0,1300.0,1050.0,0.0,0.0,380.0,71.0,44.0,-1.0,-0.5,-0.5,123.0,0.0,1.0,1200.0,32.0,6.0,1.0,0.0,8348.0
09:43:32.283,1070.0,90.0,-0.2,0.5,1.0,510.0,1650.0,1500.0,0.0,0.0,310.0,15.0,11.0,-1.0,-0.5,-0.5,133.0,0.0,1.0,1900.0,61.0,13.0,1.0,0.0,23633.0
09:43:36.079,1220.0,230.0,-4.4,0.5,1.0,810.0,150.0,950.0,0.0,0.0,410.0,22.0,12.0,-1.0,-0.5,-0.5,122.0,0.0,1.0,500.0,42.0,19.0,1.0,0.0,5577.0
09:43:39.922,420.0,190.0,-3.4,0.5,1.0,760.0,1050.0,1250.0,0.0,0.0,110.0,65.0,21.0,-1.0,-0.5,-0.5,139.0,0.0,1.0,500.0,75.0,35.0,1.0,0.0,3823.0
09:43:44.355,1570.0,50.0,-4.4,0.5,1.0,210.0,100.0,1800.0,0.0,0.0,440.0,4.0,47.0,-1.0,-0.5,-0.5,240.0,0.0,1.0,900.0,57.0,82.0,1.0,0.0,8827.0
09:43:48.194,670.0,260.0,-1.2,0.5,1.0,410.0,1650.0,1300.0,0.0,0.0,20.0,75.0,16.0,-1.0,-0.5,-0.5,66.0,0.0,1.0,1300.0,41.0,48.0,1.0,0.0,15374.0
09:43:52.077,970.0,260.0,-4.6,0.5,1.0,210.0,1300.0,950.0,0.0,0.0,110.0,16.0,47.0,-1.0,-0.5,-0.5,128.0,0.0,1.0,800.0,6.0,53.0,1.0,0.0,28383.0
09:43:56.054,1170.0,340.0,-2.4,0.5,1.0,60.0,1500.0,1300.0,0.0,0.0,550.0,4.0,57.0,-1.0,-0.5,-0.5,121.0,0.0,1.0,400.0,22.0,35.0,1.0,0.0,4652.0
09:43:59.968,120.0,380.0,-3.4,0.5,1.0,210.0,1650.0,1700.0,0.0,0.0,470.0,51.0,53.0,-1.0,-0.5,-0.5,46.0,0.0,1.0,300.0,21.0,16.0,1.0,0.0,3784.0
09:44:04.370,270.0,250.0,-4.6,0.5,1.0,210.0,450.0,950.0,0.0,0.0,470.0,18.0,59.0,-1.0,-0.5,-0.5,218.0,0.0,1.0,2700.0,45.0,50.0,1.0,0.0,17688.0
09:44:08.256,620.0,50.0,-3.7,0.5,1.0,210.0,850.0,950.0,0.0,0.0,120.0,28.0,58.0,-1.0,-0.5,-0.5,166.0,0.0,1.0,3900.0,6.0,59.0,1.0,0.0,6263.0
09:44:12.110,820.0,490.0,-2.1,0.5,1.0,110.0,750.0,950.0,0.0,0.0,680.0,86.0,35.0,-1.0,-0.5,-0.5,29.0,0.0,1.0,3900.0,31.0,16.0,1.0,0.0,4678.0
