time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE
13:49:40,1500.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0003318936796858907,0.0009349416941404343,0.024683162569999695,0.0002501579583622515,0.00021504060714505613,0.0018036756664514542,-35.3632621,149.1652374,39.0,-1.0,1.0,-3.0,STABILIZE
13:49:54,1500.0,0.0,2.0,-1000.0,0.0,0.0,1.0,-0.0006383311410900205,0.0011123230797238648,0.020404276438057423,0.0003366899909451604,0.0003154158766847104,0.0013943917583674192,-35.3632621,149.1652375,0.0,0.0,0.0,1.0,AUTO
13:49:55,39227.0,0.0,1.5,-1000.0,0.5,0.25,0.25,-0.0003611606080085039,0.001430569653166458,0.020126176066696644,0.0003109458048129454,0.00032529285817872733,0.0013170219608582556,-35.3632621,149.16523745,0.0,0.0,0.0,1.0,AUTO
13:49:56,39227.0,0.0,1.5,-1000.0,0.5,0.5,0.5,-7.67043384257704e-05,0.0016513399896211922,0.019940724596381187,0.00034076691372320056,0.0002978025295305997,0.0013627871521748602,-35.3632621,149.16523745,0.0,0.0,0.0,1.5,AUTO
13:49:58,39227.0,-0.5,0.0,-1017.5,47.0,-6.0,1.5,0.02367458213120699,-0.0009446526091778651,0.01948685385286808,0.04695643670856953,-0.006926818052306771,0.002207999466918409,-35.36326205,149.1652375,1412.0,0.5,5.0,-143.0,AUTO
13:49:59,237912.0,3.25,-10.25,-998.5,-78.5,29.5,-64.75,0.02943732449784875,0.008681039020302705,-0.024763316847383976,-0.07953885942697525,0.02875868882983923,-0.06485189002705738,-35.3632614,149.1652411,3330.75,6.75,48.0,-144.75,AUTO
13:50:00,237912.0,5.0,-9.0,-1005.5,-32.0,-13.0,-50.0,-0.03563409298658371,0.017212271224707365,-0.07868192344903946,-0.033492835238575935,-0.014162533916532993,-0.050028055906295776,-35.363261,149.1652449,4470.5,0.0,35.5,-147.5,AUTO
13:50:02,237912.0,-6.5,9.5,-1002.5,65.0,14.0,2.0,-0.008389427486690693,-0.0035842466168105602,-0.09240575507283211,0.06484927982091904,0.013711637817323208,0.0026351839769631624,-35.363261249999994,149.16524049999998,7551.5,-1.0,-58.5,-149.5,AUTO
13:50:03,66596.0,-1.5,4.0,-997.75,1.75,-1.0,5.0,0.05711403861641884,0.008158045820891857,-0.08735953085124493,0.0010738559067249298,-0.002067781751975417,0.00582072208635509,-35.36326175,149.1652346,9505.0,-6.5,-12.0,-151.75,AUTO
13:50:04,66596.0,3.0,-1.0,-999.5,-72.5,-14.0,-1.0,0.019008561968803406,7.441843627020717e-05,-0.08486342057585716,-0.07358592003583908,-0.014821358490735292,-0.0007484121015295386,-35.363262250000005,149.16523469999998,10667.0,-6.0,19.5,-149.0,AUTO
