time_stamp,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
03:21:50,STABILIZE,0.0,1.0,-1000.0,0.0,0.0,0.0,1500.0,-0.0005070403858553618,0.0014446350978687406,0.02747370023280382,0.00022778108541388065,0.00027796787617262453,0.0022925364319235086,-35.3632622,149.1652374,0.0,-2.0,1.0,0.0
03:21:56,STABILIZE,0.0,1.0,-1000.0,0.0,0.5,0.5,1500.0,-0.00039148685027612373,0.0009262443636544049,0.02492671739310026,0.00029222521698102355,0.00020849809516221285,0.0018666948890313506,-35.3632621,149.16523745,9.0,-1.0,1.5,-1.0
03:22:04,AUTO,0.0,1.0,-1000.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,249534.0,-0.0008955100590052704,0.0009816063490385811,0.022341221570968628,0.0003067391032042603,0.00028574460884556174,0.0014614083726579945,-35.363262166666665,149.1652375,12.666666666666666,-1.0,0.0,-2.0
03:22:06,AUTO,0.0,1.6666666666666667,-1000.0,0.3333333333333333,1.0,0.6666666666666666,249534.0,-0.0005023932220259061,0.0013660999635855358,0.0218453382452329,0.00024752239308630425,0.00026383809745311737,0.0015206204649681847,-35.3632621,149.1652375,18.0,0.0,0.0,-1.0
03:22:07,AUTO,0.0,1.0,-1027.0,2.6666666666666665,-2.6666666666666665,0.6666666666666666,219942.0,0.00021062352849791446,0.0015059283080821235,0.021514470378557842,0.002996852524423351,-0.0036259013189313314,0.0016839141802241404,-35.3632621,149.16523746666667,22.333333333333332,0.0,0.0,-3.0
03:22:08,AUTO,0.0,0.0,-1127.3333333333333,-0.6666666666666666,2.3333333333333335,0.0,219942.0,0.003113716607913375,0.00026969405977676314,0.021485551570852596,-0.0015215742556999128,0.0017310557886958122,0.0008250443109621605,-35.3632621,149.1652375,241.33333333333334,0.0,0.6666666666666666,-71.33333333333333
03:22:10,AUTO,1.6666666666666667,-8.333333333333334,-994.3333333333334,-42.666666666666664,38.0,-49.666666666666664,201118.0,0.051692298303047814,-0.000515332135061423,-0.006574590069552262,-0.04332961452503999,0.03736738177637259,-0.04936916846781969,-35.363261566666665,149.16524,2941.0,7.666666666666667,43.333333333333336,-147.33333333333334
03:22:12,AUTO,-1.6666666666666667,3.3333333333333335,-1002.6666666666666,44.333333333333336,-0.6666666666666666,-19.0,201118.0,-0.06844577689965566,0.0009794172753269474,-0.09551543990770976,0.04433255891005198,-0.0013148790846268337,-0.01923624488214652,-35.3632608,149.16524569999999,5983.333333333333,-2.0,-28.333333333333332,-148.0
03:22:13,AUTO,-6.333333333333333,14.0,-1003.6666666666666,67.66666666666667,9.666666666666666,0.3333333333333333,261408.0,0.008895268353323141,0.008917851528773705,-0.10488248616456985,0.06748192757368088,0.00954958206663529,0.0008847498102113605,-35.36326163333333,149.1652386,7904.333333333333,-14.0,-55.666666666666664,-150.33333333333334
03:22:14,AUTO,-1.0,8.666666666666666,-1000.6666666666666,51.0,-9.333333333333334,14.333333333333334,261408.0,0.0575739952425162,0.011899703492720922,-0.10121372590462367,0.050872744992375374,-0.010109114848698178,0.015102312977736196,-35.36326283333333,149.1652349,9075.333333333334,-20.0,-23.666666666666668,-152.0
03:22:16,AUTO,-4.0,-5.333333333333333,-1004.3333333333334,3.6666666666666665,40.0,-73.33333333333333,187813.0,-0.027752078448732693,0.0021176461596041918,-0.10327345629533131,0.002954751874009768,0.039524706080555916,-0.07344169666369756,-35.363262133333336,149.16523713333333,12154.666666666666,27.0,4.666666666666667,-150.0
03:22:18,AUTO,-0.3333333333333333,1.3333333333333333,-999.3333333333334,2.0,-9.333333333333334,2.6666666666666665,187813.0,0.015326675648490587,0.016309089958667755,-0.16327008605003357,0.0017238723424573739,-0.01050963376959165,0.0033432164733919003,-35.3632603,149.16523516666666,15270.666666666666,-8.666666666666666,-2.3333333333333335,-151.0
03:22:19,AUTO,2.3333333333333335,0.0,-1000.0,-8.666666666666666,-6.666666666666667,-8.0,27847.0,0.005381858286758264,0.0018090362039705117,-0.163272425532341,-0.009630373368660608,-0.008092654248078665,-0.008310996616880098,-35.3632613,149.16523546666667,17211.0,-11.0,8.666666666666666,-151.0
03:22:20,AUTO,1.3333333333333333,0.0,-1000.3333333333334,-2.0,0.0,-21.666666666666668,27847.0,0.0001980827388858112,-0.0016502716268102329,-0.17444418370723724,-0.002954256138764322,-0.0006345447618514299,-0.021918245280782383,-35.3632618,149.16523596666664,18377.0,-6.666666666666667,8.0,-151.0
03:22:22,AUTO,0.0,0.0,-1000.0,2.6666666666666665,3.0,-23.666666666666668,113428.0,0.002712335359926025,0.001913439598865807,-0.2238281567891439,0.0022232331490765014,0.0029689029712850847,-0.02389231820901235,-35.3632621,149.16523646666667,21494.666666666668,0.0,2.0,-152.0
03:22:24,AUTO,0.0,0.0,-1000.0,0.0,0.6666666666666666,-20.0,113428.0,0.0029107468823591867,0.0033044041289637485,-0.2645976046721141,-0.000555823256339257,5.006576733042797e-05,-0.020037089784940083,-35.3632621,149.1652366666667,24619.666666666668,-1.0,3.0,-152.0
03:22:25,AUTO,0.0,0.0,-1000.3333333333334,20.666666666666668,-1.6666666666666667,23.0,42097.0,0.005497141758193417,0.0047949642563859625,-0.25715261697769165,0.020186462439596653,-0.003235328864927093,0.02371099094549815,-35.363262166666665,149.1652366,26553.666666666668,-4.333333333333333,0.0,-152.0
