,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
01:40:06.830,21068.0,0.25,0.1,1000.0,30.0
01:40:11.536,62717.0,0.25,0.1,1000.0,30.0
01:40:16.709,92393.0,0.25,0.1,1000.0,30.0
01:40:21.371,49686.0,0.25,0.1,1000.0,30.0
01:40:27.108,2691.0,0.25,0.1,1000.0,30.0
01:40:32.643,4166.0,0.25,0.1,1000.0,30.0
01:40:37.256,141502.0,0.25,0.1,1000.0,30.0
01:40:42.912,32636.0,0.25,0.1,1000.0,30.0
01:40:47.565,32363.0,0.25,0.1,1000.0,30.0
01:40:52.621,41788.0,0.25,0.1,1000.0,30.0
01:40:57.300,98606.0,0.25,0.1,1000.0,30.0
01:41:02.879,36166.0,0.25,0.1,1000.0,30.0
01:41:07.569,12880.0,0.25,0.1,1000.0,30.0
01:41:12.615,51235.0,0.25,0.1,1000.0,30.0
01:41:17.346,60556.0,0.25,0.1,1000.0,30.0
01:41:22.938,22795.0,0.25,0.1,1000.0,30.0
01:41:27.456,31198.0,0.25,0.1,1000.0,30.0
01:41:33.096,127639.0,0.25,0.1,1000.0,30.0
01:41:38.666,14062.0,0.25,0.1,1000.0,30.0
01:41:43.224,20408.0,0.25,0.1,1000.0,30.0
01:41:48.967,6256.0,0.25,0.1,1000.0,30.0
01:41:53.756,38875.0,0.25,0.1,1000.0,30.0
01:41:58.886,85877.0,0.25,0.1,1000.0,30.0
01:42:03.481,52763.0,0.25,0.1,1000.0,30.0
01:42:09.111,1110.0,0.25,0.1,1000.0,30.0
01:42:14.626,5413.0,0.25,0.1,1000.0,30.0
01:42:19.225,68585.0,0.25,0.1,1000.0,30.0
01:42:24.714,1871.0,0.25,0.1,1000.0,30.0
01:42:29.195,10437.0,0.25,0.1,1000.0,30.0
01:42:34.689,151920.0,0.25,0.1,1000.0,30.0
01:42:39.252,9724.0,0.25,0.1,1000.0,30.0
01:42:44.804,83477.0,0.25,0.1,1000.0,30.0
01:42:49.344,27745.0,0.25,0.1,1000.0,30.0
01:42:54.997,117523.0,0.25,0.1,1000.0,30.0
01:43:00.596,10783.0,0.25,0.1,1000.0,30.0
01:43:05.321,28052.0,0.25,0.1,1000.0,30.0
01:43:10.836,8492.0,0.25,0.1,1000.0,30.0
01:43:15.494,7459.0,0.25,0.1,1000.0,30.0
01:43:21.199,75471.0,0.25,0.1,1000.0,30.0
01:43:26.742,49394.0,0.25,0.1,1000.0,30.0
01:43:31.429,18488.0,0.25,0.1,1000.0,30.0
01:43:36.950,48691.0,0.25,0.1,1000.0,30.0
01:43:41.508,38349.0,0.25,0.1,1000.0,30.0
01:43:46.573,32615.0,0.25,0.1,1000.0,30.0
01:43:51.140,49933.0,0.25,0.1,1000.0,30.0
01:43:56.681,11375.0,0.25,0.1,1000.0,30.0
01:44:01.203,30867.0,0.25,0.1,1000.0,30.0
01:44:06.660,114055.0,0.25,0.1,1000.0,30.0
01:44:11.259,67064.0,0.25,0.1,1000.0,30.0
01:44:16.866,23142.0,0.25,0.1,1000.0,30.0
01:44:21.406,38680.0,0.25,0.1,1000.0,30.0
01:44:27.076,31184.0,0.25,0.1,1000.0,30.0
01:44:32.671,179743.0,0.25,0.1,1000.0,30.0
01:44:37.193,52379.0,0.25,0.1,1000.0,30.0
01:44:42.667,28662.0,0.25,0.1,1000.0,30.0
01:44:47.178,89414.0,0.25,0.1,1000.0,30.0
01:44:52.675,49940.0,0.25,0.1,1000.0,30.0
01:44:57.252,155715.0,0.25,0.1,1000.0,30.0
01:45:02.888,83690.0,0.25,0.1,1000.0,30.0
01:45:07.495,2067.0,0.25,0.1,1000.0,30.0
01:45:12.888,94658.0,0.25,0.1,1000.0,30.0
01:45:17.520,4636.0,0.25,0.1,1000.0,30.0
01:45:22.553,4828.0,0.25,0.1,1000.0,30.0
01:45:27.194,125854.0,0.25,0.1,1000.0,30.0
01:45:32.857,15937.0,0.25,0.1,1000.0,30.0
01:45:37.593,57408.0,0.25,0.1,1000.0,30.0
01:45:42.654,41359.0,0.25,0.1,1000.0,30.0
01:45:47.116,31964.0,0.25,0.1,1000.0,30.0
01:45:52.684,87357.0,0.25,0.1,1000.0,30.0
01:45:57.299,80106.0,0.25,0.1,1000.0,30.0
01:46:02.798,49461.0,0.25,0.1,1000.0,30.0
01:46:07.431,51158.0,0.25,0.1,1000.0,30.0
01:46:13.026,13211.0,0.25,0.1,1000.0,30.0
01:46:18.639,52774.0,0.25,0.1,1000.0,30.0
01:46:23.319,32240.0,0.25,0.1,1000.0,30.0
01:46:28.883,10518.0,0.25,0.1,1000.0,30.0
01:46:33.519,13020.0,0.25,0.1,1000.0,30.0
01:46:38.644,52116.0,0.25,0.1,1000.0,30.0
01:46:43.107,29964.0,0.25,0.1,1000.0,30.0
01:46:48.691,50043.0,0.25,0.1,1000.0,30.0
01:46:53.255,145809.0,0.25,0.1,1000.0,30.0
01:46:58.811,118259.0,0.25,0.1,1000.0,30.0
01:47:03.310,96312.0,0.25,0.1,1000.0,30.0
01:47:09.003,8314.0,0.25,0.1,1000.0,30.0
01:47:14.555,27164.0,0.25,0.1,1000.0,30.0
01:47:19.167,47772.0,0.25,0.1,1000.0,30.0
01:47:24.692,103938.0,0.25,0.1,1000.0,30.0
01:47:29.771,32055.0,0.25,0.1,1000.0,30.0
01:47:34.425,39232.0,0.25,0.1,1000.0,30.0
01:47:40.021,26536.0,0.25,0.1,1000.0,30.0
01:47:45.675,11490.0,0.25,0.1,1000.0,30.0
01:47:50.254,33199.0,0.25,0.1,1000.0,30.0
