time_stamp,MODE_AUTO,MODE_RTL,MODE_STABILIZE,relative_alt,RTL_ALT,vx,vy,vz
15:02:05.274,0,0,0,0,1500.0,0,1,3
15:02:05.475,0,0,0,0,1500.0,-1,1,2
15:02:05.677,0,0,0,0,1500.0,-1,1,2
15:02:05.878,0,0,0,0,1500.0,-1,1,2
15:02:06.080,0,0,0,0,1500.0,-1,1,2
15:02:06.283,0,0,0,0,1500.0,-1,1,2
15:02:06.485,0,0,0,0,1500.0,-1,1,2
15:02:06.688,0,0,0,0,1500.0,-1,1,2
15:02:06.889,0,0,0,0,1500.0,-1,1,2
15:02:07.093,0,0,0,0,1500.0,-1,1,2
15:02:07.298,0,0,0,0,1500.0,-2,1,0
15:02:07.501,0,0,0,3,1500.0,-2,1,0
15:02:07.703,0,0,0,3,1500.0,-2,1,0
15:02:07.906,0,0,0,3,1500.0,-2,1,0
15:02:08.111,0,0,0,3,1500.0,-2,1,0
15:02:08.313,0,0,0,3,1500.0,-2,1,0
15:02:08.516,0,0,0,3,1500.0,-2,1,0
15:02:08.719,0,0,0,3,1500.0,-2,1,0
15:02:08.921,0,0,0,3,1500.0,-2,1,0
15:02:09.124,0,0,0,3,1500.0,-2,1,0
15:02:09.326,0,0,0,4,1500.0,0,0,0
15:02:09.528,0,0,0,5,1500.0,0,0,0
15:02:09.731,0,0,0,5,1500.0,0,0,0
15:02:09.934,0,0,0,5,1500.0,0,0,0
15:02:10.135,0,0,0,5,1500.0,0,0,0
15:02:10.337,0,0,0,5,1500.0,0,0,0
15:02:10.541,0,0,0,5,1500.0,0,0,0
15:02:10.743,0,0,0,5,1500.0,0,0,0
15:02:10.948,0,0,0,5,1500.0,0,0,0
15:02:11.152,0,0,0,5,1500.0,0,0,0
15:02:11.356,0,0,0,10,1500.0,0,0,0
15:02:11.559,0,0,0,76,1500.0,0,0,-41
15:02:11.761,0,0,0,76,1500.0,0,0,-41
15:02:11.965,0,0,0,76,1500.0,0,0,-41
15:02:12.170,0,0,0,76,1500.0,0,0,-41
15:02:12.371,0,0,0,76,1500.0,0,0,-41
15:02:12.573,0,0,0,76,1500.0,0,0,-41
15:02:12.776,0,0,0,76,1500.0,0,0,-41
15:02:12.977,0,0,0,76,1500.0,0,0,-41
15:02:13.180,0,0,0,76,1500.0,0,0,-41
15:02:13.382,0,0,0,2196,1500.0,3,20,-149
15:02:13.584,0,0,0,2584,1500.0,5,31,-149
15:02:13.786,0,0,0,2584,1500.0,5,31,-149
15:02:13.988,0,0,0,2584,1500.0,5,31,-149
15:02:14.196,0,0,0,2584,1500.0,5,31,-149
15:02:14.397,0,0,0,2584,1500.0,5,31,-149
