,A.BRAKE1
09:36:17.179,-1
09:36:17.381,-1
09:36:17.589,-1
09:36:17.793,-1
09:36:18.005,-1
09:36:18.209,-1
09:36:18.413,-1
09:36:18.614,-1
09:36:18.819,-1
09:36:19.023,-1
09:36:19.228,-1
09:36:19.433,-1
09:36:19.640,-1
09:36:19.847,-1
09:36:20.050,-1
09:36:20.252,-1
09:36:20.460,-1
09:36:20.686,-1
09:36:20.889,-1
09:36:21.090,-1
09:36:21.293,-1
09:36:21.499,-1
09:36:21.702,-1
09:36:21.908,-1
09:36:22.113,-1
09:36:22.316,-1
09:36:22.525,-1
09:36:22.734,-1
09:36:22.936,-1
09:36:23.138,-1
09:36:23.340,-1
09:36:23.542,-1
09:36:23.744,-1
09:36:23.949,-1
09:36:24.151,-1
09:36:24.353,-1
09:36:24.558,-1
09:36:24.766,-1
09:36:24.970,-1
09:36:25.173,-1
09:36:25.383,-1
09:36:25.606,-1
09:36:25.810,-1
09:36:26.013,-1
09:36:26.216,-1
09:36:26.419,-1
09:36:26.629,-1
09:36:26.832,-1
09:36:27.034,-1
09:36:27.241,-1
09:36:27.445,-1
09:36:27.649,-1
09:36:27.855,-1
09:36:28.060,-1
09:36:28.264,-1
09:36:28.466,-1
09:36:28.672,-1
09:36:28.875,-1
09:36:29.078,-1
09:36:29.283,-1
09:36:29.494,-1
09:36:29.698,-1
09:36:29.901,-1
09:36:30.105,-1
09:36:30.307,-1
09:36:30.514,-1
09:36:30.716,-1
09:36:30.919,-1
09:36:31.121,-1
09:36:31.324,-1
09:36:31.531,-1
09:36:31.736,-1
09:36:31.939,-1
09:36:32.143,-1
09:36:32.344,-1
09:36:32.549,-1
09:36:32.752,-1
09:36:32.954,-1
09:36:33.157,-1
09:36:33.359,-1
09:36:33.561,-1
09:36:33.767,-1
09:36:33.970,-1
09:36:34.173,-1
09:36:34.378,-1
09:36:34.583,-1
09:36:34.786,-1
09:36:34.988,-1
09:36:35.192,-1
09:36:35.393,-1
09:36:35.599,-1
09:36:35.801,-1
09:36:36.005,-1
09:36:36.209,-1
09:36:36.420,-1
09:36:36.621,-1
09:36:36.827,-1
09:36:37.033,-1
09:36:37.237,-1
09:36:37.442,-1
09:36:37.644,-1
09:36:37.845,-1
09:36:38.046,-1
09:36:38.252,-1
09:36:38.460,-1
09:36:38.664,-1
09:36:38.868,-1
09:36:39.072,-1
09:36:39.273,-1
09:36:39.474,-1
09:36:39.679,-1
09:36:39.884,-1
09:36:40.090,-1
09:36:40.293,-1
09:36:40.497,-1
09:36:40.698,-1
09:36:40.900,-1
09:36:41.102,-1
09:36:41.304,-1
09:36:41.506,-1
09:36:41.708,-1
09:36:41.910,-1
09:36:42.112,-1
09:36:42.316,-1
09:36:42.518,-1
09:36:42.722,-1
09:36:42.924,-1
09:36:43.132,-1
09:36:43.336,-1
09:36:43.538,-1
09:36:43.742,1
09:36:43.947,1
09:36:44.163,1
09:36:44.373,1
09:36:44.574,1
09:36:44.776,1
09:36:44.987,1
09:36:45.190,1
09:36:45.392,-1
09:36:45.593,-1
09:36:45.795,-1
09:36:46.000,-1
09:36:46.204,-1
09:36:46.412,-1
09:36:46.624,-1
09:36:46.828,-1
09:36:47.037,-1
09:36:47.242,-1
09:36:47.448,-1
09:36:47.650,-1
09:36:47.851,-1
09:36:48.057,-1
09:36:48.264,-1
09:36:48.466,-1
09:36:48.671,-1
09:36:48.877,-1
09:36:49.081,-1
09:36:49.282,-1
09:36:49.491,-1
09:36:49.699,-1
09:36:49.908,-1
09:36:50.110,-1
09:36:50.315,-1
09:36:50.520,-1
09:36:50.723,-1
09:36:50.930,-1
09:36:51.133,-1
09:36:51.334,-1
09:36:51.536,-1
09:36:51.741,-1
09:36:51.945,-1
09:36:52.147,-1
09:36:52.350,-1
09:36:52.554,-1
09:36:52.756,-1
09:36:52.961,-1
09:36:53.163,-1
09:36:53.366,-1
09:36:53.570,-1
09:36:53.778,-1
09:36:53.982,-1
09:36:54.186,-1
09:36:54.388,-1
09:36:54.591,-1
09:36:54.797,-1
09:36:55.004,-1
09:36:55.211,-1
09:36:55.420,-1
09:36:55.623,-1
09:36:55.832,-1
09:36:56.038,-1
09:36:56.240,-1
09:36:56.442,-1
09:36:56.647,-1
09:36:56.862,-1
09:36:57.065,-1
09:36:57.268,-1
09:36:57.471,-1
09:36:57.673,-1
09:36:57.881,-1
09:36:58.084,-1
09:36:58.286,-1
09:36:58.488,-1
09:36:58.692,-1
09:36:58.901,-1
09:36:59.112,-1
09:36:59.321,-1
09:36:59.527,-1
09:36:59.729,-1
09:36:59.933,-1
09:37:00.138,-1
09:37:00.340,1
09:37:00.549,1
09:37:00.750,1
09:37:00.957,1
09:37:01.165,1
09:37:01.369,1
09:37:01.574,1
09:37:01.779,1
09:37:01.980,1
09:37:02.182,1
09:37:02.388,-1
09:37:02.591,-1
09:37:02.810,-1
09:37:03.015,-1
09:37:03.221,-1
09:37:03.423,-1
09:37:03.625,-1
09:37:03.828,-1
09:37:04.033,-1
09:37:04.235,-1
09:37:04.437,-1
09:37:04.647,-1
09:37:04.855,-1
09:37:05.058,-1
09:37:05.262,-1
09:37:05.468,-1
09:37:05.674,-1
09:37:05.878,-1
09:37:06.080,-1
09:37:06.283,-1
09:37:06.485,-1
09:37:06.688,-1
09:37:06.893,-1
09:37:07.096,-1
09:37:07.307,-1
09:37:07.512,-1
09:37:07.719,-1
09:37:07.921,-1
09:37:08.123,-1
09:37:08.325,-1
09:37:08.528,-1
09:37:08.732,-1
09:37:08.934,-1
09:37:09.136,-1
09:37:09.340,-1
09:37:09.543,-1
09:37:09.749,-1
09:37:09.951,-1
09:37:10.154,-1
09:37:10.359,-1
09:37:10.563,-1
09:37:10.768,-1
09:37:10.971,-1
09:37:11.176,-1
09:37:11.380,-1
09:37:11.582,-1
09:37:11.786,-1
09:37:11.991,-1
09:37:12.193,-1
09:37:12.396,-1
09:37:12.599,-1
09:37:12.808,-1
09:37:13.011,-1
09:37:13.214,-1
09:37:13.416,-1
09:37:13.620,-1
09:37:13.825,-1
09:37:14.029,-1
09:37:14.233,-1
09:37:14.435,-1
09:37:14.638,-1
09:37:14.840,-1
09:37:15.042,-1
09:37:15.246,-1
09:37:15.449,-1
09:37:15.654,-1
09:37:15.859,-1
09:37:16.066,-1
09:37:16.279,-1
09:37:16.485,-1
09:37:16.691,-1
09:37:16.893,-1
09:37:17.109,-1
09:37:17.315,-1
09:37:17.529,-1
09:37:17.731,-1
09:37:17.935,-1
09:37:18.138,-1
09:37:18.353,-1
09:37:18.655,-1
09:37:18.858,-1
09:37:19.060,-1
09:37:19.262,-1
09:37:19.471,-1
09:37:19.683,-1
09:37:20.012,-1
09:37:20.250,-1
09:37:20.455,-1
09:37:20.671,-1
09:37:20.873,-1
09:37:21.075,-1
