,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
03:54:18.891,70061.0,0.25,0.1,1000.0,30.0,0.3,4100.0,1000.0,16441.0,1500.0
03:54:23.582,13646.0,0.25,0.1,1000.0,30.0,1.6,5800.0,1000.0,23889.0,2130.0
03:54:28.713,31750.0,0.25,0.1,1000.0,30.0,1.6,3200.0,1000.0,833.0,30.0
03:54:33.467,48383.0,0.25,0.1,1000.0,30.0,1.8,2400.0,1000.0,6121.0,1060.0
03:54:39.221,87105.0,0.25,0.1,1000.0,30.0,3.9,2100.0,1000.0,25969.0,190.0
03:54:44.975,181279.0,0.25,0.1,1000.0,30.0,1.1,5600.0,1000.0,12711.0,350.0
03:54:49.676,43888.0,0.25,0.1,1000.0,30.0,4.1,3700.0,1000.0,10693.0,840.0
03:54:54.887,26037.0,0.25,0.1,1000.0,30.0,3.2,5300.0,1000.0,1979.0,180.0
03:54:59.577,111433.0,0.25,0.1,1000.0,30.0,1.3,1100.0,1000.0,4292.0,840.0
03:55:04.755,4122.0,0.25,0.1,1000.0,30.0,0.6,2100.0,1000.0,2152.0,470.0
03:55:09.495,289581.0,0.25,0.1,1000.0,30.0,0.1,5600.0,1000.0,24205.0,180.0
03:55:15.230,225173.0,0.25,0.1,1000.0,30.0,0.8,5600.0,1000.0,6187.0,260.0
03:55:20.835,114032.0,0.25,0.1,1000.0,30.0,1.0,1700.0,1000.0,7724.0,2230.0
03:55:25.453,37069.0,0.25,0.1,1000.0,30.0,0.8,6300.0,1000.0,16396.0,830.0
03:55:31.113,76451.0,0.25,0.1,1000.0,30.0,1.6,4100.0,1000.0,5251.0,690.0
03:55:36.809,57768.0,0.25,0.1,1000.0,30.0,4.1,2800.0,1000.0,5758.0,580.0
03:55:41.504,229881.0,0.25,0.1,1000.0,30.0,0.8,1400.0,1000.0,6711.0,80.0
03:55:46.681,31925.0,0.25,0.1,1000.0,30.0,2.2,8100.0,1000.0,11988.0,220.0
03:55:51.388,168761.0,0.25,0.1,1000.0,30.0,0.1,1300.0,1000.0,264.0,2440.0
03:55:57.076,33340.0,0.25,0.1,1000.0,30.0,0.4,4100.0,1000.0,3156.0,240.0
03:56:02.751,24931.0,0.25,0.1,1000.0,30.0,1.6,4500.0,1000.0,15379.0,620.0
03:56:07.470,15081.0,0.25,0.1,1000.0,30.0,0.2,1700.0,1000.0,25182.0,240.0
03:56:13.135,115475.0,0.25,0.1,1000.0,30.0,1.9,10900.0,1000.0,15889.0,120.0
03:56:18.806,176622.0,0.25,0.1,1000.0,30.0,1.1,9600.0,1000.0,9648.0,510.0
03:56:23.550,104113.0,0.25,0.1,1000.0,30.0,0.4,4600.0,1000.0,3517.0,2940.0
03:56:28.843,50365.0,0.25,0.1,1000.0,30.0,1.2,4300.0,1000.0,26119.0,1110.0
03:56:33.514,82623.0,0.25,0.1,1000.0,30.0,3.1,5300.0,1000.0,1775.0,210.0
03:56:38.715,61292.0,0.25,0.1,1000.0,30.0,2.2,4100.0,1000.0,4827.0,1040.0
03:56:43.325,20486.0,0.25,0.1,1000.0,30.0,1.3,5100.0,1000.0,5066.0,2290.0
03:56:49.085,95357.0,0.25,0.1,1000.0,30.0,0.6,7400.0,1000.0,12905.0,2950.0
03:56:54.811,88714.0,0.25,0.1,1000.0,30.0,1.3,9200.0,1000.0,8384.0,310.0
