time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,EK2_ALT_SOURCE
13:56:02,1500.0,0.01631986116990447,2.9137299861758947e-05,0.02071739360690117,0.04721616581082344,-0.006518413312733173,0.0020228874636814,585135.0,-35.36326205,149.1652375,1218.5,0.0,3.0,-141.0,585.135009765625,0.0,0.0,-1029.5,47.5,-5.5,1.0,AUTO,0.0
13:56:04,1500.0,-0.03257191460579634,0.04240042716264725,-0.09887756779789925,-0.032409556210041046,0.0061229318380355835,-0.09339022263884544,588180.0,-35.363261050000006,149.16524435000002,4262.5,-4.5,42.0,-147.5,588.1799926757812,6.0,-8.5,-1009.5,-31.5,7.0,-93.0,AUTO,0.0
13:56:06,1500.0,-0.010833801585249603,-0.021972409449517727,-0.09327082335948944,0.06510335952043533,0.004844352486543357,0.012473595328629017,591265.0,-35.3632639,149.1652419,7346.5,-6.0,-51.5,-150.5,591.2649841308594,-4.0,10.0,-1002.0,65.0,5.5,11.5,AUTO,0.0
13:56:08,1500.0,0.00880470045376569,-0.01479766657575965,-0.058178599923849106,-0.049329545348882675,0.09281938895583153,-0.06322936899960041,594375.0,-35.3632619,149.1652357,10460.0,38.0,0.0,-149.0,594.375,-6.0,-3.5,-1001.0,-48.5,93.0,-63.0,AUTO,0.0
13:56:10,1500.0,0.012264222837984562,0.024152588099241257,-0.13097497075796127,0.005495137942489237,-0.021361459977924824,0.006853989325463772,597485.0,-35.36325885,149.1652346,13573.5,-12.5,0.5,-152.0,597.4849853515625,0.5,1.0,-999.0,6.0,-20.0,6.0,AUTO,0.0
13:56:12,1500.0,-0.0009657504560891539,-0.00488618016242981,-0.13265716284513474,-0.005407819524407387,-0.004151287255808711,-0.019097832031548023,600605.0,-35.363261699999995,149.1652358,16689.0,-11.5,9.0,-152.0,600.60498046875,3.0,0.0,-1000.5,-4.5,-3.0,-18.5,AUTO,0.0
13:56:14,1500.0,0.003798280027695,0.0016702385619282722,-0.19029154628515244,0.0025401075836271048,0.003734180238097906,-0.026416326873004436,603735.0,-35.3632622,149.1652362,19818.5,0.0,1.0,-153.0,603.7349853515625,0.0,0.0,-1000.0,3.0,4.0,-26.5,AUTO,0.0
13:56:16,1500.0,0.003720287699252367,0.004350946051999927,-0.23435194045305252,-0.002759999828413129,-0.0010953187884297222,-0.018041063100099564,606855.0,-35.3632621,149.1652364,22943.5,-1.0,4.0,-153.0,606.85498046875,0.0,0.0,-999.5,-2.0,0.0,-17.5,AUTO,0.0
13:56:18,1500.0,-0.0005371605511754751,0.006784896599128842,-0.2348249927163124,0.02571200393140316,-0.011214612983167171,0.039803629741072655,609980.0,-35.36326215,149.1652368,26061.5,-5.5,0.0,-152.5,609.97998046875,0.0,0.5,-1002.5,26.5,-10.0,39.0,AUTO,0.0
13:56:20,1500.0,0.002764390897937119,0.00018171140254708007,-0.18223976343870163,-0.005934543674811721,-0.0002922126150224358,0.0192329790443182,613085.0,-35.3632625,149.1652374,29172.5,-0.5,7.0,-153.0,613.0849914550781,0.0,-0.5,-1000.0,-4.5,0.5,18.5,AUTO,0.0
13:56:22,1500.0,0.00019797814275079872,0.001809383335057646,-0.14966413378715515,0.0024095734115689993,0.0005796062760055065,0.013131878804415464,616205.0,-35.3632624,149.165238,32292.5,0.0,1.0,-153.0,616.2049865722656,0.0,0.0,-1000.0,3.0,1.0,12.0,AUTO,0.0
13:56:24,1500.0,0.0015578523743897676,0.0011811268632300198,-0.12502995133399963,-0.00037406175397336483,0.0007581342360936105,0.010347857140004635,619325.0,-35.3632622,149.1652379,35406.0,0.0,0.0,-153.0,619.3249816894531,0.0,0.0,-1000.0,0.5,1.5,10.0,AUTO,0.0
13:56:26,1500.0,0.002593569690361619,0.0015317040961235762,-0.10665636882185936,0.00048775080358609557,0.0003544936771504581,0.008769074454903603,622435.0,-35.3632621,149.1652376,38518.5,0.0,0.0,-153.0,622.4349975585938,0.0,0.0,-999.5,1.5,1.0,8.5,AUTO,0.0
13:56:28,1500.0,0.002220774767920375,0.0014892352046445012,-0.09253475069999695,0.0017136808601208031,0.00010036316234618425,0.007119378307834268,625545.0,-35.3632621,149.1652374,41631.0,0.0,1.0,-153.0,625.5449829101562,0.0,0.0,-1000.5,2.0,0.5,6.5,AUTO,0.0
13:56:30,1500.0,0.002085388987325132,0.0012673537712544203,-0.08026397228240967,-0.0015247718547470868,0.00016468981630168855,0.006987037835642695,628655.0,-35.363262,149.1652374,44742.5,-1.0,1.0,-153.0,628.6549682617188,0.0,0.0,-999.5,0.0,1.0,6.5,AUTO,0.0
13:56:32,1500.0,-0.04698611982166767,0.054813455790281296,0.08174981875345111,-0.11992767453193665,0.08075831457972527,0.47242751717567444,631735.0,-35.3632621,149.16523715,47815.5,-12.0,-9.5,-137.5,631.7349853515625,0.5,1.5,-960.5,-118.5,81.0,472.0,AUTO,0.0
13:56:34,1500.0,0.03844836354255676,-0.035201835446059704,0.30401216447353363,0.009793910197913647,0.04456632398068905,-0.036367250606417656,633540.0,-35.36326445,149.1652324,49624.0,12.5,12.5,-51.0,633.5399780273438,-2.5,-3.5,-976.0,10.5,45.0,-35.5,AUTO,0.0
13:56:36,1500.0,-0.0011588922934606671,0.01881241425871849,0.23643971234560013,0.3681583711877465,0.08803387777879834,-0.1016151076182723,634090.0,-35.3632613,149.16523790000002,50175.0,7.5,21.5,-4.0,634.0899658203125,-4.5,6.0,-950.0,368.5,88.5,-101.0,AUTO,0.0
