,A.ALT_HOLD1
13:56:02.652,1
13:56:02.853,1
13:56:03.055,1
13:56:03.256,1
13:56:03.457,1
13:56:03.658,1
13:56:03.859,-1
13:56:04.061,-1
13:56:04.262,-1
13:56:04.463,-1
13:56:04.665,-1
13:56:04.866,1
13:56:05.067,1
13:56:05.268,1
13:56:05.469,1
13:56:05.670,1
13:56:05.871,1
13:56:06.072,1
13:56:06.274,1
13:56:06.474,1
13:56:06.675,1
13:56:06.876,1
13:56:07.077,1
13:56:07.278,-1
13:56:07.479,1
13:56:07.681,1
13:56:07.882,1
13:56:08.083,1
13:56:08.286,1
13:56:08.487,1
13:56:08.689,1
13:56:08.890,1
13:56:09.092,1
13:56:09.293,1
13:56:09.494,1
13:56:09.695,1
13:56:09.896,1
13:56:10.097,1
13:56:10.300,1
13:56:10.501,1
13:56:10.702,1
13:56:10.903,1
13:56:11.104,1
13:56:11.305,1
13:56:11.506,1
13:56:11.707,1
13:56:11.909,1
13:56:12.110,1
13:56:12.312,1
13:56:12.512,1
13:56:12.714,1
13:56:12.916,1
13:56:13.117,1
13:56:13.318,1
13:56:13.519,1
13:56:13.720,1
13:56:13.922,1
13:56:14.122,1
13:56:14.323,1
13:56:14.525,1
13:56:14.727,1
13:56:14.929,1
13:56:15.130,1
13:56:15.331,1
13:56:15.532,1
13:56:15.733,1
13:56:15.934,1
13:56:16.135,1
13:56:16.336,1
13:56:16.538,1
13:56:16.739,1
13:56:16.940,1
13:56:17.141,1
13:56:17.342,1
13:56:17.543,1
13:56:17.744,1
13:56:17.946,1
13:56:18.147,1
13:56:18.348,1
13:56:18.552,1
13:56:18.754,1
13:56:18.955,1
13:56:19.156,1
13:56:19.357,1
13:56:19.557,1
13:56:19.758,-1
13:56:19.959,1
13:56:20.160,1
13:56:20.362,1
13:56:20.563,1
13:56:20.763,1
13:56:20.965,1
13:56:21.166,1
13:56:21.367,1
13:56:21.568,1
13:56:21.770,1
13:56:21.971,-1
13:56:22.172,-1
13:56:22.373,-1
13:56:22.574,-1
13:56:22.776,1
13:56:22.977,1
13:56:23.178,1
13:56:23.379,1
13:56:23.579,1
13:56:23.780,1
13:56:23.981,1
13:56:24.183,1
13:56:24.385,1
13:56:24.588,1
13:56:24.789,1
13:56:24.990,1
13:56:25.191,1
13:56:25.393,1
13:56:25.594,1
13:56:25.795,1
13:56:25.996,1
13:56:26.199,1
13:56:26.401,1
13:56:26.604,1
13:56:26.805,1
13:56:27.006,1
13:56:27.207,1
13:56:27.408,1
13:56:27.610,1
13:56:27.811,1
13:56:28.011,1
13:56:28.214,1
13:56:28.416,1
13:56:28.618,1
13:56:28.819,-1
13:56:29.020,1
13:56:29.221,1
13:56:29.422,1
13:56:29.623,1
13:56:29.824,1
13:56:30.026,1
13:56:30.228,1
13:56:30.429,1
13:56:30.630,1
13:56:30.831,1
13:56:31.032,-1
13:56:31.233,1
13:56:31.434,1
13:56:31.635,1
13:56:31.836,1
13:56:32.037,1
13:56:32.240,1
13:56:32.441,1
13:56:32.643,1
13:56:32.844,1
13:56:33.045,1
13:56:33.246,1
13:56:33.447,1
13:56:33.648,1
13:56:33.849,1
13:56:34.052,1
13:56:34.255,1
13:56:34.457,1
13:56:34.659,1
13:56:34.860,1
13:56:35.061,1
13:56:35.262,1
13:56:35.463,1
13:56:35.664,1
13:56:35.865,1
13:56:36.067,1
13:56:36.269,1
13:56:36.470,1
13:56:36.672,1
13:56:36.873,1
13:56:37.074,1
13:56:37.275,1
13:56:37.476,1
13:56:37.677,1
13:56:37.878,1
13:56:38.080,1
13:56:38.282,1
13:56:38.484,1
13:56:38.685,1
13:56:38.886,1
13:56:39.087,1
13:56:39.289,1
13:56:39.490,1
13:56:39.691,1
13:56:39.892,1
13:56:40.093,1
13:56:40.295,1
13:56:40.496,1
13:56:40.699,1
13:56:40.900,-1
13:56:41.101,-1
13:56:41.302,-1
13:56:41.502,1
13:56:41.704,1
13:56:41.905,1
13:56:42.106,1
13:56:42.308,1
13:56:42.509,1
13:56:42.711,1
13:56:42.911,1
13:56:43.114,1
13:56:43.315,1
13:56:43.516,1
13:56:43.717,1
13:56:43.918,1
13:56:44.119,1
13:56:44.321,1
13:56:44.524,1
13:56:44.727,1
13:56:44.928,1
13:56:45.129,1
13:56:45.330,1
13:56:45.531,1
13:56:45.732,1
13:56:45.933,1
13:56:46.134,1
13:56:46.336,1
13:56:46.537,1
13:56:46.739,1
13:56:46.939,1
13:56:47.141,1
13:56:47.342,1
13:56:47.542,1
13:56:47.743,1
13:56:47.944,1
13:56:48.146,1
13:56:48.347,1
13:56:48.549,1
13:56:48.750,1
13:56:48.951,1
13:56:49.153,1
13:56:49.354,1
13:56:49.555,1
13:56:49.757,1
13:56:49.958,1
13:56:50.159,1
13:56:50.362,1
13:56:50.563,1
13:56:50.763,1
13:56:50.964,1
13:56:51.166,1
13:56:51.368,1
13:56:51.569,1
13:56:51.770,1
13:56:51.971,1
13:56:52.172,1
13:56:52.374,1
13:56:52.576,1
13:56:52.777,1
13:56:52.978,1
13:56:53.179,1
13:56:53.380,1
13:56:53.581,1
13:56:53.782,1
13:56:53.983,1
13:56:54.184,1
13:56:54.387,1
13:56:54.588,1
13:56:54.789,1
13:56:54.990,1
13:56:55.192,1
13:56:55.393,1
13:56:55.594,1
13:56:55.795,1
13:56:55.996,1
13:56:56.197,1
13:56:56.398,1
13:56:56.599,1
13:56:56.801,1
13:56:57.002,1
13:56:57.203,1
13:56:57.405,1
13:56:57.606,1
13:56:57.807,1
13:56:58.008,1
13:56:58.211,1
13:56:58.412,1
13:56:58.613,1
13:56:58.814,1
13:56:59.015,1
13:56:59.344,1
13:56:59.545,1
13:56:59.747,1
13:56:59.949,1
13:57:00.152,1
13:57:00.358,1
13:57:00.561,1
13:57:00.765,1
13:57:00.968,1
13:57:01.173,1
13:57:01.377,1
13:57:01.578,1
13:57:01.779,1
13:57:01.980,1
13:57:02.183,1
13:57:02.385,1
13:57:02.587,1
13:57:02.789,1
13:57:02.990,1
13:57:03.191,1
13:57:03.392,1
13:57:03.592,1
13:57:03.794,1
13:57:03.995,1
13:57:04.196,1
13:57:04.398,1
13:57:04.599,1
13:57:04.800,1
13:57:05.001,1
13:57:05.202,1
13:57:05.429,-1
13:57:05.632,-1
13:57:05.834,-1
13:57:06.037,1
13:57:06.241,1
13:57:06.446,1
13:57:06.651,1
13:57:06.855,1
13:57:07.057,-1
13:57:07.259,1
13:57:07.460,1
13:57:07.661,1
13:57:07.863,1
13:57:08.066,1
13:57:08.268,1
13:57:08.470,1
13:57:08.672,1
13:57:08.874,1
13:57:09.075,1
13:57:09.276,1
13:57:09.476,1
13:57:09.677,1
13:57:09.880,1
13:57:10.082,1
13:57:10.283,1
13:57:10.485,1
13:57:10.686,1
13:57:10.888,1
13:57:11.089,1
13:57:11.290,1
13:57:11.560,1
13:57:11.763,1
13:57:11.965,1
13:57:12.169,1
13:57:12.375,1
13:57:12.577,1
13:57:12.779,1
13:57:12.981,1
13:57:13.183,1
13:57:13.386,1
13:57:13.587,1
13:57:13.788,1
13:57:13.989,1
13:57:14.191,1
13:57:14.392,1
13:57:14.593,1
13:57:14.794,1
13:57:14.995,1
13:57:15.196,1
13:57:15.398,1
13:57:15.599,1
13:57:15.800,1
13:57:16.002,1
13:57:16.202,1
13:57:16.405,1
13:57:16.606,1
13:57:16.807,1
13:57:17.008,-1
13:57:17.209,1
13:57:17.417,1
13:57:17.619,1
13:57:17.821,1
13:57:18.023,1
13:57:18.227,1
13:57:18.431,1
13:57:18.635,1
13:57:18.838,1
13:57:19.041,1
13:57:19.244,1
13:57:19.445,1
13:57:19.646,1
13:57:19.847,1
13:57:20.049,1
13:57:20.250,1
13:57:20.451,1
13:57:20.653,1
13:57:20.855,1
13:57:21.057,1
13:57:21.258,1
13:57:21.459,1
13:57:21.660,1
13:57:21.861,1
13:57:22.064,1
13:57:22.266,1
13:57:22.467,1
13:57:22.668,1
13:57:22.870,1
13:57:23.071,1
13:57:23.272,1
13:57:23.521,1
13:57:23.724,1
13:57:23.927,1
13:57:24.131,1
13:57:24.335,1
13:57:24.539,1
13:57:24.746,1
13:57:24.952,1
13:57:25.155,1
13:57:25.357,1
13:57:25.557,1
13:57:25.758,1
13:57:25.960,1
13:57:26.162,1
13:57:26.363,1
13:57:26.566,1
13:57:26.769,1
13:57:26.970,1
13:57:27.171,1
13:57:27.372,1
13:57:27.573,1
13:57:27.774,1
13:57:27.975,1
13:57:28.177,1
13:57:28.379,1
13:57:28.580,1
13:57:28.782,1
13:57:28.983,1
13:57:29.183,1
13:57:29.386,1
13:57:29.587,1
13:57:29.789,1
13:57:29.991,1
13:57:30.198,1
13:57:30.402,1
13:57:30.605,1
13:57:30.809,1
13:57:31.014,1
13:57:31.216,1
13:57:31.417,1
13:57:31.618,1
13:57:31.819,1
13:57:32.020,1
13:57:32.221,1
13:57:32.423,1
13:57:32.623,1
13:57:32.826,1
13:57:33.027,1
13:57:33.228,1
13:57:33.429,1
13:57:33.630,1
13:57:33.830,1
13:57:34.032,1
13:57:34.233,1
13:57:34.435,1
13:57:34.639,1
13:57:34.841,1
13:57:35.041,1
13:57:35.243,1
13:57:35.533,1
13:57:35.735,1
13:57:35.936,1
13:57:36.140,1
13:57:36.344,1
13:57:36.548,1
