,A.LAND1
12:52:41.345,-1.0
12:52:41.553,-1.0
12:52:41.759,-1.0
12:52:41.961,-1.0
12:52:42.164,-1.0
12:52:42.366,-1.0
12:52:42.570,-1.0
12:52:42.772,-1.0
12:52:42.974,-1.0
12:52:43.178,-1.0
12:52:43.380,-1.0
12:52:43.581,-1.0
12:52:43.783,-1.0
12:52:43.987,-1.0
12:52:44.189,-1.0
12:52:44.398,-1.0
12:52:44.600,-1.0
12:52:44.803,-1.0
12:52:45.004,-1.0
12:52:45.206,-1.0
12:52:45.408,-1.0
12:52:45.610,-1.0
12:52:45.811,-1.0
12:52:46.016,-1.0
12:52:46.219,-1.0
12:52:46.421,-1.0
12:52:46.625,-1.0
12:52:46.830,-1.0
12:52:47.032,-1.0
12:52:47.233,-1.0
12:52:47.438,-1.0
12:52:47.644,-1.0
12:52:47.845,-1.0
12:52:48.047,-1.0
12:52:48.250,-1.0
12:52:48.452,-1.0
12:52:48.656,-1.0
12:52:48.860,-1.0
12:52:49.063,-1.0
12:52:49.265,-1.0
12:52:49.467,-1.0
12:52:49.671,-1.0
12:52:49.876,-1.0
12:52:50.079,-1.0
12:52:50.282,-1.0
12:52:50.484,-1.0
12:52:50.686,-1.0
12:52:50.887,-1.0
12:52:51.089,-1.0
12:52:51.295,-1.0
12:52:51.498,-1.0
12:52:51.702,-1.0
12:52:51.906,-1.0
12:52:52.108,-1.0
12:52:52.313,-1.0
12:52:52.515,-1.0
12:52:52.716,-1.0
12:52:52.917,-1.0
12:52:53.119,-1.0
12:52:53.321,-1.0
12:52:53.523,-1.0
12:52:53.726,-1.0
12:52:53.929,-1.0
12:52:54.131,-1.0
12:52:54.332,-1.0
12:52:54.534,-1.0
12:52:54.737,-1.0
12:52:54.939,-1.0
12:52:55.143,-1.0
12:52:55.344,-1.0
12:52:55.547,-1.0
12:52:55.749,-1.0
12:52:55.956,-1.0
12:52:56.158,-1.0
12:52:56.362,-1.0
12:52:56.568,-1.0
12:52:56.772,-1.0
12:52:56.973,-1.0
12:52:57.184,-1.0
12:52:57.387,-1.0
12:52:57.590,-1.0
12:52:57.794,-1.0
12:52:57.996,-1.0
12:52:58.200,-1.0
12:52:58.402,-1.0
12:52:58.605,-1.0
12:52:58.806,-1.0
12:52:59.008,-1.0
12:52:59.210,-1.0
12:52:59.413,-1.0
12:52:59.617,-1.0
12:52:59.819,-1.0
12:53:00.026,-1.0
12:53:00.228,-1.0
12:53:00.430,-1.0
12:53:00.632,-1.0
12:53:00.834,-1.0
12:53:01.035,-1.0
12:53:01.241,-1.0
12:53:01.443,-1.0
12:53:01.645,-1.0
12:53:01.846,-1.0
12:53:02.050,-1.0
12:53:02.252,-1.0
12:53:02.453,-1.0
12:53:02.655,-1.0
12:53:02.857,-1.0
12:53:03.059,-1.0
12:53:03.261,-1.0
12:53:03.463,-1.0
12:53:03.667,-1.0
12:53:03.873,-1.0
12:53:04.075,-1.0
12:53:04.277,-1.0
12:53:04.479,-1.0
12:53:04.681,-1.0
12:53:04.883,-1.0
12:53:05.085,-1.0
12:53:05.288,-1.0
12:53:05.492,-1.0
12:53:05.695,-1.0
12:53:05.897,-1.0
12:53:06.098,-1.0
12:53:06.301,-1.0
12:53:06.505,-1.0
12:53:06.707,-1.0
12:53:06.910,-1.0
12:53:07.111,-1.0
12:53:07.316,-1.0
12:53:07.518,-1.0
12:53:07.723,-1.0
12:53:07.926,-1.0
12:53:08.128,-1.0
12:53:08.332,-1.0
12:53:08.536,-1.0
12:53:08.739,-1.0
12:53:08.941,-1.0
12:53:09.142,-1.0
12:53:09.346,-1.0
12:53:09.547,-1.0
12:53:09.749,-1.0
12:53:09.952,-1.0
12:53:10.156,-1.0
12:53:10.362,-1.0
12:53:10.564,-1.0
12:53:10.766,-1.0
12:53:10.968,-1.0
12:53:11.170,-1.0
12:53:11.372,-1.0
12:53:11.574,-1.0
12:53:11.777,-1.0
12:53:11.980,-1.0
12:53:12.183,-1.0
12:53:12.385,-1.0
12:53:12.589,-1.0
12:53:12.791,-1.0
12:53:12.993,-1.0
12:53:13.194,-1.0
12:53:13.400,-1.0
12:53:13.604,-1.0
12:53:13.806,-1.0
12:53:14.008,-1.0
12:53:14.210,-1.0
12:53:14.414,-1.0
12:53:14.619,-1.0
12:53:14.821,-1.0
12:53:15.023,-1.0
12:53:15.225,-1.0
12:53:15.426,-1.0
12:53:15.628,-1.0
12:53:15.830,-1.0
12:53:16.031,-1.0
12:53:16.232,-1.0
12:53:16.434,-1.0
12:53:16.639,-1.0
12:53:16.841,-1.0
12:53:17.042,-1.0
12:53:17.244,-1.0
12:53:17.448,-1.0
12:53:17.653,-1.0
12:53:17.859,-1.0
12:53:18.061,-1.0
12:53:18.263,-1.0
12:53:18.464,-1.0
12:53:18.668,-1.0
12:53:18.873,-1.0
12:53:19.075,-1.0
12:53:19.277,-1.0
12:53:19.480,-1.0
12:53:19.689,-1.0
12:53:19.891,-1.0
12:53:20.092,-1.0
12:53:20.294,-1.0
12:53:20.496,-1.0
12:53:20.699,-1.0
12:53:20.902,-1.0
12:53:21.104,-1.0
12:53:21.305,-1.0
